img_idx,true_label,shuffle_label,flag
423,2,4,cl
424,5,3,cl
425,2,4,cl
426,5,3,cl
427,1,4,cl
428,9,4,cl
429,4,3,cl
430,8,6,cl
431,5,4,cl
432,1,6,cl
433,7,5,cl
434,4,7,cl
435,4,1,cl
436,0,5,cl
437,6,1,cl
438,9,1,cl
439,0,9,cl
440,7,1,cl
441,8,1,cl
442,8,5,cl
443,9,3,cl
444,9,5,cl
445,3,7,cl
446,3,0,cl
447,4,7,cl
448,0,1,cl
449,4,4,cl
450,5,3,cl
451,6,9,cl
452,6,8,cl
453,0,2,cl
454,1,4,cl
455,0,5,cl
456,8,4,cl
457,0,4,cl
458,4,8,cl
459,8,5,cl
460,8,2,cl
461,1,2,cl
462,5,7,cl
463,2,0,cl
464,6,7,cl
465,8,1,cl
466,1,9,cl
467,0,5,cl
468,0,8,cl
469,7,8,cl
470,7,0,cl
471,5,1,cl
472,9,3,cl
473,6,9,cl
474,2,9,cl
475,8,9,cl
476,3,0,cl
477,4,9,cl
478,7,1,cl
479,3,1,cl
480,9,4,cl
481,0,7,cl
482,1,3,cl
483,2,1,cl
484,4,4,cl
485,8,7,cl
486,1,6,cl
487,8,7,cl
488,6,6,cl
489,4,1,cl
490,4,0,cl
491,5,2,cl
492,7,0,cl
493,1,1,ol
494,3,7,cl
495,9,1,ol
496,8,6,cl
497,0,5,cl
498,1,1,ol
499,7,3,cl
500,5,1,cl
501,8,2,cl
502,2,9,cl
503,8,5,cl
504,0,2,cl
505,4,6,cl
506,1,6,cl
507,8,7,cl
508,9,0,cl
509,8,3,cl
510,2,0,cl
511,9,4,cl
512,9,8,cl
513,2,0,cl
514,7,6,cl
515,5,9,cl
516,7,4,cl
517,3,1,cl
518,8,7,cl
519,8,5,cl
520,4,7,cl
521,4,1,cl
522,2,5,cl
523,7,5,cl
524,1,8,cl
525,6,6,cl
526,4,2,cl
527,0,0,ol
528,4,5,cl
529,6,2,cl
530,9,7,cl
531,7,4,cl
532,6,5,cl
533,2,6,cl
534,5,7,cl
535,5,8,cl
536,1,0,cl
537,7,2,cl
538,2,3,cl
539,2,3,cl
540,2,1,cl
541,9,4,cl
542,5,7,cl
543,4,7,cl
544,2,4,cl
545,7,4,cl
546,8,2,cl
547,1,7,cl
548,3,3,cl
549,4,4,ol
550,3,0,cl
551,7,5,cl
552,6,1,cl
553,9,7,cl
554,8,7,cl
555,0,1,cl
556,6,7,cl
557,0,9,cl
558,2,4,cl
559,2,6,cl
560,2,1,cl
561,1,6,cl
562,8,1,cl
563,4,7,cl
564,0,8,cl
565,1,6,cl
566,8,7,cl
567,8,0,cl
568,1,9,cl
569,5,4,cl
570,7,9,cl
571,6,9,cl
572,4,9,cl
573,5,8,cl
574,8,7,cl
575,7,0,cl
576,1,1,ol
577,9,1,cl
578,1,5,cl
579,9,9,cl
580,8,9,cl
581,4,9,cl
582,7,7,cl
583,3,0,cl
584,8,3,cl
585,8,6,cl
586,2,3,cl
587,6,9,cl
588,6,0,cl
589,7,9,cl
590,1,5,cl
591,6,5,cl
592,8,2,cl
593,1,7,cl
594,9,9,cl
595,7,3,cl
596,8,3,cl
597,3,3,ol
598,0,3,cl
599,1,4,cl
600,0,2,cl
601,8,4,cl
602,8,1,cl
603,3,3,cl
604,0,2,cl
605,0,8,cl
606,1,9,cl
607,5,9,cl
608,0,1,cl
609,8,4,cl
610,8,0,cl
611,7,8,cl
612,9,4,cl
613,9,8,cl
614,0,8,cl
615,9,1,cl
616,4,9,cl
617,1,0,cl
618,3,0,cl
619,6,3,cl
620,6,9,cl
621,4,7,cl
622,4,9,cl
623,7,0,cl
624,5,8,cl
625,6,0,cl
626,0,7,cl
627,8,1,cl
628,0,8,cl
629,3,0,cl
630,2,3,cl
631,8,2,cl
632,4,3,cl
633,6,4,cl
634,9,9,cl
635,9,7,cl
636,7,6,cl
637,0,1,cl
638,3,7,cl
639,3,5,cl
640,6,8,cl
641,7,8,cl
642,4,3,cl
643,9,2,cl
644,1,5,cl
645,6,0,cl
646,2,7,cl
647,7,7,cl
648,2,0,cl
649,2,9,cl
650,0,0,ol
651,6,1,cl
652,7,8,cl
653,5,0,cl
654,7,0,cl
655,6,9,cl
656,8,9,cl
657,9,2,cl
658,0,0,ol
659,9,1,cl
660,4,0,cl
661,4,7,cl
662,7,9,cl
663,0,8,cl
664,9,4,cl
665,4,4,cl
666,9,8,cl
667,6,3,cl
668,9,3,cl
669,4,7,cl
670,5,8,cl
671,7,4,cl
672,9,8,cl
673,2,8,cl
674,4,2,cl
675,5,1,cl
676,1,1,ol
677,4,0,cl
678,3,6,cl
679,9,9,cl
680,6,8,cl
681,5,0,cl
682,6,2,cl
683,9,1,cl
684,3,9,cl
685,3,4,cl
686,5,8,cl
687,0,1,cl
688,7,2,cl
689,2,5,cl
690,1,7,cl
691,3,7,cl
692,6,8,cl
693,4,6,cl
694,0,2,cl
695,0,6,cl
696,2,8,cl
697,5,4,cl
698,0,3,cl
699,1,0,cl
700,0,7,cl
701,2,3,cl
702,3,6,cl
703,9,7,cl
704,8,8,ol
705,4,1,cl
706,9,6,cl
707,8,8,ol
708,0,3,cl
709,2,7,cl
710,6,8,cl
711,4,8,cl
712,4,0,cl
713,0,8,cl
714,1,1,ol
715,8,4,cl
716,8,5,cl
717,3,8,cl
718,6,6,cl
719,9,4,cl
720,6,7,cl
721,6,5,cl
722,7,5,cl
723,8,3,cl
724,2,1,cl
725,4,6,cl
726,5,7,cl
727,7,0,cl
728,6,8,cl
729,5,5,cl
730,3,0,cl
731,0,5,cl
732,5,3,cl
733,0,9,cl
734,5,6,cl
735,0,3,cl
736,8,6,cl
737,2,4,cl
738,6,9,cl
739,7,8,cl
740,3,3,cl
741,8,2,cl
742,2,1,cl
743,1,3,cl
744,7,7,cl
745,6,4,cl
746,7,7,cl
747,1,7,cl
748,0,8,cl
749,9,4,cl
750,5,8,cl
751,5,9,cl
752,0,6,cl
753,1,1,ol
754,7,9,cl
755,6,6,cl
756,9,3,cl
757,0,4,cl
758,4,1,cl
759,7,3,cl
760,7,9,cl
761,1,0,cl
762,5,7,cl
763,9,6,cl
764,4,0,cl
765,0,1,cl
766,8,6,cl
767,5,0,cl
768,9,7,cl
769,9,4,cl
770,6,9,cl
771,7,2,cl
772,1,2,cl
773,8,5,cl
774,3,1,cl
775,2,4,cl
776,3,5,cl
777,8,3,cl
778,2,0,cl
779,2,8,cl
780,4,2,cl
781,6,2,cl
782,0,2,cl
783,0,0,ol
784,5,1,cl
785,3,7,cl
786,8,5,cl
787,2,0,cl
788,3,7,cl
789,7,5,cl
790,2,7,cl
791,9,4,cl
792,3,4,cl
793,8,1,cl
794,7,4,cl
795,8,2,cl
796,2,0,cl
797,7,9,cl
798,9,7,cl
799,0,2,cl
800,2,7,cl
801,3,3,cl
802,2,0,cl
803,2,6,cl
804,2,1,cl
805,3,6,cl
806,3,5,cl
807,6,3,cl
808,2,5,cl
809,3,7,cl
810,2,4,cl
811,8,1,cl
812,0,4,cl
813,5,5,cl
814,5,2,cl
815,1,0,cl
816,4,8,cl
817,5,3,cl
818,6,9,cl
819,6,2,cl
820,2,0,cl
821,7,5,cl
822,0,4,cl
823,1,9,cl
824,7,5,cl
825,7,1,cl
826,8,5,cl
827,2,0,cl
828,9,3,cl
829,2,7,cl
830,2,8,cl
831,4,5,cl
832,2,1,cl
833,1,3,cl
834,1,7,cl
835,1,1,ol
836,6,7,cl
837,6,5,cl
838,6,3,cl
839,5,5,cl
840,1,4,cl
841,1,3,cl
842,7,0,cl
843,0,0,ol
844,4,9,cl
845,3,9,cl
846,3,3,cl
847,7,8,cl
848,1,0,cl
849,2,7,cl
850,3,7,cl
851,5,7,cl
852,5,7,cl
853,5,1,cl
854,6,1,cl
855,1,5,cl
856,4,4,cl
857,3,1,cl
858,7,2,cl
859,8,7,cl
860,8,1,cl
861,3,2,cl
862,6,6,cl
863,6,3,cl
864,2,6,cl
865,3,0,cl
866,0,1,cl
867,9,1,cl
868,4,9,cl
869,3,5,cl
870,8,2,cl
871,0,6,cl
872,0,0,ol
873,1,6,cl
874,1,8,cl
875,5,5,cl
876,4,6,cl
877,9,0,cl
878,3,8,cl
879,1,5,cl
880,8,6,cl
881,9,1,ol
882,3,6,cl
883,9,0,cl
884,9,6,cl
885,2,5,cl
886,9,4,cl
887,4,6,cl
888,8,7,cl
889,2,4,cl
890,9,9,cl
891,8,5,cl
892,8,0,cl
893,1,0,cl
894,5,7,cl
895,3,0,cl
896,6,9,cl
897,8,8,cl
898,7,7,ol
899,6,6,cl
900,9,8,cl
901,8,6,cl
902,0,9,cl
903,6,4,cl
904,4,7,cl
905,0,5,cl
906,0,4,cl
907,2,9,cl
908,5,6,cl
909,8,8,cl
910,2,7,cl
911,0,8,cl
912,2,4,cl
913,7,3,cl
914,6,4,cl
915,9,7,cl
916,7,8,cl
917,1,8,cl
918,5,8,cl
919,5,7,cl
920,6,5,cl
921,6,5,cl
922,3,2,cl
923,6,3,cl
924,2,9,cl
925,4,5,cl
926,7,2,cl
927,0,3,cl
928,5,0,cl
929,6,8,cl
930,4,6,cl
931,6,7,cl
932,5,0,cl
933,2,8,cl
934,4,2,cl
935,6,0,cl
936,1,5,cl
937,6,6,cl
938,0,5,cl
939,4,8,cl
940,0,2,cl
941,3,1,cl
942,1,8,cl
943,8,7,cl
944,5,9,cl
945,4,7,cl
946,4,2,cl
947,1,3,cl
948,7,8,cl
949,3,8,cl
950,9,8,cl
951,4,0,cl
952,7,1,cl
953,9,0,cl
954,7,0,cl
955,3,2,cl
956,7,5,cl
957,2,5,cl
958,8,2,cl
959,4,6,cl
960,6,6,cl
961,6,7,cl
962,1,9,cl
963,2,0,cl
964,9,0,cl
965,0,1,cl
966,4,9,cl
967,8,5,cl
968,7,9,cl
969,3,4,cl
970,9,4,cl
971,8,6,cl
972,7,2,cl
973,7,8,cl
974,0,1,cl
975,2,0,cl
976,4,9,cl
977,1,6,cl
978,1,3,cl
979,4,0,cl
980,1,0,cl
981,5,2,cl
982,4,0,cl
983,0,9,cl
984,5,9,cl
985,6,7,cl
986,2,6,cl
987,8,0,cl
988,5,3,cl
989,0,5,cl
990,2,5,cl
991,1,8,cl
992,3,4,cl
993,5,1,cl
994,7,1,cl
995,3,8,cl
996,5,2,cl
997,1,0,cl
998,3,5,cl
999,5,3,cl
1000,9,3,cl
1001,4,3,cl
1002,3,8,cl
1003,2,0,cl
1004,4,9,cl
1005,4,1,cl
1006,1,7,cl
1007,4,1,cl
1008,2,6,cl
1009,2,0,cl
1010,3,1,cl
1011,8,2,cl
1012,0,9,cl
1013,6,5,cl
1014,8,6,cl
1015,5,2,cl
1016,6,5,cl
1017,6,3,cl
1018,4,0,cl
1019,7,8,cl
1020,1,4,cl
1021,1,1,ol
1022,4,3,cl
1023,6,4,cl
1024,2,7,cl
1025,3,2,cl
1026,9,2,cl
1027,6,1,cl
1028,9,4,cl
1029,1,0,cl
1030,3,2,cl
1031,6,9,cl
1032,8,3,cl
1033,5,3,cl
1034,9,9,cl
1035,6,2,cl
1036,8,6,cl
1037,1,3,cl
1038,6,8,cl
1039,0,8,cl
1040,2,4,cl
1041,3,0,cl
1042,7,2,cl
1043,9,0,cl
1044,0,9,cl
1045,9,9,ol
1046,7,6,cl
1047,6,5,cl
1048,3,3,cl
1049,9,2,cl
1050,2,8,cl
1051,6,1,cl
1052,1,4,cl
1053,6,7,cl
1054,7,9,cl
1055,3,3,cl
1056,8,6,cl
1057,3,8,cl
1058,8,7,cl
1059,3,5,cl
1060,8,0,cl
1061,5,6,cl
1062,9,3,cl
1063,6,9,cl
1064,1,0,cl
1065,2,0,cl
1066,5,1,cl
1067,2,4,cl
1068,1,0,cl
1069,4,0,cl
1070,3,7,cl
1071,7,5,cl
1072,5,9,cl
1073,9,4,cl
1074,3,0,cl
1075,9,2,cl
1076,3,4,cl
1077,2,5,cl
1078,9,4,cl
1079,1,4,cl
1080,8,5,cl
1081,5,8,cl
1082,9,1,cl
1083,7,7,cl
1084,2,4,cl
1085,6,4,cl
1086,0,7,cl
1087,8,6,cl
1088,5,2,cl
1089,7,4,cl
1090,1,8,cl
1091,5,7,cl
1092,8,0,cl
1093,5,5,cl
1094,7,6,cl
1095,1,4,cl
1096,5,1,cl
1097,0,6,cl
1098,3,5,cl
1099,9,3,cl
1100,3,9,cl
1101,6,1,cl
1102,9,1,ol
1103,1,5,cl
1104,3,4,cl
1105,9,4,cl
1106,8,8,ol
1107,2,4,cl
1108,2,8,cl
1109,3,6,cl
1110,2,5,cl
1111,5,9,cl
1112,9,5,cl
1113,7,8,cl
1114,9,0,cl
1115,9,4,cl
1116,8,4,cl
1117,9,4,cl
1118,7,5,cl
1119,0,0,ol
1120,3,2,cl
1121,3,8,cl
1122,2,8,cl
1123,0,8,cl
1124,3,8,cl
1125,7,5,cl
1126,6,3,cl
1127,3,9,cl
1128,3,2,cl
1129,2,8,cl
1130,0,3,cl
1131,6,2,cl
1132,6,4,cl
1133,5,8,cl
1134,5,1,cl
1135,7,7,cl
1136,5,0,cl
1137,9,5,cl
1138,8,0,cl
1139,2,8,cl
1140,9,1,cl
1141,8,3,cl
1142,0,3,cl
1143,4,4,ol
1144,0,3,cl
1145,1,5,cl
1146,2,0,cl
1147,0,0,ol
1148,4,1,cl
1149,7,5,cl
1150,3,3,cl
1151,8,6,cl
1152,5,0,cl
1153,1,1,ol
1154,6,1,cl
1155,6,6,cl
1156,5,4,cl
1157,5,6,cl
1158,4,8,cl
1159,6,0,cl
1160,3,7,cl
1161,6,2,cl
1162,8,2,cl
1163,2,6,cl
1164,3,0,cl
1165,7,0,cl
1166,0,0,ol
1167,7,1,cl
1168,0,0,ol
1169,4,6,cl
1170,1,2,cl
1171,9,9,ol
1172,5,8,cl
1173,7,7,cl
1174,8,7,cl
1175,6,9,cl
1176,6,3,cl
1177,8,2,cl
1178,0,9,cl
1179,7,1,cl
1180,2,4,cl
1181,8,4,cl
1182,4,8,cl
1183,8,2,cl
1184,2,9,cl
1185,0,9,cl
1186,9,0,cl
1187,0,1,cl
1188,0,3,cl
1189,2,9,cl
1190,9,6,cl
1191,6,9,cl
1192,6,7,cl
1193,5,3,cl
1194,6,4,cl
1195,0,2,cl
1196,3,9,cl
1197,7,3,cl
1198,5,5,ol
1199,5,8,cl
1200,7,0,cl
1201,9,7,cl
1202,3,8,cl
1203,4,7,cl
1204,5,5,ol
1205,0,9,cl
1206,5,5,cl
1207,2,8,cl
1208,3,5,cl
1209,2,1,cl
1210,6,7,cl
1211,0,2,cl
1212,4,0,cl
1213,9,4,cl
1214,0,5,cl
1215,7,8,cl
1216,0,0,ol
1217,9,1,ol
1218,7,2,cl
1219,2,7,cl
1220,6,7,cl
1221,4,8,cl
1222,6,4,cl
1223,9,1,cl
1224,5,4,cl
1225,4,6,cl
1226,7,5,cl
1227,0,2,cl
1228,6,3,cl
1229,8,6,cl
1230,8,7,cl
1231,9,2,cl
1232,9,7,cl
1233,9,6,cl
1234,0,2,cl
1235,9,2,cl
1236,8,0,cl
1237,6,4,cl
1238,4,2,cl
1239,8,9,cl
1240,1,2,cl
1241,9,9,ol
1242,1,0,cl
1243,0,3,cl
1244,5,9,cl
1245,8,4,cl
1246,6,0,cl
1247,9,1,ol
1248,6,3,cl
1249,0,9,cl
1250,8,2,cl
1251,1,5,cl
1252,3,0,cl
1253,9,9,cl
1254,4,3,cl
1255,8,0,cl
1256,4,7,cl
1257,3,7,cl
1258,2,6,cl
1259,6,0,cl
1260,0,5,cl
1261,8,9,cl
1262,9,0,cl
1263,9,1,cl
1264,4,7,cl
1265,3,7,cl
1266,0,9,cl
1267,2,7,cl
1268,4,4,cl
1269,4,2,cl
1270,0,2,cl
1271,3,3,cl
1272,5,9,cl
1273,7,2,cl
1274,5,7,cl
1275,7,0,cl
1276,7,2,cl
1277,9,5,cl
1278,0,2,cl
1279,9,8,cl
1280,5,8,cl
1281,3,5,cl
1282,8,8,ol
1283,2,5,cl
1284,4,2,cl
1285,2,6,cl
1286,3,0,cl
1287,1,7,cl
1288,2,4,cl
1289,8,0,cl
1290,9,2,cl
1291,2,7,cl
1292,8,0,cl
1293,1,5,cl
1294,4,4,ol
1295,2,1,cl
1296,0,6,cl
1297,4,1,cl
1298,5,0,cl
1299,4,6,cl
1300,8,2,cl
1301,1,8,cl
1302,7,0,cl
1303,4,6,cl
1304,1,5,cl
1305,1,9,cl
1306,0,9,cl
1307,2,7,cl
1308,7,7,cl
1309,7,2,cl
1310,4,2,cl
1311,4,5,cl
1312,4,4,cl
1313,4,5,cl
1314,8,7,cl
1315,4,7,cl
1316,3,7,cl
1317,6,1,cl
1318,6,4,cl
1319,0,4,cl
1320,1,8,cl
1321,3,7,cl
1322,9,0,cl
1323,8,6,cl
1324,4,1,cl
1325,8,9,cl
1326,9,2,cl
1327,6,8,cl
1328,2,3,cl
1329,0,7,cl
1330,5,9,cl
1331,5,3,cl
1332,9,9,cl
1333,4,0,cl
1334,2,4,cl
1335,0,8,cl
1336,8,2,cl
1337,8,5,cl
1338,0,8,cl
1339,4,5,cl
1340,0,1,cl
1341,7,8,cl
1342,6,4,cl
1343,9,8,cl
1344,5,0,cl
1345,3,0,cl
1346,5,5,cl
1347,4,7,cl
1348,4,0,cl
1349,4,3,cl
1350,4,5,cl
1351,3,8,cl
1352,7,3,cl
1353,9,5,cl
1354,2,0,cl
1355,5,2,cl
1356,1,9,cl
1357,8,3,cl
1358,3,5,cl
1359,2,3,cl
1360,6,8,cl
1361,9,0,cl
1362,6,8,cl
1363,3,9,cl
1364,1,3,cl
1365,7,4,cl
1366,4,9,cl
1367,6,8,cl
1368,3,8,cl
1369,7,9,cl
1370,8,8,cl
1371,6,4,cl
1372,2,8,cl
1373,4,4,cl
1374,6,9,cl
1375,8,9,cl
1376,0,0,ol
1377,1,0,cl
1378,9,4,cl
1379,9,7,cl
1380,1,8,cl
1381,0,1,cl
1382,0,7,cl
1383,8,7,cl
1384,9,4,cl
1385,4,0,cl
1386,7,5,cl
1387,4,2,cl
1388,4,9,cl
1389,1,3,cl
1390,9,1,ol
1391,8,6,cl
1392,8,4,cl
1393,6,9,cl
1394,1,8,cl
1395,7,3,cl
1396,4,3,cl
1397,8,2,cl
1398,8,3,cl
1399,8,2,cl
1400,0,7,cl
1401,5,7,cl
1402,6,5,cl
1403,6,4,cl
1404,8,9,cl
1405,3,6,cl
1406,4,7,cl
1407,4,2,cl
1408,1,3,cl
1409,2,7,cl
1410,1,7,cl
1411,5,2,cl
1412,7,1,cl
1413,1,0,cl
1414,7,1,cl
1415,2,6,cl
1416,8,0,cl
1417,5,0,cl
1418,9,6,cl
1419,5,9,cl
1420,6,3,cl
1421,1,7,cl
1422,9,2,cl
1423,5,8,cl
1424,0,4,cl
1425,4,7,cl
1426,3,1,cl
1427,3,8,cl
1428,0,7,cl
1429,8,0,cl
1430,2,7,cl
1431,8,7,cl
1432,0,2,cl
1433,9,6,cl
1434,0,7,cl
1435,4,7,cl
1436,6,0,cl
1437,9,0,cl
1438,2,8,cl
1439,8,4,cl
1440,2,3,cl
1441,7,1,cl
1442,7,8,cl
1443,2,2,cl
1444,2,0,cl
1445,7,2,cl
1446,1,9,cl
1447,6,7,cl
1448,1,9,cl
1449,3,3,cl
1450,4,0,cl
1451,4,1,cl
1452,8,1,cl
1453,6,0,cl
1454,0,9,cl
1455,1,1,ol
1456,9,9,cl
1457,4,0,cl
1458,2,0,cl
1459,7,0,cl
1460,5,4,cl
1461,3,5,cl
1462,9,0,cl
1463,0,1,cl
1464,1,1,ol
1465,9,4,cl
1466,0,3,cl
1467,9,2,cl
1468,8,0,cl
1469,7,7,cl
1470,0,6,cl
1471,4,7,cl
1472,9,6,cl
1473,0,2,cl
1474,5,3,cl
1475,2,8,cl
1476,1,2,cl
1477,0,1,cl
1478,2,4,cl
1479,8,0,cl
1480,8,2,cl
1481,0,6,cl
1482,5,8,cl
1483,7,4,cl
1484,6,5,cl
1485,6,6,cl
1486,5,5,cl
1487,3,7,cl
1488,7,1,cl
1489,7,9,cl
1490,7,5,cl
1491,4,5,cl
1492,2,4,cl
1493,0,4,cl
1494,1,5,cl
1495,7,8,cl
