index,true_label,candidate_labels,complementary_label
34,4,"['cat'; 'ship'; 'bird'; 'airplane'; 'dog'; 'automobile']",ship
35,0,"['automobile'; 'bird'; 'truck'; 'dog'; 'cat'; 'frog']",truck
36,3,"['truck'; 'dog'; 'deer'; 'horse'; 'airplane'; 'automobile']",truck
37,7,"['deer'; 'dog'; 'truck'; 'airplane'; 'cat'; 'ship']",truck
38,3,"['truck'; 'dog'; 'deer'; 'horse'; 'airplane'; 'automobile']",truck
39,3,"['truck'; 'horse'; 'deer'; 'airplane'; 'dog'; 'automobile']",truck
40,5,"['ship'; 'truck'; 'automobile'; 'bird'; 'horse'; 'frog']",truck
41,2,"['truck'; 'dog'; 'ship'; 'airplane'; 'automobile'; 'horse']",dog
42,2,"['automobile'; 'truck'; 'horse'; 'airplane'; 'dog'; 'ship']",airplane
43,7,"['truck'; 'deer'; 'ship'; 'dog'; 'airplane'; 'cat']",truck
44,1,"['dog'; 'bird'; 'airplane'; 'horse'; 'frog'; 'cat']",airplane
45,1,"['bird'; 'dog'; 'cat'; 'horse'; 'airplane'; 'frog']",frog
46,1,"['airplane'; 'dog'; 'frog'; 'cat'; 'horse'; 'bird']",dog
47,2,"['dog'; 'ship'; 'airplane'; 'truck'; 'horse'; 'automobile']",ship
48,2,"['ship'; 'horse'; 'truck'; 'airplane'; 'automobile'; 'dog']",truck
49,0,"['truck'; 'bird'; 'cat'; 'dog'; 'automobile'; 'frog']",bird
50,9,"['dog'; 'airplane'; 'bird'; 'automobile'; 'horse'; 'cat']",dog
51,5,"['frog'; 'horse'; 'truck'; 'automobile'; 'bird'; 'ship']",truck
52,7,"['truck'; 'deer'; 'cat'; 'ship'; 'airplane'; 'dog']",truck
53,9,"['bird'; 'horse'; 'dog'; 'automobile'; 'airplane'; 'cat']",horse
54,2,"['dog'; 'airplane'; 'ship'; 'automobile'; 'truck'; 'horse']",airplane
55,2,"['automobile'; 'truck'; 'horse'; 'airplane'; 'ship'; 'dog']",dog
56,5,"['horse'; 'automobile'; 'frog'; 'truck'; 'bird'; 'ship']",truck
57,2,"['dog'; 'ship'; 'truck'; 'automobile'; 'airplane'; 'horse']",truck
58,4,"['bird'; 'airplane'; 'dog'; 'automobile'; 'ship'; 'cat']",airplane
59,3,"['automobile'; 'dog'; 'truck'; 'horse'; 'deer'; 'airplane']",airplane
60,1,"['dog'; 'horse'; 'bird'; 'frog'; 'cat'; 'airplane']",dog
61,1,"['horse'; 'dog'; 'bird'; 'frog'; 'cat'; 'airplane']",dog
62,8,"['deer'; 'dog'; 'truck'; 'automobile'; 'frog'; 'bird']",truck
63,2,"['airplane'; 'horse'; 'dog'; 'automobile'; 'truck'; 'ship']",airplane
64,1,"['cat'; 'dog'; 'airplane'; 'bird'; 'frog'; 'horse']",airplane
65,1,"['frog'; 'airplane'; 'horse'; 'dog'; 'bird'; 'cat']",airplane
66,4,"['airplane'; 'dog'; 'ship'; 'bird'; 'automobile'; 'cat']",dog
67,9,"['horse'; 'airplane'; 'dog'; 'automobile'; 'cat'; 'bird']",horse
68,7,"['deer'; 'dog'; 'cat'; 'airplane'; 'truck'; 'ship']",truck
69,8,"['bird'; 'truck'; 'dog'; 'automobile'; 'frog'; 'deer']",truck
70,5,"['truck'; 'automobile'; 'frog'; 'horse'; 'ship'; 'bird']",frog
71,9,"['bird'; 'automobile'; 'dog'; 'cat'; 'airplane'; 'horse']",dog
72,6,"['airplane'; 'deer'; 'truck'; 'automobile'; 'bird'; 'cat']",deer
73,7,"['cat'; 'dog'; 'ship'; 'airplane'; 'truck'; 'deer']",ship
74,3,"['truck'; 'horse'; 'deer'; 'dog'; 'airplane'; 'automobile']",truck
75,1,"['bird'; 'horse'; 'cat'; 'frog'; 'airplane'; 'dog']",airplane
76,9,"['horse'; 'dog'; 'bird'; 'cat'; 'automobile'; 'airplane']",horse
77,0,"['bird'; 'cat'; 'automobile'; 'frog'; 'dog'; 'truck']",truck
78,3,"['airplane'; 'horse'; 'dog'; 'truck'; 'automobile'; 'deer']",airplane
79,1,"['bird'; 'dog'; 'horse'; 'airplane'; 'cat'; 'frog']",bird
80,3,"['airplane'; 'deer'; 'automobile'; 'horse'; 'truck'; 'dog']",deer
81,5,"['bird'; 'automobile'; 'frog'; 'horse'; 'truck'; 'ship']",truck
82,4,"['cat'; 'airplane'; 'dog'; 'automobile'; 'bird'; 'ship']",airplane
83,5,"['automobile'; 'truck'; 'horse'; 'bird'; 'ship'; 'frog']",automobile
84,7,"['airplane'; 'cat'; 'dog'; 'ship'; 'deer'; 'truck']",airplane
85,7,"['dog'; 'deer'; 'cat'; 'ship'; 'truck'; 'airplane']",ship
86,4,"['cat'; 'automobile'; 'bird'; 'dog'; 'airplane'; 'ship']",automobile
87,7,"['truck'; 'airplane'; 'ship'; 'deer'; 'cat'; 'dog']",truck
88,9,"['horse'; 'bird'; 'airplane'; 'automobile'; 'cat'; 'dog']",horse
89,4,"['automobile'; 'ship'; 'dog'; 'bird'; 'cat'; 'airplane']",airplane
90,2,"['truck'; 'airplane'; 'dog'; 'automobile'; 'ship'; 'horse']",dog
91,3,"['deer'; 'horse'; 'truck'; 'automobile'; 'dog'; 'airplane']",truck
92,8,"['bird'; 'dog'; 'truck'; 'frog'; 'deer'; 'automobile']",truck
93,0,"['truck'; 'cat'; 'dog'; 'automobile'; 'frog'; 'bird']",cat
94,1,"['frog'; 'cat'; 'bird'; 'airplane'; 'dog'; 'horse']",frog
95,6,"['cat'; 'deer'; 'bird'; 'automobile'; 'truck'; 'airplane']",truck
96,1,"['frog'; 'airplane'; 'dog'; 'cat'; 'horse'; 'bird']",airplane
97,1,"['dog'; 'bird'; 'airplane'; 'horse'; 'frog'; 'cat']",airplane
98,4,"['bird'; 'automobile'; 'dog'; 'cat'; 'ship'; 'airplane']",ship
99,1,"['dog'; 'airplane'; 'bird'; 'frog'; 'cat'; 'horse']",airplane
100,8,"['automobile'; 'dog'; 'frog'; 'bird'; 'deer'; 'truck']",dog
101,3,"['airplane'; 'deer'; 'truck'; 'horse'; 'automobile'; 'dog']",deer
102,9,"['cat'; 'automobile'; 'horse'; 'dog'; 'bird'; 'airplane']",horse
103,6,"['automobile'; 'bird'; 'airplane'; 'deer'; 'cat'; 'truck']",truck
104,6,"['automobile'; 'airplane'; 'cat'; 'truck'; 'bird'; 'deer']",truck
105,1,"['horse'; 'bird'; 'airplane'; 'cat'; 'frog'; 'dog']",bird
106,8,"['truck'; 'automobile'; 'bird'; 'frog'; 'deer'; 'dog']",bird
107,5,"['truck'; 'ship'; 'bird'; 'horse'; 'frog'; 'automobile']",truck
108,2,"['automobile'; 'dog'; 'truck'; 'ship'; 'airplane'; 'horse']",automobile
109,9,"['bird'; 'automobile'; 'dog'; 'cat'; 'horse'; 'airplane']",dog
110,9,"['dog'; 'airplane'; 'horse'; 'automobile'; 'cat'; 'bird']",dog
111,8,"['automobile'; 'frog'; 'bird'; 'truck'; 'dog'; 'deer']",frog
112,1,"['airplane'; 'frog'; 'cat'; 'horse'; 'dog'; 'bird']",frog
113,7,"['dog'; 'truck'; 'airplane'; 'ship'; 'deer'; 'cat']",truck
114,7,"['deer'; 'ship'; 'truck'; 'airplane'; 'cat'; 'dog']",ship
115,0,"['dog'; 'truck'; 'automobile'; 'cat'; 'bird'; 'frog']",dog
116,0,"['automobile'; 'dog'; 'frog'; 'bird'; 'truck'; 'cat']",dog
117,6,"['truck'; 'cat'; 'deer'; 'bird'; 'airplane'; 'automobile']",truck
118,9,"['horse'; 'dog'; 'automobile'; 'cat'; 'airplane'; 'bird']",horse
119,1,"['bird'; 'dog'; 'horse'; 'airplane'; 'cat'; 'frog']",airplane
120,2,"['automobile'; 'airplane'; 'horse'; 'truck'; 'dog'; 'ship']",automobile
121,2,"['horse'; 'ship'; 'airplane'; 'dog'; 'automobile'; 'truck']",ship
122,9,"['automobile'; 'cat'; 'bird'; 'horse'; 'airplane'; 'dog']",cat
123,2,"['truck'; 'airplane'; 'ship'; 'dog'; 'automobile'; 'horse']",truck
124,6,"['cat'; 'truck'; 'deer'; 'automobile'; 'airplane'; 'bird']",truck
125,6,"['deer'; 'airplane'; 'bird'; 'automobile'; 'cat'; 'truck']",airplane
126,1,"['horse'; 'cat'; 'frog'; 'bird'; 'airplane'; 'dog']",horse
127,9,"['dog'; 'automobile'; 'bird'; 'airplane'; 'cat'; 'horse']",dog
128,5,"['horse'; 'bird'; 'truck'; 'frog'; 'automobile'; 'ship']",truck
129,0,"['cat'; 'automobile'; 'bird'; 'dog'; 'truck'; 'frog']",frog
130,4,"['bird'; 'dog'; 'cat'; 'ship'; 'automobile'; 'airplane']",ship
131,7,"['deer'; 'ship'; 'truck'; 'cat'; 'airplane'; 'dog']",ship
132,6,"['bird'; 'airplane'; 'truck'; 'cat'; 'deer'; 'automobile']",airplane
133,7,"['airplane'; 'dog'; 'truck'; 'cat'; 'deer'; 'ship']",ship
134,1,"['frog'; 'airplane'; 'dog'; 'bird'; 'horse'; 'cat']",frog
135,8,"['bird'; 'dog'; 'frog'; 'deer'; 'automobile'; 'truck']",bird
136,1,"['cat'; 'frog'; 'airplane'; 'dog'; 'bird'; 'horse']",airplane
137,1,"['horse'; 'cat'; 'bird'; 'airplane'; 'dog'; 'frog']",horse
138,2,"['horse'; 'automobile'; 'ship'; 'airplane'; 'dog'; 'truck']",horse
139,8,"['automobile'; 'truck'; 'bird'; 'frog'; 'dog'; 'deer']",bird
140,1,"['cat'; 'bird'; 'airplane'; 'frog'; 'dog'; 'horse']",bird
141,3,"['horse'; 'automobile'; 'deer'; 'truck'; 'dog'; 'airplane']",truck
142,3,"['dog'; 'deer'; 'automobile'; 'horse'; 'airplane'; 'truck']",deer
143,6,"['deer'; 'cat'; 'airplane'; 'bird'; 'automobile'; 'truck']",airplane
144,2,"['horse'; 'truck'; 'automobile'; 'airplane'; 'dog'; 'ship']",truck
145,4,"['bird'; 'cat'; 'ship'; 'airplane'; 'automobile'; 'dog']",ship
146,9,"['bird'; 'horse'; 'cat'; 'airplane'; 'dog'; 'automobile']",bird
147,9,"['bird'; 'dog'; 'automobile'; 'airplane'; 'cat'; 'horse']",bird
148,5,"['frog'; 'ship'; 'automobile'; 'horse'; 'bird'; 'truck']",ship
149,4,"['dog'; 'cat'; 'airplane'; 'bird'; 'ship'; 'automobile']",dog
150,3,"['dog'; 'horse'; 'deer'; 'truck'; 'automobile'; 'airplane']",truck
151,6,"['automobile'; 'cat'; 'airplane'; 'bird'; 'deer'; 'truck']",truck
152,7,"['ship'; 'cat'; 'airplane'; 'dog'; 'truck'; 'deer']",airplane
153,4,"['airplane'; 'ship'; 'dog'; 'automobile'; 'bird'; 'cat']",dog
154,6,"['deer'; 'bird'; 'cat'; 'automobile'; 'truck'; 'airplane']",truck
155,8,"['frog'; 'bird'; 'dog'; 'deer'; 'automobile'; 'truck']",automobile
156,5,"['ship'; 'automobile'; 'frog'; 'bird'; 'horse'; 'truck']",frog
157,5,"['horse'; 'truck'; 'automobile'; 'ship'; 'bird'; 'frog']",truck
158,4,"['bird'; 'ship'; 'automobile'; 'airplane'; 'cat'; 'dog']",ship
159,3,"['dog'; 'airplane'; 'automobile'; 'truck'; 'horse'; 'deer']",airplane
160,1,"['cat'; 'bird'; 'frog'; 'dog'; 'airplane'; 'horse']",bird
161,8,"['bird'; 'deer'; 'dog'; 'truck'; 'automobile'; 'frog']",truck
162,4,"['ship'; 'automobile'; 'dog'; 'bird'; 'cat'; 'airplane']",airplane
163,7,"['truck'; 'dog'; 'deer'; 'airplane'; 'cat'; 'ship']",truck
164,6,"['airplane'; 'deer'; 'automobile'; 'truck'; 'cat'; 'bird']",airplane
165,0,"['dog'; 'truck'; 'frog'; 'automobile'; 'cat'; 'bird']",dog
166,9,"['cat'; 'automobile'; 'bird'; 'airplane'; 'dog'; 'horse']",cat
167,5,"['automobile'; 'horse'; 'ship'; 'frog'; 'bird'; 'truck']",automobile
168,1,"['cat'; 'dog'; 'airplane'; 'frog'; 'bird'; 'horse']",dog
169,3,"['deer'; 'horse'; 'truck'; 'dog'; 'automobile'; 'airplane']",truck
170,8,"['frog'; 'truck'; 'dog'; 'bird'; 'automobile'; 'deer']",frog
171,2,"['truck'; 'dog'; 'airplane'; 'horse'; 'ship'; 'automobile']",truck
172,7,"['airplane'; 'dog'; 'truck'; 'ship'; 'cat'; 'deer']",ship
173,5,"['frog'; 'horse'; 'automobile'; 'truck'; 'bird'; 'ship']",frog
174,3,"['automobile'; 'horse'; 'truck'; 'dog'; 'deer'; 'airplane']",airplane
175,4,"['dog'; 'automobile'; 'bird'; 'airplane'; 'cat'; 'ship']",automobile
176,1,"['airplane'; 'horse'; 'cat'; 'bird'; 'frog'; 'dog']",horse
177,5,"['ship'; 'horse'; 'bird'; 'automobile'; 'frog'; 'truck']",truck
178,7,"['cat'; 'truck'; 'deer'; 'ship'; 'airplane'; 'dog']",truck
179,0,"['frog'; 'cat'; 'truck'; 'dog'; 'automobile'; 'bird']",frog
180,4,"['automobile'; 'bird'; 'ship'; 'airplane'; 'cat'; 'dog']",ship
181,7,"['ship'; 'airplane'; 'dog'; 'cat'; 'deer'; 'truck']",truck
182,5,"['automobile'; 'bird'; 'frog'; 'truck'; 'ship'; 'horse']",truck
183,5,"['ship'; 'frog'; 'bird'; 'horse'; 'truck'; 'automobile']",frog
184,1,"['bird'; 'horse'; 'airplane'; 'dog'; 'cat'; 'frog']",bird
185,0,"['truck'; 'frog'; 'automobile'; 'cat'; 'bird'; 'dog']",frog
186,9,"['automobile'; 'dog'; 'horse'; 'airplane'; 'cat'; 'bird']",dog
187,6,"['deer'; 'automobile'; 'cat'; 'airplane'; 'truck'; 'bird']",truck
188,9,"['horse'; 'dog'; 'automobile'; 'bird'; 'airplane'; 'cat']",horse
189,0,"['truck'; 'bird'; 'automobile'; 'cat'; 'frog'; 'dog']",bird
190,8,"['truck'; 'automobile'; 'deer'; 'dog'; 'bird'; 'frog']",deer
191,7,"['cat'; 'airplane'; 'ship'; 'dog'; 'deer'; 'truck']",truck
192,8,"['bird'; 'truck'; 'deer'; 'dog'; 'frog'; 'automobile']",truck
193,8,"['truck'; 'frog'; 'bird'; 'automobile'; 'deer'; 'dog']",frog
194,2,"['horse'; 'truck'; 'dog'; 'ship'; 'airplane'; 'automobile']",truck
195,5,"['horse'; 'truck'; 'ship'; 'bird'; 'automobile'; 'frog']",truck
196,2,"['ship'; 'automobile'; 'horse'; 'airplane'; 'dog'; 'truck']",truck
197,3,"['automobile'; 'airplane'; 'truck'; 'dog'; 'deer'; 'horse']",truck
198,5,"['bird'; 'ship'; 'truck'; 'automobile'; 'frog'; 'horse']",ship
199,0,"['cat'; 'truck'; 'bird'; 'dog'; 'automobile'; 'frog']",frog
200,6,"['deer'; 'bird'; 'truck'; 'cat'; 'automobile'; 'airplane']",truck
201,1,"['dog'; 'horse'; 'bird'; 'frog'; 'cat'; 'airplane']",dog
202,9,"['bird'; 'cat'; 'automobile'; 'airplane'; 'dog'; 'horse']",bird
203,3,"['airplane'; 'automobile'; 'dog'; 'truck'; 'horse'; 'deer']",airplane
204,6,"['deer'; 'bird'; 'cat'; 'truck'; 'airplane'; 'automobile']",truck
205,9,"['bird'; 'cat'; 'dog'; 'horse'; 'airplane'; 'automobile']",bird
206,1,"['frog'; 'horse'; 'bird'; 'airplane'; 'dog'; 'cat']",frog
207,3,"['deer'; 'horse'; 'airplane'; 'truck'; 'automobile'; 'dog']",deer
208,9,"['airplane'; 'bird'; 'horse'; 'cat'; 'dog'; 'automobile']",bird
209,6,"['cat'; 'truck'; 'bird'; 'airplane'; 'deer'; 'automobile']",truck
210,6,"['airplane'; 'truck'; 'automobile'; 'deer'; 'cat'; 'bird']",truck
211,7,"['dog'; 'airplane'; 'truck'; 'ship'; 'cat'; 'deer']",airplane
212,1,"['horse'; 'airplane'; 'dog'; 'bird'; 'cat'; 'frog']",horse
213,0,"['automobile'; 'dog'; 'bird'; 'truck'; 'cat'; 'frog']",dog
214,9,"['dog'; 'cat'; 'airplane'; 'bird'; 'horse'; 'automobile']",dog
215,5,"['automobile'; 'ship'; 'bird'; 'truck'; 'frog'; 'horse']",bird
216,8,"['frog'; 'deer'; 'truck'; 'automobile'; 'dog'; 'bird']",truck
217,5,"['bird'; 'automobile'; 'horse'; 'frog'; 'truck'; 'ship']",truck
218,2,"['airplane'; 'automobile'; 'dog'; 'truck'; 'horse'; 'ship']",ship
219,9,"['automobile'; 'dog'; 'bird'; 'horse'; 'airplane'; 'cat']",dog
220,0,"['bird'; 'cat'; 'frog'; 'truck'; 'automobile'; 'dog']",truck
221,8,"['deer'; 'frog'; 'truck'; 'dog'; 'automobile'; 'bird']",truck
222,8,"['truck'; 'automobile'; 'bird'; 'frog'; 'deer'; 'dog']",bird
223,0,"['automobile'; 'bird'; 'cat'; 'truck'; 'dog'; 'frog']",bird
224,6,"['deer'; 'automobile'; 'bird'; 'cat'; 'truck'; 'airplane']",truck
225,9,"['airplane'; 'bird'; 'horse'; 'automobile'; 'cat'; 'dog']",bird
226,1,"['bird'; 'dog'; 'horse'; 'frog'; 'airplane'; 'cat']",airplane
227,1,"['dog'; 'airplane'; 'horse'; 'cat'; 'bird'; 'frog']",dog
228,6,"['bird'; 'automobile'; 'truck'; 'airplane'; 'cat'; 'deer']",truck
229,3,"['deer'; 'airplane'; 'truck'; 'horse'; 'dog'; 'automobile']",airplane
230,7,"['truck'; 'dog'; 'ship'; 'cat'; 'deer'; 'airplane']",ship
231,6,"['airplane'; 'truck'; 'deer'; 'bird'; 'automobile'; 'cat']",truck
232,6,"['automobile'; 'bird'; 'airplane'; 'cat'; 'truck'; 'deer']",truck
233,0,"['dog'; 'frog'; 'bird'; 'cat'; 'automobile'; 'truck']",dog
234,6,"['airplane'; 'truck'; 'bird'; 'cat'; 'deer'; 'automobile']",truck
235,6,"['truck'; 'automobile'; 'deer'; 'bird'; 'airplane'; 'cat']",truck
236,1,"['cat'; 'dog'; 'airplane'; 'horse'; 'bird'; 'frog']",airplane
237,7,"['ship'; 'dog'; 'truck'; 'airplane'; 'deer'; 'cat']",truck
238,1,"['airplane'; 'horse'; 'cat'; 'dog'; 'frog'; 'bird']",horse
239,5,"['frog'; 'automobile'; 'bird'; 'horse'; 'truck'; 'ship']",automobile
240,8,"['truck'; 'automobile'; 'frog'; 'deer'; 'dog'; 'bird']",frog
241,3,"['truck'; 'dog'; 'deer'; 'horse'; 'automobile'; 'airplane']",truck
242,6,"['automobile'; 'truck'; 'airplane'; 'bird'; 'cat'; 'deer']",truck
243,6,"['airplane'; 'automobile'; 'cat'; 'deer'; 'bird'; 'truck']",truck
244,8,"['automobile'; 'truck'; 'frog'; 'bird'; 'deer'; 'dog']",frog
245,6,"['bird'; 'airplane'; 'truck'; 'automobile'; 'cat'; 'deer']",airplane
246,8,"['frog'; 'automobile'; 'dog'; 'truck'; 'deer'; 'bird']",automobile
247,4,"['ship'; 'bird'; 'airplane'; 'automobile'; 'cat'; 'dog']",bird
248,6,"['cat'; 'automobile'; 'airplane'; 'bird'; 'truck'; 'deer']",truck
249,6,"['deer'; 'bird'; 'truck'; 'automobile'; 'airplane'; 'cat']",truck
250,1,"['dog'; 'bird'; 'frog'; 'horse'; 'airplane'; 'cat']",dog
251,3,"['airplane'; 'truck'; 'dog'; 'horse'; 'automobile'; 'deer']",horse
252,8,"['automobile'; 'truck'; 'bird'; 'deer'; 'dog'; 'frog']",bird
253,3,"['airplane'; 'deer'; 'automobile'; 'truck'; 'horse'; 'dog']",deer
254,4,"['cat'; 'airplane'; 'ship'; 'automobile'; 'bird'; 'dog']",airplane
255,1,"['bird'; 'dog'; 'frog'; 'airplane'; 'horse'; 'cat']",airplane
256,7,"['cat'; 'truck'; 'ship'; 'deer'; 'dog'; 'airplane']",truck
257,1,"['frog'; 'horse'; 'airplane'; 'dog'; 'cat'; 'bird']",frog
258,3,"['airplane'; 'automobile'; 'dog'; 'horse'; 'truck'; 'deer']",airplane
259,8,"['frog'; 'dog'; 'bird'; 'automobile'; 'truck'; 'deer']",automobile
260,5,"['ship'; 'horse'; 'truck'; 'automobile'; 'frog'; 'bird']",truck
261,1,"['dog'; 'cat'; 'horse'; 'airplane'; 'frog'; 'bird']",dog
262,1,"['horse'; 'cat'; 'frog'; 'bird'; 'airplane'; 'dog']",dog
263,4,"['cat'; 'bird'; 'automobile'; 'dog'; 'ship'; 'airplane']",automobile
264,0,"['bird'; 'automobile'; 'truck'; 'cat'; 'frog'; 'dog']",truck
265,9,"['airplane'; 'cat'; 'dog'; 'horse'; 'automobile'; 'bird']",cat
266,3,"['truck'; 'automobile'; 'horse'; 'airplane'; 'deer'; 'dog']",truck
267,7,"['ship'; 'deer'; 'dog'; 'truck'; 'airplane'; 'cat']",truck
268,4,"['dog'; 'automobile'; 'cat'; 'bird'; 'airplane'; 'ship']",automobile
269,9,"['airplane'; 'dog'; 'cat'; 'automobile'; 'horse'; 'bird']",dog
270,9,"['airplane'; 'bird'; 'horse'; 'cat'; 'automobile'; 'dog']",bird
271,2,"['automobile'; 'ship'; 'dog'; 'truck'; 'airplane'; 'horse']",dog
272,4,"['automobile'; 'airplane'; 'cat'; 'ship'; 'bird'; 'dog']",automobile
273,9,"['automobile'; 'airplane'; 'horse'; 'dog'; 'bird'; 'cat']",horse
274,9,"['automobile'; 'cat'; 'bird'; 'horse'; 'dog'; 'airplane']",cat
275,1,"['horse'; 'dog'; 'bird'; 'cat'; 'frog'; 'airplane']",airplane
276,0,"['truck'; 'frog'; 'cat'; 'automobile'; 'bird'; 'dog']",frog
277,5,"['ship'; 'truck'; 'frog'; 'automobile'; 'horse'; 'bird']",frog
278,9,"['airplane'; 'automobile'; 'cat'; 'bird'; 'dog'; 'horse']",cat
279,0,"['cat'; 'dog'; 'frog'; 'automobile'; 'bird'; 'truck']",cat
280,8,"['automobile'; 'frog'; 'bird'; 'truck'; 'deer'; 'dog']",frog
281,2,"['horse'; 'ship'; 'airplane'; 'automobile'; 'dog'; 'truck']",ship
282,1,"['cat'; 'horse'; 'frog'; 'bird'; 'airplane'; 'dog']",airplane
283,2,"['ship'; 'airplane'; 'dog'; 'automobile'; 'truck'; 'horse']",dog
284,0,"['dog'; 'cat'; 'automobile'; 'bird'; 'frog'; 'truck']",dog
285,5,"['ship'; 'truck'; 'automobile'; 'frog'; 'horse'; 'bird']",frog
286,6,"['truck'; 'bird'; 'deer'; 'cat'; 'airplane'; 'automobile']",truck
287,3,"['horse'; 'deer'; 'automobile'; 'airplane'; 'truck'; 'dog']",horse
288,2,"['airplane'; 'ship'; 'truck'; 'horse'; 'automobile'; 'dog']",ship
289,7,"['airplane'; 'deer'; 'dog'; 'cat'; 'truck'; 'ship']",deer
290,8,"['automobile'; 'frog'; 'bird'; 'deer'; 'truck'; 'dog']",frog
291,8,"['automobile'; 'frog'; 'bird'; 'truck'; 'deer'; 'dog']",frog
292,6,"['truck'; 'cat'; 'automobile'; 'deer'; 'airplane'; 'bird']",truck
293,0,"['automobile'; 'truck'; 'bird'; 'dog'; 'frog'; 'cat']",bird
294,7,"['dog'; 'truck'; 'deer'; 'airplane'; 'ship'; 'cat']",truck
295,9,"['automobile'; 'horse'; 'airplane'; 'bird'; 'dog'; 'cat']",horse
296,4,"['airplane'; 'automobile'; 'bird'; 'cat'; 'ship'; 'dog']",airplane
297,5,"['ship'; 'bird'; 'truck'; 'horse'; 'frog'; 'automobile']",truck
298,6,"['cat'; 'truck'; 'deer'; 'bird'; 'airplane'; 'automobile']",truck
299,4,"['bird'; 'airplane'; 'cat'; 'dog'; 'ship'; 'automobile']",airplane
300,2,"['automobile'; 'airplane'; 'truck'; 'ship'; 'dog'; 'horse']",automobile
301,1,"['bird'; 'airplane'; 'frog'; 'dog'; 'horse'; 'cat']",bird
302,1,"['cat'; 'bird'; 'frog'; 'horse'; 'airplane'; 'dog']",bird
303,2,"['dog'; 'ship'; 'automobile'; 'truck'; 'horse'; 'airplane']",dog
304,1,"['frog'; 'airplane'; 'bird'; 'dog'; 'cat'; 'horse']",airplane
305,5,"['automobile'; 'bird'; 'horse'; 'truck'; 'frog'; 'ship']",truck
306,9,"['dog'; 'horse'; 'airplane'; 'bird'; 'cat'; 'automobile']",dog
307,9,"['horse'; 'dog'; 'airplane'; 'cat'; 'automobile'; 'bird']",horse
308,0,"['automobile'; 'dog'; 'truck'; 'bird'; 'frog'; 'cat']",dog
309,8,"['automobile'; 'deer'; 'frog'; 'dog'; 'bird'; 'truck']",deer
310,4,"['automobile'; 'airplane'; 'cat'; 'dog'; 'ship'; 'bird']",cat
311,1,"['horse'; 'bird'; 'cat'; 'airplane'; 'frog'; 'dog']",horse
