index,true_label,candidate_labels,complementary_label
37,11,"['apple'; 'woman'; 'kangaroo'; 'sweet_pepper']",kangaroo
38,24,"['seal'; 'clock'; 'shark'; 'ray']",clock
39,84,"['pine_tree'; 'skyscraper'; 'turtle'; 'orchid']",skyscraper
40,78,"['wolf'; 'plain'; 'baby'; 'streetcar']",baby
41,45,"['sweet_pepper'; 'cup'; 'porcupine'; 'rabbit']",cup
42,49,"['orange'; 'cup'; 'couch'; 'pine_tree']",cup
43,97,"['telephone'; 'beetle'; 'poppy'; 'elephant']",poppy
44,56,"['lobster'; 'bed'; 'motorcycle'; 'pickup_truck']",bed
45,76,"['cloud'; 'poppy'; 'pickup_truck'; 'whale']",poppy
46,11,"['woman'; 'sweet_pepper'; 'kangaroo'; 'apple']",sweet_pepper
47,90,"['lawn_mower'; 'lion'; 'apple'; 'palm_tree']",lion
48,89,"['television'; 'skyscraper'; 'oak_tree'; 'flatfish']",television
49,78,"['streetcar'; 'wolf'; 'plain'; 'baby']",streetcar
50,73,"['aquarium_fish'; 'rocket'; 'streetcar'; 'woman']",rocket
51,14,"['elephant'; 'tractor'; 'crab'; 'chair']",tractor
52,87,"['crab'; 'sunflower'; 'shrew'; 'pine_tree']",sunflower
53,9,"['dinosaur'; 'tank'; 'hamster'; 'streetcar']",dinosaur
54,71,"['pear'; 'beetle'; 'bridge'; 'lizard']",bridge
55,6,"['maple_tree'; 'clock'; 'cup'; 'lobster']",clock
56,47,"['plate'; 'trout'; 'aquarium_fish'; 'raccoon']",aquarium_fish
57,20,"['beetle'; 'pine_tree'; 'bear'; 'television']",bear
58,98,"['rose'; 'bee'; 'worm'; 'lizard']",worm
59,47,"['aquarium_fish'; 'plate'; 'trout'; 'raccoon']",plate
60,36,"['porcupine'; 'dinosaur'; 'forest'; 'shark']",dinosaur
61,55,"['porcupine'; 'boy'; 'tulip'; 'snake']",boy
62,72,"['forest'; 'streetcar'; 'orange'; 'television']",orange
63,43,"['rabbit'; 'train'; 'trout'; 'pine_tree']",train
64,51,"['skunk'; 'house'; 'bridge'; 'aquarium_fish']",house
65,35,"['butterfly'; 'bed'; 'cattle'; 'bowl']",cattle
66,83,"['girl'; 'beetle'; 'plate'; 'mouse']",plate
67,33,"['chair'; 'tank'; 'ray'; 'maple_tree']",tank
68,27,"['train'; 'couch'; 'woman'; 'crab']",couch
69,53,"['tiger'; 'pear'; 'aquarium_fish'; 'butterfly']",aquarium_fish
70,92,"['lawn_mower'; 'cup'; 'baby'; 'sweet_pepper']",baby
71,50,"['camel'; 'sweet_pepper'; 'bicycle'; 'dinosaur']",bicycle
72,15,"['apple'; 'pear'; 'whale'; 'maple_tree']",whale
73,89,"['television'; 'flatfish'; 'skyscraper'; 'oak_tree']",flatfish
74,36,"['forest'; 'dinosaur'; 'shark'; 'porcupine']",dinosaur
75,18,"['table'; 'keyboard'; 'seal'; 'caterpillar']",table
76,89,"['television'; 'oak_tree'; 'skyscraper'; 'flatfish']",skyscraper
77,46,"['baby'; 'train'; 'skunk'; 'plate']",train
78,33,"['ray'; 'maple_tree'; 'tank'; 'chair']",tank
79,42,"['squirrel'; 'rose'; 'shark'; 'can']",rose
80,39,"['wardrobe'; 'wolf'; 'dolphin'; 'table']",wolf
81,64,"['apple'; 'bottle'; 'bridge'; 'bowl']",bowl
82,75,"['plate'; 'forest'; 'snake'; 'bicycle']",bicycle
83,38,"['rose'; 'dinosaur'; 'aquarium_fish'; 'plate']",aquarium_fish
84,23,"['sea'; 'wardrobe'; 'telephone'; 'house']",wardrobe
85,42,"['shark'; 'can'; 'rose'; 'squirrel']",rose
86,66,"['spider'; 'crab'; 'beetle'; 'plate']",spider
87,77,"['bee'; 'cloud'; 'tulip'; 'caterpillar']",tulip
88,49,"['pine_tree'; 'orange'; 'couch'; 'cup']",couch
89,18,"['caterpillar'; 'keyboard'; 'table'; 'seal']",keyboard
90,46,"['train'; 'plate'; 'baby'; 'skunk']",skunk
91,15,"['apple'; 'maple_tree'; 'pear'; 'whale']",whale
92,35,"['bowl'; 'cattle'; 'butterfly'; 'bed']",cattle
93,69,"['telephone'; 'clock'; 'motorcycle'; 'bus']",motorcycle
94,95,"['sunflower'; 'cup'; 'rabbit'; 'bear']",cup
95,83,"['beetle'; 'girl'; 'mouse'; 'plate']",girl
96,75,"['bicycle'; 'snake'; 'forest'; 'plate']",forest
97,99,"['skyscraper'; 'plain'; 'road'; 'pine_tree']",pine_tree
98,73,"['streetcar'; 'rocket'; 'aquarium_fish'; 'woman']",rocket
99,93,"['cockroach'; 'shark'; 'possum'; 'butterfly']",butterfly
100,55,"['tulip'; 'porcupine'; 'snake'; 'boy']",tulip
101,39,"['dolphin'; 'wolf'; 'wardrobe'; 'table']",wardrobe
102,4,"['fox'; 'caterpillar'; 'bee'; 'pine_tree']",caterpillar
103,97,"['beetle'; 'elephant'; 'telephone'; 'poppy']",telephone
104,61,"['caterpillar'; 'fox'; 'streetcar'; 'motorcycle']",streetcar
105,93,"['possum'; 'butterfly'; 'shark'; 'cockroach']",butterfly
106,51,"['skunk'; 'house'; 'bridge'; 'aquarium_fish']",skunk
107,69,"['telephone'; 'bus'; 'clock'; 'motorcycle']",bus
108,56,"['pickup_truck'; 'bed'; 'motorcycle'; 'lobster']",lobster
109,84,"['turtle'; 'pine_tree'; 'orchid'; 'skyscraper']",skyscraper
110,59,"['caterpillar'; 'baby'; 'tank'; 'willow_tree']",baby
111,64,"['bottle'; 'apple'; 'bridge'; 'bowl']",apple
112,94,"['beaver'; 'pickup_truck'; 'keyboard'; 'chair']",keyboard
113,4,"['bee'; 'pine_tree'; 'caterpillar'; 'fox']",Pine tree
114,11,"['kangaroo'; 'apple'; 'woman'; 'sweet_pepper']",apple
115,33,"['tank'; 'chair'; 'maple_tree'; 'ray']",chair
116,68,"['television'; 'cup'; 'house'; 'motorcycle']",cup
117,38,"['dinosaur'; 'plate'; 'aquarium_fish'; 'rose']",plate
118,20,"['television'; 'pine_tree'; 'bear'; 'beetle']",pine_tree
119,33,"['chair'; 'tank'; 'ray'; 'maple_tree']",ray
120,34,"['spider'; 'rabbit'; 'rocket'; 'maple_tree']",rocket
121,32,"['turtle'; 'snail'; 'leopard'; 'plain']",leopard
122,46,"['train'; 'skunk'; 'plate'; 'baby']",plate
123,53,"['tiger'; 'pear'; 'butterfly'; 'aquarium_fish']",butterfly
124,88,"['motorcycle'; 'orchid'; 'oak_tree'; 'baby']",oak_tree
125,67,"['orange'; 'castle'; 'bridge'; 'crab']",castle
126,70,"['flatfish'; 'elephant'; 'cockroach'; 'worm']",elephant
127,64,"['bridge'; 'bottle'; 'bowl'; 'apple']",bowl
128,53,"['pear'; 'butterfly'; 'aquarium_fish'; 'tiger']",aquarium_fish
129,64,"['bowl'; 'apple'; 'bottle'; 'bridge']",apple
130,8,"['snake'; 'streetcar'; 'train'; 'bowl']",streetcar
131,96,"['woman'; 'bridge'; 'butterfly'; 'chimpanzee']",butterfly
132,87,"['pine_tree'; 'shrew'; 'sunflower'; 'crab']",shrew
133,30,"['plate'; 'crab'; 'lamp'; 'camel']",lamp
134,20,"['television'; 'bear'; 'beetle'; 'pine_tree']",bear
135,30,"['lamp'; 'plate'; 'crab'; 'camel']",plate
136,66,"['beetle'; 'spider'; 'plate'; 'crab']",plate
137,19,"['snail'; 'tractor'; 'baby'; 'man']",tractor
138,76,"['whale'; 'poppy'; 'pickup_truck'; 'cloud']",poppy
139,87,"['sunflower'; 'pine_tree'; 'shrew'; 'crab']",Pine tree
140,52,"['rabbit'; 'clock'; 'streetcar'; 'trout']",clock
141,62,"['skunk'; 'rabbit'; 'plain'; 'couch']",skunk
142,35,"['bowl'; 'bed'; 'cattle'; 'butterfly']",cattle
143,63,"['couch'; 'ray'; 'tank'; 'lion']",couch
144,40,"['crab'; 'cockroach'; 'willow_tree'; 'clock']",willow_tree
145,4,"['caterpillar'; 'pine_tree'; 'bee'; 'fox']",pine_tree
146,99,"['road'; 'pine_tree'; 'plain'; 'skyscraper']",skyscraper
147,63,"['lion'; 'couch'; 'ray'; 'tank']",couch
148,74,"['pear'; 'caterpillar'; 'cockroach'; 'orchid']",orchid
149,53,"['pear'; 'tiger'; 'butterfly'; 'aquarium_fish']",tiger
150,26,"['television'; 'caterpillar'; 'snail'; 'mountain']",mountain
151,95,"['sunflower'; 'rabbit'; 'bear'; 'cup']",rabbit
152,48,"['elephant'; 'mushroom'; 'dolphin'; 'tractor']",mushroom
153,27,"['woman'; 'crab'; 'couch'; 'train']",couch
154,33,"['tank'; 'maple_tree'; 'ray'; 'chair']",ray
155,29,"['cup'; 'bottle'; 'hamster'; 'skunk']",hamster
156,39,"['table'; 'wolf'; 'dolphin'; 'wardrobe']",wolf
157,79,"['caterpillar'; 'sweet_pepper'; 'cup'; 'road']",cup
158,32,"['turtle'; 'leopard'; 'plain'; 'snail']",turtle
159,46,"['skunk'; 'train'; 'plate'; 'baby']",train
160,64,"['bridge'; 'bottle'; 'apple'; 'bowl']",apple
161,28,"['lawn_mower'; 'chair'; 'telephone'; 'clock']",lawn_mower
162,85,"['butterfly'; 'beetle'; 'bicycle'; 'rabbit']",bicycle
163,32,"['plain'; 'turtle'; 'snail'; 'leopard']",leopard
164,82,"['sea'; 'whale'; 'house'; 'apple']",house
165,78,"['baby'; 'plain'; 'streetcar'; 'wolf']",streetcar
166,39,"['wolf'; 'table'; 'dolphin'; 'wardrobe']",wardrobe
167,54,"['lawn_mower'; 'shrew'; 'mouse'; 'bridge']",lawn_mower
168,28,"['telephone'; 'lawn_mower'; 'chair'; 'clock']",chair
169,66,"['plate'; 'spider'; 'crab'; 'beetle']",spider
170,65,"['table'; 'lion'; 'aquarium_fish'; 'pine_tree']",aquarium_fish
171,72,"['television'; 'orange'; 'forest'; 'streetcar']",orange
172,21,"['orange'; 'beetle'; 'kangaroo'; 'hamster']",beetle
173,64,"['bridge'; 'bottle'; 'bowl'; 'apple']",bowl
174,62,"['rabbit'; 'plain'; 'skunk'; 'couch']",couch
175,72,"['streetcar'; 'orange'; 'forest'; 'television']",orange
176,0,"['otter'; 'streetcar'; 'cattle'; 'skyscraper']",skyscraper
177,44,"['orchid'; 'crocodile'; 'plain'; 'bowl']",bowl
178,7,"['tiger'; 'pickup_truck'; 'girl'; 'boy']",girl
179,12,"['castle'; 'shrew'; 'turtle'; 'lamp']",shrew
180,19,"['baby'; 'tractor'; 'snail'; 'man']",tractor
181,11,"['kangaroo'; 'apple'; 'woman'; 'sweet_pepper']",kangaroo
182,31,"['apple'; 'possum'; 'shark'; 'bee']",shark
183,61,"['fox'; 'caterpillar'; 'motorcycle'; 'streetcar']",motorcycle
184,79,"['sweet_pepper'; 'road'; 'caterpillar'; 'cup']",road
185,45,"['sweet_pepper'; 'cup'; 'rabbit'; 'porcupine']",cup
186,81,"['spider'; 'snake'; 'skyscraper'; 'sea']",skyscraper
187,79,"['cup'; 'caterpillar'; 'sweet_pepper'; 'road']",cup
188,98,"['bee'; 'rose'; 'lizard'; 'worm']",lizard
189,43,"['rabbit'; 'trout'; 'pine_tree'; 'train']",pine_tree
190,46,"['skunk'; 'train'; 'baby'; 'plate']",train
191,67,"['orange'; 'castle'; 'bridge'; 'crab']",castle
192,80,"['baby'; 'lion'; 'sea'; 'elephant']",lion
193,68,"['television'; 'cup'; 'house'; 'motorcycle']",cup
194,74,"['pear'; 'cockroach'; 'caterpillar'; 'orchid']",orchid
195,48,"['elephant'; 'dolphin'; 'tractor'; 'mushroom']",tractor
196,81,"['sea'; 'spider'; 'snake'; 'skyscraper']",spider
197,94,"['beaver'; 'pickup_truck'; 'chair'; 'keyboard']",beaver
198,86,"['bear'; 'maple_tree'; 'baby'; 'bed']",bed
199,69,"['bus'; 'clock'; 'motorcycle'; 'telephone']",clock
200,39,"['dolphin'; 'table'; 'wolf'; 'wardrobe']",wardrobe
201,73,"['streetcar'; 'aquarium_fish'; 'woman'; 'rocket']",woman
202,2,"['cattle'; 'spider'; 'poppy'; 'telephone']",cattle
203,46,"['skunk'; 'plate'; 'train'; 'baby']",plate
204,49,"['pine_tree'; 'orange'; 'couch'; 'cup']",couch
205,63,"['lion'; 'ray'; 'tank'; 'couch']",tank
206,43,"['pine_tree'; 'trout'; 'rabbit'; 'train']",train
207,14,"['crab'; 'chair'; 'tractor'; 'elephant']",chair
208,49,"['orange'; 'couch'; 'cup'; 'pine_tree']",couch
209,68,"['motorcycle'; 'cup'; 'house'; 'television']",cup
210,65,"['pine_tree'; 'table'; 'aquarium_fish'; 'lion']",table
211,41,"['pine_tree'; 'road'; 'wolf'; 'fox']",road
212,37,"['bicycle'; 'bridge'; 'lobster'; 'plate']",lobster
213,45,"['cup'; 'porcupine'; 'rabbit'; 'sweet_pepper']",cup
214,36,"['shark'; 'forest'; 'dinosaur'; 'porcupine']",forest
215,21,"['kangaroo'; 'hamster'; 'beetle'; 'orange']",beetle
216,77,"['caterpillar'; 'tulip'; 'cloud'; 'bee']",tulip
217,37,"['bicycle'; 'plate'; 'bridge'; 'lobster']",lobster
218,39,"['dolphin'; 'table'; 'wolf'; 'wardrobe']",wolf
219,8,"['streetcar'; 'train'; 'snake'; 'bowl']",snake
220,9,"['hamster'; 'tank'; 'streetcar'; 'dinosaur']",hamster
221,62,"['skunk'; 'rabbit'; 'plain'; 'couch']",plain
222,86,"['bed'; 'baby'; 'maple_tree'; 'bear']",baby
223,39,"['dolphin'; 'wolf'; 'table'; 'wardrobe']",wardrobe
224,19,"['man'; 'baby'; 'snail'; 'tractor']",tractor
225,54,"['shrew'; 'lawn_mower'; 'mouse'; 'bridge']",lawn_mower
226,39,"['dolphin'; 'table'; 'wardrobe'; 'wolf']",wardrobe
227,28,"['lawn_mower'; 'chair'; 'telephone'; 'clock']",lawn_mower
228,11,"['woman'; 'apple'; 'kangaroo'; 'sweet_pepper']",apple
229,89,"['skyscraper'; 'flatfish'; 'television'; 'oak_tree']",flatfish
230,90,"['lion'; 'lawn_mower'; 'palm_tree'; 'apple']",palm_tree
231,90,"['lawn_mower'; 'lion'; 'palm_tree'; 'apple']",palm_tree
232,79,"['road'; 'cup'; 'caterpillar'; 'sweet_pepper']",cup
233,66,"['plate'; 'crab'; 'beetle'; 'spider']",crab
234,81,"['skyscraper'; 'sea'; 'spider'; 'snake']",spider
235,21,"['orange'; 'beetle'; 'hamster'; 'kangaroo']",beetle
236,79,"['caterpillar'; 'road'; 'cup'; 'sweet_pepper']",road
237,40,"['crab'; 'willow_tree'; 'clock'; 'cockroach']",cockroach
238,29,"['cup'; 'skunk'; 'hamster'; 'bottle']",cup
239,22,"['couch'; 'orange'; 'worm'; 'whale']",worm
240,13,"['raccoon'; 'lobster'; 'train'; 'worm']",lobster
241,25,"['turtle'; 'worm'; 'beetle'; 'leopard']",worm
242,11,"['woman'; 'sweet_pepper'; 'kangaroo'; 'apple']",kangaroo
243,38,"['plate'; 'rose'; 'dinosaur'; 'aquarium_fish']",rose
244,10,"['motorcycle'; 'crab'; 'palm_tree'; 'porcupine']",crab
245,96,"['chimpanzee'; 'bridge'; 'butterfly'; 'woman']",bridge
246,54,"['bridge'; 'lawn_mower'; 'shrew'; 'mouse']",shrew
247,65,"['pine_tree'; 'aquarium_fish'; 'lion'; 'table']",aquarium_fish
248,39,"['dolphin'; 'wardrobe'; 'table'; 'wolf']",wardrobe
249,40,"['willow_tree'; 'clock'; 'cockroach'; 'crab']",cockroach
250,42,"['rose'; 'squirrel'; 'can'; 'shark']",rose
251,48,"['tractor'; 'elephant'; 'dolphin'; 'mushroom']",elephant
252,48,"['elephant'; 'tractor'; 'mushroom'; 'dolphin']",mushroom
253,51,"['aquarium_fish'; 'house'; 'skunk'; 'bridge']",house
254,11,"['apple'; 'sweet_pepper'; 'woman'; 'kangaroo']",woman
255,23,"['telephone'; 'wardrobe'; 'sea'; 'house']",wardrobe
256,23,"['telephone'; 'sea'; 'house'; 'wardrobe']",house
257,89,"['flatfish'; 'skyscraper'; 'television'; 'oak_tree']",skyscraper
258,52,"['trout'; 'streetcar'; 'rabbit'; 'clock']",trout
259,46,"['skunk'; 'plate'; 'baby'; 'train']",plate
260,2,"['poppy'; 'spider'; 'telephone'; 'cattle']",spider
261,95,"['cup'; 'bear'; 'rabbit'; 'sunflower']",bear
262,43,"['rabbit'; 'pine_tree'; 'train'; 'trout']",train
263,86,"['bed'; 'bear'; 'maple_tree'; 'baby']",bear
264,34,"['rabbit'; 'rocket'; 'maple_tree'; 'spider']",rocket
265,66,"['spider'; 'beetle'; 'crab'; 'plate']",plate
266,18,"['keyboard'; 'caterpillar'; 'seal'; 'table']",seal
267,46,"['skunk'; 'plate'; 'baby'; 'train']",plate
268,66,"['beetle'; 'spider'; 'crab'; 'plate']",plate
269,56,"['lobster'; 'pickup_truck'; 'bed'; 'motorcycle']",lobster
270,57,"['cattle'; 'dinosaur'; 'road'; 'possum']",dinosaur
271,1,"['pickup_truck'; 'sunflower'; 'forest'; 'fox']",sunflower
272,44,"['orchid'; 'plain'; 'bowl'; 'crocodile']",crocodile
273,11,"['apple'; 'woman'; 'sweet_pepper'; 'kangaroo']",sweet_pepper
274,82,"['sea'; 'whale'; 'house'; 'apple']",house
275,23,"['sea'; 'house'; 'wardrobe'; 'telephone']",house
276,90,"['apple'; 'lawn_mower'; 'lion'; 'palm_tree']",lion
277,56,"['bed'; 'pickup_truck'; 'lobster'; 'motorcycle']",lobster
278,19,"['baby'; 'snail'; 'tractor'; 'man']",tractor
279,68,"['television'; 'motorcycle'; 'cup'; 'house']",cup
280,66,"['crab'; 'beetle'; 'plate'; 'spider']",plate
281,28,"['clock'; 'lawn_mower'; 'telephone'; 'chair']",lawn_mower
282,1,"['forest'; 'sunflower'; 'pickup_truck'; 'fox']",pickup_truck
283,57,"['dinosaur'; 'road'; 'cattle'; 'possum']",dinosaur
284,67,"['crab'; 'orange'; 'castle'; 'bridge']",castle
285,5,"['apple'; 'chair'; 'dolphin'; 'lobster']",dolphin
286,13,"['raccoon'; 'worm'; 'lobster'; 'train']",lobster
287,78,"['streetcar'; 'wolf'; 'baby'; 'plain']",streetcar
288,6,"['clock'; 'maple_tree'; 'cup'; 'lobster']",cup
289,84,"['pine_tree'; 'turtle'; 'skyscraper'; 'orchid']",skyscraper
290,7,"['tiger'; 'pickup_truck'; 'girl'; 'boy']",girl
291,41,"['road'; 'fox'; 'pine_tree'; 'wolf']",fox
292,65,"['lion'; 'pine_tree'; 'aquarium_fish'; 'table']",Pine tree
293,80,"['elephant'; 'sea'; 'baby'; 'lion']",elephant
294,12,"['shrew'; 'lamp'; 'turtle'; 'castle']",turtle
295,50,"['sweet_pepper'; 'camel'; 'bicycle'; 'dinosaur']",camel
296,63,"['ray'; 'lion'; 'couch'; 'tank']",lion
297,26,"['snail'; 'television'; 'caterpillar'; 'mountain']",television
298,8,"['streetcar'; 'train'; 'bowl'; 'snake']",bowl
299,53,"['pear'; 'tiger'; 'butterfly'; 'aquarium_fish']",tiger
300,60,"['caterpillar'; 'motorcycle'; 'flatfish'; 'lizard']",motorcycle
301,99,"['skyscraper'; 'pine_tree'; 'plain'; 'road']",Pine tree
302,97,"['elephant'; 'telephone'; 'beetle'; 'poppy']",telephone
303,85,"['butterfly'; 'rabbit'; 'bicycle'; 'beetle']",bicycle
304,0,"['streetcar'; 'skyscraper'; 'cattle'; 'otter']",cattle
305,78,"['streetcar'; 'baby'; 'wolf'; 'plain']",wolf
306,31,"['apple'; 'bee'; 'shark'; 'possum']",bee
307,10,"['porcupine'; 'palm_tree'; 'crab'; 'motorcycle']",palm_tree
308,2,"['cattle'; 'spider'; 'telephone'; 'poppy']",cattle
309,7,"['pickup_truck'; 'boy'; 'tiger'; 'girl']",boy
310,43,"['pine_tree'; 'trout'; 'rabbit'; 'train']",train
311,83,"['mouse'; 'beetle'; 'girl'; 'plate']",girl
312,97,"['poppy'; 'elephant'; 'telephone'; 'beetle']",elephant
313,91,"['lizard'; 'lobster'; 'caterpillar'; 'fox']",caterpillar
314,82,"['house'; 'whale'; 'sea'; 'apple']",house
315,28,"['telephone'; 'lawn_mower'; 'clock'; 'chair']",chair
316,42,"['shark'; 'squirrel'; 'rose'; 'can']",rose
317,0,"['cattle'; 'streetcar'; 'skyscraper'; 'otter']",skyscraper
318,82,"['whale'; 'house'; 'apple'; 'sea']",apple
319,5,"['dolphin'; 'chair'; 'apple'; 'lobster']",apple
320,68,"['motorcycle'; 'television'; 'cup'; 'house']",television
321,60,"['flatfish'; 'motorcycle'; 'lizard'; 'caterpillar']",motorcycle
322,30,"['lamp'; 'crab'; 'plate'; 'camel']",plate
323,98,"['rose'; 'bee'; 'worm'; 'lizard']",worm
324,82,"['whale'; 'sea'; 'house'; 'apple']",house
325,20,"['beetle'; 'television'; 'bear'; 'pine_tree']",television
326,64,"['bowl'; 'bridge'; 'bottle'; 'apple']",bowl
327,66,"['beetle'; 'crab'; 'spider'; 'plate']",plate
328,10,"['motorcycle'; 'porcupine'; 'palm_tree'; 'crab']",porcupine
329,75,"['snake'; 'plate'; 'forest'; 'bicycle']",plate
330,54,"['lawn_mower'; 'bridge'; 'mouse'; 'shrew']",bridge
331,57,"['possum'; 'cattle'; 'dinosaur'; 'road']",dinosaur
332,87,"['shrew'; 'crab'; 'sunflower'; 'pine_tree']",sunflower
333,66,"['plate'; 'beetle'; 'crab'; 'spider']",beetle
334,66,"['crab'; 'spider'; 'plate'; 'beetle']",plate
335,73,"['woman'; 'streetcar'; 'rocket'; 'aquarium_fish']",woman
336,54,"['mouse'; 'lawn_mower'; 'shrew'; 'bridge']",shrew
337,88,"['baby'; 'oak_tree'; 'orchid'; 'motorcycle']",oak_tree
338,42,"['can'; 'rose'; 'squirrel'; 'shark']",rose
339,37,"['bridge'; 'lobster'; 'plate'; 'bicycle']",lobster
340,80,"['elephant'; 'lion'; 'baby'; 'sea']",baby
341,87,"['pine_tree'; 'crab'; 'sunflower'; 'shrew']",crab
342,3,"['pine_tree'; 'bicycle'; 'bowl'; 'hamster']",bowl
343,29,"['hamster'; 'bottle'; 'cup'; 'skunk']",bottle
344,43,"['trout'; 'train'; 'rabbit'; 'pine_tree']",train
345,12,"['turtle'; 'lamp'; 'castle'; 'shrew']",castle
346,73,"['rocket'; 'woman'; 'streetcar'; 'aquarium_fish']",woman
347,96,"['butterfly'; 'chimpanzee'; 'bridge'; 'woman']",chimpanzee
348,23,"['house'; 'telephone'; 'sea'; 'wardrobe']",wardrobe
349,96,"['butterfly'; 'chimpanzee'; 'woman'; 'bridge']",chimpanzee
350,84,"['pine_tree'; 'turtle'; 'skyscraper'; 'orchid']",skyscraper
351,19,"['tractor'; 'man'; 'snail'; 'baby']",snail
352,62,"['plain'; 'couch'; 'skunk'; 'rabbit']",skunk
353,0,"['cattle'; 'otter'; 'streetcar'; 'skyscraper']",skyscraper
354,21,"['hamster'; 'beetle'; 'orange'; 'kangaroo']",orange
355,11,"['woman'; 'apple'; 'kangaroo'; 'sweet_pepper']",apple
356,36,"['forest'; 'porcupine'; 'shark'; 'dinosaur']",shark
357,64,"['apple'; 'bottle'; 'bowl'; 'bridge']",apple
358,76,"['whale'; 'poppy'; 'cloud'; 'pickup_truck']",poppy
359,60,"['motorcycle'; 'lizard'; 'caterpillar'; 'flatfish']",lizard
360,3,"['hamster'; 'bowl'; 'pine_tree'; 'bicycle']",bowl
361,80,"['baby'; 'lion'; 'elephant'; 'sea']",lion
362,82,"['sea'; 'apple'; 'whale'; 'house']",apple
363,79,"['sweet_pepper'; 'cup'; 'road'; 'caterpillar']",cup
364,26,"['television'; 'snail'; 'mountain'; 'caterpillar']",mountain
365,65,"['table'; 'pine_tree'; 'aquarium_fish'; 'lion']",Pine tree
366,72,"['streetcar'; 'forest'; 'orange'; 'television']",orange
367,11,"['sweet_pepper'; 'kangaroo'; 'woman'; 'apple']",kangaroo
368,15,"['maple_tree'; 'pear'; 'apple'; 'whale']",whale
369,31,"['shark'; 'possum'; 'apple'; 'bee']",apple
370,48,"['elephant'; 'mushroom'; 'tractor'; 'dolphin']",tractor
371,12,"['castle'; 'turtle'; 'lamp'; 'shrew']",turtle
372,91,"['caterpillar'; 'lobster'; 'lizard'; 'fox']",lizard
373,71,"['beetle'; 'pear'; 'bridge'; 'lizard']",bridge
374,87,"['shrew'; 'sunflower'; 'pine_tree'; 'crab']",pine_tree
375,77,"['cloud'; 'tulip'; 'bee'; 'caterpillar']",tulip
376,15,"['maple_tree'; 'apple'; 'pear'; 'whale']",apple
377,7,"['tiger'; 'pickup_truck'; 'girl'; 'boy']",girl
378,58,"['aquarium_fish'; 'mountain'; 'worm'; 'wolf']",worm
379,51,"['bridge'; 'house'; 'skunk'; 'aquarium_fish']",skunk
380,55,"['boy'; 'snake'; 'tulip'; 'porcupine']",tulip
381,85,"['butterfly'; 'rabbit'; 'beetle'; 'bicycle']",bicycle
382,2,"['cattle'; 'poppy'; 'spider'; 'telephone']",cattle
383,3,"['pine_tree'; 'bowl'; 'bicycle'; 'hamster']",bowl
384,89,"['flatfish'; 'television'; 'skyscraper'; 'oak_tree']",television
