index,true_label,candidate_labels,complementary_label
90,2,"['cat', 'ship', 'airplane', 'automobile']",ship
91,3,"['ship', 'airplane', 'frog', 'automobile']",automobile
92,8,"['cat', 'frog', 'horse', 'airplane']",airplane
93,0,"['horse', 'deer', 'cat', 'frog']",horse
94,1,"['cat', 'airplane', 'dog', 'frog']",airplane
95,6,"['airplane', 'ship', 'automobile', 'horse']",horse
96,1,"['cat', 'airplane', 'frog', 'dog']",airplane
97,1,"['airplane', 'cat', 'frog', 'dog']",cat
98,4,"['airplane', 'automobile', 'cat', 'frog']",airplane
99,1,"['airplane', 'frog', 'dog', 'cat']",frog
100,8,"['frog', 'horse', 'cat', 'airplane']",horse
101,3,"['frog', 'ship', 'airplane', 'automobile']",ship
102,9,"['cat', 'airplane', 'dog', 'frog']",airplane
103,6,"['airplane', 'horse', 'automobile', 'ship']",horse
104,6,"['airplane', 'automobile', 'ship', 'horse']",horse
105,1,"['cat', 'frog', 'airplane', 'dog']",airplane
106,8,"['airplane', 'cat', 'frog', 'horse']",cat
107,5,"['ship', 'airplane', 'frog', 'automobile']",frog
108,2,"['airplane', 'ship', 'cat', 'automobile']",cat
109,9,"['dog', 'cat', 'frog', 'airplane']",dog
110,9,"['cat', 'dog', 'airplane', 'frog']",airplane
111,8,"['airplane', 'horse', 'frog', 'cat']",horse
112,1,"['dog', 'frog', 'airplane', 'cat']",airplane
113,7,"['cat', 'automobile', 'frog', 'airplane']",airplane
114,7,"['frog', 'automobile', 'airplane', 'cat']",automobile
115,0,"['cat', 'horse', 'frog', 'deer']",horse
116,0,"['frog', 'cat', 'deer', 'horse']",frog
117,6,"['airplane', 'horse', 'automobile', 'ship']",horse
118,9,"['frog', 'airplane', 'cat', 'dog']",airplane
119,1,"['airplane', 'dog', 'frog', 'cat']",dog
120,2,"['ship', 'cat', 'airplane', 'automobile']",cat
121,2,"['cat', 'airplane', 'automobile', 'ship']",airplane
122,9,"['dog', 'airplane', 'frog', 'cat']",airplane
123,2,"['automobile', 'cat', 'ship', 'airplane']",ship
124,6,"['automobile', 'airplane', 'horse', 'ship']",horse
125,6,"['ship', 'automobile', 'airplane', 'horse']",horse
126,1,"['airplane', 'frog', 'cat', 'dog']",frog
127,9,"['cat', 'airplane', 'frog', 'dog']",airplane
128,5,"['airplane', 'automobile', 'ship', 'frog']",frog
129,0,"['cat', 'deer', 'frog', 'horse']",horse
130,4,"['automobile', 'airplane', 'cat', 'frog']",automobile
131,7,"['cat', 'frog', 'airplane', 'automobile']",airplane
132,6,"['horse', 'ship', 'automobile', 'airplane']",ship
133,7,"['airplane', 'automobile', 'frog', 'cat']",frog
134,1,"['frog', 'cat', 'dog', 'airplane']",airplane
135,8,"['cat', 'frog', 'horse', 'airplane']",horse
136,1,"['cat', 'dog', 'frog', 'airplane']",airplane
137,1,"['cat', 'frog', 'dog', 'airplane']",airplane
138,2,"['airplane', 'automobile', 'ship', 'cat']",cat
139,8,"['cat', 'airplane', 'frog', 'horse']",cat
140,1,"['dog', 'airplane', 'frog', 'cat']",airplane
141,3,"['frog', 'ship', 'airplane', 'automobile']",ship
142,3,"['automobile', 'ship', 'airplane', 'frog']",frog
143,6,"['automobile', 'ship', 'airplane', 'horse']",ship
144,2,"['cat', 'automobile', 'airplane', 'ship']",automobile
145,4,"['cat', 'frog', 'automobile', 'airplane']",automobile
146,9,"['airplane', 'dog', 'cat', 'frog']",dog
147,9,"['frog', 'cat', 'airplane', 'dog']",airplane
148,5,"['ship', 'airplane', 'automobile', 'frog']",frog
149,4,"['cat', 'airplane', 'frog', 'automobile']",airplane
150,3,"['ship', 'automobile', 'frog', 'airplane']",frog
151,6,"['airplane', 'horse', 'ship', 'automobile']",horse
152,7,"['cat', 'automobile', 'airplane', 'frog']",automobile
153,4,"['airplane', 'frog', 'automobile', 'cat']",frog
154,6,"['ship', 'airplane', 'automobile', 'horse']",horse
155,8,"['cat', 'horse', 'frog', 'airplane']",airplane
156,5,"['automobile', 'frog', 'airplane', 'ship']",frog
157,5,"['automobile', 'airplane', 'ship', 'frog']",frog
158,4,"['automobile', 'cat', 'airplane', 'frog']",cat
159,3,"['ship', 'airplane', 'automobile', 'frog']",frog
160,1,"['cat', 'frog', 'airplane', 'dog']",airplane
161,8,"['cat', 'horse', 'frog', 'airplane']",airplane
162,4,"['airplane', 'cat', 'automobile', 'frog']",cat
163,7,"['automobile', 'frog', 'airplane', 'cat']",frog
164,6,"['airplane', 'ship', 'automobile', 'horse']",horse
165,0,"['frog', 'horse', 'deer', 'cat']",horse
166,9,"['cat', 'frog', 'dog', 'airplane']",airplane
167,5,"['automobile', 'ship', 'frog', 'airplane']",frog
168,1,"['airplane', 'cat', 'frog', 'dog']",cat
169,3,"['ship', 'frog', 'automobile', 'airplane']",frog
170,8,"['cat', 'horse', 'frog', 'airplane']",airplane
171,2,"['automobile', 'ship', 'airplane', 'cat']",cat
172,7,"['airplane', 'cat', 'automobile', 'frog']",cat
173,5,"['airplane', 'frog', 'automobile', 'ship']",frog
174,3,"['ship', 'frog', 'airplane', 'automobile']",frog
175,4,"['automobile', 'airplane', 'cat', 'frog']",automobile
176,1,"['dog', 'frog', 'airplane', 'cat']",airplane
177,5,"['automobile', 'frog', 'airplane', 'ship']",frog
178,7,"['airplane', 'automobile', 'cat', 'frog']",frog
179,0,"['horse', 'deer', 'frog', 'cat']",horse
180,4,"['automobile', 'airplane', 'cat', 'frog']",automobile
181,7,"['frog', 'automobile', 'airplane', 'cat']",automobile
182,5,"['ship', 'frog', 'automobile', 'airplane']",frog
183,5,"['ship', 'automobile', 'frog', 'airplane']",frog
184,1,"['dog', 'airplane', 'cat', 'frog']",airplane
185,0,"['frog', 'horse', 'cat', 'deer']",horse
186,9,"['dog', 'frog', 'cat', 'airplane']",airplane
187,6,"['ship', 'airplane', 'automobile', 'horse']",airplane
188,9,"['dog', 'frog', 'cat', 'airplane']",dog
189,0,"['horse', 'frog', 'deer', 'cat']",horse
190,8,"['cat', 'horse', 'airplane', 'frog']",airplane
191,7,"['automobile', 'airplane', 'frog', 'cat']",frog
192,8,"['frog', 'horse', 'cat', 'airplane']",horse
193,8,"['horse', 'frog', 'airplane', 'cat']",airplane
194,2,"['ship', 'airplane', 'cat', 'automobile']",cat
195,5,"['ship', 'airplane', 'frog', 'automobile']",frog
196,2,"['airplane', 'ship', 'automobile', 'cat']",ship
197,3,"['ship', 'automobile', 'airplane', 'frog']",frog
198,5,"['ship', 'frog', 'airplane', 'automobile']",frog
199,0,"['frog', 'cat', 'deer', 'horse']",frog
200,6,"['ship', 'automobile', 'airplane', 'horse']",horse
201,1,"['dog', 'frog', 'cat', 'airplane']",airplane
202,9,"['cat', 'dog', 'frog', 'airplane']",airplane
203,3,"['ship', 'automobile', 'frog', 'airplane']",frog
204,6,"['automobile', 'horse', 'ship', 'airplane']",ship
205,9,"['dog', 'frog', 'airplane', 'cat']",airplane
206,1,"['frog', 'cat', 'airplane', 'dog']",airplane
207,3,"['ship', 'frog', 'automobile', 'airplane']",frog
208,9,"['dog', 'cat', 'airplane', 'frog']",dog
209,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
210,6,"['horse', 'ship', 'airplane', 'automobile']",horse
211,7,"['automobile', 'cat', 'frog', 'airplane']",cat
212,1,"['cat', 'dog', 'airplane', 'frog']",airplane
213,0,"['frog', 'cat', 'deer', 'horse']",frog
214,9,"['frog', 'cat', 'dog', 'airplane']",frog
215,5,"['automobile', 'ship', 'airplane', 'frog']",frog
216,8,"['airplane', 'cat', 'horse', 'frog']",cat
217,5,"['airplane', 'automobile', 'ship', 'frog']",frog
218,2,"['automobile', 'airplane', 'cat', 'ship']",ship
219,9,"['airplane', 'dog', 'cat', 'frog']",dog
220,0,"['cat', 'deer', 'frog', 'horse']",horse
221,8,"['horse', 'frog', 'airplane', 'cat']",airplane
222,8,"['horse', 'airplane', 'cat', 'frog']",horse
223,0,"['deer', 'horse', 'cat', 'frog']",deer
224,6,"['airplane', 'ship', 'horse', 'automobile']",ship
225,9,"['dog', 'frog', 'airplane', 'cat']",airplane
226,1,"['airplane', 'dog', 'frog', 'cat']",dog
227,1,"['airplane', 'dog', 'cat', 'frog']",dog
228,6,"['automobile', 'airplane', 'horse', 'ship']",airplane
229,3,"['automobile', 'ship', 'frog', 'airplane']",frog
230,7,"['cat', 'automobile', 'airplane', 'frog']",automobile
231,6,"['airplane', 'ship', 'horse', 'automobile']",horse
232,6,"['airplane', 'horse', 'ship', 'automobile']",horse
233,0,"['frog', 'cat', 'deer', 'horse']",frog
234,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
235,6,"['horse', 'ship', 'airplane', 'automobile']",ship
236,1,"['cat', 'frog', 'dog', 'airplane']",airplane
237,7,"['cat', 'automobile', 'frog', 'airplane']",automobile
238,1,"['frog', 'cat', 'airplane', 'dog']",airplane
239,5,"['airplane', 'ship', 'frog', 'automobile']",frog
240,8,"['horse', 'frog', 'cat', 'airplane']",horse
241,3,"['frog', 'ship', 'automobile', 'airplane']",ship
242,6,"['horse', 'ship', 'automobile', 'airplane']",ship
243,6,"['automobile', 'airplane', 'horse', 'ship']",airplane
244,8,"['frog', 'airplane', 'cat', 'horse']",airplane
245,6,"['ship', 'horse', 'airplane', 'automobile']",horse
246,8,"['horse', 'cat', 'frog', 'airplane']",horse
247,4,"['automobile', 'frog', 'airplane', 'cat']",frog
248,6,"['ship', 'airplane', 'automobile', 'horse']",airplane
249,6,"['ship', 'airplane', 'automobile', 'horse']",horse
250,1,"['frog', 'dog', 'airplane', 'cat']",airplane
251,3,"['ship', 'automobile', 'airplane', 'frog']",frog
252,8,"['frog', 'airplane', 'horse', 'cat']",airplane
253,3,"['frog', 'automobile', 'ship', 'airplane']",automobile
254,4,"['airplane', 'frog', 'automobile', 'cat']",frog
255,1,"['airplane', 'dog', 'frog', 'cat']",dog
256,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
257,1,"['airplane', 'frog', 'dog', 'cat']",frog
258,3,"['automobile', 'ship', 'airplane', 'frog']",frog
259,8,"['horse', 'airplane', 'cat', 'frog']",horse
260,5,"['ship', 'airplane', 'automobile', 'frog']",frog
261,1,"['dog', 'cat', 'airplane', 'frog']",airplane
262,1,"['airplane', 'cat', 'frog', 'dog']",cat
263,4,"['automobile', 'frog', 'airplane', 'cat']",frog
264,0,"['cat', 'frog', 'horse', 'deer']",horse
265,9,"['frog', 'dog', 'airplane', 'cat']",airplane
266,3,"['frog', 'ship', 'automobile', 'airplane']",ship
267,7,"['cat', 'frog', 'automobile', 'airplane']",automobile
268,4,"['frog', 'cat', 'automobile', 'airplane']",automobile
269,9,"['cat', 'dog', 'airplane', 'frog']",airplane
270,9,"['frog', 'cat', 'airplane', 'dog']",airplane
271,2,"['cat', 'airplane', 'automobile', 'ship']",airplane
272,4,"['automobile', 'cat', 'airplane', 'frog']",airplane
273,9,"['cat', 'airplane', 'frog', 'dog']",airplane
274,9,"['airplane', 'frog', 'cat', 'dog']",frog
275,1,"['cat', 'frog', 'airplane', 'dog']",airplane
276,0,"['horse', 'cat', 'deer', 'frog']",horse
277,5,"['airplane', 'automobile', 'frog', 'ship']",frog
278,9,"['airplane', 'cat', 'dog', 'frog']",cat
279,0,"['frog', 'cat', 'horse', 'deer']",frog
280,8,"['frog', 'cat', 'horse', 'airplane']",horse
281,2,"['automobile', 'airplane', 'cat', 'ship']",cat
282,1,"['airplane', 'frog', 'dog', 'cat']",frog
283,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
284,0,"['cat', 'deer', 'frog', 'horse']",horse
285,5,"['airplane', 'frog', 'ship', 'automobile']",frog
286,6,"['horse', 'airplane', 'automobile', 'ship']",horse
287,3,"['ship', 'automobile', 'frog', 'airplane']",frog
288,2,"['cat', 'automobile', 'airplane', 'ship']",automobile
289,7,"['automobile', 'cat', 'airplane', 'frog']",cat
290,8,"['cat', 'frog', 'horse', 'airplane']",airplane
291,8,"['airplane', 'cat', 'frog', 'horse']",cat
292,6,"['horse', 'automobile', 'airplane', 'ship']",horse
293,0,"['horse', 'cat', 'deer', 'frog']",horse
294,7,"['cat', 'automobile', 'airplane', 'frog']",automobile
295,9,"['frog', 'cat', 'dog', 'airplane']",airplane
296,4,"['airplane', 'cat', 'automobile', 'frog']",cat
297,5,"['ship', 'automobile', 'airplane', 'frog']",frog
298,6,"['airplane', 'horse', 'automobile', 'ship']",horse
299,4,"['automobile', 'airplane', 'frog', 'cat']",frog
300,2,"['airplane', 'ship', 'cat', 'automobile']",cat
301,1,"['airplane', 'cat', 'dog', 'frog']",cat
302,1,"['frog', 'airplane', 'dog', 'cat']",airplane
303,2,"['cat', 'automobile', 'ship', 'airplane']",automobile
304,1,"['cat', 'frog', 'airplane', 'dog']",airplane
305,5,"['airplane', 'ship', 'frog', 'automobile']",frog
306,9,"['cat', 'airplane', 'frog', 'dog']",airplane
307,9,"['cat', 'frog', 'airplane', 'dog']",airplane
308,0,"['deer', 'frog', 'cat', 'horse']",deer
309,8,"['airplane', 'frog', 'cat', 'horse']",frog
310,4,"['airplane', 'frog', 'cat', 'automobile']",frog
311,1,"['frog', 'airplane', 'dog', 'cat']",airplane
312,1,"['airplane', 'frog', 'cat', 'dog']",frog
313,6,"['airplane', 'horse', 'automobile', 'ship']",horse
314,3,"['automobile', 'frog', 'ship', 'airplane']",frog
315,3,"['frog', 'airplane', 'automobile', 'ship']",frog
316,9,"['airplane', 'dog', 'frog', 'cat']",dog
317,0,"['cat', 'frog', 'horse', 'deer']",horse
318,7,"['cat', 'automobile', 'airplane', 'frog']",automobile
319,9,"['frog', 'dog', 'airplane', 'cat']",airplane
320,7,"['cat', 'automobile', 'frog', 'airplane']",automobile
321,7,"['airplane', 'automobile', 'cat', 'frog']",cat
322,9,"['dog', 'cat', 'frog', 'airplane']",airplane
323,1,"['cat', 'frog', 'dog', 'airplane']",airplane
324,5,"['frog', 'automobile', 'airplane', 'ship']",automobile
325,1,"['dog', 'airplane', 'cat', 'frog']",airplane
326,6,"['horse', 'automobile', 'ship', 'airplane']",horse
327,6,"['automobile', 'ship', 'horse', 'airplane']",airplane
328,8,"['horse', 'airplane', 'cat', 'frog']",horse
329,7,"['cat', 'automobile', 'frog', 'airplane']",automobile
330,1,"['dog', 'cat', 'frog', 'airplane']",airplane
331,3,"['airplane', 'automobile', 'ship', 'frog']",frog
332,0,"['cat', 'horse', 'frog', 'deer']",horse
333,3,"['airplane', 'ship', 'automobile', 'frog']",frog
334,3,"['ship', 'automobile', 'airplane', 'frog']",frog
335,2,"['automobile', 'airplane', 'cat', 'ship']",cat
336,4,"['cat', 'automobile', 'airplane', 'frog']",automobile
337,5,"['ship', 'automobile', 'airplane', 'frog']",frog
338,7,"['frog', 'cat', 'automobile', 'airplane']",automobile
339,5,"['airplane', 'automobile', 'frog', 'ship']",frog
340,9,"['airplane', 'frog', 'cat', 'dog']",frog
341,0,"['frog', 'cat', 'horse', 'deer']",horse
342,3,"['airplane', 'automobile', 'frog', 'ship']",frog
343,4,"['frog', 'airplane', 'cat', 'automobile']",airplane
344,0,"['cat', 'horse', 'deer', 'frog']",horse
345,4,"['automobile', 'frog', 'cat', 'airplane']",airplane
346,4,"['automobile', 'airplane', 'frog', 'cat']",frog
347,6,"['ship', 'airplane', 'automobile', 'horse']",horse
348,0,"['frog', 'deer', 'cat', 'horse']",deer
349,0,"['deer', 'frog', 'cat', 'horse']",deer
350,6,"['ship', 'automobile', 'airplane', 'horse']",horse
351,6,"['ship', 'airplane', 'horse', 'automobile']",horse
352,0,"['horse', 'frog', 'cat', 'deer']",horse
353,8,"['airplane', 'horse', 'cat', 'frog']",horse
354,1,"['airplane', 'cat', 'frog', 'dog']",cat
355,6,"['automobile', 'ship', 'horse', 'airplane']",airplane
356,2,"['ship', 'airplane', 'automobile', 'cat']",ship
357,9,"['cat', 'frog', 'dog', 'airplane']",airplane
358,2,"['ship', 'cat', 'airplane', 'automobile']",cat
359,5,"['automobile', 'airplane', 'ship', 'frog']",ship
360,9,"['cat', 'airplane', 'frog', 'dog']",airplane
361,6,"['horse', 'automobile', 'ship', 'airplane']",horse
362,7,"['frog', 'airplane', 'automobile', 'cat']",airplane
363,4,"['airplane', 'frog', 'cat', 'automobile']",frog
364,1,"['frog', 'cat', 'airplane', 'dog']",airplane
365,8,"['horse', 'airplane', 'cat', 'frog']",horse
366,7,"['automobile', 'airplane', 'frog', 'cat']",frog
367,3,"['frog', 'ship', 'airplane', 'automobile']",ship
368,6,"['horse', 'ship', 'airplane', 'automobile']",ship
369,9,"['cat', 'frog', 'airplane', 'dog']",airplane
370,3,"['airplane', 'frog', 'ship', 'automobile']",frog
371,0,"['cat', 'frog', 'deer', 'horse']",horse
372,4,"['frog', 'airplane', 'cat', 'automobile']",airplane
373,0,"['frog', 'horse', 'deer', 'cat']",horse
374,5,"['ship', 'frog', 'airplane', 'automobile']",frog
375,1,"['dog', 'cat', 'frog', 'airplane']",airplane
376,0,"['deer', 'cat', 'frog', 'horse']",deer
377,3,"['ship', 'automobile', 'airplane', 'frog']",frog
378,4,"['cat', 'automobile', 'airplane', 'frog']",automobile
379,8,"['frog', 'airplane', 'horse', 'cat']",airplane
380,5,"['ship', 'airplane', 'frog', 'automobile']",frog
381,4,"['cat', 'automobile', 'airplane', 'frog']",automobile
382,7,"['cat', 'frog', 'airplane', 'automobile']",airplane
383,2,"['automobile', 'cat', 'airplane', 'ship']",ship
384,3,"['frog', 'ship', 'automobile', 'airplane']",ship
385,9,"['cat', 'airplane', 'dog', 'frog']",airplane
386,7,"['cat', 'airplane', 'frog', 'automobile']",airplane
387,6,"['automobile', 'horse', 'airplane', 'ship']",automobile
388,7,"['automobile', 'frog', 'cat', 'airplane']",frog
389,1,"['frog', 'airplane', 'cat', 'dog']",airplane
390,4,"['automobile', 'frog', 'cat', 'airplane']",frog
391,7,"['automobile', 'frog', 'cat', 'airplane']",frog
392,0,"['deer', 'horse', 'frog', 'cat']",deer
393,1,"['airplane', 'dog', 'frog', 'cat']",dog
394,7,"['airplane', 'frog', 'automobile', 'cat']",frog
395,3,"['ship', 'airplane', 'frog', 'automobile']",frog
396,1,"['cat', 'frog', 'airplane', 'dog']",airplane
397,8,"['cat', 'airplane', 'horse', 'frog']",horse
398,4,"['automobile', 'frog', 'airplane', 'cat']",frog
399,4,"['frog', 'airplane', 'automobile', 'cat']",airplane
400,2,"['automobile', 'ship', 'airplane', 'cat']",cat
401,0,"['deer', 'cat', 'frog', 'horse']",deer
402,2,"['automobile', 'airplane', 'cat', 'ship']",cat
403,2,"['cat', 'automobile', 'airplane', 'ship']",automobile
404,0,"['horse', 'frog', 'deer', 'cat']",horse
405,0,"['cat', 'frog', 'deer', 'horse']",deer
406,9,"['airplane', 'dog', 'cat', 'frog']",dog
407,0,"['cat', 'horse', 'frog', 'deer']",horse
408,9,"['frog', 'airplane', 'cat', 'dog']",airplane
409,6,"['horse', 'automobile', 'ship', 'airplane']",horse
410,8,"['cat', 'frog', 'horse', 'airplane']",airplane
411,2,"['airplane', 'automobile', 'cat', 'ship']",cat
412,7,"['airplane', 'automobile', 'frog', 'cat']",frog
413,7,"['cat', 'airplane', 'frog', 'automobile']",airplane
414,4,"['airplane', 'frog', 'automobile', 'cat']",frog
415,0,"['deer', 'horse', 'cat', 'frog']",deer
416,3,"['automobile', 'airplane', 'ship', 'frog']",frog
417,0,"['deer', 'horse', 'frog', 'cat']",deer
418,8,"['cat', 'horse', 'frog', 'airplane']",airplane
419,9,"['cat', 'dog', 'airplane', 'frog']",airplane
420,4,"['frog', 'automobile', 'airplane', 'cat']",automobile
421,2,"['cat', 'airplane', 'ship', 'automobile']",airplane
422,7,"['airplane', 'frog', 'automobile', 'cat']",frog
423,2,"['automobile', 'ship', 'airplane', 'cat']",cat
424,5,"['frog', 'airplane', 'automobile', 'ship']",airplane
425,2,"['airplane', 'ship', 'cat', 'automobile']",cat
426,5,"['airplane', 'frog', 'ship', 'automobile']",frog
427,1,"['frog', 'cat', 'dog', 'airplane']",airplane
428,9,"['dog', 'frog', 'cat', 'airplane']",airplane
429,4,"['airplane', 'frog', 'automobile', 'cat']",frog
430,8,"['airplane', 'cat', 'horse', 'frog']",cat
431,5,"['automobile', 'frog', 'ship', 'airplane']",frog
432,1,"['frog', 'cat', 'dog', 'airplane']",airplane
433,7,"['cat', 'automobile', 'frog', 'airplane']",automobile
434,4,"['frog', 'cat', 'automobile', 'airplane']",automobile
435,4,"['automobile', 'cat', 'frog', 'airplane']",airplane
436,0,"['deer', 'horse', 'frog', 'cat']",deer
437,6,"['automobile', 'ship', 'airplane', 'horse']",airplane
438,9,"['cat', 'frog', 'airplane', 'dog']",airplane
439,0,"['cat', 'deer', 'frog', 'horse']",horse
440,7,"['airplane', 'automobile', 'frog', 'cat']",frog
441,8,"['frog', 'horse', 'cat', 'airplane']",horse
442,8,"['airplane', 'frog', 'cat', 'horse']",frog
443,9,"['dog', 'airplane', 'cat', 'frog']",airplane
444,9,"['cat', 'frog', 'airplane', 'dog']",airplane
445,3,"['ship', 'automobile', 'frog', 'airplane']",frog
446,3,"['frog', 'automobile', 'ship', 'airplane']",automobile
447,4,"['frog', 'cat', 'automobile', 'airplane']",automobile
448,0,"['horse', 'frog', 'deer', 'cat']",horse
449,4,"['frog', 'airplane', 'cat', 'automobile']",airplane
450,5,"['airplane', 'automobile', 'ship', 'frog']",frog
451,6,"['horse', 'automobile', 'ship', 'airplane']",horse
452,6,"['airplane', 'ship', 'automobile', 'horse']",horse
453,0,"['frog', 'cat', 'deer', 'horse']",deer
454,1,"['cat', 'airplane', 'dog', 'frog']",airplane
455,0,"['frog', 'deer', 'cat', 'horse']",deer
456,8,"['airplane', 'cat', 'frog', 'horse']",cat
457,0,"['deer', 'horse', 'frog', 'cat']",deer
458,4,"['frog', 'airplane', 'cat', 'automobile']",airplane
459,8,"['cat', 'airplane', 'horse', 'frog']",horse
460,8,"['horse', 'frog', 'cat', 'airplane']",airplane
461,1,"['airplane', 'dog', 'cat', 'frog']",dog
462,5,"['frog', 'ship', 'airplane', 'automobile']",ship
463,2,"['airplane', 'cat', 'ship', 'automobile']",cat
464,6,"['automobile', 'airplane', 'horse', 'ship']",automobile
465,8,"['cat', 'horse', 'frog', 'airplane']",airplane
466,1,"['cat', 'dog', 'frog', 'airplane']",airplane
