index,true_label,cluster_id,candidate_labels,complementary_label
43,7,27,"['ha'; 're'; 'wo'; 'na']",na
44,7,9,"['ma'; 'wo'; 'su'; 'ki']",wo
45,8,5,"['re'; 'tsu'; 'ma'; 'ya']",tsu
46,1,26,"['tsu'; 'ha'; 'na'; 'su']",na
47,9,6,"['o'; 'ma'; 'na'; 'wo']",na
48,6,10,"['na'; 'wo'; 'ha'; 'o']",na
49,0,41,"['re'; 'ki'; 'ha'; 'tsu']",ha
50,5,39,"['re'; 'o'; 'ha'; 'ya']",ha
51,1,17,"['wo'; 'ha'; 'su'; 're']",wo
52,1,47,"['ki'; 'tsu'; 'su'; 'wo']",wo
53,1,26,"['ha'; 'su'; 'tsu'; 'na']",na
54,3,0,"['ki'; 'wo'; 'na'; 'o']",na
55,2,42,"['re'; 'ki'; 'ya'; 'su']",ya
56,2,45,"['ma'; 'na'; 'tsu'; 'ha']",ha
57,6,38,"['o'; 'ha'; 'na'; 'su']",na
58,4,16,"['ma'; 'tsu'; 'ki'; 'na']",na
59,3,23,"['ma'; 'ha'; 'na'; 'o']",na
60,5,18,"['tsu'; 're'; 'ki'; 'na']",tsu
61,5,4,"['ha'; 'tsu'; 're'; 'o']",tsu
62,4,34,"['tsu'; 'na'; 'ha'; 'ki']",na
63,6,21,"['ha'; 'tsu'; 're'; 'ma']",re
64,6,21,"['ma'; 'tsu'; 're'; 'ha']",ha
65,1,48,"['tsu'; 're'; 'na'; 'o']",na
66,7,24,"['wo'; 'tsu'; 're'; 'ha']",tsu
67,8,34,"['na'; 'tsu'; 'ha'; 'ki']",ha
68,8,40,"['ha'; 'tsu'; 'o'; 'na']",na
69,3,44,"['na'; 're'; 'tsu'; 'ma']",tsu
70,1,48,"['o'; 'tsu'; 'na'; 're']",na
71,9,31,"['tsu'; 'ma'; 'su'; 'ki']",tsu
72,9,14,"['ki'; 'tsu'; 'o'; 'ma']",o
73,3,2,"['ki'; 'o'; 'ma'; 're']",re
74,2,42,"['ya'; 're'; 'su'; 'ki']",re
75,1,3,"['re'; 'o'; 'tsu'; 'ki']",tsu
76,0,7,"['ha'; 'ma'; 'su'; 'wo']",wo
77,4,46,"['o'; 're'; 'ya'; 'ha']",ha
78,8,15,"['ki'; 'tsu'; 'na'; 'ma']",na
79,2,32,"['ma'; 'na'; 'ya'; 're']",re
80,3,29,"['o'; 'tsu'; 'su'; 'ya']",ya
81,6,38,"['o'; 'na'; 'su'; 'ha']",na
82,9,31,"['ki'; 'ma'; 'tsu'; 'su']",tsu
83,9,14,"['ki'; 'ma'; 'tsu'; 'o']",tsu
84,6,19,"['su'; 'tsu'; 'ki'; 're']",re
85,5,33,"['ki'; 'na'; 'ma'; 'o']",na
86,6,38,"['ha'; 'su'; 'o'; 'na']",na
87,1,3,"['re'; 'tsu'; 'ki'; 'o']",tsu
88,0,22,"['tsu'; 'o'; 'ma'; 'wo']",o
89,7,34,"['na'; 'tsu'; 'ha'; 'ki']",ha
90,2,12,"['na'; 'ki'; 're'; 'ma']",re
91,2,32,"['na'; 're'; 'ma'; 'ya']",ma
92,8,15,"['ki'; 'na'; 'tsu'; 'ma']",na
93,0,22,"['ma'; 'tsu'; 'wo'; 'o']",tsu
94,1,48,"['tsu'; 'o'; 're'; 'na']",o
95,8,20,"['na'; 'ha'; 'ma'; 'ya']",ma
96,6,10,"['ha'; 'na'; 'wo'; 'o']",na
97,6,19,"['re'; 'su'; 'tsu'; 'ki']",su
98,3,43,"['ya'; 'su'; 'wo'; 're']",wo
99,5,33,"['o'; 'na'; 'ma'; 'ki']",na
100,0,22,"['o'; 'wo'; 'tsu'; 'ma']",tsu
101,9,14,"['ki'; 'o'; 'tsu'; 'ma']",tsu
102,6,21,"['ha'; 're'; 'ma'; 'tsu']",tsu
103,9,36,"['su'; 're'; 'na'; 'wo']",na
104,8,15,"['tsu'; 'na'; 'ki'; 'ma']",na
105,2,23,"['ma'; 'na'; 'ha'; 'o']",na
106,1,47,"['su'; 'tsu'; 'wo'; 'ki']",wo
107,3,2,"['o'; 're'; 'ma'; 'ki']",re
108,9,6,"['o'; 'wo'; 'ma'; 'na']",na
109,4,25,"['wo'; 'ya'; 'ma'; 'ki']",ki
110,6,19,"['tsu'; 're'; 'su'; 'ki']",tsu
111,5,39,"['o'; 'ya'; 're'; 'ha']",re
112,3,0,"['wo'; 'ki'; 'na'; 'o']",ki
113,4,25,"['ma'; 'ki'; 'ya'; 'wo']",wo
114,7,9,"['wo'; 'ki'; 'su'; 'ma']",ki
115,0,22,"['tsu'; 'wo'; 'ma'; 'o']",wo
116,4,16,"['tsu'; 'ma'; 'ki'; 'na']",na
117,8,15,"['tsu'; 'ki'; 'na'; 'ma']",ki
118,6,10,"['o'; 'ha'; 'wo'; 'na']",na
119,5,33,"['ki'; 'o'; 'ma'; 'na']",na
120,5,33,"['na'; 'ma'; 'ki'; 'o']",ki
121,4,30,"['ha'; 'su'; 'o'; 'ki']",su
122,2,12,"['ma'; 'ki'; 're'; 'na']",re
123,2,1,"['su'; 'ki'; 'tsu'; 'ha']",ha
124,2,42,"['ki'; 'su'; 'ya'; 're']",ya
125,5,4,"['o'; 'ha'; 'tsu'; 're']",tsu
126,6,38,"['su'; 'o'; 'na'; 'ha']",na
127,6,21,"['re'; 'ha'; 'tsu'; 'ma']",tsu
128,8,5,"['re'; 'ma'; 'ya'; 'tsu']",tsu
129,1,26,"['su'; 'na'; 'tsu'; 'ha']",na
130,5,4,"['tsu'; 'o'; 're'; 'ha']",o
131,5,18,"['na'; 're'; 'tsu'; 'ki']",tsu
132,6,34,"['tsu'; 'ki'; 'ha'; 'na']",ha
133,2,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
134,9,36,"['na'; 're'; 'wo'; 'su']",wo
135,2,1,"['ki'; 'tsu'; 'su'; 'ha']",ha
136,0,7,"['ma'; 'ha'; 'wo'; 'su']",wo
137,5,33,"['ki'; 'o'; 'ma'; 'na']",o
138,5,1,"['tsu'; 'ha'; 'su'; 'ki']",ha
139,2,1,"['tsu'; 'ha'; 'ki'; 'su']",ha
140,7,34,"['na'; 'tsu'; 'ki'; 'ha']",ha
141,5,1,"['ki'; 'tsu'; 'ha'; 'su']",ha
142,6,1,"['su'; 'tsu'; 'ha'; 'ki']",ha
143,8,5,"['tsu'; 'ya'; 're'; 'ma']",ya
144,8,40,"['ha'; 'na'; 'o'; 'tsu']",na
145,0,20,"['ha'; 'ya'; 'na'; 'ma']",na
146,3,29,"['su'; 'tsu'; 'ya'; 'o']",ya
147,4,25,"['ya'; 'ma'; 'ki'; 'wo']",ki
148,5,33,"['o'; 'na'; 'ma'; 'ki']",na
149,6,34,"['na'; 'tsu'; 'ha'; 'ki']",ha
150,3,44,"['tsu'; 'na'; 're'; 'ma']",na
151,5,8,"['ha'; 'o'; 'su'; 'tsu']",su
152,0,7,"['wo'; 'su'; 'ma'; 'ha']",ha
153,1,17,"['wo'; 'su'; 're'; 'ha']",ha
154,4,46,"['ya'; 'o'; 're'; 'ha']",o
155,4,11,"['re'; 'ki'; 'tsu'; 'ya']",tsu
156,7,9,"['su'; 'wo'; 'ma'; 'ki']",wo
157,7,9,"['su'; 'wo'; 'ki'; 'ma']",ki
158,7,24,"['re'; 'tsu'; 'wo'; 'ha']",ha
159,8,15,"['ki'; 'tsu'; 'ma'; 'na']",tsu
160,6,38,"['na'; 'o'; 'su'; 'ha']",na
161,6,19,"['su'; 'ki'; 'tsu'; 're']",re
162,5,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
163,2,32,"['re'; 'ma'; 'ya'; 'na']",na
164,7,13,"['re'; 'tsu'; 'ha'; 'wo']",wo
165,5,33,"['ki'; 'ma'; 'o'; 'na']",na
166,2,32,"['re'; 'ya'; 'na'; 'ma']",na
167,1,17,"['ha'; 'su'; 're'; 'wo']",wo
168,8,5,"['tsu'; 'ma'; 'ya'; 're']",re
169,1,3,"['tsu'; 'o'; 'ki'; 're']",o
170,5,4,"['tsu'; 'ha'; 'o'; 're']",ha
171,5,4,"['re'; 'tsu'; 'ha'; 'o']",ha
172,3,29,"['ya'; 'tsu'; 'o'; 'su']",o
173,6,21,"['ma'; 'ha'; 'tsu'; 're']",tsu
174,1,3,"['re'; 'tsu'; 'ki'; 'o']",tsu
175,0,34,"['ha'; 'ki'; 'na'; 'tsu']",tsu
176,1,3,"['re'; 'ki'; 'o'; 'tsu']",tsu
177,0,35,"['ya'; 'su'; 'o'; 'ha']",ha
178,3,29,"['tsu'; 'o'; 'su'; 'ya']",ya
179,7,27,"['ha'; 're'; 'wo'; 'na']",na
180,0,41,"['ki'; 're'; 'ha'; 'tsu']",tsu
181,9,37,"['na'; 'wo'; 'tsu'; 'ki']",na
182,9,31,"['ma'; 'su'; 'tsu'; 'ki']",su
183,8,40,"['ha'; 'o'; 'tsu'; 'na']",tsu
184,0,22,"['wo'; 'tsu'; 'o'; 'ma']",o
185,0,35,"['o'; 'su'; 'ha'; 'ya']",ya
186,0,7,"['wo'; 'ha'; 'su'; 'ma']",su
187,9,6,"['o'; 'ma'; 'na'; 'wo']",na
188,5,33,"['o'; 'ma'; 'na'; 'ki']",na
189,9,34,"['ki'; 'ha'; 'na'; 'tsu']",tsu
190,6,10,"['o'; 'ha'; 'wo'; 'na']",na
191,5,39,"['ya'; 'o'; 'ha'; 're']",ha
192,4,46,"['ha'; 'o'; 'ya'; 're']",o
193,5,4,"['o'; 're'; 'tsu'; 'ha']",ha
194,3,2,"['ki'; 'ma'; 're'; 'o']",re
195,8,15,"['ma'; 'ki'; 'tsu'; 'na']",ki
196,8,5,"['tsu'; 'ma'; 'ya'; 're']",tsu
197,3,29,"['su'; 'tsu'; 'ya'; 'o']",ya
198,6,10,"['o'; 'ha'; 'wo'; 'na']",na
199,0,35,"['ya'; 'ha'; 'su'; 'o']",su
200,8,15,"['ma'; 'tsu'; 'na'; 'ki']",na
201,4,25,"['ma'; 'ya'; 'ki'; 'wo']",wo
202,5,4,"['re'; 'tsu'; 'ha'; 'o']",ha
203,7,9,"['wo'; 'ki'; 'ma'; 'su']",ki
204,0,20,"['na'; 'ha'; 'ya'; 'ma']",na
205,8,28,"['ma'; 're'; 'su'; 'wo']",wo
206,4,46,"['o'; 'ya'; 're'; 'ha']",re
207,5,33,"['ma'; 'o'; 'na'; 'ki']",na
208,1,3,"['ki'; 'o'; 're'; 'tsu']",tsu
209,1,48,"['na'; 'tsu'; 're'; 'o']",re
210,2,42,"['su'; 're'; 'ki'; 'ya']",su
211,3,2,"['ma'; 'ki'; 're'; 'o']",re
212,8,28,"['wo'; 're'; 'su'; 'ma']",re
213,7,27,"['wo'; 'na'; 'ha'; 're']",na
214,3,34,"['tsu'; 'na'; 'ki'; 'ha']",na
215,7,34,"['ki'; 'na'; 'ha'; 'tsu']",na
216,4,46,"['re'; 'ha'; 'o'; 'ya']",o
217,7,9,"['ki'; 'wo'; 'su'; 'ma']",su
218,2,32,"['na'; 'ya'; 're'; 'ma']",re
219,9,37,"['na'; 'tsu'; 'ki'; 'wo']",ki
220,1,34,"['na'; 'ha'; 'ki'; 'tsu']",tsu
221,7,9,"['wo'; 'ki'; 'su'; 'ma']",ki
222,9,31,"['tsu'; 'ma'; 'su'; 'ki']",tsu
223,5,33,"['ki'; 'na'; 'ma'; 'o']",na
224,7,24,"['tsu'; 'wo'; 're'; 'ha']",wo
225,4,16,"['ma'; 'ki'; 'tsu'; 'na']",ki
226,6,19,"['su'; 're'; 'ki'; 'tsu']",su
227,9,14,"['ma'; 'o'; 'ki'; 'tsu']",tsu
228,0,22,"['ma'; 'wo'; 'tsu'; 'o']",tsu
229,1,26,"['na'; 'su'; 'tsu'; 'ha']",ha
230,0,7,"['ha'; 'ma'; 'su'; 'wo']",wo
231,1,26,"['ha'; 'su'; 'na'; 'tsu']",na
232,2,32,"['re'; 'na'; 'ya'; 'ma']",na
233,6,38,"['na'; 'su'; 'ha'; 'o']",na
234,5,4,"['o'; 're'; 'ha'; 'tsu']",ha
235,9,36,"['na'; 're'; 'wo'; 'su']",na
236,0,22,"['wo'; 'tsu'; 'ma'; 'o']",tsu
237,5,4,"['ha'; 'tsu'; 're'; 'o']",re
238,7,24,"['re'; 'wo'; 'tsu'; 'ha']",tsu
239,0,22,"['wo'; 'tsu'; 'ma'; 'o']",o
240,6,49,"['tsu'; 'o'; 'ha'; 'ki']",ha
241,8,15,"['ma'; 'ki'; 'tsu'; 'na']",ki
242,2,32,"['ma'; 're'; 'na'; 'ya']",na
243,1,26,"['na'; 'su'; 'ha'; 'tsu']",na
244,9,6,"['o'; 'ma'; 'na'; 'wo']",na
245,7,27,"['ha'; 'wo'; 're'; 'na']",wo
246,7,27,"['ha'; 're'; 'na'; 'wo']",na
247,9,6,"['wo'; 'na'; 'o'; 'ma']",na
248,8,40,"['tsu'; 'o'; 'ha'; 'na']",na
249,6,21,"['tsu'; 're'; 'ma'; 'ha']",ha
250,6,38,"['su'; 'ha'; 'o'; 'na']",na
251,1,47,"['su'; 'wo'; 'ki'; 'tsu']",wo
252,9,31,"['su'; 'tsu'; 'ki'; 'ma']",ki
253,1,3,"['o'; 'ki'; 're'; 'tsu']",re
254,0,24,"['wo'; 'ha'; 'tsu'; 're']",tsu
255,8,20,"['ha'; 'ya'; 'na'; 'ma']",na
256,5,1,"['ha'; 'su'; 'ki'; 'tsu']",su
257,2,45,"['ma'; 'tsu'; 'na'; 'ha']",na
258,7,27,"['wo'; 're'; 'na'; 'ha']",na
259,1,34,"['ha'; 'tsu'; 'na'; 'ki']",na
260,4,5,"['ma'; 'ya'; 'tsu'; 're']",tsu
261,5,18,"['ki'; 'tsu'; 're'; 'na']",re
262,0,22,"['wo'; 'o'; 'ma'; 'tsu']",tsu
263,5,33,"['o'; 'ki'; 'na'; 'ma']",ki
264,4,11,"['ki'; 're'; 'ya'; 'tsu']",tsu
265,7,24,"['ha'; 're'; 'wo'; 'tsu']",wo
266,1,34,"['ki'; 'tsu'; 'ha'; 'na']",ha
267,2,34,"['tsu'; 'ki'; 'ha'; 'na']",ha
268,3,29,"['ya'; 'o'; 'su'; 'tsu']",o
269,7,27,"['re'; 'wo'; 'na'; 'ha']",na
270,0,20,"['ya'; 'na'; 'ha'; 'ma']",na
271,8,20,"['ha'; 'ma'; 'ya'; 'na']",na
272,5,33,"['ki'; 'ma'; 'na'; 'o']",na
273,9,37,"['ki'; 'tsu'; 'na'; 'wo']",na
274,5,33,"['ki'; 'o'; 'na'; 'ma']",na
275,2,32,"['na'; 'ya'; 're'; 'ma']",re
276,3,43,"['wo'; 're'; 'su'; 'ya']",ya
277,2,32,"['re'; 'na'; 'ma'; 'ya']",na
278,3,2,"['ki'; 're'; 'o'; 'ma']",re
279,2,34,"['na'; 'ha'; 'tsu'; 'ki']",tsu
280,7,25,"['ma'; 'ki'; 'ya'; 'wo']",wo
281,3,23,"['na'; 'ha'; 'o'; 'ma']",na
282,4,25,"['ma'; 'wo'; 'ki'; 'ya']",wo
283,0,7,"['ma'; 'ha'; 'wo'; 'su']",wo
284,9,37,"['tsu'; 'na'; 'ki'; 'wo']",na
285,5,18,"['ki'; 'tsu'; 'na'; 're']",na
286,0,35,"['ha'; 'su'; 'o'; 'ya']",ya
287,3,43,"['re'; 'su'; 'ya'; 'wo']",wo
288,5,4,"['re'; 'tsu'; 'ha'; 'o']",ha
289,4,46,"['re'; 'ha'; 'ya'; 'o']",ha
290,6,19,"['re'; 'ki'; 'tsu'; 'su']",tsu
291,3,0,"['na'; 'wo'; 'o'; 'ki']",wo
292,8,28,"['re'; 'wo'; 'su'; 'ma']",wo
293,6,49,"['o'; 'tsu'; 'ha'; 'ki']",ha
294,7,13,"['wo'; 're'; 'tsu'; 'ha']",ha
295,4,16,"['na'; 'ki'; 'ma'; 'tsu']",na
296,7,27,"['wo'; 'na'; 'ha'; 're']",na
297,1,48,"['tsu'; 're'; 'o'; 'na']",na
298,8,28,"['ma'; 'su'; 'wo'; 're']",wo
299,4,25,"['wo'; 'ya'; 'ki'; 'ma']",ki
300,1,17,"['wo'; 're'; 'ha'; 'su']",re
301,8,28,"['re'; 'wo'; 'ma'; 'su']",wo
302,8,15,"['tsu'; 'ki'; 'na'; 'ma']",ki
303,3,29,"['tsu'; 'su'; 'o'; 'ya']",ya
304,9,6,"['na'; 'wo'; 'o'; 'ma']",na
305,8,28,"['ma'; 're'; 'su'; 'wo']",wo
306,6,21,"['tsu'; 'ma'; 're'; 'ha']",ha
307,8,28,"['wo'; 'ma'; 're'; 'su']",re
308,0,7,"['ha'; 'ma'; 'wo'; 'su']",wo
309,0,35,"['ha'; 'su'; 'ya'; 'o']",ya
310,7,27,"['ha'; 'wo'; 're'; 'na']",wo
311,4,30,"['ki'; 'su'; 'o'; 'ha']",su
312,7,9,"['su'; 'ki'; 'wo'; 'ma']",ki
313,1,17,"['wo'; 'su'; 'ha'; 're']",re
314,2,45,"['ha'; 'tsu'; 'na'; 'ma']",na
315,4,16,"['ki'; 'ma'; 'na'; 'tsu']",tsu
316,4,25,"['ki'; 'ya'; 'ma'; 'wo']",ma
317,2,42,"['re'; 'su'; 'ya'; 'ki']",su
318,4,16,"['ma'; 'na'; 'tsu'; 'ki']",na
319,4,46,"['ha'; 're'; 'o'; 'ya']",re
320,6,10,"['ha'; 'wo'; 'o'; 'na']",na
321,4,25,"['ma'; 'ki'; 'wo'; 'ya']",wo
322,5,4,"['re'; 'o'; 'ha'; 'tsu']",ha
323,9,37,"['tsu'; 'ki'; 'wo'; 'na']",ki
324,3,44,"['na'; 'ma'; 'tsu'; 're']",tsu
325,4,46,"['ha'; 're'; 'o'; 'ya']",re
326,2,32,"['na'; 'ya'; 're'; 'ma']",re
327,4,11,"['ki'; 'ya'; 'tsu'; 're']",tsu
328,1,3,"['re'; 'o'; 'ki'; 'tsu']",tsu
329,5,39,"['o'; 're'; 'ya'; 'ha']",ha
330,5,18,"['ki'; 're'; 'na'; 'tsu']",tsu
331,2,12,"['re'; 'ma'; 'na'; 'ki']",na
332,2,34,"['ha'; 'na'; 'tsu'; 'ki']",na
333,9,6,"['o'; 'ma'; 'na'; 'wo']",na
334,3,2,"['o'; 'ma'; 'ki'; 're']",re
335,4,46,"['ya'; 're'; 'o'; 'ha']",re
336,4,11,"['re'; 'tsu'; 'ki'; 'ya']",tsu
337,9,6,"['wo'; 'na'; 'ma'; 'o']",na
338,7,9,"['ma'; 'su'; 'ki'; 'wo']",ki
339,8,28,"['re'; 'su'; 'ma'; 'wo']",wo
340,8,28,"['su'; 'ma'; 're'; 'wo']",wo
341,1,48,"['na'; 'tsu'; 're'; 'o']",re
342,8,40,"['tsu'; 'o'; 'ha'; 'na']",na
343,9,14,"['tsu'; 'ki'; 'ma'; 'o']",ki
344,9,37,"['tsu'; 'na'; 'wo'; 'ki']",na
345,3,2,"['o'; 'ma'; 're'; 'ki']",re
346,5,39,"['ya'; 'ha'; 're'; 'o']",re
347,6,49,"['ki'; 'tsu'; 'ha'; 'o']",ha
348,2,1,"['ha'; 'su'; 'ki'; 'tsu']",su
349,4,25,"['wo'; 'ya'; 'ki'; 'ma']",ki
350,6,38,"['su'; 'ha'; 'na'; 'o']",na
351,8,40,"['tsu'; 'na'; 'ha'; 'o']",na
352,0,24,"['wo'; 're'; 'ha'; 'tsu']",tsu
353,9,14,"['o'; 'tsu'; 'ma'; 'ki']",tsu
354,6,38,"['su'; 'na'; 'ha'; 'o']",na
355,3,43,"['ya'; 're'; 'su'; 'wo']",wo
356,8,15,"['na'; 'ki'; 'ma'; 'tsu']",tsu
357,3,44,"['na'; 'tsu'; 'ma'; 're']",re
358,3,2,"['o'; 'ma'; 'ki'; 're']",ki
359,4,30,"['o'; 'ki'; 'su'; 'ha']",ha
360,4,25,"['ya'; 'wo'; 'ki'; 'ma']",wo
361,4,25,"['wo'; 'ma'; 'ya'; 'ki']",ki
362,7,24,"['re'; 'tsu'; 'ha'; 'wo']",wo
363,7,9,"['ki'; 'wo'; 'su'; 'ma']",su
364,2,32,"['re'; 'ma'; 'ya'; 'na']",na
365,5,33,"['na'; 'ma'; 'o'; 'ki']",na
366,3,2,"['ki'; 'o'; 're'; 'ma']",o
367,6,38,"['na'; 'su'; 'o'; 'ha']",na
368,5,39,"['ya'; 're'; 'o'; 'ha']",re
369,3,23,"['ma'; 'ha'; 'na'; 'o']",na
370,4,25,"['ya'; 'ma'; 'wo'; 'ki']",wo
371,1,3,"['re'; 'o'; 'ki'; 'tsu']",tsu
372,2,45,"['ha'; 'ma'; 'tsu'; 'na']",tsu
373,9,36,"['na'; 're'; 'su'; 'wo']",na
374,9,37,"['ki'; 'na'; 'tsu'; 'wo']",na
375,5,39,"['ha'; 'ya'; 're'; 'o']",re
376,4,16,"['ki'; 'ma'; 'tsu'; 'na']",tsu
377,8,28,"['re'; 'ma'; 'su'; 'wo']",wo
378,3,44,"['tsu'; 're'; 'na'; 'ma']",na
379,6,38,"['na'; 'ha'; 'o'; 'su']",na
380,3,2,"['re'; 'o'; 'ki'; 'ma']",ki
381,2,32,"['ya'; 'ma'; 'na'; 're']",re
382,5,33,"['ki'; 'na'; 'o'; 'ma']",na
383,8,28,"['re'; 'ma'; 'su'; 'wo']",wo
384,3,43,"['su'; 'wo'; 'ya'; 're']",wo
385,6,19,"['ki'; 'tsu'; 're'; 'su']",re
386,9,14,"['ma'; 'o'; 'ki'; 'tsu']",tsu
387,0,7,"['wo'; 'su'; 'ma'; 'ha']",ha
388,5,8,"['tsu'; 'ha'; 'o'; 'su']",tsu
389,8,5,"['ya'; 're'; 'ma'; 'tsu']",tsu
390,6,19,"['ki'; 're'; 'su'; 'tsu']",su
391,1,34,"['ki'; 'tsu'; 'na'; 'ha']",na
392,5,8,"['tsu'; 'su'; 'o'; 'ha']",ha
393,0,20,"['ya'; 'ma'; 'na'; 'ha']",ha
394,8,40,"['o'; 'na'; 'tsu'; 'ha']",tsu
395,0,7,"['ma'; 'ha'; 'wo'; 'su']",wo
396,3,23,"['ha'; 'na'; 'o'; 'ma']",na
397,5,4,"['re'; 'o'; 'tsu'; 'ha']",ha
398,3,2,"['ma'; 'o'; 'ki'; 're']",o
399,9,36,"['na'; 'su'; 'wo'; 're']",re
400,9,31,"['ki'; 'su'; 'tsu'; 'ma']",su
401,2,1,"['ki'; 'su'; 'tsu'; 'ha']",ha
402,0,22,"['o'; 'ma'; 'wo'; 'tsu']",tsu
403,5,33,"['o'; 'na'; 'ki'; 'ma']",na
404,2,34,"['na'; 'tsu'; 'ha'; 'ki']",ha
405,4,16,"['tsu'; 'ki'; 'ma'; 'na']",ki
406,8,20,"['ya'; 'ma'; 'na'; 'ha']",ha
407,9,14,"['tsu'; 'ki'; 'o'; 'ma']",o
408,9,31,"['ma'; 'tsu'; 'ki'; 'su']",tsu
409,9,31,"['ki'; 'ma'; 'tsu'; 'su']",tsu
410,3,0,"['ki'; 'o'; 'na'; 'wo']",na
411,7,13,"['tsu'; 're'; 'wo'; 'ha']",wo
412,4,41,"['ha'; 're'; 'tsu'; 'ki']",re
413,6,21,"['re'; 'ma'; 'ha'; 'tsu']",tsu
414,5,33,"['ki'; 'ma'; 'o'; 'na']",na
415,3,44,"['re'; 'tsu'; 'na'; 'ma']",na
416,1,26,"['na'; 'ha'; 'tsu'; 'su']",tsu
417,6,19,"['su'; 'ki'; 're'; 'tsu']",re
418,8,20,"['ma'; 'ya'; 'ha'; 'na']",ha
419,0,35,"['ha'; 'o'; 'su'; 'ya']",o
420,4,30,"['su'; 'o'; 'ki'; 'ha']",o
421,3,2,"['o'; 'ma'; 'ki'; 're']",re
422,6,21,"['ha'; 'tsu'; 'ma'; 're']",re
423,1,34,"['ki'; 'ha'; 'tsu'; 'na']",ha
424,0,41,"['tsu'; 'ki'; 'ha'; 're']",ha
425,7,27,"['re'; 'na'; 'ha'; 'wo']",wo
426,7,24,"['ha'; 'tsu'; 're'; 'wo']",wo
427,2,32,"['ma'; 'na'; 'ya'; 're']",re
428,2,34,"['tsu'; 'ki'; 'na'; 'ha']",ha
429,3,29,"['tsu'; 'ya'; 'su'; 'o']",ya
430,3,29,"['tsu'; 'o'; 'su'; 'ya']",ya
431,2,32,"['ya'; 'ma'; 're'; 'na']",re
432,5,39,"['o'; 'ha'; 're'; 'ya']",re
433,8,28,"['su'; 're'; 'ma'; 'wo']",wo
434,0,22,"['tsu'; 'ma'; 'o'; 'wo']",o
435,6,38,"['o'; 'ha'; 'na'; 'su']",na
436,7,27,"['na'; 'wo'; 're'; 'ha']",wo
437,7,27,"['ha'; 'wo'; 're'; 'na']",wo
438,4,30,"['ha'; 'su'; 'ki'; 'o']",su
439,8,5,"['tsu'; 'ma'; 'ya'; 're']",re
440,6,49,"['ha'; 'ki'; 'o'; 'tsu']",tsu
441,0,41,"['re'; 'ki'; 'tsu'; 'ha']",ha
442,4,11,"['re'; 'ki'; 'tsu'; 'ya']",tsu
443,4,11,"['ya'; 'tsu'; 'ki'; 're']",tsu
444,8,40,"['tsu'; 'ha'; 'na'; 'o']",na
