index,true_label,cluster_id,candidate_labels,complementary_label
69,53,21,"['tank'; 'lobster'; 'fox'; 'crab']",fox
70,92,6,"['trout'; 'tractor'; 'sweet_pepper'; 'couch']",tractor
71,50,4,"['bear'; 'dinosaur'; 'crocodile'; 'boy']",dinosaur
72,15,3,"['skunk'; 'orchid'; 'boy'; 'beaver']",boy
73,89,75,"['cockroach'; 'pear'; 'castle'; 'road']",castle
74,36,0,"['bear'; 'butterfly'; 'wardrobe'; 'streetcar']",wardrobe
75,18,97,"['forest'; 'can'; 'mouse'; 'dolphin']",can
76,89,34,"['man'; 'shrew'; 'mushroom'; 'orchid']",shrew
77,46,2,"['telephone'; 'rocket'; 'bus'; 'wardrobe']",bus
78,33,72,"['sunflower'; 'telephone'; 'sweet_pepper'; 'bee']",sunflower
79,42,90,"['bicycle'; 'bowl'; 'rabbit'; 'cloud']",bowl
80,39,61,"['cup'; 'camel'; 'elephant'; 'bicycle']",camel
81,64,4,"['boy'; 'crocodile'; 'dinosaur'; 'bear']",crocodile
82,75,52,"['bowl'; 'beetle'; 'seal'; 'dolphin']",bowl
83,38,75,"['castle'; 'road'; 'pear'; 'cockroach']",pear
84,23,55,"['can'; 'rose'; 'table'; 'plain']",table
85,42,0,"['streetcar'; 'bear'; 'butterfly'; 'wardrobe']",wardrobe
86,66,7,"['cup'; 'rocket'; 'pear'; 'orange']",orange
87,77,54,"['woman'; 'can'; 'wolf'; 'road']",wolf
88,49,51,"['man'; 'butterfly'; 'keyboard'; 'baby']",keyboard
89,18,91,"['telephone'; 'skyscraper'; 'bicycle'; 'dolphin']",skyscraper
90,46,46,"['bus'; 'possum'; 'clock'; 'squirrel']",squirrel
91,15,9,"['orchid'; 'tractor'; 'lion'; 'chair']",tractor
92,35,46,"['bus'; 'possum'; 'squirrel'; 'clock']",clock
93,69,58,"['turtle'; 'couch'; 'tiger'; 'trout']",couch
94,95,41,"['television'; 'butterfly'; 'road'; 'tulip']",butterfly
95,83,18,"['woman'; 'house'; 'dinosaur'; 'bowl']",dinosaur
96,75,52,"['bowl'; 'beetle'; 'dolphin'; 'seal']",bowl
97,99,45,"['wolf'; 'tulip'; 'possum'; 'forest']",tulip
98,73,65,"['bicycle'; 'dinosaur'; 'beaver'; 'leopard']",beaver
99,93,76,"['pine_tree'; 'orchid'; 'girl'; 'cloud']",girl
100,55,34,"['mushroom'; 'orchid'; 'man'; 'shrew']",man
101,39,61,"['cup'; 'elephant'; 'bicycle'; 'camel']",elephant
102,4,92,"['camel'; 'elephant'; 'seal'; 'mushroom']",mushroom
103,97,4,"['crocodile'; 'dinosaur'; 'bear'; 'boy']",dinosaur
104,61,19,"['bridge'; 'pickup_truck'; 'girl'; 'motorcycle']",girl
105,93,40,"['flatfish'; 'television'; 'aquarium_fish'; 'rose']",television
106,51,95,"['raccoon'; 'forest'; 'lamp'; 'seal']",seal
107,69,45,"['tulip'; 'possum'; 'wolf'; 'forest']",tulip
108,56,84,"['trout'; 'table'; 'sea'; 'turtle']",table
109,84,38,"['bicycle'; 'orchid'; 'skyscraper'; 'mountain']",skyscraper
110,59,11,"['motorcycle'; 'bus'; 'lion'; 'boy']",lion
111,64,34,"['mushroom'; 'orchid'; 'man'; 'shrew']",man
112,94,25,"['motorcycle'; 'tiger'; 'fox'; 'streetcar']",tiger
113,4,40,"['television'; 'rose'; 'flatfish'; 'aquarium_fish']",rose
114,11,96,"['lamp'; 'tank'; 'trout'; 'crab']",trout
115,33,72,"['bee'; 'telephone'; 'sweet_pepper'; 'sunflower']",telephone
116,68,24,"['chair'; 'elephant'; 'turtle'; 'pine_tree']",chair
117,38,75,"['cockroach'; 'castle'; 'road'; 'pear']",castle
118,20,57,"['rocket'; 'orchid'; 'crocodile'; 'willow_tree']",orchid
119,33,79,"['dolphin'; 'aquarium_fish'; 'willow_tree'; 'boy']",dolphin
120,34,67,"['crocodile'; 'poppy'; 'tank'; 'rocket']",poppy
121,32,40,"['flatfish'; 'rose'; 'aquarium_fish'; 'television']",rose
122,46,46,"['squirrel'; 'clock'; 'bus'; 'possum']",clock
123,53,64,"['train'; 'squirrel'; 'bottle'; 'beetle']",squirrel
124,88,90,"['rabbit'; 'cloud'; 'bowl'; 'bicycle']",bowl
125,67,65,"['leopard'; 'beaver'; 'dinosaur'; 'bicycle']",bicycle
126,70,6,"['sweet_pepper'; 'tractor'; 'couch'; 'trout']",tractor
127,64,62,"['baby'; 'lion'; 'rose'; 'skunk']",rose
128,53,18,"['bowl'; 'dinosaur'; 'house'; 'woman']",dinosaur
129,64,54,"['road'; 'woman'; 'can'; 'wolf']",woman
130,8,29,"['seal'; 'crocodile'; 'trout'; 'bicycle']",seal
131,96,78,"['rocket'; 'sweet_pepper'; 'bee'; 'bridge']",rocket
132,87,10,"['girl'; 'crocodile'; 'cattle'; 'wolf']",crocodile
133,30,66,"['girl'; 'bottle'; 'rabbit'; 'dolphin']",rabbit
134,20,38,"['orchid'; 'mountain'; 'skyscraper'; 'bicycle']",mountain
135,30,66,"['bottle'; 'rabbit'; 'girl'; 'dolphin']",rabbit
136,66,98,"['pickup_truck'; 'kangaroo'; 'tank'; 'sunflower']",sunflower
137,19,18,"['house'; 'bowl'; 'woman'; 'dinosaur']",woman
138,76,58,"['turtle'; 'couch'; 'tiger'; 'trout']",couch
139,87,10,"['cattle'; 'girl'; 'crocodile'; 'wolf']",girl
140,52,11,"['lion'; 'motorcycle'; 'boy'; 'bus']",motorcycle
141,62,21,"['crab'; 'tank'; 'lobster'; 'fox']",tank
142,35,46,"['possum'; 'squirrel'; 'clock'; 'bus']",clock
143,63,1,"['elephant'; 'cup'; 'girl'; 'castle']",cup
144,40,31,"['caterpillar'; 'sunflower'; 'mouse'; 'pickup_truck']",sunflower
145,4,7,"['cup'; 'rocket'; 'orange'; 'pear']",orange
146,99,91,"['skyscraper'; 'bicycle'; 'telephone'; 'dolphin']",dolphin
147,63,4,"['crocodile'; 'bear'; 'boy'; 'dinosaur']",boy
148,74,40,"['flatfish'; 'television'; 'aquarium_fish'; 'rose']",television
149,53,33,"['sea'; 'road'; 'forest'; 'whale']",forest
150,26,45,"['wolf'; 'tulip'; 'forest'; 'possum']",forest
151,95,70,"['table'; 'lobster'; 'bridge'; 'otter']",lobster
152,48,37,"['chair'; 'squirrel'; 'cattle'; 'television']",squirrel
153,27,67,"['tank'; 'crocodile'; 'poppy'; 'rocket']",poppy
154,33,72,"['telephone'; 'bee'; 'sweet_pepper'; 'sunflower']",telephone
155,29,4,"['crocodile'; 'dinosaur'; 'bear'; 'boy']",bear
156,39,61,"['cup'; 'elephant'; 'camel'; 'bicycle']",elephant
157,79,80,"['plate'; 'poppy'; 'oak_tree'; 'chimpanzee']",poppy
158,32,65,"['dinosaur'; 'leopard'; 'beaver'; 'bicycle']",bicycle
159,46,75,"['pear'; 'road'; 'castle'; 'cockroach']",castle
160,64,39,"['skyscraper'; 'motorcycle'; 'ray'; 'pine_tree']",pine_tree
161,28,44,"['chair'; 'tulip'; 'pickup_truck'; 'apple']",pickup_truck
162,85,32,"['castle'; 'forest'; 'elephant'; 'whale']",elephant
163,32,2,"['bus'; 'telephone'; 'wardrobe'; 'rocket']",wardrobe
164,82,25,"['streetcar'; 'tiger'; 'fox'; 'motorcycle']",tiger
165,78,28,"['mushroom'; 'beaver'; 'fox'; 'lamp']",beaver
166,39,61,"['bicycle'; 'camel'; 'cup'; 'elephant']",cup
167,54,86,"['shrew'; 'wardrobe'; 'crocodile'; 'beetle']",wardrobe
168,28,94,"['orange'; 'bowl'; 'table'; 'shrew']",shrew
169,66,98,"['tank'; 'pickup_truck'; 'kangaroo'; 'sunflower']",kangaroo
170,65,67,"['tank'; 'crocodile'; 'poppy'; 'rocket']",poppy
171,72,7,"['orange'; 'cup'; 'rocket'; 'pear']",cup
172,21,77,"['rose'; 'elephant'; 'bottle'; 'palm_tree']",bottle
173,64,1,"['girl'; 'elephant'; 'castle'; 'cup']",castle
174,62,86,"['beetle'; 'crocodile'; 'shrew'; 'wardrobe']",wardrobe
175,72,99,"['lamp'; 'bottle'; 'aquarium_fish'; 'willow_tree']",lamp
176,0,6,"['tractor'; 'sweet_pepper'; 'trout'; 'couch']",trout
177,44,91,"['dolphin'; 'bicycle'; 'skyscraper'; 'telephone']",bicycle
178,7,80,"['oak_tree'; 'chimpanzee'; 'poppy'; 'plate']",Oak tree
179,12,85,"['cockroach'; 'cattle'; 'poppy'; 'house']",cockroach
180,19,42,"['woman'; 'willow_tree'; 'fox'; 'sunflower']",fox
181,11,60,"['pear'; 'palm_tree'; 'raccoon'; 'maple_tree']",palm_tree
182,31,3,"['boy'; 'beaver'; 'orchid'; 'skunk']",beaver
183,61,33,"['forest'; 'road'; 'whale'; 'sea']",forest
184,79,87,"['whale'; 'rocket'; 'beetle'; 'lamp']",lamp
185,45,81,"['crocodile'; 'chimpanzee'; 'mushroom'; 'beetle']",chimpanzee
186,81,25,"['streetcar'; 'motorcycle'; 'fox'; 'tiger']",fox
187,79,68,"['plain'; 'shark'; 'tulip'; 'can']",shark
188,98,16,"['train'; 'shark'; 'man'; 'cockroach']",shark
189,43,34,"['shrew'; 'man'; 'orchid'; 'mushroom']",mushroom
190,46,60,"['palm_tree'; 'raccoon'; 'pear'; 'maple_tree']",raccoon
191,67,1,"['castle'; 'girl'; 'elephant'; 'cup']",castle
192,80,40,"['aquarium_fish'; 'flatfish'; 'rose'; 'television']",rose
193,68,69,"['plain'; 'oak_tree'; 'cockroach'; 'elephant']",cockroach
194,74,50,"['apple'; 'poppy'; 'lawn_mower'; 'skyscraper']",skyscraper
195,48,37,"['squirrel'; 'television'; 'chair'; 'cattle']",television
196,81,12,"['lobster'; 'lizard'; 'snail'; 'bridge']",lobster
197,94,63,"['dinosaur'; 'apple'; 'cup'; 'skunk']",apple
198,86,87,"['rocket'; 'beetle'; 'whale'; 'lamp']",whale
199,69,58,"['trout'; 'couch'; 'turtle'; 'tiger']",couch
200,39,61,"['cup'; 'camel'; 'bicycle'; 'elephant']",camel
201,73,76,"['girl'; 'pine_tree'; 'orchid'; 'cloud']",pine_tree
202,2,40,"['rose'; 'television'; 'aquarium_fish'; 'flatfish']",television
203,46,46,"['clock'; 'possum'; 'bus'; 'squirrel']",bus
204,49,51,"['butterfly'; 'baby'; 'keyboard'; 'man']",keyboard
205,63,8,"['wolf'; 'skunk'; 'apple'; 'girl']",apple
206,43,90,"['bowl'; 'rabbit'; 'bicycle'; 'cloud']",rabbit
207,14,67,"['crocodile'; 'rocket'; 'tank'; 'poppy']",rocket
208,49,65,"['beaver'; 'leopard'; 'dinosaur'; 'bicycle']",beaver
209,68,24,"['turtle'; 'pine_tree'; 'chair'; 'elephant']",chair
210,65,67,"['crocodile'; 'tank'; 'rocket'; 'poppy']",tank
211,41,48,"['cattle'; 'wolf'; 'couch'; 'maple_tree']",couch
212,37,56,"['ray'; 'snail'; 'forest'; 'chimpanzee']",snail
213,45,80,"['poppy'; 'chimpanzee'; 'oak_tree'; 'plate']",chimpanzee
214,36,99,"['willow_tree'; 'bottle'; 'aquarium_fish'; 'lamp']",bottle
215,21,22,"['tractor'; 'bottle'; 'sunflower'; 'television']",sunflower
216,77,39,"['ray'; 'skyscraper'; 'pine_tree'; 'motorcycle']",skyscraper
217,37,74,"['bus'; 'cockroach'; 'lion'; 'elephant']",cockroach
218,39,31,"['pickup_truck'; 'caterpillar'; 'sunflower'; 'mouse']",sunflower
219,8,93,"['spider'; 'bed'; 'skyscraper'; 'shrew']",bed
220,9,30,"['sweet_pepper'; 'porcupine'; 'crocodile'; 'lamp']",porcupine
221,62,23,"['streetcar'; 'snail'; 'chimpanzee'; 'road']",chimpanzee
222,86,31,"['pickup_truck'; 'sunflower'; 'caterpillar'; 'mouse']",sunflower
223,39,61,"['camel'; 'elephant'; 'bicycle'; 'cup']",bicycle
224,19,3,"['boy'; 'beaver'; 'orchid'; 'skunk']",beaver
225,54,86,"['wardrobe'; 'beetle'; 'shrew'; 'crocodile']",wardrobe
226,39,61,"['camel'; 'cup'; 'bicycle'; 'elephant']",cup
227,28,44,"['apple'; 'pickup_truck'; 'tulip'; 'chair']",pickup_truck
228,11,46,"['clock'; 'bus'; 'squirrel'; 'possum']",bus
229,89,75,"['pear'; 'cockroach'; 'castle'; 'road']",castle
230,90,85,"['cattle'; 'poppy'; 'house'; 'cockroach']",cockroach
231,90,85,"['cattle'; 'house'; 'cockroach'; 'poppy']",cockroach
232,79,68,"['plain'; 'tulip'; 'can'; 'shark']",tulip
233,66,98,"['tank'; 'pickup_truck'; 'sunflower'; 'kangaroo']",sunflower
234,81,12,"['bridge'; 'lobster'; 'snail'; 'lizard']",lobster
235,21,54,"['wolf'; 'road'; 'can'; 'woman']",road
236,79,80,"['poppy'; 'chimpanzee'; 'oak_tree'; 'plate']",chimpanzee
237,40,44,"['apple'; 'chair'; 'pickup_truck'; 'tulip']",chair
238,29,22,"['television'; 'tractor'; 'bottle'; 'sunflower']",tractor
239,22,7,"['rocket'; 'orange'; 'pear'; 'cup']",orange
240,13,79,"['willow_tree'; 'dolphin'; 'boy'; 'aquarium_fish']",dolphin
241,25,32,"['whale'; 'elephant'; 'castle'; 'forest']",castle
242,11,46,"['possum'; 'clock'; 'bus'; 'squirrel']",clock
243,38,4,"['boy'; 'bear'; 'crocodile'; 'dinosaur']",bear
244,10,45,"['wolf'; 'forest'; 'tulip'; 'possum']",tulip
245,96,78,"['rocket'; 'bridge'; 'bee'; 'sweet_pepper']",rocket
246,54,86,"['crocodile'; 'beetle'; 'wardrobe'; 'shrew']",wardrobe
247,65,92,"['mushroom'; 'camel'; 'seal'; 'elephant']",camel
248,39,61,"['bicycle'; 'camel'; 'elephant'; 'cup']",bicycle
249,40,28,"['lamp'; 'beaver'; 'fox'; 'mushroom']",beaver
250,42,8,"['girl'; 'apple'; 'wolf'; 'skunk']",apple
251,48,75,"['road'; 'castle'; 'cockroach'; 'pear']",castle
252,48,75,"['cockroach'; 'pear'; 'castle'; 'road']",castle
253,51,54,"['can'; 'woman'; 'wolf'; 'road']",woman
254,11,46,"['bus'; 'clock'; 'possum'; 'squirrel']",bus
255,23,55,"['rose'; 'table'; 'plain'; 'can']",table
256,23,65,"['bicycle'; 'leopard'; 'dinosaur'; 'beaver']",leopard
257,89,75,"['pear'; 'cockroach'; 'road'; 'castle']",castle
258,52,78,"['bee'; 'rocket'; 'bridge'; 'sweet_pepper']",rocket
259,46,34,"['shrew'; 'mushroom'; 'man'; 'orchid']",mushroom
260,2,96,"['trout'; 'lamp'; 'crab'; 'tank']",lamp
261,95,70,"['bridge'; 'lobster'; 'otter'; 'table']",lobster
262,43,90,"['rabbit'; 'bicycle'; 'bowl'; 'cloud']",bicycle
263,86,31,"['pickup_truck'; 'mouse'; 'sunflower'; 'caterpillar']",caterpillar
264,34,8,"['girl'; 'wolf'; 'apple'; 'skunk']",apple
265,66,91,"['telephone'; 'dolphin'; 'bicycle'; 'skyscraper']",skyscraper
266,18,76,"['pine_tree'; 'orchid'; 'girl'; 'cloud']",girl
267,46,79,"['aquarium_fish'; 'dolphin'; 'boy'; 'willow_tree']",aquarium_fish
268,66,90,"['bicycle'; 'rabbit'; 'cloud'; 'bowl']",bowl
269,56,84,"['turtle'; 'sea'; 'table'; 'trout']",table
270,57,6,"['couch'; 'sweet_pepper'; 'trout'; 'tractor']",couch
271,1,20,"['man'; 'chair'; 'maple_tree'; 'streetcar']",chair
272,44,96,"['crab'; 'tank'; 'lamp'; 'trout']",lamp
273,11,79,"['boy'; 'aquarium_fish'; 'dolphin'; 'willow_tree']",aquarium_fish
274,82,71,"['pine_tree'; 'oak_tree'; 'turtle'; 'orchid']",turtle
275,23,65,"['beaver'; 'dinosaur'; 'leopard'; 'bicycle']",bicycle
276,90,85,"['cockroach'; 'poppy'; 'house'; 'cattle']",poppy
277,56,84,"['sea'; 'table'; 'trout'; 'turtle']",table
278,19,42,"['willow_tree'; 'sunflower'; 'woman'; 'fox']",woman
279,68,51,"['man'; 'butterfly'; 'keyboard'; 'baby']",keyboard
280,66,98,"['pickup_truck'; 'tank'; 'kangaroo'; 'sunflower']",kangaroo
281,28,44,"['chair'; 'pickup_truck'; 'apple'; 'tulip']",apple
282,1,40,"['aquarium_fish'; 'television'; 'rose'; 'flatfish']",television
283,57,89,"['possum'; 'ray'; 'chair'; 'beetle']",chair
284,67,62,"['lion'; 'baby'; 'rose'; 'skunk']",baby
285,5,32,"['castle'; 'whale'; 'forest'; 'elephant']",whale
286,13,12,"['snail'; 'bridge'; 'lizard'; 'lobster']",lizard
287,78,15,"['spider'; 'squirrel'; 'house'; 'rose']",house
288,6,18,"['house'; 'bowl'; 'dinosaur'; 'woman']",dinosaur
289,84,38,"['orchid'; 'skyscraper'; 'mountain'; 'bicycle']",skyscraper
290,7,9,"['orchid'; 'chair'; 'lion'; 'tractor']",chair
291,41,75,"['cockroach'; 'castle'; 'pear'; 'road']",castle
292,65,40,"['aquarium_fish'; 'television'; 'flatfish'; 'rose']",television
293,80,91,"['dolphin'; 'telephone'; 'skyscraper'; 'bicycle']",skyscraper
294,12,17,"['dinosaur'; 'bicycle'; 'bed'; 'table']",bed
295,50,28,"['mushroom'; 'lamp'; 'fox'; 'beaver']",lamp
296,63,8,"['skunk'; 'girl'; 'apple'; 'wolf']",apple
297,26,18,"['dinosaur'; 'bowl'; 'house'; 'woman']",house
298,8,75,"['pear'; 'cockroach'; 'castle'; 'road']",castle
299,53,33,"['road'; 'sea'; 'whale'; 'forest']",whale
300,60,29,"['crocodile'; 'seal'; 'bicycle'; 'trout']",bicycle
301,99,26,"['cup'; 'lawn_mower'; 'television'; 'sea']",lawn_mower
302,97,13,"['turtle'; 'bed'; 'pickup_truck'; 'forest']",bed
303,85,88,"['shrew'; 'bee'; 'beetle'; 'plate']",plate
304,0,35,"['castle'; 'porcupine'; 'rabbit'; 'cup']",castle
305,78,15,"['rose'; 'house'; 'spider'; 'squirrel']",house
306,31,85,"['poppy'; 'cattle'; 'cockroach'; 'house']",cockroach
307,10,64,"['train'; 'beetle'; 'bottle'; 'squirrel']",bottle
308,2,18,"['woman'; 'bowl'; 'dinosaur'; 'house']",bowl
309,7,68,"['can'; 'plain'; 'shark'; 'tulip']",shark
310,43,34,"['man'; 'shrew'; 'mushroom'; 'orchid']",mushroom
311,83,33,"['whale'; 'sea'; 'road'; 'forest']",whale
312,97,96,"['lamp'; 'trout'; 'crab'; 'tank']",trout
313,91,76,"['cloud'; 'orchid'; 'pine_tree'; 'girl']",orchid
314,82,71,"['orchid'; 'oak_tree'; 'pine_tree'; 'turtle']",oak_tree
315,28,94,"['shrew'; 'bowl'; 'table'; 'orange']",orange
316,42,97,"['dolphin'; 'mouse'; 'forest'; 'can']",mouse
317,0,21,"['lobster'; 'crab'; 'fox'; 'tank']",fox
318,82,71,"['turtle'; 'pine_tree'; 'orchid'; 'oak_tree']",pine_tree
319,5,18,"['dinosaur'; 'woman'; 'house'; 'bowl']",dinosaur
320,68,24,"['turtle'; 'elephant'; 'chair'; 'pine_tree']",chair
321,60,14,"['bowl'; 'camel'; 'road'; 'motorcycle']",camel
322,30,41,"['tulip'; 'road'; 'television'; 'butterfly']",road
323,98,46,"['clock'; 'possum'; 'squirrel'; 'bus']",bus
324,82,71,"['turtle'; 'orchid'; 'oak_tree'; 'pine_tree']",turtle
325,20,57,"['willow_tree'; 'rocket'; 'crocodile'; 'orchid']",rocket
326,64,91,"['telephone'; 'bicycle'; 'skyscraper'; 'dolphin']",skyscraper
327,66,98,"['tank'; 'kangaroo'; 'sunflower'; 'pickup_truck']",sunflower
328,10,64,"['beetle'; 'bottle'; 'train'; 'squirrel']",train
329,75,52,"['beetle'; 'seal'; 'bowl'; 'dolphin']",bowl
330,54,23,"['road'; 'streetcar'; 'snail'; 'chimpanzee']",chimpanzee
331,57,18,"['dinosaur'; 'bowl'; 'house'; 'woman']",dinosaur
332,87,25,"['tiger'; 'motorcycle'; 'fox'; 'streetcar']",fox
333,66,1,"['girl'; 'castle'; 'elephant'; 'cup']",castle
334,66,41,"['butterfly'; 'road'; 'television'; 'tulip']",road
335,73,66,"['dolphin'; 'rabbit'; 'bottle'; 'girl']",rabbit
336,54,21,"['fox'; 'lobster'; 'tank'; 'crab']",lobster
337,88,97,"['can'; 'dolphin'; 'forest'; 'mouse']",dolphin
338,42,54,"['wolf'; 'woman'; 'road'; 'can']",woman
339,37,56,"['forest'; 'snail'; 'ray'; 'chimpanzee']",snail
340,80,40,"['television'; 'flatfish'; 'aquarium_fish'; 'rose']",aquarium_fish
341,87,10,"['wolf'; 'crocodile'; 'girl'; 'cattle']",girl
342,3,2,"['telephone'; 'wardrobe'; 'rocket'; 'bus']",wardrobe
343,29,78,"['bee'; 'sweet_pepper'; 'bridge'; 'rocket']",bridge
344,43,22,"['television'; 'bottle'; 'tractor'; 'sunflower']",tractor
345,12,83,"['tractor'; 'orchid'; 'hamster'; 'pickup_truck']",hamster
346,73,66,"['dolphin'; 'bottle'; 'girl'; 'rabbit']",girl
347,96,5,"['bear'; 'snail'; 'sea'; 'possum']",bear
348,23,55,"['can'; 'plain'; 'table'; 'rose']",rose
349,96,78,"['sweet_pepper'; 'bridge'; 'bee'; 'rocket']",bridge
350,84,34,"['man'; 'shrew'; 'orchid'; 'mushroom']",shrew
351,19,42,"['fox'; 'woman'; 'sunflower'; 'willow_tree']",sunflower
352,62,23,"['road'; 'streetcar'; 'chimpanzee'; 'snail']",chimpanzee
353,0,6,"['couch'; 'sweet_pepper'; 'trout'; 'tractor']",couch
354,21,42,"['sunflower'; 'fox'; 'willow_tree'; 'woman']",fox
355,11,60,"['palm_tree'; 'pear'; 'maple_tree'; 'raccoon']",palm_tree
356,36,1,"['girl'; 'elephant'; 'castle'; 'cup']",castle
357,64,97,"['mouse'; 'dolphin'; 'can'; 'forest']",dolphin
358,76,29,"['trout'; 'bicycle'; 'seal'; 'crocodile']",seal
359,60,14,"['camel'; 'road'; 'motorcycle'; 'bowl']",bowl
360,3,17,"['bicycle'; 'table'; 'dinosaur'; 'bed']",dinosaur
361,80,8,"['apple'; 'skunk'; 'wolf'; 'girl']",skunk
362,82,71,"['pine_tree'; 'oak_tree'; 'turtle'; 'orchid']",turtle
363,79,87,"['whale'; 'beetle'; 'rocket'; 'lamp']",rocket
364,26,81,"['mushroom'; 'chimpanzee'; 'crocodile'; 'beetle']",chimpanzee
365,65,1,"['elephant'; 'castle'; 'cup'; 'girl']",castle
