index,true_label,candidate_labels,complementary_label
9,truck,"['automobile', 'ship', 'dog', 'cat']",automobile
5,dog,"['horse', 'deer', 'truck', 'bird']",bird
7,horse,"['deer', 'dog', 'truck', 'ship']",ship
9,truck,"['automobile', 'ship', 'dog', 'bird']",automobile
2,bird,"['ship', 'dog', 'frog', 'cat']",ship
2,bird,"['deer', 'dog', 'frog', 'horse']",horse
5,dog,"['cat', 'horse', 'frog', 'deer']",cat
2,bird,"['frog', 'automobile', 'dog', 'horse']",automobile
4,deer,"['horse', 'bird', 'dog', 'truck']",bird
3,cat,"['bird', 'frog', 'horse', 'dog']",bird
1,automobile,"['automobile', 'horse', 'ship', 'dog']",ship
1,automobile,"['automobile', 'ship', 'bird', 'horse']",ship
8,ship,"['truck', 'bird', 'dog', 'automobile']",dog
2,bird,"['deer', 'dog', 'horse', 'truck']",truck
1,automobile,"['truck', 'ship', 'dog', 'bird']",ship
1,automobile,"['automobile', 'horse', 'deer', 'ship']",ship
4,deer,"['horse', 'truck', 'dog', 'bird']",bird
9,truck,"['automobile', 'horse', 'ship', 'bird']",automobile
7,horse,"['deer', 'dog', 'truck', 'bird']",bird
8,ship,"['bird', 'truck', 'automobile', 'dog']",dog
5,dog,"['truck', 'frog', 'bird', 'horse']",frog
9,truck,"['automobile', 'horse', 'ship', 'bird']",automobile
6,frog,"['deer', 'frog', 'horse', 'bird']",horse
7,horse,"['airplane', 'bird', 'horse', 'deer']",bird
3,cat,"['bird', 'dog', 'frog', 'truck']",bird
1,automobile,"['truck', 'ship', 'horse', 'deer']",ship
9,truck,"['ship', 'automobile', 'bird', 'horse']",automobile
0,airplane,"['airplane', 'ship', 'deer', 'horse']",deer
3,cat,"['bird', 'dog', 'truck', 'horse']",bird
1,automobile,"['truck', 'ship', 'horse', 'frog']",ship
3,cat,"['dog', 'truck', 'bird', 'airplane']",airplane
5,dog,"['cat', 'bird', 'truck', 'horse']",cat
4,deer,"['dog', 'horse', 'bird', 'cat']",bird
5,dog,"['deer', 'horse', 'truck', 'bird']",bird
7,horse,"['dog', 'deer', 'truck', 'cat']",cat
7,horse,"['deer', 'dog', 'truck', 'ship']",ship
4,deer,"['horse', 'dog', 'bird', 'truck']",bird
7,horse,"['deer', 'dog', 'bird', 'truck']",bird
9,truck,"['automobile', 'ship', 'horse', 'dog']",automobile
4,deer,"['dog', 'horse', 'bird', 'truck']",bird
2,bird,"['frog', 'truck', 'ship', 'cat']",ship
3,cat,"['dog', 'bird', 'frog', 'horse']",bird
8,ship,"['airplane', 'bird', 'deer', 'truck']",bird
0,airplane,"['ship', 'bird', 'automobile', 'dog']",bird
1,automobile,"['truck', 'horse', 'ship', 'bird']",ship
6,frog,"['dog', 'truck', 'bird', 'automobile']",automobile
1,automobile,"['automobile', 'horse', 'ship', 'deer']",ship
1,automobile,"['automobile', 'deer', 'ship', 'dog']",ship
4,deer,"['horse', 'dog', 'cat', 'bird']",bird
1,automobile,"['ship', 'truck', 'deer', 'dog']",ship
8,ship,"['truck', 'bird', 'deer', 'automobile']",bird
3,cat,"['dog', 'bird', 'frog', 'airplane']",airplane
9,truck,"['automobile', 'horse', 'ship', 'deer']",automobile
6,frog,"['dog', 'truck', 'deer', 'bird']",truck
6,frog,"['bird', 'truck', 'ship', 'dog']",truck
1,automobile,"['truck', 'frog', 'horse', 'deer']",horse
8,ship,"['truck', 'bird', 'horse', 'deer']",bird
5,dog,"['horse', 'frog', 'deer', 'truck']",frog
2,bird,"['frog', 'airplane', 'cat', 'dog']",airplane
9,truck,"['ship', 'automobile', 'bird', 'horse']",automobile
9,truck,"['automobile', 'ship', 'horse', 'bird']",automobile
8,ship,"['truck', 'automobile', 'bird', 'deer']",bird
1,automobile,"['truck', 'ship', 'bird', 'frog']",ship
7,horse,"['deer', 'truck', 'dog', 'bird']",bird
7,horse,"['truck', 'dog', 'deer', 'bird']",bird
0,airplane,"['airplane', 'ship', 'dog', 'frog']",dog
0,airplane,"['bird', 'airplane', 'truck', 'ship']",bird
6,frog,"['bird', 'truck', 'dog', 'deer']",truck
9,truck,"['ship', 'automobile', 'horse', 'bird']",automobile
1,automobile,"['truck', 'horse', 'deer', 'bird']",bird
2,bird,"['frog', 'truck', 'airplane', 'ship']",ship
2,bird,"['deer', 'horse', 'dog', 'truck']",truck
9,truck,"['ship', 'automobile', 'bird', 'horse']",automobile
2,bird,"['frog', 'ship', 'horse', 'airplane']",ship
6,frog,"['bird', 'automobile', 'dog', 'truck']",automobile
6,frog,"['dog', 'bird', 'cat', 'horse']",horse
1,automobile,"['truck', 'deer', 'bird', 'horse']",bird
9,truck,"['ship', 'automobile', 'bird', 'deer']",automobile
5,dog,"['truck', 'frog', 'horse', 'cat']",frog
0,airplane,"['bird', 'ship', 'frog', 'horse']",bird
4,deer,"['cat', 'dog', 'horse', 'bird']",bird
7,horse,"['deer', 'truck', 'dog', 'bird']",bird
6,frog,"['dog', 'bird', 'deer', 'cat']",deer
7,horse,"['truck', 'dog', 'deer', 'ship']",ship
1,automobile,"['truck', 'horse', 'ship', 'bird']",ship
8,ship,"['truck', 'bird', 'automobile', 'deer']",bird
1,automobile,"['truck', 'ship', 'horse', 'dog']",ship
1,automobile,"['truck', 'horse', 'ship', 'deer']",ship
2,bird,"['automobile', 'deer', 'horse', 'ship']",ship
8,ship,"['deer', 'bird', 'truck', 'automobile']",bird
1,automobile,"['automobile', 'horse', 'deer', 'ship']",ship
3,cat,"['dog', 'bird', 'horse', 'truck']",bird
3,cat,"['horse', 'bird', 'dog', 'deer']",bird
6,frog,"['dog', 'deer', 'bird', 'automobile']",automobile
2,bird,"['truck', 'deer', 'automobile', 'horse']",automobile
4,deer,"['dog', 'horse', 'truck', 'bird']",bird
9,truck,"['automobile', 'deer', 'ship', 'bird']",automobile
9,truck,"['automobile', 'ship', 'dog', 'horse']",automobile
5,dog,"['truck', 'horse', 'deer', 'frog']",deer
4,deer,"['horse', 'truck', 'bird', 'dog']",bird
3,cat,"['dog', 'horse', 'bird', 'truck']",bird
6,frog,"['dog', 'bird', 'cat', 'truck']",truck
7,horse,"['deer', 'truck', 'bird', 'dog']",bird
4,deer,"['dog', 'horse', 'bird', 'cat']",bird
6,frog,"['dog', 'horse', 'bird', 'deer']",horse
8,ship,"['deer', 'truck', 'automobile', 'bird']",bird
5,dog,"['deer', 'horse', 'truck', 'cat']",cat
5,dog,"['horse', 'deer', 'cat', 'truck']",cat
4,deer,"['horse', 'dog', 'bird', 'truck']",bird
3,cat,"['horse', 'dog', 'bird', 'ship']",bird
1,automobile,"['truck', 'ship', 'deer', 'horse']",ship
8,ship,"['truck', 'bird', 'deer', 'automobile']",bird
4,deer,"['horse', 'dog', 'truck', 'bird']",bird
7,horse,"['deer', 'truck', 'dog', 'ship']",dog
6,frog,"['dog', 'deer', 'cat', 'bird']",bird
0,airplane,"['bird', 'automobile', 'ship', 'horse']",bird
9,truck,"['automobile', 'horse', 'ship', 'deer']",automobile
5,dog,"['frog', 'horse', 'truck', 'bird']",frog
1,automobile,"['automobile', 'ship', 'dog', 'bird']",ship
3,cat,"['bird', 'dog', 'truck', 'frog']",bird
8,ship,"['truck', 'automobile', 'bird', 'dog']",bird
2,bird,"['horse', 'deer', 'dog', 'truck']",truck
7,horse,"['truck', 'dog', 'deer', 'bird']",bird
5,dog,"['airplane', 'deer', 'cat', 'horse']",cat
3,cat,"['dog', 'deer', 'horse', 'bird']",bird
4,deer,"['horse', 'truck', 'bird', 'dog']",bird
1,automobile,"['truck', 'horse', 'ship', 'deer']",ship
5,dog,"['truck', 'horse', 'bird', 'deer']",deer
7,horse,"['deer', 'dog', 'truck', 'bird']",bird
0,airplane,"['ship', 'airplane', 'dog', 'deer']",dog
4,deer,"['horse', 'dog', 'bird', 'truck']",bird
7,horse,"['deer', 'truck', 'dog', 'bird']",bird
5,dog,"['truck', 'bird', 'horse', 'deer']",deer
5,dog,"['truck', 'bird', 'airplane', 'frog']",frog
1,automobile,"['frog', 'truck', 'horse', 'ship']",ship
0,airplane,"['bird', 'ship', 'truck', 'horse']",bird
9,truck,"['automobile', 'ship', 'cat', 'dog']",automobile
6,frog,"['dog', 'cat', 'truck', 'bird']",truck
9,truck,"['ship', 'automobile', 'horse', 'bird']",automobile
0,airplane,"['ship', 'truck', 'automobile', 'bird']",bird
8,ship,"['truck', 'automobile', 'bird', 'dog']",bird
7,horse,"['ship', 'bird', 'airplane', 'horse']",ship
8,ship,"['truck', 'automobile', 'bird', 'deer']",bird
8,ship,"['truck', 'bird', 'dog', 'deer']",dog
2,bird,"['frog', 'dog', 'airplane', 'cat']",airplane
5,dog,"['truck', 'horse', 'bird', 'deer']",deer
2,bird,"['frog', 'deer', 'ship', 'automobile']",ship
3,cat,"['dog', 'frog', 'bird', 'airplane']",bird
5,dog,"['truck', 'airplane', 'horse', 'bird']",horse
0,airplane,"['ship', 'bird', 'dog', 'deer']",bird
6,frog,"['bird', 'dog', 'automobile', 'truck']",automobile
1,automobile,"['automobile', 'horse', 'ship', 'deer']",ship
9,truck,"['automobile', 'ship', 'dog', 'horse']",automobile
3,cat,"['dog', 'bird', 'truck', 'horse']",bird
6,frog,"['dog', 'deer', 'bird', 'cat']",bird
9,truck,"['automobile', 'ship', 'horse', 'bird']",automobile
1,automobile,"['truck', 'ship', 'dog', 'horse']",ship
3,cat,"['dog', 'deer', 'horse', 'frog']",horse
9,truck,"['automobile', 'horse', 'deer', 'ship']",automobile
6,frog,"['dog', 'bird', 'truck', 'automobile']",automobile
6,frog,"['bird', 'automobile', 'dog', 'truck']",automobile
7,horse,"['dog', 'truck', 'deer', 'automobile']",deer
1,automobile,"['truck', 'horse', 'deer', 'ship']",ship
0,airplane,"['bird', 'ship', 'automobile', 'deer']",bird
9,truck,"['automobile', 'ship', 'bird', 'horse']",automobile
5,dog,"['frog', 'truck', 'bird', 'horse']",frog
8,ship,"['truck', 'bird', 'deer', 'automobile']",bird
5,dog,"['truck', 'deer', 'horse', 'cat']",cat
2,bird,"['deer', 'bird', 'dog', 'cat']",dog
9,truck,"['ship', 'automobile', 'deer', 'bird']",automobile
0,airplane,"['bird', 'ship', 'dog', 'horse']",dog
8,ship,"['truck', 'bird', 'deer', 'dog']",dog
8,ship,"['automobile', 'truck', 'airplane', 'deer']",deer
0,airplane,"['bird', 'ship', 'truck', 'automobile']",bird
6,frog,"['horse', 'dog', 'bird', 'cat']",cat
9,truck,"['automobile', 'ship', 'bird', 'deer']",automobile
1,automobile,"['truck', 'horse', 'deer', 'ship']",ship
1,automobile,"['truck', 'ship', 'deer', 'bird']",ship
6,frog,"['dog', 'cat', 'truck', 'automobile']",automobile
3,cat,"['dog', 'bird', 'frog', 'horse']",bird
7,horse,"['dog', 'deer', 'ship', 'truck']",truck
6,frog,"['dog', 'cat', 'ship', 'truck']",truck
6,frog,"['bird', 'dog', 'cat', 'automobile']",automobile
0,airplane,"['bird', 'ship', 'truck', 'horse']",bird
6,frog,"['cat', 'dog', 'bird', 'deer']",deer
6,frog,"['bird', 'dog', 'automobile', 'cat']",automobile
1,automobile,"['truck', 'horse', 'deer', 'ship']",ship
7,horse,"['deer', 'ship', 'truck', 'dog']",dog
1,automobile,"['truck', 'horse', 'deer', 'ship']",ship
5,dog,"['bird', 'truck', 'frog', 'horse']",frog
8,ship,"['truck', 'bird', 'automobile', 'deer']",bird
3,cat,"['dog', 'horse', 'deer', 'ship']",ship
6,frog,"['bird', 'deer', 'dog', 'cat']",dog
6,frog,"['dog', 'cat', 'bird', 'deer']",deer
8,ship,"['deer', 'dog', 'cat', 'bird']",cat
6,frog,"['dog', 'bird', 'cat', 'ship']",ship
8,ship,"['bird', 'truck', 'horse', 'automobile']",horse
4,deer,"['horse', 'bird', 'truck', 'ship']",bird
6,frog,"['bird', 'dog', 'truck', 'cat']",truck
6,frog,"['dog', 'bird', 'automobile', 'horse']",automobile
1,automobile,"['truck', 'horse', 'bird', 'deer']",bird
3,cat,"['horse', 'dog', 'truck', 'deer']",deer
8,ship,"['bird', 'truck', 'horse', 'deer']",bird
3,cat,"['dog', 'bird', 'deer', 'ship']",bird
4,deer,"['horse', 'dog', 'truck', 'bird']",bird
1,automobile,"['truck', 'horse', 'bird', 'frog']",bird
7,horse,"['deer', 'dog', 'truck', 'bird']",bird
1,automobile,"['horse', 'truck', 'bird', 'ship']",ship
3,cat,"['dog', 'truck', 'horse', 'deer']",horse
8,ship,"['bird', 'airplane', 'horse', 'deer']",horse
5,dog,"['deer', 'truck', 'bird', 'frog']",bird
1,automobile,"['truck', 'horse', 'bird', 'ship']",ship
1,automobile,"['truck', 'horse', 'deer', 'bird']",bird
4,deer,"['dog', 'horse', 'cat', 'truck']",cat
0,airplane,"['ship', 'bird', 'dog', 'automobile']",bird
9,truck,"['automobile', 'horse', 'bird', 'ship']",automobile
3,cat,"['dog', 'deer', 'bird', 'horse']",bird
7,horse,"['dog', 'deer', 'truck', 'cat']",cat
4,deer,"['dog', 'horse', 'cat', 'bird']",bird
9,truck,"['automobile', 'ship', 'bird', 'frog']",automobile
9,truck,"['automobile', 'bird', 'ship', 'horse']",automobile
2,bird,"['frog', 'deer', 'dog', 'horse']",dog
4,deer,"['dog', 'horse', 'bird', 'truck']",bird
9,truck,"['automobile', 'ship', 'horse', 'dog']",automobile
9,truck,"['automobile', 'ship', 'horse', 'deer']",automobile
1,automobile,"['truck', 'ship', 'bird', 'horse']",ship
0,airplane,"['bird', 'ship', 'deer', 'automobile']",bird
5,dog,"['dog', 'horse', 'deer', 'bird']",dog
9,truck,"['automobile', 'ship', 'deer', 'horse']",automobile
0,airplane,"['bird', 'ship', 'automobile', 'dog']",dog
8,ship,"['truck', 'deer', 'bird', 'horse']",bird
2,bird,"['ship', 'deer', 'dog', 'truck']",ship
1,automobile,"['truck', 'ship', 'bird', 'horse']",ship
2,bird,"['frog', 'horse', 'ship', 'deer']",ship
0,airplane,"['bird', 'dog', 'ship', 'deer']",dog
5,dog,"['deer', 'cat', 'horse', 'bird']",cat
6,frog,"['dog', 'automobile', 'truck', 'cat']",automobile
3,cat,"['dog', 'bird', 'deer', 'horse']",bird
2,bird,"['frog', 'truck', 'automobile', 'dog']",automobile
7,horse,"['deer', 'dog', 'truck', 'ship']",ship
8,ship,"['truck', 'bird', 'automobile', 'horse']",bird
8,ship,"['truck', 'automobile', 'bird', 'deer']",bird
6,frog,"['dog', 'cat', 'truck', 'bird']",truck
0,airplane,"['airplane', 'ship', 'automobile', 'dog']",dog
7,horse,"['deer', 'truck', 'dog', 'bird']",bird
9,truck,"['automobile', 'dog', 'ship', 'horse']",automobile
4,deer,"['horse', 'dog', 'truck', 'cat']",cat
5,dog,"['horse', 'cat', 'truck', 'deer']",cat
6,frog,"['dog', 'cat', 'bird', 'deer']",deer
4,deer,"['horse', 'dog', 'truck', 'bird']",bird
2,bird,"['frog', 'truck', 'cat', 'airplane']",airplane
1,automobile,"['truck', 'horse', 'bird', 'ship']",ship
1,automobile,"['truck', 'horse', 'ship', 'bird']",ship
2,bird,"['airplane', 'dog', 'ship', 'frog']",ship
1,automobile,"['truck', 'horse', 'deer', 'bird']",bird
5,dog,"['deer', 'horse', 'bird', 'cat']",cat
9,truck,"['automobile', 'ship', 'horse', 'deer']",automobile
9,truck,"['ship', 'automobile', 'bird', 'horse']",automobile
0,airplane,"['bird', 'ship', 'dog', 'frog']",dog
8,ship,"['bird', 'truck', 'horse', 'automobile']",horse
4,deer,"['horse', 'bird', 'airplane', 'truck']",bird
1,automobile,"['automobile', 'horse', 'ship', 'deer']",ship
1,automobile,"['truck', 'bird', 'horse', 'frog']",horse
6,frog,"['automobile', 'dog', 'truck', 'bird']",automobile
3,cat,"['dog', 'bird', 'deer', 'frog']",bird
3,cat,"['dog', 'bird', 'horse', 'truck']",bird
9,truck,"['automobile', 'ship', 'bird', 'horse']",automobile
0,airplane,"['bird', 'ship', 'frog', 'deer']",bird
7,horse,"['deer', 'dog', 'ship', 'truck']",truck
9,truck,"['automobile', 'ship', 'dog', 'bird']",automobile
7,horse,"['deer', 'dog', 'ship', 'truck']",truck
7,horse,"['bird', 'deer', 'dog', 'airplane']",bird
9,truck,"['automobile', 'ship', 'deer', 'horse']",automobile
1,automobile,"['truck', 'ship', 'deer', 'bird']",ship
5,dog,"['bird', 'airplane', 'truck', 'horse']",horse
1,automobile,"['truck', 'deer', 'frog', 'horse']",horse
6,frog,"['dog', 'automobile', 'bird', 'cat']",automobile
6,frog,"['frog', 'cat', 'dog', 'bird']",bird
8,ship,"['deer', 'truck', 'automobile', 'bird']",bird
7,horse,"['deer', 'truck', 'bird', 'dog']",bird
1,automobile,"['truck', 'deer', 'horse', 'ship']",ship
3,cat,"['dog', 'bird', 'frog', 'truck']",bird
0,airplane,"['bird', 'automobile', 'ship', 'truck']",bird
3,cat,"['dog', 'bird', 'deer', 'frog']",bird
3,cat,"['dog', 'horse', 'deer', 'bird']",bird
2,bird,"['deer', 'horse', 'dog', 'truck']",truck
4,deer,"['dog', 'horse', 'bird', 'truck']",bird
5,dog,"['truck', 'horse', 'deer', 'bird']",deer
7,horse,"['dog', 'deer', 'cat', 'truck']",truck
5,dog,"['horse', 'frog', 'bird', 'truck']",frog
9,truck,"['automobile', 'ship', 'dog', 'horse']",automobile
0,airplane,"['airplane', 'ship', 'horse', 'dog']",dog
3,cat,"['dog', 'truck', 'deer', 'horse']",deer
4,deer,"['horse', 'truck', 'bird', 'ship']",bird
0,airplane,"['bird', 'ship', 'automobile', 'deer']",bird
4,deer,"['horse', 'dog', 'cat', 'bird']",bird
4,deer,"['dog', 'horse', 'ship', 'bird']",bird
6,frog,"['bird', 'dog', 'deer', 'cat']",dog
0,airplane,"['bird', 'ship', 'dog', 'automobile']",dog
0,airplane,"['bird', 'dog', 'ship', 'frog']",dog
6,frog,"['dog', 'ship', 'bird', 'cat']",ship
6,frog,"['dog', 'cat', 'bird', 'deer']",deer
0,airplane,"['bird', 'automobile', 'ship', 'frog']",bird
8,ship,"['truck', 'bird', 'automobile', 'dog']",bird
1,automobile,"['automobile', 'deer', 'horse', 'ship']",ship
6,frog,"['dog', 'truck', 'cat', 'automobile']",automobile
2,bird,"['frog', 'cat', 'dog', 'ship']",ship
9,truck,"['ship', 'automobile', 'horse', 'frog']",automobile
2,bird,"['dog', 'frog', 'horse', 'truck']",truck
5,dog,"['deer', 'cat', 'horse', 'bird']",cat
9,truck,"['horse', 'automobile', 'ship', 'deer']",automobile
6,frog,"['dog', 'deer', 'cat', 'bird']",bird
7,horse,"['dog', 'deer', 'truck', 'bird']",bird
4,deer,"['horse', 'bird', 'truck', 'dog']",bird
1,automobile,"['truck', 'ship', 'horse', 'dog']",ship
8,ship,"['truck', 'automobile', 'bird', 'dog']",bird
7,horse,"['ship', 'truck', 'dog', 'bird']",bird
3,cat,"['dog', 'automobile', 'horse', 'truck']",automobile
6,frog,"['dog', 'ship', 'cat', 'truck']",truck
9,truck,"['automobile', 'ship', 'bird', 'deer']",automobile
3,cat,"['bird', 'dog', 'truck', 'frog']",bird
0,airplane,"['bird', 'dog', 'truck', 'frog']",bird
4,deer,"['horse', 'truck', 'dog', 'automobile']",dog
0,airplane,"['bird', 'automobile', 'frog', 'ship']",bird
5,dog,"['bird', 'truck', 'horse', 'ship']",horse
1,automobile,"['truck', 'horse', 'deer', 'ship']",ship
0,airplane,"['bird', 'ship', 'horse', 'truck']",bird
3,cat,"['deer', 'bird', 'dog', 'horse']",bird
4,deer,"['horse', 'dog', 'truck', 'bird']",bird
8,ship,"['bird', 'airplane', 'automobile', 'truck']",bird
5,dog,"['truck', 'horse', 'bird', 'deer']",deer
4,deer,"['horse', 'truck', 'dog', 'bird']",bird
7,horse,"['deer', 'dog', 'truck', 'automobile']",truck
2,bird,"['horse', 'truck', 'dog', 'frog']",truck
3,cat,"['dog', 'bird', 'frog', 'truck']",bird
9,truck,"['automobile', 'horse', 'ship', 'deer']",automobile
7,horse,"['truck', 'deer', 'dog', 'automobile']",deer
6,frog,"['dog', 'truck', 'cat', 'automobile']",automobile
7,horse,"['dog', 'truck', 'deer', 'bird']",bird
1,automobile,"['truck', 'horse', 'deer', 'bird']",bird
4,deer,"['horse', 'bird', 'dog', 'ship']",bird
7,horse,"['deer', 'dog', 'ship', 'truck']",truck
0,airplane,"['bird', 'dog', 'ship', 'truck']",bird
1,automobile,"['automobile', 'ship', 'deer', 'horse']",ship
7,horse,"['truck', 'deer', 'dog', 'bird']",bird
3,cat,"['dog', 'bird', 'horse', 'truck']",bird
1,automobile,"['automobile', 'ship', 'bird', 'deer']",ship
8,ship,"['automobile', 'deer', 'truck', 'horse']",horse
4,deer,"['dog', 'horse', 'truck', 'bird']",bird
4,deer,"['horse', 'dog', 'bird', 'cat']",bird
2,bird,"['deer', 'dog', 'horse', 'cat']",horse
0,airplane,"['truck', 'bird', 'dog', 'automobile']",bird
2,bird,"['horse', 'deer', 'airplane', 'frog']",airplane
2,bird,"['deer', 'horse', 'truck', 'airplane']",airplane
0,airplane,"['bird', 'dog', 'truck', 'ship']",bird
0,airplane,"['bird', 'ship', 'truck', 'deer']",bird
9,truck,"['automobile', 'ship', 'bird', 'deer']",automobile
0,airplane,"['bird', 'horse', 'dog', 'ship']",dog
9,truck,"['automobile', 'ship', 'dog', 'horse']",automobile
6,frog,"['dog', 'truck', 'bird', 'ship']",truck
8,ship,"['deer', 'truck', 'bird', 'automobile']",bird
2,bird,"['frog', 'dog', 'deer', 'ship']",ship
7,horse,"['deer', 'dog', 'airplane', 'ship']",ship
7,horse,"['deer', 'dog', 'ship', 'truck']",truck
4,deer,"['deer', 'dog', 'truck', 'bird']",bird
0,airplane,"['automobile', 'bird', 'ship', 'truck']",bird
3,cat,"['dog', 'bird', 'frog', 'ship']",bird
0,airplane,"['bird', 'ship', 'truck', 'horse']",bird
8,ship,"['truck', 'bird', 'deer', 'dog']",dog
9,truck,"['automobile', 'ship', 'deer', 'horse']",automobile
4,deer,"['horse', 'bird', 'dog', 'cat']",bird
2,bird,"['deer', 'horse', 'dog', 'frog']",dog
7,horse,"['dog', 'deer', 'truck', 'bird']",bird
2,bird,"['deer', 'dog', 'bird', 'truck']",truck
5,dog,"['dog', 'frog', 'bird', 'truck']",dog
2,bird,"['dog', 'ship', 'frog', 'truck']",ship
5,dog,"['frog', 'horse', 'bird', 'truck']",frog
1,automobile,"['truck', 'horse', 'deer', 'bird']",bird
9,truck,"['automobile', 'ship', 'horse', 'dog']",automobile
4,deer,"['deer', 'bird', 'dog', 'frog']",frog
8,ship,"['truck', 'bird', 'dog', 'horse']",dog
5,dog,"['bird', 'truck', 'deer', 'frog']",frog
1,automobile,"['truck', 'horse', 'ship', 'bird']",ship
7,horse,"['deer', 'dog', 'truck', 'ship']",ship
4,deer,"['horse', 'truck', 'bird', 'dog']",bird
4,deer,"['horse', 'dog', 'cat', 'bird']",bird
0,airplane,"['bird', 'automobile', 'ship', 'truck']",bird
6,frog,"['dog', 'deer', 'automobile', 'bird']",automobile
9,truck,"['automobile', 'bird', 'ship', 'deer']",automobile
0,airplane,"['bird', 'ship', 'dog', 'horse']",dog
7,horse,"['deer', 'truck', 'bird', 'dog']",bird
8,ship,"['automobile', 'airplane', 'bird', 'dog']",bird
8,ship,"['truck', 'automobile', 'bird', 'dog']",bird
9,truck,"['automobile', 'ship', 'bird', 'horse']",automobile
9,truck,"['automobile', 'bird', 'ship', 'horse']",automobile
3,cat,"['dog', 'bird', 'frog', 'truck']",bird
3,cat,"['dog', 'bird', 'deer', 'horse']",bird
4,deer,"['horse', 'bird', 'truck', 'dog']",bird
0,airplane,"['bird', 'ship', 'truck', 'horse']",bird
4,deer,"['dog', 'horse', 'cat', 'ship']",cat
5,dog,"['truck', 'deer', 'bird', 'frog']",bird
6,frog,"['dog', 'cat', 'deer', 'truck']",truck
6,frog,"['bird', 'truck', 'dog', 'automobile']",automobile
0,airplane,"['bird', 'ship', 'automobile', 'truck']",bird
1,automobile,"['horse', 'truck', 'deer', 'bird']",bird
0,airplane,"['airplane', 'ship', 'frog', 'dog']",dog
8,ship,"['truck', 'deer', 'bird', 'automobile']",bird
0,airplane,"['bird', 'ship', 'deer', 'dog']",dog
4,deer,"['dog', 'horse', 'bird', 'truck']",bird
8,ship,"['automobile', 'deer', 'airplane', 'bird']",bird
8,ship,"['automobile', 'truck', 'deer', 'bird']",bird
1,automobile,"['truck', 'deer', 'ship', 'horse']",ship
5,dog,"['bird', 'frog', 'truck', 'horse']",frog
2,bird,"['frog', 'automobile', 'ship', 'deer']",ship
6,frog,"['dog', 'deer', 'bird', 'cat']",bird
8,ship,"['truck', 'bird', 'dog', 'automobile']",dog
1,automobile,"['automobile', 'horse', 'dog', 'ship']",ship
0,airplane,"['ship', 'truck', 'airplane', 'automobile']",ship
