index,true_label,cluster_id,candidate_labels,complementary_label
135,8,6,"['truck'; 'deer'; 'frog'; 'airplane']",
136,1,43,"['ship'; 'horse'; 'truck'; 'bird']",
137,1,9,"['automobile'; 'truck'; 'frog'; 'bird']",
138,2,10,"['dog'; 'airplane'; 'truck'; 'deer']",
139,8,31,"['bird'; 'cat'; 'frog'; 'automobile']",
140,1,11,"['automobile'; 'horse'; 'ship'; 'cat']",
141,3,15,"['cat'; 'deer'; 'automobile'; 'frog']",
142,3,27,"['deer'; 'dog'; 'ship'; 'truck']",
143,6,15,"['frog'; 'automobile'; 'deer'; 'cat']",
144,2,47,"['truck'; 'bird'; 'automobile'; 'cat']",
145,4,32,"['horse'; 'frog'; 'ship'; 'deer']",
146,9,25,"['automobile'; 'frog'; 'horse'; 'truck']",
147,9,25,"['frog'; 'automobile'; 'truck'; 'horse']",
148,5,26,"['deer'; 'dog'; 'bird'; 'cat']",
149,4,32,"['frog'; 'ship'; 'deer'; 'horse']",
150,3,27,"['truck'; 'dog'; 'deer'; 'ship']",
151,6,21,"['ship'; 'cat'; 'dog'; 'frog']",
152,7,18,"['cat'; 'deer'; 'ship'; 'automobile']",
153,4,42,"['bird'; 'horse'; 'ship'; 'automobile']",
154,6,49,"['airplane'; 'dog'; 'cat'; 'automobile']",
155,8,39,"['airplane'; 'dog'; 'ship'; 'horse']",
156,5,21,"['ship'; 'cat'; 'frog'; 'dog']",
157,5,26,"['cat'; 'dog'; 'bird'; 'deer']",
158,4,38,"['deer'; 'airplane'; 'dog'; 'bird']",
159,3,46,"['airplane'; 'horse'; 'dog'; 'ship']",
160,1,3,"['airplane'; 'ship'; 'cat'; 'automobile']",
161,8,6,"['airplane'; 'frog'; 'deer'; 'truck']",
162,4,32,"['horse'; 'deer'; 'ship'; 'frog']",
163,7,18,"['ship'; 'automobile'; 'cat'; 'deer']",
164,6,15,"['automobile'; 'frog'; 'cat'; 'deer']",
165,0,5,"['frog'; 'cat'; 'horse'; 'ship']",
166,9,24,"['dog'; 'cat'; 'ship'; 'truck']",
167,5,17,"['truck'; 'bird'; 'dog'; 'ship']",
168,1,23,"['deer'; 'dog'; 'frog'; 'airplane']",
169,3,41,"['automobile'; 'cat'; 'dog'; 'ship']",
170,8,39,"['horse'; 'airplane'; 'dog'; 'ship']",
171,2,45,"['cat'; 'frog'; 'dog'; 'deer']",
172,7,12,"['automobile'; 'frog'; 'deer'; 'ship']",
173,5,26,"['bird'; 'dog'; 'deer'; 'cat']",
174,3,14,"['cat'; 'frog'; 'airplane'; 'automobile']",
175,4,38,"['airplane'; 'bird'; 'dog'; 'deer']",
176,1,3,"['cat'; 'automobile'; 'airplane'; 'ship']",
177,5,1,"['automobile'; 'dog'; 'bird'; 'cat']",
178,7,18,"['ship'; 'automobile'; 'deer'; 'cat']",
179,0,36,"['deer'; 'ship'; 'bird'; 'truck']",
180,4,32,"['deer'; 'frog'; 'horse'; 'ship']",
181,7,18,"['automobile'; 'ship'; 'deer'; 'cat']",
182,5,26,"['dog'; 'deer'; 'bird'; 'cat']",
183,5,40,"['airplane'; 'deer'; 'dog'; 'cat']",
184,1,43,"['horse'; 'bird'; 'ship'; 'truck']",
185,0,5,"['ship'; 'horse'; 'cat'; 'frog']",
186,9,7,"['bird'; 'dog'; 'truck'; 'frog']",
187,6,15,"['frog'; 'deer'; 'automobile'; 'cat']",
188,9,25,"['automobile'; 'horse'; 'frog'; 'truck']",
189,0,11,"['automobile'; 'cat'; 'ship'; 'horse']",
190,8,28,"['truck'; 'ship'; 'frog'; 'bird']",
191,7,14,"['frog'; 'automobile'; 'airplane'; 'cat']",
192,8,39,"['ship'; 'dog'; 'horse'; 'airplane']",
193,8,31,"['frog'; 'automobile'; 'bird'; 'cat']",
194,2,10,"['truck'; 'airplane'; 'deer'; 'dog']",
195,5,1,"['bird'; 'automobile'; 'cat'; 'dog']",
196,2,13,"['truck'; 'cat'; 'dog'; 'ship']",
197,3,26,"['dog'; 'bird'; 'deer'; 'cat']",
198,5,20,"['frog'; 'horse'; 'deer'; 'dog']",
199,0,30,"['airplane'; 'bird'; 'dog'; 'automobile']",
200,6,49,"['airplane'; 'dog'; 'automobile'; 'cat']",
201,1,48,"['deer'; 'ship'; 'cat'; 'airplane']",
202,9,7,"['frog'; 'bird'; 'dog'; 'truck']",
203,3,20,"['deer'; 'dog'; 'horse'; 'frog']",
204,6,49,"['cat'; 'automobile'; 'airplane'; 'dog']",
205,9,7,"['dog'; 'frog'; 'bird'; 'truck']",
206,1,9,"['automobile'; 'frog'; 'bird'; 'truck']",
207,3,14,"['automobile'; 'cat'; 'frog'; 'airplane']",
208,9,19,"['ship'; 'cat'; 'automobile'; 'bird']",
209,6,15,"['frog'; 'automobile'; 'deer'; 'cat']",
210,6,15,"['cat'; 'deer'; 'automobile'; 'frog']",
211,7,12,"['ship'; 'deer'; 'frog'; 'automobile']",
212,1,43,"['horse'; 'ship'; 'truck'; 'bird']",
213,0,22,"['airplane'; 'truck'; 'cat'; 'frog']",
214,9,7,"['truck'; 'dog'; 'bird'; 'frog']",
215,5,27,"['dog'; 'truck'; 'deer'; 'ship']",
216,8,39,"['ship'; 'dog'; 'airplane'; 'horse']",
217,5,27,"['ship'; 'dog'; 'truck'; 'deer']",
218,2,45,"['frog'; 'deer'; 'cat'; 'dog']",
219,9,7,"['dog'; 'bird'; 'frog'; 'truck']",
220,0,44,"['deer'; 'frog'; 'ship'; 'cat']",
221,8,6,"['truck'; 'airplane'; 'deer'; 'frog']",
222,8,39,"['horse'; 'airplane'; 'dog'; 'ship']",
223,0,30,"['bird'; 'airplane'; 'automobile'; 'dog']",
224,6,33,"['deer'; 'frog'; 'automobile'; 'airplane']",
225,9,25,"['frog'; 'automobile'; 'horse'; 'truck']",
226,1,48,"['ship'; 'airplane'; 'cat'; 'deer']",
227,1,28,"['truck'; 'frog'; 'ship'; 'bird']",
228,6,15,"['automobile'; 'frog'; 'cat'; 'deer']",
229,3,26,"['deer'; 'dog'; 'bird'; 'cat']",
230,7,18,"['automobile'; 'deer'; 'cat'; 'ship']",
231,6,15,"['frog'; 'automobile'; 'cat'; 'deer']",
232,6,13,"['cat'; 'dog'; 'ship'; 'truck']",
233,0,30,"['automobile'; 'airplane'; 'dog'; 'bird']",
234,6,26,"['cat'; 'deer'; 'bird'; 'dog']",
235,6,15,"['automobile'; 'deer'; 'cat'; 'frog']",
236,1,19,"['bird'; 'ship'; 'cat'; 'automobile']",
237,7,12,"['deer'; 'ship'; 'frog'; 'automobile']",
238,1,3,"['cat'; 'ship'; 'automobile'; 'airplane']",
239,5,35,"['horse'; 'bird'; 'dog'; 'airplane']",
240,8,39,"['dog'; 'airplane'; 'horse'; 'ship']",
241,3,17,"['bird'; 'dog'; 'ship'; 'truck']",
242,6,13,"['truck'; 'dog'; 'cat'; 'ship']",
243,6,15,"['cat'; 'deer'; 'frog'; 'automobile']",
244,8,31,"['automobile'; 'frog'; 'cat'; 'bird']",
245,6,33,"['frog'; 'deer'; 'airplane'; 'automobile']",
246,8,11,"['automobile'; 'ship'; 'horse'; 'cat']",
247,4,42,"['automobile'; 'horse'; 'ship'; 'bird']",
248,6,17,"['ship'; 'bird'; 'truck'; 'dog']",
249,6,1,"['bird'; 'dog'; 'automobile'; 'cat']",
250,1,48,"['airplane'; 'cat'; 'ship'; 'deer']",
251,3,49,"['airplane'; 'cat'; 'dog'; 'automobile']",
252,8,6,"['deer'; 'frog'; 'airplane'; 'truck']",
253,3,14,"['frog'; 'cat'; 'automobile'; 'airplane']",
254,4,42,"['horse'; 'bird'; 'automobile'; 'ship']",
255,1,23,"['dog'; 'frog'; 'airplane'; 'deer']",
256,7,12,"['frog'; 'automobile'; 'ship'; 'deer']",
257,1,48,"['deer'; 'airplane'; 'cat'; 'ship']",
258,3,20,"['deer'; 'dog'; 'horse'; 'frog']",
259,8,46,"['ship'; 'airplane'; 'dog'; 'horse']",
260,5,17,"['bird'; 'dog'; 'truck'; 'ship']",
261,1,48,"['ship'; 'airplane'; 'cat'; 'deer']",
262,1,9,"['truck'; 'frog'; 'automobile'; 'bird']",
263,4,29,"['cat'; 'airplane'; 'horse'; 'bird']",
264,0,44,"['deer'; 'frog'; 'ship'; 'cat']",
265,9,7,"['bird'; 'dog'; 'truck'; 'frog']",
266,3,41,"['cat'; 'ship'; 'dog'; 'automobile']",
267,7,18,"['cat'; 'deer'; 'automobile'; 'ship']",
268,4,21,"['ship'; 'dog'; 'cat'; 'frog']",
269,9,25,"['frog'; 'truck'; 'horse'; 'automobile']",
270,9,7,"['bird'; 'truck'; 'dog'; 'frog']",
271,2,0,"['airplane'; 'deer'; 'truck'; 'automobile']",
272,4,42,"['automobile'; 'ship'; 'bird'; 'horse']",
273,9,24,"['cat'; 'dog'; 'truck'; 'ship']",
274,9,7,"['dog'; 'bird'; 'frog'; 'truck']",
275,1,48,"['cat'; 'airplane'; 'ship'; 'deer']",
276,0,44,"['deer'; 'ship'; 'frog'; 'cat']",
277,5,20,"['frog'; 'horse'; 'dog'; 'deer']",
278,9,7,"['truck'; 'dog'; 'frog'; 'bird']",
279,0,30,"['bird'; 'automobile'; 'airplane'; 'dog']",
280,8,6,"['frog'; 'airplane'; 'deer'; 'truck']",
281,2,10,"['dog'; 'deer'; 'airplane'; 'truck']",
282,1,43,"['horse'; 'bird'; 'truck'; 'ship']",
283,2,21,"['dog'; 'cat'; 'ship'; 'frog']",
284,0,5,"['cat'; 'horse'; 'frog'; 'ship']",
285,5,35,"['bird'; 'dog'; 'horse'; 'airplane']",
286,6,33,"['frog'; 'automobile'; 'deer'; 'airplane']",
287,3,14,"['frog'; 'automobile'; 'cat'; 'airplane']",
288,2,10,"['airplane'; 'truck'; 'dog'; 'deer']",
289,7,12,"['deer'; 'automobile'; 'ship'; 'frog']",
290,8,31,"['frog'; 'cat'; 'automobile'; 'bird']",
291,8,39,"['airplane'; 'ship'; 'horse'; 'dog']",
292,6,27,"['dog'; 'ship'; 'truck'; 'deer']",
293,0,21,"['cat'; 'ship'; 'frog'; 'dog']",
294,7,12,"['automobile'; 'ship'; 'frog'; 'deer']",
295,9,7,"['truck'; 'bird'; 'dog'; 'frog']",
296,4,42,"['automobile'; 'ship'; 'horse'; 'bird']",
297,5,21,"['dog'; 'ship'; 'frog'; 'cat']",
298,6,1,"['cat'; 'dog'; 'bird'; 'automobile']",
299,4,8,"['cat'; 'bird'; 'airplane'; 'dog']",
300,2,21,"['frog'; 'dog'; 'cat'; 'ship']",
301,1,7,"['dog'; 'bird'; 'truck'; 'frog']",
302,1,43,"['truck'; 'horse'; 'ship'; 'bird']",
303,2,22,"['frog'; 'airplane'; 'truck'; 'cat']",
304,1,19,"['automobile'; 'cat'; 'ship'; 'bird']",
305,5,32,"['horse'; 'frog'; 'ship'; 'deer']",
306,9,19,"['cat'; 'bird'; 'automobile'; 'ship']",
307,9,25,"['horse'; 'automobile'; 'truck'; 'frog']",
308,0,30,"['airplane'; 'bird'; 'automobile'; 'dog']",
309,8,31,"['bird'; 'automobile'; 'frog'; 'cat']",
310,4,29,"['bird'; 'airplane'; 'horse'; 'cat']",
311,1,48,"['deer'; 'ship'; 'cat'; 'airplane']",
312,1,9,"['automobile'; 'frog'; 'bird'; 'truck']",
313,6,49,"['cat'; 'automobile'; 'airplane'; 'dog']",
314,3,26,"['dog'; 'deer'; 'bird'; 'cat']",
315,3,14,"['cat'; 'automobile'; 'airplane'; 'frog']",
316,9,7,"['bird'; 'frog'; 'truck'; 'dog']",
317,0,22,"['truck'; 'frog'; 'cat'; 'airplane']",
318,7,12,"['automobile'; 'ship'; 'deer'; 'frog']",
319,9,7,"['frog'; 'truck'; 'dog'; 'bird']",
320,7,12,"['deer'; 'ship'; 'frog'; 'automobile']",
321,7,37,"['automobile'; 'cat'; 'deer'; 'truck']",
322,9,7,"['frog'; 'dog'; 'truck'; 'bird']",
323,1,3,"['ship'; 'automobile'; 'airplane'; 'cat']",
324,5,20,"['frog'; 'horse'; 'deer'; 'dog']",
325,1,23,"['dog'; 'frog'; 'deer'; 'airplane']",
326,6,16,"['cat'; 'automobile'; 'deer'; 'frog']",
327,6,33,"['deer'; 'frog'; 'airplane'; 'automobile']",
328,8,39,"['airplane'; 'dog'; 'horse'; 'ship']",
329,7,29,"['horse'; 'bird'; 'airplane'; 'cat']",
330,1,9,"['automobile'; 'bird'; 'frog'; 'truck']",
331,3,21,"['cat'; 'frog'; 'dog'; 'ship']",
332,0,30,"['dog'; 'bird'; 'airplane'; 'automobile']",
333,3,17,"['bird'; 'truck'; 'dog'; 'ship']",
334,3,27,"['deer'; 'ship'; 'dog'; 'truck']",
335,2,45,"['frog'; 'cat'; 'dog'; 'deer']",
336,4,42,"['bird'; 'horse'; 'ship'; 'automobile']",
337,5,27,"['dog'; 'truck'; 'ship'; 'deer']",
338,7,1,"['bird'; 'dog'; 'automobile'; 'cat']",
339,5,46,"['ship'; 'dog'; 'horse'; 'airplane']",
340,9,7,"['truck'; 'dog'; 'frog'; 'bird']",
341,0,22,"['truck'; 'airplane'; 'frog'; 'cat']",
342,3,26,"['dog'; 'deer'; 'cat'; 'bird']",
343,4,38,"['bird'; 'airplane'; 'dog'; 'deer']",
344,0,44,"['deer'; 'cat'; 'frog'; 'ship']",
345,4,26,"['dog'; 'bird'; 'deer'; 'cat']",
346,4,8,"['cat'; 'airplane'; 'bird'; 'dog']",
347,6,15,"['cat'; 'deer'; 'frog'; 'automobile']",
348,0,22,"['frog'; 'truck'; 'cat'; 'airplane']",
349,0,22,"['airplane'; 'truck'; 'frog'; 'cat']",
350,6,26,"['cat'; 'bird'; 'dog'; 'deer']",
351,6,49,"['dog'; 'airplane'; 'cat'; 'automobile']",
352,0,11,"['ship'; 'automobile'; 'cat'; 'horse']",
353,8,39,"['horse'; 'dog'; 'airplane'; 'ship']",
354,1,23,"['dog'; 'frog'; 'airplane'; 'deer']",
355,6,33,"['frog'; 'automobile'; 'deer'; 'airplane']",
356,2,17,"['dog'; 'truck'; 'bird'; 'ship']",
357,9,19,"['automobile'; 'bird'; 'cat'; 'ship']",
358,2,13,"['dog'; 'ship'; 'cat'; 'truck']",
359,5,26,"['bird'; 'cat'; 'dog'; 'deer']",
360,9,11,"['automobile'; 'cat'; 'horse'; 'ship']",
361,6,41,"['cat'; 'ship'; 'dog'; 'automobile']",
362,7,2,"['frog'; 'ship'; 'airplane'; 'automobile']",
363,4,42,"['ship'; 'horse'; 'automobile'; 'bird']",
364,1,19,"['bird'; 'automobile'; 'cat'; 'ship']",
365,8,31,"['automobile'; 'cat'; 'bird'; 'frog']",
366,7,12,"['frog'; 'ship'; 'automobile'; 'deer']",
367,3,21,"['dog'; 'frog'; 'ship'; 'cat']",
368,6,33,"['deer'; 'frog'; 'automobile'; 'airplane']",
369,9,25,"['truck'; 'frog'; 'automobile'; 'horse']",
370,3,27,"['ship'; 'dog'; 'truck'; 'deer']",
371,0,11,"['ship'; 'cat'; 'horse'; 'automobile']",
372,4,38,"['dog'; 'deer'; 'bird'; 'airplane']",
373,0,44,"['deer'; 'frog'; 'cat'; 'ship']",
374,5,20,"['dog'; 'frog'; 'horse'; 'deer']",
375,1,3,"['airplane'; 'cat'; 'ship'; 'automobile']",
376,0,5,"['frog'; 'cat'; 'ship'; 'horse']",
377,3,41,"['automobile'; 'dog'; 'cat'; 'ship']",
378,4,8,"['dog'; 'airplane'; 'cat'; 'bird']",
379,8,31,"['frog'; 'automobile'; 'cat'; 'bird']",
380,5,2,"['frog'; 'automobile'; 'ship'; 'airplane']",
381,4,42,"['automobile'; 'horse'; 'bird'; 'ship']",
382,7,4,"['cat'; 'airplane'; 'dog'; 'ship']",
383,2,47,"['bird'; 'truck'; 'automobile'; 'cat']",
384,3,26,"['cat'; 'dog'; 'bird'; 'deer']",
385,9,7,"['frog'; 'bird'; 'dog'; 'truck']",
386,7,4,"['dog'; 'cat'; 'ship'; 'airplane']",
387,6,49,"['cat'; 'automobile'; 'dog'; 'airplane']",
388,7,34,"['deer'; 'cat'; 'dog'; 'automobile']",
389,1,48,"['cat'; 'deer'; 'ship'; 'airplane']",
390,4,29,"['airplane'; 'bird'; 'horse'; 'cat']",
391,7,12,"['automobile'; 'ship'; 'deer'; 'frog']",
392,0,36,"['ship'; 'bird'; 'truck'; 'deer']",
393,1,9,"['frog'; 'automobile'; 'truck'; 'bird']",
394,7,12,"['automobile'; 'ship'; 'frog'; 'deer']",
395,3,21,"['ship'; 'frog'; 'dog'; 'cat']",
396,1,19,"['bird'; 'automobile'; 'cat'; 'ship']",
397,8,11,"['cat'; 'horse'; 'automobile'; 'ship']",
398,4,42,"['automobile'; 'horse'; 'bird'; 'ship']",
399,4,38,"['dog'; 'bird'; 'deer'; 'airplane']",
400,2,1,"['bird'; 'automobile'; 'dog'; 'cat']",
401,0,22,"['frog'; 'truck'; 'airplane'; 'cat']",
402,2,47,"['cat'; 'bird'; 'automobile'; 'truck']",
403,2,45,"['dog'; 'deer'; 'cat'; 'frog']",
404,0,5,"['horse'; 'cat'; 'frog'; 'ship']",
405,0,30,"['airplane'; 'automobile'; 'bird'; 'dog']",
406,9,25,"['horse'; 'truck'; 'automobile'; 'frog']",
407,0,5,"['cat'; 'frog'; 'horse'; 'ship']",
408,9,7,"['bird'; 'frog'; 'dog'; 'truck']",
409,6,17,"['truck'; 'bird'; 'dog'; 'ship']",
410,8,39,"['dog'; 'ship'; 'airplane'; 'horse']",
411,2,21,"['frog'; 'ship'; 'dog'; 'cat']",
412,7,12,"['automobile'; 'ship'; 'frog'; 'deer']",
413,7,34,"['automobile'; 'dog'; 'cat'; 'deer']",
414,4,29,"['horse'; 'cat'; 'bird'; 'airplane']",
415,0,11,"['horse'; 'cat'; 'ship'; 'automobile']",
416,3,35,"['bird'; 'airplane'; 'horse'; 'dog']",
417,0,44,"['deer'; 'ship'; 'frog'; 'cat']",
418,8,6,"['frog'; 'truck'; 'airplane'; 'deer']",
419,9,19,"['automobile'; 'cat'; 'ship'; 'bird']",
420,4,8,"['dog'; 'bird'; 'cat'; 'airplane']",
421,2,0,"['automobile'; 'deer'; 'truck'; 'airplane']",
422,7,12,"['automobile'; 'deer'; 'frog'; 'ship']",
423,2,46,"['dog'; 'airplane'; 'horse'; 'ship']",
424,5,27,"['truck'; 'deer'; 'ship'; 'dog']",
425,2,47,"['automobile'; 'truck'; 'cat'; 'bird']",
426,5,20,"['deer'; 'frog'; 'dog'; 'horse']",
427,1,43,"['ship'; 'truck'; 'bird'; 'horse']",
428,9,24,"['ship'; 'truck'; 'cat'; 'dog']",
429,4,21,"['frog'; 'ship'; 'dog'; 'cat']",
430,8,6,"['deer'; 'airplane'; 'frog'; 'truck']",
431,5,26,"['bird'; 'deer'; 'cat'; 'dog']",
432,1,48,"['deer'; 'cat'; 'airplane'; 'ship']",
433,7,34,"['dog'; 'cat'; 'deer'; 'automobile']",
434,4,32,"['deer'; 'horse'; 'frog'; 'ship']",
435,4,42,"['automobile'; 'bird'; 'horse'; 'ship']",
436,0,11,"['cat'; 'ship'; 'horse'; 'automobile']",
437,6,49,"['dog'; 'cat'; 'airplane'; 'automobile']",
