index,true_label,candidate_labels,complementary_label
128,5,"['bird', 'truck', 'horse', 'deer']",truck
129,0,"['bird', 'truck', 'ship', 'automobile']",truck
130,4,"['horse', 'dog', 'truck', 'bird']",truck
131,7,"['deer', 'bird', 'truck', 'dog']",truck
132,6,"['bird', 'dog', 'truck', 'cat']",truck
133,7,"['bird', 'truck', 'deer', 'dog']",truck
134,1,"['horse', 'truck', 'ship', 'deer']",ship
135,8,"['deer', 'bird', 'automobile', 'truck']",deer
136,1,"['horse', 'truck', 'ship', 'deer']",ship
137,1,"['ship', 'horse', 'truck', 'deer']",horse
138,2,"['frog', 'dog', 'horse', 'deer']",dog
139,8,"['automobile', 'truck', 'deer', 'bird']",deer
140,1,"['deer', 'truck', 'horse', 'ship']",horse
141,3,"['dog', 'horse', 'truck', 'bird']",truck
142,3,"['truck', 'bird', 'dog', 'horse']",truck
143,6,"['bird', 'dog', 'cat', 'truck']",truck
144,2,"['horse', 'dog', 'frog', 'deer']",horse
145,4,"['bird', 'dog', 'horse', 'truck']",truck
146,9,"['automobile', 'bird', 'ship', 'horse']",bird
147,9,"['automobile', 'ship', 'bird', 'horse']",bird
148,5,"['horse', 'truck', 'bird', 'deer']",truck
149,4,"['truck', 'horse', 'dog', 'bird']",truck
150,3,"['dog', 'truck', 'horse', 'bird']",truck
151,6,"['bird', 'truck', 'dog', 'cat']",truck
152,7,"['bird', 'truck', 'deer', 'dog']",truck
153,4,"['bird', 'horse', 'dog', 'truck']",truck
154,6,"['dog', 'bird', 'truck', 'cat']",truck
155,8,"['deer', 'truck', 'bird', 'automobile']",deer
156,5,"['horse', 'deer', 'truck', 'bird']",truck
157,5,"['bird', 'horse', 'truck', 'deer']",truck
158,4,"['bird', 'horse', 'truck', 'dog']",truck
159,3,"['horse', 'bird', 'truck', 'dog']",truck
160,1,"['horse', 'ship', 'truck', 'deer']",ship
161,8,"['deer', 'bird', 'automobile', 'truck']",deer
162,4,"['horse', 'bird', 'truck', 'dog']",truck
163,7,"['truck', 'bird', 'dog', 'deer']",bird
164,6,"['cat', 'truck', 'dog', 'bird']",truck
165,0,"['truck', 'bird', 'automobile', 'ship']",bird
166,9,"['bird', 'automobile', 'ship', 'horse']",bird
167,5,"['truck', 'bird', 'horse', 'deer']",bird
168,1,"['deer', 'ship', 'truck', 'horse']",ship
169,3,"['bird', 'truck', 'horse', 'dog']",truck
170,8,"['deer', 'automobile', 'truck', 'bird']",deer
171,2,"['dog', 'frog', 'deer', 'horse']",deer
172,7,"['dog', 'deer', 'truck', 'bird']",truck
173,5,"['truck', 'bird', 'deer', 'horse']",bird
174,3,"['truck', 'horse', 'bird', 'dog']",truck
175,4,"['horse', 'dog', 'bird', 'truck']",truck
176,1,"['ship', 'deer', 'truck', 'horse']",deer
177,5,"['truck', 'bird', 'deer', 'horse']",truck
178,7,"['dog', 'deer', 'bird', 'truck']",truck
179,0,"['bird', 'ship', 'automobile', 'truck']",ship
180,4,"['truck', 'bird', 'dog', 'horse']",bird
181,7,"['bird', 'truck', 'deer', 'dog']",truck
182,5,"['deer', 'truck', 'horse', 'bird']",truck
183,5,"['truck', 'deer', 'horse', 'bird']",truck
184,1,"['truck', 'deer', 'horse', 'ship']",deer
185,0,"['automobile', 'ship', 'bird', 'truck']",bird
186,9,"['horse', 'ship', 'automobile', 'bird']",ship
187,6,"['bird', 'cat', 'truck', 'dog']",truck
188,9,"['ship', 'bird', 'automobile', 'horse']",bird
189,0,"['ship', 'bird', 'automobile', 'truck']",bird
190,8,"['bird', 'truck', 'automobile', 'deer']",truck
191,7,"['bird', 'truck', 'dog', 'deer']",truck
192,8,"['deer', 'truck', 'automobile', 'bird']",truck
193,8,"['truck', 'automobile', 'deer', 'bird']",deer
194,2,"['frog', 'deer', 'horse', 'dog']",deer
195,5,"['bird', 'truck', 'horse', 'deer']",truck
196,2,"['horse', 'deer', 'frog', 'dog']",horse
197,3,"['bird', 'truck', 'dog', 'horse']",truck
198,5,"['bird', 'horse', 'truck', 'deer']",truck
199,0,"['automobile', 'truck', 'ship', 'bird']",bird
200,6,"['bird', 'truck', 'cat', 'dog']",truck
201,1,"['ship', 'horse', 'truck', 'deer']",horse
202,9,"['bird', 'horse', 'automobile', 'ship']",bird
203,3,"['bird', 'dog', 'truck', 'horse']",truck
204,6,"['dog', 'bird', 'cat', 'truck']",truck
205,9,"['ship', 'automobile', 'horse', 'bird']",horse
206,1,"['truck', 'deer', 'ship', 'horse']",deer
207,3,"['bird', 'truck', 'dog', 'horse']",truck
208,9,"['horse', 'bird', 'automobile', 'ship']",horse
209,6,"['truck', 'cat', 'bird', 'dog']",bird
210,6,"['dog', 'bird', 'truck', 'cat']",truck
211,7,"['dog', 'truck', 'deer', 'bird']",truck
212,1,"['ship', 'horse', 'truck', 'deer']",horse
213,0,"['ship', 'automobile', 'truck', 'bird']",truck
214,9,"['ship', 'horse', 'automobile', 'bird']",horse
215,5,"['deer', 'bird', 'horse', 'truck']",truck
216,8,"['deer', 'bird', 'automobile', 'truck']",automobile
217,5,"['deer', 'bird', 'horse', 'truck']",truck
218,2,"['frog', 'dog', 'horse', 'deer']",dog
219,9,"['ship', 'bird', 'horse', 'automobile']",bird
220,0,"['ship', 'truck', 'automobile', 'bird']",truck
221,8,"['deer', 'truck', 'bird', 'automobile']",deer
222,8,"['automobile', 'deer', 'truck', 'bird']",deer
223,0,"['truck', 'automobile', 'ship', 'bird']",bird
224,6,"['dog', 'truck', 'bird', 'cat']",truck
225,9,"['horse', 'automobile', 'bird', 'ship']",bird
226,1,"['ship', 'deer', 'truck', 'horse']",deer
227,1,"['ship', 'deer', 'truck', 'horse']",deer
228,6,"['bird', 'cat', 'dog', 'truck']",truck
229,3,"['truck', 'dog', 'horse', 'bird']",truck
230,7,"['truck', 'deer', 'dog', 'bird']",truck
231,6,"['truck', 'cat', 'dog', 'bird']",truck
232,6,"['truck', 'cat', 'dog', 'bird']",truck
233,0,"['ship', 'bird', 'truck', 'automobile']",bird
234,6,"['truck', 'bird', 'cat', 'dog']",truck
235,6,"['dog', 'cat', 'truck', 'bird']",truck
236,1,"['ship', 'deer', 'truck', 'horse']",deer
237,7,"['bird', 'deer', 'truck', 'dog']",truck
238,1,"['truck', 'ship', 'deer', 'horse']",deer
239,5,"['horse', 'truck', 'bird', 'deer']",truck
240,8,"['truck', 'deer', 'bird', 'automobile']",deer
241,3,"['dog', 'bird', 'horse', 'truck']",truck
242,6,"['truck', 'dog', 'bird', 'cat']",dog
243,6,"['truck', 'bird', 'dog', 'cat']",truck
244,8,"['bird', 'deer', 'automobile', 'truck']",bird
245,6,"['truck', 'bird', 'cat', 'dog']",bird
246,8,"['automobile', 'deer', 'truck', 'bird']",deer
247,4,"['dog', 'bird', 'truck', 'horse']",truck
248,6,"['truck', 'cat', 'dog', 'bird']",truck
249,6,"['bird', 'cat', 'dog', 'truck']",truck
250,1,"['truck', 'ship', 'horse', 'deer']",horse
251,3,"['dog', 'bird', 'horse', 'truck']",truck
252,8,"['deer', 'truck', 'bird', 'automobile']",truck
253,3,"['bird', 'truck', 'horse', 'dog']",truck
254,4,"['horse', 'dog', 'bird', 'truck']",truck
255,1,"['ship', 'horse', 'deer', 'truck']",horse
256,7,"['truck', 'bird', 'dog', 'deer']",truck
257,1,"['horse', 'truck', 'ship', 'deer']",ship
258,3,"['truck', 'horse', 'bird', 'dog']",horse
259,8,"['deer', 'automobile', 'truck', 'bird']",truck
260,5,"['truck', 'bird', 'horse', 'deer']",truck
261,1,"['horse', 'deer', 'truck', 'ship']",ship
262,1,"['truck', 'ship', 'horse', 'deer']",horse
263,4,"['horse', 'dog', 'truck', 'bird']",truck
264,0,"['truck', 'automobile', 'ship', 'bird']",truck
265,9,"['ship', 'bird', 'automobile', 'horse']",bird
266,3,"['horse', 'bird', 'truck', 'dog']",truck
267,7,"['deer', 'bird', 'dog', 'truck']",truck
268,4,"['horse', 'truck', 'bird', 'dog']",truck
269,9,"['automobile', 'horse', 'ship', 'bird']",horse
270,9,"['bird', 'ship', 'automobile', 'horse']",bird
271,2,"['horse', 'frog', 'dog', 'deer']",dog
272,4,"['bird', 'dog', 'truck', 'horse']",truck
273,9,"['automobile', 'horse', 'bird', 'ship']",horse
274,9,"['ship', 'automobile', 'horse', 'bird']",horse
275,1,"['truck', 'horse', 'deer', 'ship']",horse
276,0,"['ship', 'truck', 'automobile', 'bird']",truck
277,5,"['deer', 'bird', 'truck', 'horse']",truck
278,9,"['automobile', 'horse', 'bird', 'ship']",horse
279,0,"['ship', 'bird', 'automobile', 'truck']",truck
280,8,"['deer', 'automobile', 'bird', 'truck']",truck
281,2,"['frog', 'dog', 'horse', 'deer']",dog
282,1,"['truck', 'deer', 'horse', 'ship']",deer
283,2,"['frog', 'deer', 'dog', 'horse']",deer
284,0,"['automobile', 'ship', 'truck', 'bird']",bird
285,5,"['bird', 'deer', 'horse', 'truck']",truck
286,6,"['dog', 'cat', 'truck', 'bird']",truck
287,3,"['bird', 'horse', 'dog', 'truck']",truck
288,2,"['deer', 'dog', 'horse', 'frog']",dog
289,7,"['bird', 'dog', 'deer', 'truck']",truck
290,8,"['bird', 'truck', 'automobile', 'deer']",truck
291,8,"['deer', 'automobile', 'bird', 'truck']",deer
292,6,"['bird', 'dog', 'truck', 'cat']",truck
293,0,"['bird', 'truck', 'automobile', 'ship']",truck
294,7,"['dog', 'bird', 'deer', 'truck']",truck
295,9,"['automobile', 'ship', 'bird', 'horse']",ship
296,4,"['dog', 'horse', 'truck', 'bird']",truck
297,5,"['deer', 'truck', 'bird', 'horse']",truck
298,6,"['bird', 'truck', 'dog', 'cat']",truck
299,4,"['bird', 'horse', 'dog', 'truck']",truck
300,2,"['dog', 'frog', 'horse', 'deer']",horse
301,1,"['truck', 'deer', 'ship', 'horse']",deer
302,1,"['horse', 'deer', 'ship', 'truck']",ship
303,2,"['frog', 'dog', 'horse', 'deer']",frog
304,1,"['truck', 'ship', 'deer', 'horse']",deer
305,5,"['bird', 'truck', 'horse', 'deer']",truck
306,9,"['automobile', 'horse', 'bird', 'ship']",horse
307,9,"['ship', 'bird', 'automobile', 'horse']",bird
308,0,"['ship', 'automobile', 'bird', 'truck']",bird
309,8,"['truck', 'deer', 'automobile', 'bird']",deer
310,4,"['dog', 'bird', 'truck', 'horse']",truck
311,1,"['horse', 'truck', 'ship', 'deer']",ship
312,1,"['truck', 'horse', 'deer', 'ship']",horse
313,6,"['bird', 'cat', 'dog', 'truck']",truck
314,3,"['truck', 'horse', 'dog', 'bird']",horse
315,3,"['dog', 'horse', 'truck', 'bird']",truck
316,9,"['bird', 'automobile', 'horse', 'ship']",bird
317,0,"['truck', 'automobile', 'ship', 'bird']",ship
318,7,"['bird', 'truck', 'deer', 'dog']",bird
319,9,"['bird', 'automobile', 'horse', 'ship']",bird
320,7,"['dog', 'bird', 'deer', 'truck']",truck
321,7,"['dog', 'truck', 'bird', 'deer']",truck
322,9,"['bird', 'horse', 'ship', 'automobile']",bird
323,1,"['truck', 'deer', 'horse', 'ship']",deer
324,5,"['bird', 'horse', 'deer', 'truck']",truck
325,1,"['deer', 'ship', 'truck', 'horse']",ship
326,6,"['dog', 'truck', 'cat', 'bird']",truck
327,6,"['cat', 'dog', 'truck', 'bird']",truck
328,8,"['bird', 'automobile', 'truck', 'deer']",truck
329,7,"['truck', 'dog', 'deer', 'bird']",truck
330,1,"['truck', 'deer', 'ship', 'horse']",deer
331,3,"['truck', 'horse', 'dog', 'bird']",horse
332,0,"['ship', 'bird', 'automobile', 'truck']",bird
333,3,"['bird', 'truck', 'dog', 'horse']",truck
334,3,"['truck', 'horse', 'dog', 'bird']",horse
335,2,"['horse', 'frog', 'dog', 'deer']",dog
336,4,"['horse', 'bird', 'truck', 'dog']",truck
337,5,"['truck', 'bird', 'deer', 'horse']",bird
338,7,"['dog', 'deer', 'truck', 'bird']",truck
339,5,"['horse', 'deer', 'bird', 'truck']",truck
340,9,"['bird', 'ship', 'automobile', 'horse']",ship
341,0,"['ship', 'automobile', 'bird', 'truck']",truck
342,3,"['bird', 'horse', 'truck', 'dog']",truck
343,4,"['bird', 'dog', 'horse', 'truck']",truck
344,0,"['automobile', 'ship', 'bird', 'truck']",bird
345,4,"['horse', 'bird', 'truck', 'dog']",truck
346,4,"['bird', 'horse', 'truck', 'dog']",truck
347,6,"['cat', 'dog', 'truck', 'bird']",truck
348,0,"['truck', 'ship', 'bird', 'automobile']",ship
349,0,"['bird', 'ship', 'automobile', 'truck']",ship
350,6,"['truck', 'bird', 'dog', 'cat']",truck
351,6,"['bird', 'dog', 'truck', 'cat']",truck
352,0,"['automobile', 'ship', 'bird', 'truck']",bird
353,8,"['truck', 'deer', 'automobile', 'bird']",deer
354,1,"['horse', 'ship', 'deer', 'truck']",ship
355,6,"['bird', 'truck', 'dog', 'cat']",truck
356,2,"['dog', 'frog', 'horse', 'deer']",horse
357,9,"['ship', 'horse', 'automobile', 'bird']",horse
358,2,"['frog', 'dog', 'deer', 'horse']",dog
359,5,"['truck', 'horse', 'bird', 'deer']",bird
360,9,"['horse', 'bird', 'ship', 'automobile']",horse
361,6,"['bird', 'truck', 'dog', 'cat']",truck
362,7,"['dog', 'truck', 'bird', 'deer']",truck
363,4,"['horse', 'truck', 'dog', 'bird']",truck
364,1,"['ship', 'deer', 'truck', 'horse']",deer
365,8,"['automobile', 'bird', 'truck', 'deer']",bird
366,7,"['dog', 'bird', 'deer', 'truck']",truck
367,3,"['horse', 'bird', 'truck', 'dog']",truck
368,6,"['dog', 'bird', 'cat', 'truck']",truck
369,9,"['horse', 'automobile', 'bird', 'ship']",bird
370,3,"['bird', 'truck', 'horse', 'dog']",truck
371,0,"['bird', 'automobile', 'truck', 'ship']",truck
372,4,"['horse', 'truck', 'bird', 'dog']",truck
373,0,"['bird', 'automobile', 'ship', 'truck']",ship
374,5,"['truck', 'deer', 'bird', 'horse']",truck
375,1,"['truck', 'horse', 'ship', 'deer']",horse
376,0,"['ship', 'bird', 'truck', 'automobile']",truck
377,3,"['dog', 'bird', 'horse', 'truck']",truck
378,4,"['dog', 'horse', 'bird', 'truck']",truck
379,8,"['truck', 'bird', 'deer', 'automobile']",deer
380,5,"['truck', 'deer', 'bird', 'horse']",deer
381,4,"['bird', 'truck', 'horse', 'dog']",truck
382,7,"['truck', 'bird', 'deer', 'dog']",bird
383,2,"['frog', 'horse', 'deer', 'dog']",horse
384,3,"['dog', 'truck', 'bird', 'horse']",truck
385,9,"['horse', 'bird', 'ship', 'automobile']",horse
386,7,"['deer', 'bird', 'truck', 'dog']",truck
387,6,"['cat', 'truck', 'dog', 'bird']",truck
388,7,"['dog', 'truck', 'deer', 'bird']",truck
389,1,"['ship', 'deer', 'truck', 'horse']",deer
390,4,"['truck', 'bird', 'dog', 'horse']",truck
391,7,"['dog', 'deer', 'bird', 'truck']",truck
392,0,"['ship', 'truck', 'bird', 'automobile']",truck
393,1,"['horse', 'truck', 'deer', 'ship']",horse
394,7,"['bird', 'deer', 'dog', 'truck']",truck
395,3,"['bird', 'truck', 'dog', 'horse']",truck
396,1,"['horse', 'deer', 'ship', 'truck']",horse
397,8,"['deer', 'automobile', 'truck', 'bird']",deer
398,4,"['truck', 'bird', 'dog', 'horse']",truck
399,4,"['truck', 'horse', 'bird', 'dog']",truck
400,2,"['deer', 'dog', 'horse', 'frog']",dog
401,0,"['automobile', 'truck', 'bird', 'ship']",bird
402,2,"['frog', 'deer', 'horse', 'dog']",deer
403,2,"['horse', 'frog', 'dog', 'deer']",frog
404,0,"['automobile', 'truck', 'ship', 'bird']",bird
405,0,"['ship', 'truck', 'automobile', 'bird']",bird
406,9,"['ship', 'horse', 'bird', 'automobile']",horse
407,0,"['automobile', 'bird', 'ship', 'truck']",bird
408,9,"['automobile', 'bird', 'horse', 'ship']",bird
409,6,"['cat', 'dog', 'truck', 'bird']",truck
410,8,"['bird', 'automobile', 'deer', 'truck']",truck
411,2,"['deer', 'dog', 'frog', 'horse']",dog
412,7,"['truck', 'bird', 'deer', 'dog']",bird
413,7,"['deer', 'bird', 'truck', 'dog']",truck
414,4,"['dog', 'bird', 'truck', 'horse']",truck
415,0,"['truck', 'automobile', 'ship', 'bird']",bird
416,3,"['bird', 'horse', 'truck', 'dog']",truck
417,0,"['bird', 'ship', 'automobile', 'truck']",ship
418,8,"['truck', 'deer', 'bird', 'automobile']",deer
419,9,"['horse', 'ship', 'automobile', 'bird']",horse
420,4,"['dog', 'bird', 'horse', 'truck']",truck
421,2,"['dog', 'deer', 'frog', 'horse']",horse
422,7,"['deer', 'bird', 'dog', 'truck']",truck
423,2,"['dog', 'deer', 'horse', 'frog']",frog
424,5,"['horse', 'bird', 'truck', 'deer']",truck
425,2,"['horse', 'deer', 'dog', 'frog']",horse
426,5,"['deer', 'truck', 'bird', 'horse']",truck
427,1,"['ship', 'deer', 'horse', 'truck']",deer
428,9,"['horse', 'ship', 'automobile', 'bird']",ship
429,4,"['bird', 'truck', 'dog', 'horse']",truck
430,8,"['truck', 'automobile', 'deer', 'bird']",deer
431,5,"['truck', 'bird', 'horse', 'deer']",bird
432,1,"['truck', 'ship', 'deer', 'horse']",deer
433,7,"['deer', 'truck', 'dog', 'bird']",truck
434,4,"['bird', 'truck', 'dog', 'horse']",truck
435,4,"['bird', 'horse', 'dog', 'truck']",truck
436,0,"['bird', 'automobile', 'truck', 'ship']",bird
437,6,"['cat', 'dog', 'bird', 'truck']",truck
438,9,"['bird', 'horse', 'ship', 'automobile']",bird
439,0,"['truck', 'ship', 'automobile', 'bird']",ship
440,7,"['deer', 'truck', 'dog', 'bird']",truck
441,8,"['deer', 'bird', 'automobile', 'truck']",deer
442,8,"['deer', 'bird', 'automobile', 'truck']",automobile
443,9,"['horse', 'bird', 'ship', 'automobile']",horse
444,9,"['horse', 'ship', 'bird', 'automobile']",horse
445,3,"['horse', 'dog', 'bird', 'truck']",truck
446,3,"['bird', 'horse', 'truck', 'dog']",truck
447,4,"['bird', 'truck', 'dog', 'horse']",truck
448,0,"['automobile', 'ship', 'truck', 'bird']",ship
449,4,"['horse', 'dog', 'truck', 'bird']",truck
450,5,"['bird', 'deer', 'truck', 'horse']",truck
451,6,"['dog', 'cat', 'truck', 'bird']",truck
452,6,"['truck', 'bird', 'dog', 'cat']",truck
453,0,"['truck', 'ship', 'automobile', 'bird']",ship
454,1,"['truck', 'deer', 'ship', 'horse']",deer
455,0,"['bird', 'automobile', 'truck', 'ship']",truck
456,8,"['truck', 'deer', 'bird', 'automobile']",deer
457,0,"['truck', 'ship', 'automobile', 'bird']",ship
458,4,"['bird', 'truck', 'horse', 'dog']",truck
459,8,"['truck', 'automobile', 'bird', 'deer']",bird
460,8,"['truck', 'automobile', 'bird', 'deer']",truck
461,1,"['deer', 'truck', 'ship', 'horse']",ship
462,5,"['deer', 'bird', 'truck', 'horse']",truck
463,2,"['frog', 'deer', 'dog', 'horse']",dog
464,6,"['truck', 'dog', 'cat', 'bird']",truck
465,8,"['automobile', 'bird', 'deer', 'truck']",bird
466,1,"['truck', 'ship', 'horse', 'deer']",ship
467,0,"['ship', 'bird', 'automobile', 'truck']",bird
468,0,"['bird', 'automobile', 'truck', 'ship']",truck
469,7,"['dog', 'truck', 'deer', 'bird']",truck
470,7,"['dog', 'truck', 'bird', 'deer']",truck
471,5,"['horse', 'deer', 'bird', 'truck']",truck
472,9,"['bird', 'automobile', 'horse', 'ship']",bird
473,6,"['bird', 'dog', 'cat', 'truck']",truck
474,2,"['horse', 'deer', 'dog', 'frog']",dog
475,8,"['deer', 'bird', 'truck', 'automobile']",truck
476,3,"['bird', 'dog', 'horse', 'truck']",truck
477,4,"['dog', 'bird', 'horse', 'truck']",truck
478,7,"['bird', 'truck', 'dog', 'deer']",truck
479,3,"['bird', 'horse', 'truck', 'dog']",truck
480,9,"['ship', 'automobile', 'horse', 'bird']",horse
481,0,"['truck', 'ship', 'bird', 'automobile']",bird
482,1,"['deer', 'ship', 'horse', 'truck']",ship
483,2,"['dog', 'deer', 'horse', 'frog']",dog
484,4,"['truck', 'dog', 'bird', 'horse']",bird
485,8,"['automobile', 'deer', 'bird', 'truck']",deer
486,1,"['horse', 'truck', 'ship', 'deer']",ship
487,8,"['truck', 'deer', 'automobile', 'bird']",deer
488,6,"['truck', 'bird', 'cat', 'dog']",truck
489,4,"['dog', 'truck', 'horse', 'bird']",truck
490,4,"['dog', 'horse', 'truck', 'bird']",truck
491,5,"['truck', 'deer', 'bird', 'horse']",truck
492,7,"['deer', 'bird', 'dog', 'truck']",truck
