index,true_label,candidate_labels,complementary_label
41,2,"['bird', 'deer', 'horse', 'truck']",truck
42,2,"['bird', 'deer', 'horse', 'truck']",truck
43,7,"['horse', 'deer', 'truck', 'dog']",truck
44,1,"['automobile', 'truck', 'horse', 'ship']",horse
45,1,"['automobile', 'truck', 'horse', 'ship']",horse
46,1,"['automobile', 'truck', 'horse', 'ship']",horse
47,2,"['bird', 'deer', 'horse', 'truck']",deer
48,2,"['bird', 'deer', 'horse', 'truck']",truck
49,0,"['bird', 'airplane', 'ship', 'truck']",bird
50,9,"['truck', 'ship', 'automobile', 'bird']",ship
51,5,"['dog', 'truck', 'horse', 'bird']",truck
52,7,"['horse', 'deer', 'truck', 'dog']",truck
53,9,"['truck', 'ship', 'automobile', 'bird']",ship
54,2,"['bird', 'deer', 'horse', 'truck']",deer
55,2,"['bird', 'deer', 'horse', 'truck']",deer
56,5,"['dog', 'truck', 'horse', 'bird']",truck
57,2,"['bird', 'deer', 'horse', 'truck']",deer
58,4,"['deer', 'horse', 'truck', 'bird']",truck
59,3,"['cat', 'bird', 'dog', 'horse']",bird
60,1,"['automobile', 'truck', 'horse', 'ship']",horse
61,1,"['automobile', 'truck', 'horse', 'ship']",horse
62,8,"['ship', 'bird', 'deer', 'automobile']",bird
63,2,"['bird', 'deer', 'horse', 'truck']",truck
64,1,"['automobile', 'truck', 'horse', 'ship']",horse
65,1,"['automobile', 'truck', 'horse', 'ship']",horse
66,4,"['deer', 'horse', 'truck', 'bird']",truck
67,9,"['truck', 'ship', 'automobile', 'bird']",ship
68,7,"['horse', 'deer', 'truck', 'dog']",truck
69,8,"['ship', 'bird', 'deer', 'automobile']",bird
70,5,"['dog', 'truck', 'horse', 'bird']",truck
71,9,"['truck', 'ship', 'automobile', 'bird']",ship
72,6,"['frog', 'dog', 'cat', 'deer']",deer
73,7,"['horse', 'deer', 'truck', 'dog']",truck
74,3,"['cat', 'bird', 'dog', 'horse']",bird
75,1,"['automobile', 'truck', 'horse', 'ship']",horse
76,9,"['truck', 'ship', 'automobile', 'bird']",ship
77,0,"['bird', 'airplane', 'ship', 'truck']",ship
78,3,"['cat', 'bird', 'dog', 'horse']",bird
79,1,"['automobile', 'truck', 'horse', 'ship']",horse
80,3,"['cat', 'bird', 'dog', 'horse']",bird
81,5,"['dog', 'truck', 'horse', 'bird']",truck
82,4,"['deer', 'horse', 'truck', 'bird']",truck
83,5,"['dog', 'truck', 'horse', 'bird']",truck
84,7,"['horse', 'deer', 'truck', 'dog']",truck
85,7,"['horse', 'deer', 'truck', 'dog']",truck
86,4,"['deer', 'horse', 'truck', 'bird']",truck
87,7,"['horse', 'deer', 'truck', 'dog']",truck
88,9,"['truck', 'ship', 'automobile', 'bird']",ship
89,4,"['deer', 'horse', 'truck', 'bird']",truck
90,2,"['bird', 'deer', 'horse', 'truck']",deer
91,3,"['cat', 'bird', 'dog', 'horse']",bird
92,8,"['ship', 'bird', 'deer', 'automobile']",deer
93,0,"['bird', 'airplane', 'ship', 'truck']",bird
94,1,"['automobile', 'truck', 'horse', 'ship']",horse
95,6,"['frog', 'dog', 'cat', 'deer']",dog
96,1,"['automobile', 'truck', 'horse', 'ship']",horse
97,1,"['automobile', 'truck', 'horse', 'ship']",horse
98,4,"['deer', 'horse', 'truck', 'bird']",truck
99,1,"['automobile', 'truck', 'horse', 'ship']",horse
100,8,"['ship', 'bird', 'deer', 'automobile']",bird
101,3,"['cat', 'bird', 'dog', 'horse']",bird
102,9,"['truck', 'ship', 'automobile', 'bird']",ship
103,6,"['frog', 'dog', 'cat', 'deer']",dog
104,6,"['frog', 'dog', 'cat', 'deer']",dog
105,1,"['automobile', 'truck', 'horse', 'ship']",horse
106,8,"['ship', 'bird', 'deer', 'automobile']",deer
107,5,"['dog', 'truck', 'horse', 'bird']",truck
108,2,"['bird', 'deer', 'horse', 'truck']",deer
109,9,"['truck', 'ship', 'automobile', 'bird']",ship
110,9,"['truck', 'ship', 'automobile', 'bird']",ship
111,8,"['ship', 'bird', 'deer', 'automobile']",deer
112,1,"['automobile', 'truck', 'horse', 'ship']",horse
113,7,"['horse', 'deer', 'truck', 'dog']",truck
114,7,"['horse', 'deer', 'truck', 'dog']",truck
115,0,"['bird', 'airplane', 'ship', 'truck']",ship
116,0,"['bird', 'airplane', 'ship', 'truck']",bird
117,6,"['frog', 'dog', 'cat', 'deer']",dog
118,9,"['truck', 'ship', 'automobile', 'bird']",ship
119,1,"['automobile', 'truck', 'horse', 'ship']",horse
120,2,"['bird', 'deer', 'horse', 'truck']",deer
121,2,"['bird', 'deer', 'horse', 'truck']",truck
122,9,"['truck', 'ship', 'automobile', 'bird']",ship
123,2,"['bird', 'deer', 'horse', 'truck']",deer
124,6,"['frog', 'dog', 'cat', 'deer']",dog
125,6,"['frog', 'dog', 'cat', 'deer']",dog
126,1,"['automobile', 'truck', 'horse', 'ship']",horse
127,9,"['truck', 'ship', 'automobile', 'bird']",ship
128,5,"['dog', 'truck', 'horse', 'bird']",truck
129,0,"['bird', 'airplane', 'ship', 'truck']",bird
130,4,"['deer', 'horse', 'truck', 'bird']",truck
131,7,"['horse', 'deer', 'truck', 'dog']",truck
132,6,"['frog', 'dog', 'cat', 'deer']",dog
133,7,"['horse', 'deer', 'truck', 'dog']",truck
134,1,"['automobile', 'truck', 'horse', 'ship']",horse
135,8,"['ship', 'bird', 'deer', 'automobile']",bird
136,1,"['automobile', 'truck', 'horse', 'ship']",horse
137,1,"['automobile', 'truck', 'horse', 'ship']",horse
138,2,"['bird', 'deer', 'horse', 'truck']",deer
139,8,"['ship', 'bird', 'deer', 'automobile']",bird
140,1,"['automobile', 'truck', 'horse', 'ship']",horse
141,3,"['cat', 'bird', 'dog', 'horse']",bird
142,3,"['cat', 'bird', 'dog', 'horse']",bird
143,6,"['frog', 'dog', 'cat', 'deer']",dog
144,2,"['bird', 'deer', 'horse', 'truck']",deer
145,4,"['deer', 'horse', 'truck', 'bird']",truck
146,9,"['truck', 'ship', 'automobile', 'bird']",ship
147,9,"['truck', 'ship', 'automobile', 'bird']",ship
148,5,"['dog', 'truck', 'horse', 'bird']",truck
149,4,"['deer', 'horse', 'truck', 'bird']",truck
150,3,"['cat', 'bird', 'dog', 'horse']",bird
151,6,"['frog', 'dog', 'cat', 'deer']",dog
152,7,"['horse', 'deer', 'truck', 'dog']",truck
153,4,"['deer', 'horse', 'truck', 'bird']",truck
154,6,"['frog', 'dog', 'cat', 'deer']",deer
155,8,"['ship', 'bird', 'deer', 'automobile']",bird
156,5,"['dog', 'truck', 'horse', 'bird']",truck
157,5,"['dog', 'truck', 'horse', 'bird']",truck
158,4,"['deer', 'horse', 'truck', 'bird']",truck
159,3,"['cat', 'bird', 'dog', 'horse']",bird
160,1,"['automobile', 'truck', 'horse', 'ship']",horse
161,8,"['ship', 'bird', 'deer', 'automobile']",bird
162,4,"['deer', 'horse', 'truck', 'bird']",truck
163,7,"['horse', 'deer', 'truck', 'dog']",truck
164,6,"['frog', 'dog', 'cat', 'deer']",dog
165,0,"['bird', 'airplane', 'ship', 'truck']",ship
166,9,"['truck', 'ship', 'automobile', 'bird']",ship
167,5,"['dog', 'truck', 'horse', 'bird']",truck
168,1,"['automobile', 'truck', 'horse', 'ship']",horse
169,3,"['cat', 'bird', 'dog', 'horse']",bird
170,8,"['ship', 'bird', 'deer', 'automobile']",bird
171,2,"['bird', 'deer', 'horse', 'truck']",truck
172,7,"['horse', 'deer', 'truck', 'dog']",truck
173,5,"['dog', 'truck', 'horse', 'bird']",truck
174,3,"['cat', 'bird', 'dog', 'horse']",bird
175,4,"['deer', 'horse', 'truck', 'bird']",truck
176,1,"['automobile', 'truck', 'horse', 'ship']",horse
177,5,"['dog', 'truck', 'horse', 'bird']",truck
178,7,"['horse', 'deer', 'truck', 'dog']",truck
179,0,"['bird', 'airplane', 'ship', 'truck']",ship
180,4,"['deer', 'horse', 'truck', 'bird']",truck
181,7,"['horse', 'deer', 'truck', 'dog']",truck
182,5,"['dog', 'truck', 'horse', 'bird']",truck
183,5,"['dog', 'truck', 'horse', 'bird']",truck
184,1,"['automobile', 'truck', 'horse', 'ship']",horse
185,0,"['bird', 'airplane', 'ship', 'truck']",bird
186,9,"['truck', 'ship', 'automobile', 'bird']",ship
187,6,"['frog', 'dog', 'cat', 'deer']",dog
188,9,"['truck', 'ship', 'automobile', 'bird']",ship
189,0,"['bird', 'airplane', 'ship', 'truck']",bird
190,8,"['ship', 'bird', 'deer', 'automobile']",bird
191,7,"['horse', 'deer', 'truck', 'dog']",truck
192,8,"['ship', 'bird', 'deer', 'automobile']",bird
193,8,"['ship', 'bird', 'deer', 'automobile']",bird
194,2,"['bird', 'deer', 'horse', 'truck']",deer
195,5,"['dog', 'truck', 'horse', 'bird']",truck
196,2,"['bird', 'deer', 'horse', 'truck']",deer
197,3,"['cat', 'bird', 'dog', 'horse']",bird
198,5,"['dog', 'truck', 'horse', 'bird']",truck
199,0,"['bird', 'airplane', 'ship', 'truck']",bird
200,6,"['frog', 'dog', 'cat', 'deer']",dog
201,1,"['automobile', 'truck', 'horse', 'ship']",horse
202,9,"['truck', 'ship', 'automobile', 'bird']",ship
203,3,"['cat', 'bird', 'dog', 'horse']",bird
204,6,"['frog', 'dog', 'cat', 'deer']",dog
205,9,"['truck', 'ship', 'automobile', 'bird']",ship
206,1,"['automobile', 'truck', 'horse', 'ship']",horse
207,3,"['cat', 'bird', 'dog', 'horse']",bird
208,9,"['truck', 'ship', 'automobile', 'bird']",ship
209,6,"['frog', 'dog', 'cat', 'deer']",deer
210,6,"['frog', 'dog', 'cat', 'deer']",dog
211,7,"['horse', 'deer', 'truck', 'dog']",truck
212,1,"['automobile', 'truck', 'horse', 'ship']",horse
213,0,"['bird', 'airplane', 'ship', 'truck']",bird
214,9,"['truck', 'ship', 'automobile', 'bird']",bird
215,5,"['dog', 'truck', 'horse', 'bird']",truck
216,8,"['ship', 'bird', 'deer', 'automobile']",bird
217,5,"['dog', 'truck', 'horse', 'bird']",truck
218,2,"['bird', 'deer', 'horse', 'truck']",truck
219,9,"['truck', 'ship', 'automobile', 'bird']",ship
220,0,"['bird', 'airplane', 'ship', 'truck']",ship
221,8,"['ship', 'bird', 'deer', 'automobile']",bird
222,8,"['ship', 'bird', 'deer', 'automobile']",bird
223,0,"['bird', 'airplane', 'ship', 'truck']",bird
224,6,"['frog', 'dog', 'cat', 'deer']",frog
225,9,"['truck', 'ship', 'automobile', 'bird']",ship
226,1,"['automobile', 'truck', 'horse', 'ship']",horse
227,1,"['automobile', 'truck', 'horse', 'ship']",horse
228,6,"['frog', 'dog', 'cat', 'deer']",dog
229,3,"['cat', 'bird', 'dog', 'horse']",bird
230,7,"['horse', 'deer', 'truck', 'dog']",truck
231,6,"['frog', 'dog', 'cat', 'deer']",dog
232,6,"['frog', 'dog', 'cat', 'deer']",dog
233,0,"['bird', 'airplane', 'ship', 'truck']",bird
234,6,"['frog', 'dog', 'cat', 'deer']",dog
235,6,"['frog', 'dog', 'cat', 'deer']",dog
236,1,"['automobile', 'truck', 'horse', 'ship']",horse
237,7,"['horse', 'deer', 'truck', 'dog']",truck
238,1,"['automobile', 'truck', 'horse', 'ship']",horse
239,5,"['dog', 'truck', 'horse', 'bird']",truck
240,8,"['ship', 'bird', 'deer', 'automobile']",deer
241,3,"['cat', 'bird', 'dog', 'horse']",bird
242,6,"['frog', 'dog', 'cat', 'deer']",dog
243,6,"['frog', 'dog', 'cat', 'deer']",dog
244,8,"['ship', 'bird', 'deer', 'automobile']",bird
245,6,"['frog', 'dog', 'cat', 'deer']",dog
246,8,"['ship', 'bird', 'deer', 'automobile']",bird
247,4,"['deer', 'horse', 'truck', 'bird']",truck
248,6,"['frog', 'dog', 'cat', 'deer']",dog
249,6,"['frog', 'dog', 'cat', 'deer']",dog
250,1,"['automobile', 'truck', 'horse', 'ship']",horse
251,3,"['cat', 'bird', 'dog', 'horse']",bird
252,8,"['ship', 'bird', 'deer', 'automobile']",bird
253,3,"['cat', 'bird', 'dog', 'horse']",bird
254,4,"['deer', 'horse', 'truck', 'bird']",truck
255,1,"['automobile', 'truck', 'horse', 'ship']",horse
256,7,"['horse', 'deer', 'truck', 'dog']",truck
257,1,"['automobile', 'truck', 'horse', 'ship']",horse
258,3,"['cat', 'bird', 'dog', 'horse']",bird
259,8,"['ship', 'bird', 'deer', 'automobile']",deer
260,5,"['dog', 'truck', 'horse', 'bird']",truck
261,1,"['automobile', 'truck', 'horse', 'ship']",horse
262,1,"['automobile', 'truck', 'horse', 'ship']",horse
263,4,"['deer', 'horse', 'truck', 'bird']",truck
264,0,"['bird', 'airplane', 'ship', 'truck']",ship
265,9,"['truck', 'ship', 'automobile', 'bird']",ship
266,3,"['cat', 'bird', 'dog', 'horse']",bird
267,7,"['horse', 'deer', 'truck', 'dog']",truck
268,4,"['deer', 'horse', 'truck', 'bird']",truck
269,9,"['truck', 'ship', 'automobile', 'bird']",ship
270,9,"['truck', 'ship', 'automobile', 'bird']",ship
271,2,"['bird', 'deer', 'horse', 'truck']",truck
272,4,"['deer', 'horse', 'truck', 'bird']",truck
273,9,"['truck', 'ship', 'automobile', 'bird']",ship
274,9,"['truck', 'ship', 'automobile', 'bird']",ship
275,1,"['automobile', 'truck', 'horse', 'ship']",horse
276,0,"['bird', 'airplane', 'ship', 'truck']",bird
277,5,"['dog', 'truck', 'horse', 'bird']",truck
278,9,"['truck', 'ship', 'automobile', 'bird']",ship
279,0,"['bird', 'airplane', 'ship', 'truck']",bird
280,8,"['ship', 'bird', 'deer', 'automobile']",bird
281,2,"['bird', 'deer', 'horse', 'truck']",deer
282,1,"['automobile', 'truck', 'horse', 'ship']",horse
283,2,"['bird', 'deer', 'horse', 'truck']",deer
284,0,"['bird', 'airplane', 'ship', 'truck']",ship
285,5,"['dog', 'truck', 'horse', 'bird']",truck
286,6,"['frog', 'dog', 'cat', 'deer']",dog
287,3,"['cat', 'bird', 'dog', 'horse']",bird
288,2,"['bird', 'deer', 'horse', 'truck']",deer
289,7,"['horse', 'deer', 'truck', 'dog']",truck
290,8,"['ship', 'bird', 'deer', 'automobile']",deer
291,8,"['ship', 'bird', 'deer', 'automobile']",bird
292,6,"['frog', 'dog', 'cat', 'deer']",dog
293,0,"['bird', 'airplane', 'ship', 'truck']",bird
294,7,"['horse', 'deer', 'truck', 'dog']",truck
295,9,"['truck', 'ship', 'automobile', 'bird']",ship
296,4,"['deer', 'horse', 'truck', 'bird']",truck
297,5,"['dog', 'truck', 'horse', 'bird']",truck
298,6,"['frog', 'dog', 'cat', 'deer']",dog
299,4,"['deer', 'horse', 'truck', 'bird']",truck
300,2,"['bird', 'deer', 'horse', 'truck']",deer
301,1,"['automobile', 'truck', 'horse', 'ship']",horse
302,1,"['automobile', 'truck', 'horse', 'ship']",horse
303,2,"['bird', 'deer', 'horse', 'truck']",deer
304,1,"['automobile', 'truck', 'horse', 'ship']",horse
305,5,"['dog', 'truck', 'horse', 'bird']",truck
306,9,"['truck', 'ship', 'automobile', 'bird']",ship
307,9,"['truck', 'ship', 'automobile', 'bird']",ship
308,0,"['bird', 'airplane', 'ship', 'truck']",bird
309,8,"['ship', 'bird', 'deer', 'automobile']",bird
310,4,"['deer', 'horse', 'truck', 'bird']",truck
311,1,"['automobile', 'truck', 'horse', 'ship']",horse
312,1,"['automobile', 'truck', 'horse', 'ship']",horse
313,6,"['frog', 'dog', 'cat', 'deer']",dog
314,3,"['cat', 'bird', 'dog', 'horse']",bird
315,3,"['cat', 'bird', 'dog', 'horse']",bird
316,9,"['truck', 'ship', 'automobile', 'bird']",ship
317,0,"['bird', 'airplane', 'ship', 'truck']",ship
318,7,"['horse', 'deer', 'truck', 'dog']",truck
319,9,"['truck', 'ship', 'automobile', 'bird']",ship
320,7,"['horse', 'deer', 'truck', 'dog']",truck
321,7,"['horse', 'deer', 'truck', 'dog']",truck
322,9,"['truck', 'ship', 'automobile', 'bird']",ship
323,1,"['automobile', 'truck', 'horse', 'ship']",horse
324,5,"['dog', 'truck', 'horse', 'bird']",truck
325,1,"['automobile', 'truck', 'horse', 'ship']",horse
326,6,"['frog', 'dog', 'cat', 'deer']",dog
327,6,"['frog', 'dog', 'cat', 'deer']",dog
328,8,"['ship', 'bird', 'deer', 'automobile']",deer
329,7,"['horse', 'deer', 'truck', 'dog']",truck
330,1,"['automobile', 'truck', 'horse', 'ship']",horse
331,3,"['cat', 'bird', 'dog', 'horse']",bird
332,0,"['bird', 'airplane', 'ship', 'truck']",bird
333,3,"['cat', 'bird', 'dog', 'horse']",bird
334,3,"['cat', 'bird', 'dog', 'horse']",horse
335,2,"['bird', 'deer', 'horse', 'truck']",truck
336,4,"['deer', 'horse', 'truck', 'bird']",truck
337,5,"['dog', 'truck', 'horse', 'bird']",truck
338,7,"['horse', 'deer', 'truck', 'dog']",truck
339,5,"['dog', 'truck', 'horse', 'bird']",truck
340,9,"['truck', 'ship', 'automobile', 'bird']",ship
341,0,"['bird', 'airplane', 'ship', 'truck']",ship
342,3,"['cat', 'bird', 'dog', 'horse']",bird
343,4,"['deer', 'horse', 'truck', 'bird']",truck
344,0,"['bird', 'airplane', 'ship', 'truck']",bird
345,4,"['deer', 'horse', 'truck', 'bird']",truck
346,4,"['deer', 'horse', 'truck', 'bird']",truck
347,6,"['frog', 'dog', 'cat', 'deer']",dog
348,0,"['bird', 'airplane', 'ship', 'truck']",ship
349,0,"['bird', 'airplane', 'ship', 'truck']",ship
350,6,"['frog', 'dog', 'cat', 'deer']",dog
351,6,"['frog', 'dog', 'cat', 'deer']",dog
352,0,"['bird', 'airplane', 'ship', 'truck']",bird
353,8,"['ship', 'bird', 'deer', 'automobile']",bird
354,1,"['automobile', 'truck', 'horse', 'ship']",horse
355,6,"['frog', 'dog', 'cat', 'deer']",dog
356,2,"['bird', 'deer', 'horse', 'truck']",deer
357,9,"['truck', 'ship', 'automobile', 'bird']",ship
358,2,"['bird', 'deer', 'horse', 'truck']",deer
359,5,"['dog', 'truck', 'horse', 'bird']",truck
360,9,"['truck', 'ship', 'automobile', 'bird']",ship
361,6,"['frog', 'dog', 'cat', 'deer']",dog
362,7,"['horse', 'deer', 'truck', 'dog']",truck
363,4,"['deer', 'horse', 'truck', 'bird']",truck
364,1,"['automobile', 'truck', 'horse', 'ship']",horse
365,8,"['ship', 'bird', 'deer', 'automobile']",bird
366,7,"['horse', 'deer', 'truck', 'dog']",truck
367,3,"['cat', 'bird', 'dog', 'horse']",bird
368,6,"['frog', 'dog', 'cat', 'deer']",dog
369,9,"['truck', 'ship', 'automobile', 'bird']",ship
370,3,"['cat', 'bird', 'dog', 'horse']",bird
371,0,"['bird', 'airplane', 'ship', 'truck']",bird
372,4,"['deer', 'horse', 'truck', 'bird']",truck
373,0,"['bird', 'airplane', 'ship', 'truck']",ship
374,5,"['dog', 'truck', 'horse', 'bird']",truck
375,1,"['automobile', 'truck', 'horse', 'ship']",horse
376,0,"['bird', 'airplane', 'ship', 'truck']",bird
377,3,"['cat', 'bird', 'dog', 'horse']",dog
378,4,"['deer', 'horse', 'truck', 'bird']",truck
379,8,"['ship', 'bird', 'deer', 'automobile']",deer
380,5,"['dog', 'truck', 'horse', 'bird']",truck
381,4,"['deer', 'horse', 'truck', 'bird']",truck
382,7,"['horse', 'deer', 'truck', 'dog']",truck
383,2,"['bird', 'deer', 'horse', 'truck']",deer
384,3,"['cat', 'bird', 'dog', 'horse']",bird
385,9,"['truck', 'ship', 'automobile', 'bird']",ship
386,7,"['horse', 'deer', 'truck', 'dog']",truck
387,6,"['frog', 'dog', 'cat', 'deer']",dog
388,7,"['horse', 'deer', 'truck', 'dog']",truck
389,1,"['automobile', 'truck', 'horse', 'ship']",horse
390,4,"['deer', 'horse', 'truck', 'bird']",truck
391,7,"['horse', 'deer', 'truck', 'dog']",truck
392,0,"['bird', 'airplane', 'ship', 'truck']",bird
393,1,"['automobile', 'truck', 'horse', 'ship']",horse
394,7,"['horse', 'deer', 'truck', 'dog']",truck
395,3,"['cat', 'bird', 'dog', 'horse']",bird
396,1,"['automobile', 'truck', 'horse', 'ship']",horse
397,8,"['ship', 'bird', 'deer', 'automobile']",bird
398,4,"['deer', 'horse', 'truck', 'bird']",truck
399,4,"['deer', 'horse', 'truck', 'bird']",truck
400,2,"['bird', 'deer', 'horse', 'truck']",deer
401,0,"['bird', 'airplane', 'ship', 'truck']",bird
402,2,"['bird', 'deer', 'horse', 'truck']",deer
403,2,"['bird', 'deer', 'horse', 'truck']",deer
404,0,"['bird', 'airplane', 'ship', 'truck']",bird
405,0,"['bird', 'airplane', 'ship', 'truck']",bird
406,9,"['truck', 'ship', 'automobile', 'bird']",ship
407,0,"['bird', 'airplane', 'ship', 'truck']",ship
408,9,"['truck', 'ship', 'automobile', 'bird']",ship
409,6,"['frog', 'dog', 'cat', 'deer']",dog
410,8,"['ship', 'bird', 'deer', 'automobile']",bird
411,2,"['bird', 'deer', 'horse', 'truck']",truck
412,7,"['horse', 'deer', 'truck', 'dog']",truck
413,7,"['horse', 'deer', 'truck', 'dog']",truck
414,4,"['deer', 'horse', 'truck', 'bird']",truck
415,0,"['bird', 'airplane', 'ship', 'truck']",ship
416,3,"['cat', 'bird', 'dog', 'horse']",bird
417,0,"['bird', 'airplane', 'ship', 'truck']",ship
418,8,"['ship', 'bird', 'deer', 'automobile']",deer
419,9,"['truck', 'ship', 'automobile', 'bird']",ship
420,4,"['deer', 'horse', 'truck', 'bird']",truck
421,2,"['bird', 'deer', 'horse', 'truck']",truck
422,7,"['horse', 'deer', 'truck', 'dog']",truck
423,2,"['bird', 'deer', 'horse', 'truck']",truck
424,5,"['dog', 'truck', 'horse', 'bird']",truck
425,2,"['bird', 'deer', 'horse', 'truck']",deer
426,5,"['dog', 'truck', 'horse', 'bird']",truck
427,1,"['automobile', 'truck', 'horse', 'ship']",horse
428,9,"['truck', 'ship', 'automobile', 'bird']",ship
429,4,"['deer', 'horse', 'truck', 'bird']",truck
430,8,"['ship', 'bird', 'deer', 'automobile']",deer
431,5,"['dog', 'truck', 'horse', 'bird']",truck
432,1,"['automobile', 'truck', 'horse', 'ship']",horse
433,7,"['horse', 'deer', 'truck', 'dog']",truck
434,4,"['deer', 'horse', 'truck', 'bird']",truck
435,4,"['deer', 'horse', 'truck', 'bird']",truck
436,0,"['bird', 'airplane', 'ship', 'truck']",ship
437,6,"['frog', 'dog', 'cat', 'deer']",dog
438,9,"['truck', 'ship', 'automobile', 'bird']",ship
439,0,"['bird', 'airplane', 'ship', 'truck']",ship
440,7,"['horse', 'deer', 'truck', 'dog']",truck
441,8,"['ship', 'bird', 'deer', 'automobile']",deer
442,8,"['ship', 'bird', 'deer', 'automobile']",bird
443,9,"['truck', 'ship', 'automobile', 'bird']",ship
444,9,"['truck', 'ship', 'automobile', 'bird']",ship
445,3,"['cat', 'bird', 'dog', 'horse']",bird
446,3,"['cat', 'bird', 'dog', 'horse']",dog
447,4,"['deer', 'horse', 'truck', 'bird']",truck
448,0,"['bird', 'airplane', 'ship', 'truck']",bird
449,4,"['deer', 'horse', 'truck', 'bird']",truck
450,5,"['dog', 'truck', 'horse', 'bird']",truck
451,6,"['frog', 'dog', 'cat', 'deer']",dog
452,6,"['frog', 'dog', 'cat', 'deer']",dog
453,0,"['bird', 'airplane', 'ship', 'truck']",bird
454,1,"['automobile', 'truck', 'horse', 'ship']",horse
455,0,"['bird', 'airplane', 'ship', 'truck']",ship
456,8,"['ship', 'bird', 'deer', 'automobile']",bird
457,0,"['bird', 'airplane', 'ship', 'truck']",bird
458,4,"['deer', 'horse', 'truck', 'bird']",truck
459,8,"['ship', 'bird', 'deer', 'automobile']",bird
460,8,"['ship', 'bird', 'deer', 'automobile']",deer
461,1,"['automobile', 'truck', 'horse', 'ship']",horse
462,5,"['dog', 'truck', 'horse', 'bird']",truck
463,2,"['bird', 'deer', 'horse', 'truck']",deer
464,6,"['frog', 'dog', 'cat', 'deer']",dog
465,8,"['ship', 'bird', 'deer', 'automobile']",bird
466,1,"['automobile', 'truck', 'horse', 'ship']",horse
467,0,"['bird', 'airplane', 'ship', 'truck']",bird
468,0,"['bird', 'airplane', 'ship', 'truck']",bird
469,7,"['horse', 'deer', 'truck', 'dog']",truck
470,7,"['horse', 'deer', 'truck', 'dog']",truck
471,5,"['dog', 'truck', 'horse', 'bird']",truck
472,9,"['truck', 'ship', 'automobile', 'bird']",ship
473,6,"['frog', 'dog', 'cat', 'deer']",dog
474,2,"['bird', 'deer', 'horse', 'truck']",deer
475,8,"['ship', 'bird', 'deer', 'automobile']",deer
476,3,"['cat', 'bird', 'dog', 'horse']",bird
477,4,"['deer', 'horse', 'truck', 'bird']",truck
478,7,"['horse', 'deer', 'truck', 'dog']",truck
479,3,"['cat', 'bird', 'dog', 'horse']",bird
480,9,"['truck', 'ship', 'automobile', 'bird']",ship
481,0,"['bird', 'airplane', 'ship', 'truck']",bird
482,1,"['automobile', 'truck', 'horse', 'ship']",horse
483,2,"['bird', 'deer', 'horse', 'truck']",deer
484,4,"['deer', 'horse', 'truck', 'bird']",truck
485,8,"['ship', 'bird', 'deer', 'automobile']",bird
486,1,"['automobile', 'truck', 'horse', 'ship']",horse
487,8,"['ship', 'bird', 'deer', 'automobile']",bird
488,6,"['frog', 'dog', 'cat', 'deer']",dog
489,4,"['deer', 'horse', 'truck', 'bird']",truck
490,4,"['deer', 'horse', 'truck', 'bird']",truck
