index,true_label,candidate_labels,complementary_label
95,6,"['automobile'; 'airplane'; 'horse'; 'deer']",horse
96,1,"['bird'; 'frog'; 'deer'; 'truck']",bird
97,1,"['bird'; 'deer'; 'frog'; 'truck']",bird
98,4,"['cat'; 'automobile'; 'dog'; 'airplane']",automobile
99,1,"['truck'; 'bird'; 'frog'; 'deer']",bird
100,8,"['cat'; 'dog'; 'frog'; 'airplane']",dog
101,3,"['truck'; 'automobile'; 'ship'; 'airplane']",truck
102,9,"['ship'; 'frog'; 'bird'; 'automobile']",frog
103,6,"['airplane'; 'horse'; 'automobile'; 'deer']",airplane
104,6,"['airplane'; 'automobile'; 'deer'; 'horse']",deer
105,1,"['deer'; 'frog'; 'truck'; 'bird']",frog
106,8,"['cat'; 'dog'; 'airplane'; 'frog']",airplane
107,5,"['automobile'; 'truck'; 'cat'; 'horse']",automobile
108,2,"['dog'; 'truck'; 'automobile'; 'deer']",truck
109,9,"['ship'; 'frog'; 'automobile'; 'bird']",frog
110,9,"['frog'; 'ship'; 'bird'; 'automobile']",frog
111,8,"['dog'; 'frog'; 'cat'; 'airplane']",dog
112,1,"['bird'; 'frog'; 'deer'; 'truck']",bird
113,7,"['dog'; 'bird'; 'frog'; 'automobile']",automobile
114,7,"['automobile'; 'frog'; 'bird'; 'dog']",frog
115,0,"['cat'; 'frog'; 'bird'; 'automobile']",frog
116,0,"['frog'; 'automobile'; 'cat'; 'bird']",frog
117,6,"['horse'; 'automobile'; 'deer'; 'airplane']",airplane
118,9,"['automobile'; 'ship'; 'frog'; 'bird']",frog
119,1,"['bird'; 'frog'; 'deer'; 'truck']",bird
120,2,"['automobile'; 'dog'; 'deer'; 'truck']",truck
121,2,"['dog'; 'truck'; 'deer'; 'automobile']",truck
122,9,"['bird'; 'frog'; 'ship'; 'automobile']",bird
123,2,"['truck'; 'dog'; 'automobile'; 'deer']",truck
124,6,"['airplane'; 'automobile'; 'horse'; 'deer']",airplane
125,6,"['horse'; 'deer'; 'automobile'; 'airplane']",automobile
126,1,"['frog'; 'bird'; 'truck'; 'deer']",frog
127,9,"['frog'; 'automobile'; 'bird'; 'ship']",frog
128,5,"['horse'; 'automobile'; 'truck'; 'cat']",truck
129,0,"['bird'; 'frog'; 'cat'; 'automobile']",frog
130,4,"['airplane'; 'dog'; 'cat'; 'automobile']",dog
131,7,"['automobile'; 'dog'; 'bird'; 'frog']",dog
132,6,"['horse'; 'deer'; 'airplane'; 'automobile']",airplane
133,7,"['automobile'; 'bird'; 'dog'; 'frog']",bird
134,1,"['truck'; 'bird'; 'frog'; 'deer']",bird
135,8,"['cat'; 'dog'; 'frog'; 'airplane']",dog
136,1,"['bird'; 'deer'; 'truck'; 'frog']",bird
137,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
138,2,"['truck'; 'deer'; 'dog'; 'automobile']",deer
139,8,"['dog'; 'airplane'; 'cat'; 'frog']",dog
140,1,"['frog'; 'truck'; 'deer'; 'bird']",frog
141,3,"['truck'; 'automobile'; 'airplane'; 'ship']",truck
142,3,"['truck'; 'ship'; 'airplane'; 'automobile']",ship
143,6,"['automobile'; 'airplane'; 'horse'; 'deer']",automobile
144,2,"['truck'; 'dog'; 'deer'; 'automobile']",truck
145,4,"['dog'; 'airplane'; 'cat'; 'automobile']",airplane
146,9,"['bird'; 'ship'; 'frog'; 'automobile']",bird
147,9,"['automobile'; 'frog'; 'bird'; 'ship']",frog
148,5,"['truck'; 'cat'; 'horse'; 'automobile']",cat
149,4,"['cat'; 'dog'; 'automobile'; 'airplane']",automobile
150,3,"['airplane'; 'truck'; 'automobile'; 'ship']",truck
151,6,"['airplane'; 'deer'; 'automobile'; 'horse']",deer
152,7,"['dog'; 'frog'; 'automobile'; 'bird']",automobile
153,4,"['dog'; 'airplane'; 'cat'; 'automobile']",airplane
154,6,"['horse'; 'automobile'; 'deer'; 'airplane']",airplane
155,8,"['frog'; 'dog'; 'airplane'; 'cat']",airplane
156,5,"['horse'; 'cat'; 'truck'; 'automobile']",truck
157,5,"['truck'; 'horse'; 'cat'; 'automobile']",truck
158,4,"['automobile'; 'airplane'; 'cat'; 'dog']",cat
159,3,"['truck'; 'ship'; 'automobile'; 'airplane']",ship
160,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
161,8,"['frog'; 'dog'; 'cat'; 'airplane']",airplane
162,4,"['cat'; 'dog'; 'automobile'; 'airplane']",automobile
163,7,"['automobile'; 'dog'; 'bird'; 'frog']",dog
164,6,"['automobile'; 'horse'; 'deer'; 'airplane']",airplane
165,0,"['cat'; 'automobile'; 'frog'; 'bird']",frog
166,9,"['bird'; 'ship'; 'frog'; 'automobile']",bird
167,5,"['horse'; 'cat'; 'truck'; 'automobile']",truck
168,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
169,3,"['automobile'; 'airplane'; 'truck'; 'ship']",ship
170,8,"['airplane'; 'cat'; 'frog'; 'dog']",cat
171,2,"['dog'; 'automobile'; 'deer'; 'truck']",truck
172,7,"['bird'; 'frog'; 'automobile'; 'dog']",automobile
173,5,"['cat'; 'horse'; 'truck'; 'automobile']",truck
174,3,"['ship'; 'automobile'; 'airplane'; 'truck']",ship
175,4,"['cat'; 'airplane'; 'dog'; 'automobile']",airplane
176,1,"['frog'; 'deer'; 'truck'; 'bird']",frog
177,5,"['cat'; 'horse'; 'automobile'; 'truck']",automobile
178,7,"['bird'; 'dog'; 'automobile'; 'frog']",automobile
179,0,"['automobile'; 'frog'; 'cat'; 'bird']",frog
180,4,"['airplane'; 'dog'; 'cat'; 'automobile']",dog
181,7,"['frog'; 'dog'; 'automobile'; 'bird']",automobile
182,5,"['truck'; 'automobile'; 'cat'; 'horse']",truck
183,5,"['cat'; 'horse'; 'automobile'; 'truck']",horse
184,1,"['frog'; 'bird'; 'deer'; 'truck']",frog
185,0,"['automobile'; 'cat'; 'frog'; 'bird']",cat
186,9,"['frog'; 'bird'; 'automobile'; 'ship']",frog
187,6,"['automobile'; 'deer'; 'airplane'; 'horse']",airplane
188,9,"['automobile'; 'ship'; 'frog'; 'bird']",frog
189,0,"['automobile'; 'bird'; 'frog'; 'cat']",bird
190,8,"['airplane'; 'cat'; 'frog'; 'dog']",cat
191,7,"['dog'; 'bird'; 'frog'; 'automobile']",automobile
192,8,"['cat'; 'airplane'; 'frog'; 'dog']",airplane
193,8,"['cat'; 'frog'; 'dog'; 'airplane']",dog
194,2,"['deer'; 'automobile'; 'truck'; 'dog']",automobile
195,5,"['cat'; 'automobile'; 'horse'; 'truck']",truck
196,2,"['truck'; 'deer'; 'dog'; 'automobile']",truck
197,3,"['truck'; 'automobile'; 'ship'; 'airplane']",truck
198,5,"['automobile'; 'truck'; 'horse'; 'cat']",horse
199,0,"['automobile'; 'frog'; 'bird'; 'cat']",frog
200,6,"['automobile'; 'horse'; 'deer'; 'airplane']",airplane
201,1,"['truck'; 'bird'; 'deer'; 'frog']",bird
202,9,"['ship'; 'frog'; 'bird'; 'automobile']",frog
203,3,"['automobile'; 'truck'; 'airplane'; 'ship']",ship
204,6,"['horse'; 'automobile'; 'airplane'; 'deer']",automobile
205,9,"['ship'; 'automobile'; 'bird'; 'frog']",bird
206,1,"['frog'; 'bird'; 'deer'; 'truck']",frog
207,3,"['ship'; 'airplane'; 'automobile'; 'truck']",truck
208,9,"['bird'; 'frog'; 'ship'; 'automobile']",bird
209,6,"['automobile'; 'deer'; 'airplane'; 'horse']",deer
210,6,"['deer'; 'horse'; 'airplane'; 'automobile']",airplane
211,7,"['bird'; 'automobile'; 'dog'; 'frog']",automobile
212,1,"['frog'; 'bird'; 'truck'; 'deer']",frog
213,0,"['frog'; 'cat'; 'bird'; 'automobile']",frog
214,9,"['bird'; 'automobile'; 'ship'; 'frog']",bird
215,5,"['horse'; 'cat'; 'truck'; 'automobile']",truck
216,8,"['airplane'; 'frog'; 'cat'; 'dog']",frog
217,5,"['truck'; 'automobile'; 'horse'; 'cat']",truck
218,2,"['automobile'; 'deer'; 'truck'; 'dog']",truck
219,9,"['ship'; 'automobile'; 'bird'; 'frog']",bird
220,0,"['cat'; 'frog'; 'automobile'; 'bird']",automobile
221,8,"['cat'; 'dog'; 'frog'; 'airplane']",airplane
222,8,"['dog'; 'frog'; 'airplane'; 'cat']",airplane
223,0,"['frog'; 'automobile'; 'bird'; 'cat']",frog
224,6,"['airplane'; 'automobile'; 'horse'; 'deer']",airplane
225,9,"['bird'; 'ship'; 'automobile'; 'frog']",bird
226,1,"['deer'; 'truck'; 'bird'; 'frog']",bird
227,1,"['truck'; 'frog'; 'deer'; 'bird']",frog
228,6,"['deer'; 'automobile'; 'horse'; 'airplane']",automobile
229,3,"['airplane'; 'ship'; 'automobile'; 'truck']",ship
230,7,"['automobile'; 'bird'; 'dog'; 'frog']",bird
231,6,"['horse'; 'automobile'; 'deer'; 'airplane']",horse
232,6,"['deer'; 'horse'; 'automobile'; 'airplane']",deer
233,0,"['frog'; 'bird'; 'cat'; 'automobile']",frog
234,6,"['horse'; 'airplane'; 'deer'; 'automobile']",horse
235,6,"['deer'; 'horse'; 'automobile'; 'airplane']",automobile
236,1,"['bird'; 'deer'; 'truck'; 'frog']",bird
237,7,"['bird'; 'frog'; 'automobile'; 'dog']",automobile
238,1,"['truck'; 'deer'; 'frog'; 'bird']",deer
239,5,"['automobile'; 'horse'; 'cat'; 'truck']",truck
240,8,"['airplane'; 'frog'; 'dog'; 'cat']",frog
241,3,"['automobile'; 'truck'; 'ship'; 'airplane']",ship
242,6,"['deer'; 'airplane'; 'automobile'; 'horse']",airplane
243,6,"['airplane'; 'deer'; 'automobile'; 'horse']",airplane
244,8,"['frog'; 'cat'; 'airplane'; 'dog']",airplane
245,6,"['deer'; 'automobile'; 'airplane'; 'horse']",deer
246,8,"['dog'; 'frog'; 'airplane'; 'cat']",airplane
247,4,"['cat'; 'airplane'; 'dog'; 'automobile']",airplane
248,6,"['deer'; 'airplane'; 'horse'; 'automobile']",airplane
249,6,"['deer'; 'airplane'; 'horse'; 'automobile']",airplane
250,1,"['frog'; 'truck'; 'deer'; 'bird']",frog
251,3,"['automobile'; 'truck'; 'ship'; 'airplane']",ship
252,8,"['cat'; 'airplane'; 'dog'; 'frog']",airplane
253,3,"['automobile'; 'truck'; 'airplane'; 'ship']",ship
254,4,"['dog'; 'automobile'; 'airplane'; 'cat']",automobile
255,1,"['bird'; 'deer'; 'frog'; 'truck']",bird
256,7,"['dog'; 'frog'; 'automobile'; 'bird']",automobile
257,1,"['truck'; 'deer'; 'frog'; 'bird']",deer
258,3,"['ship'; 'automobile'; 'truck'; 'airplane']",truck
259,8,"['dog'; 'airplane'; 'cat'; 'frog']",airplane
260,5,"['automobile'; 'truck'; 'cat'; 'horse']",cat
261,1,"['deer'; 'truck'; 'frog'; 'bird']",frog
262,1,"['frog'; 'bird'; 'deer'; 'truck']",frog
263,4,"['cat'; 'automobile'; 'dog'; 'airplane']",automobile
264,0,"['automobile'; 'frog'; 'cat'; 'bird']",frog
265,9,"['automobile'; 'ship'; 'frog'; 'bird']",frog
266,3,"['airplane'; 'truck'; 'ship'; 'automobile']",ship
267,7,"['bird'; 'dog'; 'frog'; 'automobile']",automobile
268,4,"['dog'; 'cat'; 'airplane'; 'automobile']",airplane
269,9,"['bird'; 'frog'; 'automobile'; 'ship']",bird
270,9,"['frog'; 'bird'; 'ship'; 'automobile']",frog
271,2,"['deer'; 'truck'; 'automobile'; 'dog']",truck
272,4,"['automobile'; 'airplane'; 'cat'; 'dog']",cat
273,9,"['bird'; 'ship'; 'frog'; 'automobile']",bird
274,9,"['automobile'; 'bird'; 'ship'; 'frog']",bird
275,1,"['bird'; 'deer'; 'truck'; 'frog']",bird
276,0,"['frog'; 'cat'; 'automobile'; 'bird']",frog
277,5,"['cat'; 'truck'; 'automobile'; 'horse']",truck
278,9,"['bird'; 'frog'; 'automobile'; 'ship']",bird
279,0,"['cat'; 'bird'; 'automobile'; 'frog']",automobile
280,8,"['airplane'; 'frog'; 'dog'; 'cat']",frog
281,2,"['deer'; 'truck'; 'dog'; 'automobile']",truck
282,1,"['bird'; 'deer'; 'truck'; 'frog']",bird
283,2,"['truck'; 'dog'; 'automobile'; 'deer']",truck
284,0,"['automobile'; 'bird'; 'cat'; 'frog']",automobile
285,5,"['truck'; 'cat'; 'automobile'; 'horse']",truck
286,6,"['automobile'; 'airplane'; 'horse'; 'deer']",automobile
287,3,"['truck'; 'ship'; 'automobile'; 'airplane']",ship
288,2,"['truck'; 'deer'; 'dog'; 'automobile']",truck
289,7,"['dog'; 'bird'; 'frog'; 'automobile']",automobile
290,8,"['dog'; 'airplane'; 'cat'; 'frog']",airplane
291,8,"['cat'; 'dog'; 'airplane'; 'frog']",dog
292,6,"['airplane'; 'automobile'; 'horse'; 'deer']",airplane
293,0,"['frog'; 'automobile'; 'cat'; 'bird']",frog
294,7,"['bird'; 'frog'; 'automobile'; 'dog']",automobile
295,9,"['automobile'; 'bird'; 'frog'; 'ship']",bird
296,4,"['airplane'; 'dog'; 'automobile'; 'cat']",dog
297,5,"['horse'; 'truck'; 'cat'; 'automobile']",truck
298,6,"['deer'; 'automobile'; 'horse'; 'airplane']",automobile
299,4,"['automobile'; 'dog'; 'cat'; 'airplane']",airplane
300,2,"['automobile'; 'dog'; 'truck'; 'deer']",automobile
301,1,"['deer'; 'bird'; 'truck'; 'frog']",deer
302,1,"['bird'; 'deer'; 'truck'; 'frog']",bird
303,2,"['truck'; 'automobile'; 'deer'; 'dog']",truck
304,1,"['bird'; 'frog'; 'deer'; 'truck']",bird
305,5,"['automobile'; 'cat'; 'truck'; 'horse']",truck
306,9,"['bird'; 'frog'; 'ship'; 'automobile']",bird
307,9,"['ship'; 'frog'; 'automobile'; 'bird']",frog
308,0,"['bird'; 'automobile'; 'frog'; 'cat']",frog
309,8,"['dog'; 'airplane'; 'frog'; 'cat']",dog
310,4,"['dog'; 'airplane'; 'automobile'; 'cat']",dog
311,1,"['truck'; 'deer'; 'bird'; 'frog']",deer
312,1,"['bird'; 'deer'; 'frog'; 'truck']",bird
313,6,"['automobile'; 'airplane'; 'horse'; 'deer']",automobile
314,3,"['truck'; 'airplane'; 'automobile'; 'ship']",truck
315,3,"['airplane'; 'ship'; 'automobile'; 'truck']",ship
316,9,"['automobile'; 'bird'; 'frog'; 'ship']",bird
317,0,"['frog'; 'bird'; 'automobile'; 'cat']",automobile
318,7,"['dog'; 'bird'; 'frog'; 'automobile']",automobile
319,9,"['automobile'; 'bird'; 'frog'; 'ship']",bird
320,7,"['bird'; 'frog'; 'automobile'; 'dog']",automobile
321,7,"['frog'; 'dog'; 'automobile'; 'bird']",automobile
322,9,"['automobile'; 'bird'; 'frog'; 'ship']",bird
323,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
324,5,"['horse'; 'truck'; 'automobile'; 'cat']",truck
325,1,"['deer'; 'bird'; 'truck'; 'frog']",deer
326,6,"['deer'; 'airplane'; 'horse'; 'automobile']",airplane
327,6,"['horse'; 'airplane'; 'automobile'; 'deer']",airplane
328,8,"['dog'; 'airplane'; 'frog'; 'cat']",airplane
329,7,"['bird'; 'automobile'; 'dog'; 'frog']",automobile
330,1,"['frog'; 'deer'; 'truck'; 'bird']",truck
331,3,"['automobile'; 'ship'; 'truck'; 'airplane']",ship
332,0,"['frog'; 'cat'; 'bird'; 'automobile']",frog
333,3,"['ship'; 'truck'; 'automobile'; 'airplane']",truck
334,3,"['ship'; 'airplane'; 'truck'; 'automobile']",truck
335,2,"['deer'; 'automobile'; 'dog'; 'truck']",automobile
336,4,"['automobile'; 'dog'; 'airplane'; 'cat']",airplane
337,5,"['horse'; 'cat'; 'truck'; 'automobile']",truck
338,7,"['dog'; 'frog'; 'automobile'; 'bird']",automobile
339,5,"['automobile'; 'horse'; 'truck'; 'cat']",truck
340,9,"['frog'; 'bird'; 'automobile'; 'ship']",bird
341,0,"['cat'; 'bird'; 'frog'; 'automobile']",frog
342,3,"['truck'; 'ship'; 'automobile'; 'airplane']",ship
343,4,"['airplane'; 'dog'; 'cat'; 'automobile']",dog
344,0,"['automobile'; 'cat'; 'bird'; 'frog']",cat
345,4,"['cat'; 'airplane'; 'dog'; 'automobile']",airplane
346,4,"['cat'; 'dog'; 'automobile'; 'airplane']",automobile
347,6,"['horse'; 'airplane'; 'deer'; 'automobile']",airplane
348,0,"['automobile'; 'frog'; 'bird'; 'cat']",frog
349,0,"['frog'; 'cat'; 'bird'; 'automobile']",frog
350,6,"['airplane'; 'horse'; 'deer'; 'automobile']",horse
351,6,"['automobile'; 'horse'; 'airplane'; 'deer']",automobile
352,0,"['automobile'; 'bird'; 'frog'; 'cat']",bird
353,8,"['cat'; 'frog'; 'airplane'; 'dog']",frog
354,1,"['truck'; 'frog'; 'deer'; 'bird']",frog
355,6,"['deer'; 'horse'; 'airplane'; 'automobile']",horse
356,2,"['dog'; 'automobile'; 'deer'; 'truck']",truck
357,9,"['frog'; 'ship'; 'bird'; 'automobile']",ship
358,2,"['deer'; 'automobile'; 'dog'; 'truck']",automobile
359,5,"['cat'; 'horse'; 'truck'; 'automobile']",truck
360,9,"['bird'; 'frog'; 'automobile'; 'ship']",bird
361,6,"['airplane'; 'automobile'; 'deer'; 'horse']",airplane
362,7,"['automobile'; 'dog'; 'frog'; 'bird']",frog
363,4,"['dog'; 'automobile'; 'cat'; 'airplane']",automobile
364,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
365,8,"['dog'; 'cat'; 'frog'; 'airplane']",dog
366,7,"['bird'; 'frog'; 'dog'; 'automobile']",dog
367,3,"['ship'; 'airplane'; 'automobile'; 'truck']",truck
368,6,"['horse'; 'airplane'; 'automobile'; 'deer']",airplane
369,9,"['frog'; 'automobile'; 'ship'; 'bird']",frog
370,3,"['truck'; 'airplane'; 'automobile'; 'ship']",truck
371,0,"['automobile'; 'cat'; 'bird'; 'frog']",cat
372,4,"['airplane'; 'dog'; 'cat'; 'automobile']",dog
373,0,"['bird'; 'cat'; 'automobile'; 'frog']",automobile
374,5,"['horse'; 'automobile'; 'truck'; 'cat']",truck
375,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
376,0,"['automobile'; 'cat'; 'frog'; 'bird']",cat
377,3,"['ship'; 'automobile'; 'truck'; 'airplane']",truck
378,4,"['dog'; 'airplane'; 'cat'; 'automobile']",airplane
379,8,"['dog'; 'cat'; 'airplane'; 'frog']",dog
380,5,"['truck'; 'horse'; 'automobile'; 'cat']",truck
381,4,"['cat'; 'automobile'; 'airplane'; 'dog']",automobile
382,7,"['dog'; 'frog'; 'automobile'; 'bird']",automobile
383,2,"['dog'; 'truck'; 'automobile'; 'deer']",truck
384,3,"['automobile'; 'airplane'; 'ship'; 'truck']",ship
385,9,"['frog'; 'ship'; 'bird'; 'automobile']",ship
386,7,"['frog'; 'dog'; 'automobile'; 'bird']",automobile
387,6,"['airplane'; 'automobile'; 'deer'; 'horse']",airplane
388,7,"['automobile'; 'frog'; 'dog'; 'bird']",frog
389,1,"['truck'; 'deer'; 'bird'; 'frog']",deer
390,4,"['airplane'; 'cat'; 'dog'; 'automobile']",cat
391,7,"['dog'; 'bird'; 'automobile'; 'frog']",automobile
392,0,"['cat'; 'bird'; 'automobile'; 'frog']",automobile
393,1,"['frog'; 'truck'; 'deer'; 'bird']",frog
394,7,"['frog'; 'bird'; 'automobile'; 'dog']",automobile
395,3,"['truck'; 'airplane'; 'automobile'; 'ship']",truck
396,1,"['bird'; 'truck'; 'deer'; 'frog']",bird
397,8,"['dog'; 'frog'; 'airplane'; 'cat']",dog
398,4,"['automobile'; 'cat'; 'airplane'; 'dog']",cat
399,4,"['airplane'; 'dog'; 'cat'; 'automobile']",airplane
400,2,"['truck'; 'dog'; 'automobile'; 'deer']",truck
401,0,"['frog'; 'cat'; 'automobile'; 'bird']",frog
402,2,"['deer'; 'automobile'; 'dog'; 'truck']",deer
403,2,"['truck'; 'dog'; 'deer'; 'automobile']",deer
404,0,"['frog'; 'bird'; 'cat'; 'automobile']",frog
405,0,"['cat'; 'frog'; 'automobile'; 'bird']",automobile
406,9,"['bird'; 'frog'; 'automobile'; 'ship']",bird
407,0,"['automobile'; 'frog'; 'cat'; 'bird']",frog
408,9,"['frog'; 'ship'; 'bird'; 'automobile']",ship
409,6,"['deer'; 'horse'; 'airplane'; 'automobile']",deer
410,8,"['frog'; 'cat'; 'airplane'; 'dog']",airplane
411,2,"['automobile'; 'truck'; 'deer'; 'dog']",automobile
412,7,"['bird'; 'dog'; 'frog'; 'automobile']",automobile
413,7,"['bird'; 'automobile'; 'frog'; 'dog']",automobile
414,4,"['dog'; 'airplane'; 'cat'; 'automobile']",airplane
415,0,"['automobile'; 'cat'; 'frog'; 'bird']",cat
416,3,"['automobile'; 'truck'; 'airplane'; 'ship']",ship
417,0,"['automobile'; 'bird'; 'cat'; 'frog']",automobile
418,8,"['frog'; 'airplane'; 'cat'; 'dog']",airplane
419,9,"['frog'; 'automobile'; 'ship'; 'bird']",frog
420,4,"['airplane'; 'cat'; 'dog'; 'automobile']",cat
421,2,"['automobile'; 'deer'; 'dog'; 'truck']",truck
422,7,"['dog'; 'bird'; 'automobile'; 'frog']",automobile
423,2,"['automobile'; 'deer'; 'dog'; 'truck']",truck
424,5,"['cat'; 'horse'; 'automobile'; 'truck']",horse
425,2,"['truck'; 'automobile'; 'dog'; 'deer']",truck
426,5,"['cat'; 'horse'; 'automobile'; 'truck']",horse
427,1,"['truck'; 'bird'; 'frog'; 'deer']",bird
428,9,"['frog'; 'bird'; 'ship'; 'automobile']",frog
429,4,"['automobile'; 'dog'; 'cat'; 'airplane']",cat
