index,true_label,candidate_labels,complementary_label
152,7,"['horse', 'truck', 'dog', 'deer']",truck
153,4,"['bird', 'deer', 'horse', 'dog']",bird
154,6,"['cat', 'bird', 'dog', 'frog']",bird
155,8,"['bird', 'automobile', 'ship', 'truck']",bird
156,5,"['bird', 'dog', 'horse', 'truck']",truck
157,5,"['bird', 'truck', 'horse', 'dog']",truck
158,4,"['dog', 'horse', 'bird', 'deer']",bird
159,3,"['cat', 'dog', 'bird', 'horse']",bird
160,1,"['truck', 'automobile', 'ship', 'horse']",ship
161,8,"['ship', 'truck', 'automobile', 'bird']",truck
162,4,"['horse', 'deer', 'dog', 'bird']",dog
163,7,"['dog', 'truck', 'deer', 'horse']",truck
164,6,"['dog', 'cat', 'bird', 'frog']",bird
165,0,"['bird', 'ship', 'airplane', 'automobile']",ship
166,9,"['truck', 'horse', 'automobile', 'ship']",horse
167,5,"['truck', 'horse', 'dog', 'bird']",truck
168,1,"['truck', 'horse', 'ship', 'automobile']",horse
169,3,"['bird', 'horse', 'dog', 'cat']",horse
170,8,"['automobile', 'bird', 'truck', 'ship']",bird
171,2,"['dog', 'horse', 'deer', 'bird']",horse
172,7,"['horse', 'deer', 'truck', 'dog']",truck
173,5,"['bird', 'dog', 'horse', 'truck']",truck
174,3,"['bird', 'cat', 'horse', 'dog']",horse
175,4,"['horse', 'dog', 'bird', 'deer']",dog
176,1,"['horse', 'truck', 'automobile', 'ship']",ship
177,5,"['truck', 'dog', 'bird', 'horse']",truck
178,7,"['deer', 'truck', 'dog', 'horse']",truck
179,0,"['automobile', 'airplane', 'ship', 'bird']",ship
180,4,"['deer', 'dog', 'bird', 'horse']",dog
181,7,"['dog', 'truck', 'deer', 'horse']",truck
182,5,"['horse', 'bird', 'truck', 'dog']",truck
183,5,"['truck', 'horse', 'dog', 'bird']",truck
184,1,"['truck', 'ship', 'automobile', 'horse']",ship
185,0,"['automobile', 'bird', 'airplane', 'ship']",bird
186,9,"['truck', 'horse', 'automobile', 'ship']",horse
187,6,"['bird', 'cat', 'dog', 'frog']",dog
188,9,"['automobile', 'ship', 'horse', 'truck']",horse
189,0,"['automobile', 'bird', 'ship', 'airplane']",bird
190,8,"['bird', 'truck', 'ship', 'automobile']",bird
191,7,"['truck', 'horse', 'deer', 'dog']",horse
192,8,"['bird', 'ship', 'automobile', 'truck']",bird
193,8,"['ship', 'truck', 'automobile', 'bird']",truck
194,2,"['bird', 'dog', 'deer', 'horse']",dog
195,5,"['dog', 'horse', 'truck', 'bird']",truck
196,2,"['bird', 'dog', 'deer', 'horse']",dog
197,3,"['dog', 'cat', 'horse', 'bird']",horse
198,5,"['truck', 'dog', 'bird', 'horse']",truck
199,0,"['automobile', 'airplane', 'ship', 'bird']",automobile
200,6,"['cat', 'dog', 'bird', 'frog']",dog
201,1,"['automobile', 'truck', 'horse', 'ship']",horse
202,9,"['truck', 'horse', 'automobile', 'ship']",horse
203,3,"['dog', 'cat', 'horse', 'bird']",horse
204,6,"['cat', 'bird', 'frog', 'dog']",bird
205,9,"['automobile', 'truck', 'ship', 'horse']",ship
206,1,"['automobile', 'truck', 'ship', 'horse']",ship
207,3,"['bird', 'cat', 'dog', 'horse']",bird
208,9,"['ship', 'horse', 'automobile', 'truck']",horse
209,6,"['frog', 'cat', 'dog', 'bird']",bird
210,6,"['frog', 'bird', 'dog', 'cat']",dog
211,7,"['horse', 'deer', 'dog', 'truck']",deer
212,1,"['ship', 'truck', 'automobile', 'horse']",horse
213,0,"['bird', 'airplane', 'ship', 'automobile']",bird
214,9,"['automobile', 'ship', 'truck', 'horse']",horse
215,5,"['truck', 'dog', 'bird', 'horse']",truck
216,8,"['automobile', 'ship', 'bird', 'truck']",bird
217,5,"['dog', 'bird', 'horse', 'truck']",truck
218,2,"['bird', 'horse', 'dog', 'deer']",horse
219,9,"['automobile', 'ship', 'truck', 'horse']",ship
220,0,"['automobile', 'airplane', 'bird', 'ship']",bird
221,8,"['truck', 'bird', 'ship', 'automobile']",bird
222,8,"['truck', 'ship', 'bird', 'automobile']",bird
223,0,"['ship', 'bird', 'airplane', 'automobile']",bird
224,6,"['dog', 'cat', 'frog', 'bird']",frog
225,9,"['truck', 'ship', 'automobile', 'horse']",ship
226,1,"['automobile', 'ship', 'horse', 'truck']",ship
227,1,"['automobile', 'ship', 'truck', 'horse']",ship
228,6,"['bird', 'dog', 'cat', 'frog']",dog
229,3,"['cat', 'dog', 'bird', 'horse']",bird
230,7,"['horse', 'truck', 'deer', 'dog']",truck
231,6,"['frog', 'cat', 'bird', 'dog']",dog
232,6,"['frog', 'bird', 'cat', 'dog']",dog
233,0,"['bird', 'ship', 'automobile', 'airplane']",bird
234,6,"['dog', 'frog', 'cat', 'bird']",dog
235,6,"['dog', 'frog', 'bird', 'cat']",dog
236,1,"['automobile', 'horse', 'truck', 'ship']",horse
237,7,"['dog', 'truck', 'deer', 'horse']",truck
238,1,"['automobile', 'ship', 'truck', 'horse']",ship
239,5,"['bird', 'horse', 'dog', 'truck']",bird
240,8,"['bird', 'ship', 'truck', 'automobile']",bird
241,3,"['dog', 'bird', 'cat', 'horse']",dog
242,6,"['dog', 'cat', 'bird', 'frog']",dog
243,6,"['dog', 'bird', 'cat', 'frog']",bird
244,8,"['truck', 'ship', 'bird', 'automobile']",bird
245,6,"['bird', 'dog', 'frog', 'cat']",dog
246,8,"['truck', 'bird', 'ship', 'automobile']",bird
247,4,"['horse', 'dog', 'bird', 'deer']",horse
248,6,"['cat', 'bird', 'frog', 'dog']",dog
249,6,"['bird', 'dog', 'frog', 'cat']",dog
250,1,"['horse', 'ship', 'automobile', 'truck']",horse
251,3,"['bird', 'horse', 'dog', 'cat']",horse
252,8,"['truck', 'automobile', 'bird', 'ship']",truck
253,3,"['bird', 'cat', 'dog', 'horse']",dog
254,4,"['horse', 'bird', 'deer', 'dog']",bird
255,1,"['horse', 'automobile', 'ship', 'truck']",horse
256,7,"['dog', 'deer', 'horse', 'truck']",truck
257,1,"['ship', 'horse', 'automobile', 'truck']",horse
258,3,"['dog', 'horse', 'cat', 'bird']",horse
259,8,"['bird', 'ship', 'truck', 'automobile']",truck
260,5,"['truck', 'dog', 'horse', 'bird']",truck
261,1,"['ship', 'automobile', 'horse', 'truck']",horse
262,1,"['automobile', 'truck', 'ship', 'horse']",ship
263,4,"['bird', 'horse', 'dog', 'deer']",bird
264,0,"['ship', 'bird', 'airplane', 'automobile']",bird
265,9,"['truck', 'ship', 'automobile', 'horse']",ship
266,3,"['bird', 'cat', 'horse', 'dog']",bird
267,7,"['dog', 'deer', 'truck', 'horse']",truck
268,4,"['deer', 'horse', 'bird', 'dog']",bird
269,9,"['horse', 'ship', 'automobile', 'truck']",horse
270,9,"['ship', 'horse', 'truck', 'automobile']",horse
271,2,"['deer', 'dog', 'bird', 'horse']",dog
272,4,"['deer', 'horse', 'dog', 'bird']",horse
273,9,"['automobile', 'ship', 'truck', 'horse']",ship
274,9,"['truck', 'horse', 'automobile', 'ship']",horse
275,1,"['horse', 'truck', 'automobile', 'ship']",ship
276,0,"['ship', 'automobile', 'airplane', 'bird']",bird
277,5,"['truck', 'horse', 'bird', 'dog']",horse
278,9,"['automobile', 'truck', 'ship', 'horse']",ship
279,0,"['automobile', 'airplane', 'ship', 'bird']",ship
280,8,"['automobile', 'ship', 'truck', 'bird']",bird
281,2,"['dog', 'bird', 'horse', 'deer']",dog
282,1,"['truck', 'horse', 'ship', 'automobile']",horse
283,2,"['bird', 'deer', 'dog', 'horse']",deer
284,0,"['ship', 'automobile', 'airplane', 'bird']",bird
285,5,"['horse', 'truck', 'bird', 'dog']",truck
286,6,"['frog', 'cat', 'bird', 'dog']",cat
287,3,"['dog', 'cat', 'bird', 'horse']",bird
288,2,"['deer', 'dog', 'bird', 'horse']",dog
289,7,"['truck', 'dog', 'horse', 'deer']",deer
290,8,"['bird', 'automobile', 'ship', 'truck']",truck
291,8,"['bird', 'ship', 'truck', 'automobile']",bird
292,6,"['dog', 'cat', 'frog', 'bird']",dog
293,0,"['automobile', 'airplane', 'bird', 'ship']",bird
294,7,"['deer', 'horse', 'truck', 'dog']",truck
295,9,"['truck', 'automobile', 'ship', 'horse']",ship
296,4,"['bird', 'horse', 'deer', 'dog']",bird
297,5,"['truck', 'bird', 'dog', 'horse']",truck
298,6,"['bird', 'cat', 'frog', 'dog']",dog
299,4,"['bird', 'deer', 'dog', 'horse']",dog
300,2,"['dog', 'bird', 'deer', 'horse']",dog
301,1,"['ship', 'truck', 'automobile', 'horse']",horse
302,1,"['ship', 'horse', 'automobile', 'truck']",horse
303,2,"['dog', 'deer', 'horse', 'bird']",dog
304,1,"['ship', 'horse', 'automobile', 'truck']",horse
305,5,"['horse', 'truck', 'bird', 'dog']",truck
306,9,"['horse', 'automobile', 'ship', 'truck']",horse
307,9,"['automobile', 'truck', 'ship', 'horse']",ship
308,0,"['ship', 'airplane', 'bird', 'automobile']",bird
309,8,"['automobile', 'truck', 'bird', 'ship']",bird
310,4,"['horse', 'dog', 'deer', 'bird']",dog
311,1,"['automobile', 'horse', 'ship', 'truck']",horse
312,1,"['truck', 'automobile', 'horse', 'ship']",horse
313,6,"['cat', 'bird', 'frog', 'dog']",dog
314,3,"['dog', 'cat', 'horse', 'bird']",horse
315,3,"['bird', 'horse', 'dog', 'cat']",bird
316,9,"['truck', 'horse', 'automobile', 'ship']",horse
317,0,"['automobile', 'airplane', 'ship', 'bird']",ship
318,7,"['deer', 'dog', 'horse', 'truck']",deer
319,9,"['truck', 'ship', 'automobile', 'horse']",ship
320,7,"['horse', 'truck', 'dog', 'deer']",truck
321,7,"['truck', 'horse', 'deer', 'dog']",truck
322,9,"['horse', 'automobile', 'ship', 'truck']",horse
323,1,"['ship', 'horse', 'automobile', 'truck']",horse
324,5,"['horse', 'dog', 'truck', 'bird']",truck
325,1,"['ship', 'automobile', 'truck', 'horse']",horse
326,6,"['frog', 'bird', 'cat', 'dog']",bird
327,6,"['frog', 'cat', 'dog', 'bird']",dog
328,8,"['ship', 'automobile', 'truck', 'bird']",truck
329,7,"['truck', 'dog', 'deer', 'horse']",truck
330,1,"['ship', 'truck', 'horse', 'automobile']",horse
331,3,"['bird', 'horse', 'dog', 'cat']",horse
332,0,"['bird', 'airplane', 'automobile', 'ship']",bird
333,3,"['dog', 'cat', 'horse', 'bird']",horse
334,3,"['dog', 'horse', 'bird', 'cat']",horse
335,2,"['deer', 'dog', 'horse', 'bird']",dog
336,4,"['bird', 'dog', 'horse', 'deer']",dog
337,5,"['dog', 'bird', 'truck', 'horse']",truck
338,7,"['horse', 'deer', 'dog', 'truck']",truck
339,5,"['bird', 'horse', 'dog', 'truck']",truck
340,9,"['ship', 'horse', 'truck', 'automobile']",horse
341,0,"['bird', 'ship', 'automobile', 'airplane']",ship
342,3,"['horse', 'dog', 'cat', 'bird']",bird
343,4,"['horse', 'deer', 'bird', 'dog']",bird
344,0,"['automobile', 'ship', 'bird', 'airplane']",bird
345,4,"['bird', 'horse', 'deer', 'dog']",dog
346,4,"['horse', 'bird', 'dog', 'deer']",bird
347,6,"['dog', 'bird', 'cat', 'frog']",dog
348,0,"['bird', 'automobile', 'ship', 'airplane']",bird
349,0,"['ship', 'automobile', 'airplane', 'bird']",bird
350,6,"['frog', 'bird', 'dog', 'cat']",dog
351,6,"['bird', 'dog', 'frog', 'cat']",dog
352,0,"['bird', 'ship', 'airplane', 'automobile']",bird
353,8,"['truck', 'bird', 'ship', 'automobile']",bird
354,1,"['ship', 'truck', 'horse', 'automobile']",horse
355,6,"['bird', 'frog', 'dog', 'cat']",dog
356,2,"['bird', 'horse', 'dog', 'deer']",horse
357,9,"['horse', 'ship', 'truck', 'automobile']",horse
358,2,"['bird', 'deer', 'horse', 'dog']",deer
359,5,"['bird', 'horse', 'dog', 'truck']",horse
360,9,"['ship', 'truck', 'automobile', 'horse']",horse
361,6,"['dog', 'bird', 'frog', 'cat']",dog
362,7,"['deer', 'horse', 'truck', 'dog']",truck
363,4,"['horse', 'deer', 'dog', 'bird']",dog
364,1,"['truck', 'automobile', 'horse', 'ship']",horse
365,8,"['automobile', 'bird', 'ship', 'truck']",bird
366,7,"['deer', 'dog', 'horse', 'truck']",deer
367,3,"['cat', 'bird', 'horse', 'dog']",bird
368,6,"['bird', 'dog', 'frog', 'cat']",dog
369,9,"['truck', 'ship', 'automobile', 'horse']",ship
370,3,"['cat', 'dog', 'horse', 'bird']",dog
371,0,"['airplane', 'ship', 'automobile', 'bird']",ship
372,4,"['deer', 'bird', 'dog', 'horse']",bird
373,0,"['automobile', 'ship', 'airplane', 'bird']",ship
374,5,"['truck', 'horse', 'bird', 'dog']",bird
375,1,"['truck', 'ship', 'automobile', 'horse']",ship
376,0,"['airplane', 'bird', 'automobile', 'ship']",bird
377,3,"['horse', 'dog', 'bird', 'cat']",horse
378,4,"['deer', 'bird', 'horse', 'dog']",bird
379,8,"['truck', 'bird', 'automobile', 'ship']",bird
380,5,"['bird', 'dog', 'truck', 'horse']",truck
381,4,"['bird', 'horse', 'deer', 'dog']",dog
382,7,"['dog', 'deer', 'truck', 'horse']",truck
383,2,"['bird', 'deer', 'horse', 'dog']",deer
384,3,"['horse', 'cat', 'dog', 'bird']",horse
385,9,"['truck', 'automobile', 'horse', 'ship']",horse
386,7,"['horse', 'dog', 'deer', 'truck']",truck
387,6,"['bird', 'dog', 'cat', 'frog']",dog
388,7,"['horse', 'deer', 'dog', 'truck']",truck
389,1,"['horse', 'truck', 'automobile', 'ship']",ship
390,4,"['bird', 'deer', 'dog', 'horse']",dog
391,7,"['deer', 'dog', 'horse', 'truck']",deer
392,0,"['automobile', 'bird', 'airplane', 'ship']",bird
393,1,"['ship', 'automobile', 'horse', 'truck']",horse
394,7,"['deer', 'horse', 'truck', 'dog']",truck
395,3,"['bird', 'horse', 'dog', 'cat']",horse
396,1,"['horse', 'truck', 'automobile', 'ship']",horse
397,8,"['automobile', 'bird', 'ship', 'truck']",bird
398,4,"['dog', 'horse', 'bird', 'deer']",bird
399,4,"['deer', 'dog', 'bird', 'horse']",dog
400,2,"['deer', 'dog', 'horse', 'bird']",dog
401,0,"['automobile', 'airplane', 'bird', 'ship']",bird
402,2,"['bird', 'deer', 'dog', 'horse']",deer
403,2,"['bird', 'horse', 'dog', 'deer']",horse
404,0,"['airplane', 'automobile', 'bird', 'ship']",bird
405,0,"['ship', 'bird', 'airplane', 'automobile']",bird
406,9,"['automobile', 'truck', 'ship', 'horse']",ship
407,0,"['automobile', 'bird', 'airplane', 'ship']",bird
408,9,"['automobile', 'truck', 'horse', 'ship']",horse
409,6,"['cat', 'frog', 'bird', 'dog']",bird
410,8,"['bird', 'truck', 'ship', 'automobile']",truck
411,2,"['dog', 'bird', 'deer', 'horse']",horse
412,7,"['horse', 'deer', 'truck', 'dog']",truck
413,7,"['horse', 'deer', 'dog', 'truck']",truck
414,4,"['bird', 'horse', 'dog', 'deer']",dog
415,0,"['ship', 'airplane', 'automobile', 'bird']",bird
416,3,"['cat', 'bird', 'dog', 'horse']",bird
417,0,"['ship', 'airplane', 'bird', 'automobile']",bird
418,8,"['bird', 'ship', 'automobile', 'truck']",bird
419,9,"['ship', 'horse', 'truck', 'automobile']",horse
420,4,"['horse', 'bird', 'deer', 'dog']",dog
421,2,"['bird', 'horse', 'deer', 'dog']",horse
422,7,"['horse', 'dog', 'truck', 'deer']",truck
423,2,"['dog', 'deer', 'bird', 'horse']",bird
424,5,"['bird', 'truck', 'dog', 'horse']",truck
425,2,"['dog', 'bird', 'deer', 'horse']",dog
426,5,"['dog', 'bird', 'truck', 'horse']",truck
427,1,"['horse', 'automobile', 'ship', 'truck']",ship
428,9,"['automobile', 'ship', 'truck', 'horse']",ship
429,4,"['deer', 'dog', 'bird', 'horse']",bird
430,8,"['truck', 'automobile', 'ship', 'bird']",truck
431,5,"['dog', 'horse', 'truck', 'bird']",truck
432,1,"['truck', 'automobile', 'horse', 'ship']",horse
433,7,"['deer', 'horse', 'truck', 'dog']",truck
434,4,"['horse', 'deer', 'dog', 'bird']",dog
435,4,"['horse', 'dog', 'deer', 'bird']",dog
436,0,"['ship', 'bird', 'airplane', 'automobile']",bird
437,6,"['frog', 'dog', 'bird', 'cat']",dog
438,9,"['truck', 'horse', 'automobile', 'ship']",horse
439,0,"['airplane', 'bird', 'ship', 'automobile']",bird
440,7,"['dog', 'truck', 'horse', 'deer']",truck
441,8,"['automobile', 'bird', 'truck', 'ship']",bird
442,8,"['bird', 'truck', 'ship', 'automobile']",truck
443,9,"['automobile', 'horse', 'ship', 'truck']",horse
444,9,"['truck', 'ship', 'horse', 'automobile']",horse
445,3,"['cat', 'horse', 'bird', 'dog']",horse
446,3,"['horse', 'dog', 'bird', 'cat']",horse
447,4,"['deer', 'horse', 'bird', 'dog']",bird
448,0,"['ship', 'automobile', 'airplane', 'bird']",bird
449,4,"['horse', 'deer', 'dog', 'bird']",dog
450,5,"['truck', 'bird', 'dog', 'horse']",bird
451,6,"['frog', 'bird', 'cat', 'dog']",dog
452,6,"['frog', 'cat', 'bird', 'dog']",dog
453,0,"['bird', 'automobile', 'ship', 'airplane']",bird
454,1,"['automobile', 'truck', 'ship', 'horse']",ship
455,0,"['airplane', 'automobile', 'bird', 'ship']",automobile
456,8,"['ship', 'truck', 'bird', 'automobile']",truck
457,0,"['airplane', 'bird', 'automobile', 'ship']",bird
458,4,"['horse', 'deer', 'dog', 'bird']",dog
459,8,"['truck', 'automobile', 'ship', 'bird']",bird
460,8,"['bird', 'truck', 'ship', 'automobile']",truck
461,1,"['automobile', 'ship', 'horse', 'truck']",ship
462,5,"['dog', 'truck', 'horse', 'bird']",truck
463,2,"['bird', 'horse', 'deer', 'dog']",horse
464,6,"['bird', 'cat', 'dog', 'frog']",dog
465,8,"['automobile', 'truck', 'ship', 'bird']",bird
466,1,"['truck', 'ship', 'horse', 'automobile']",ship
467,0,"['automobile', 'airplane', 'bird', 'ship']",bird
468,0,"['bird', 'automobile', 'ship', 'airplane']",bird
469,7,"['horse', 'truck', 'dog', 'deer']",truck
470,7,"['dog', 'horse', 'deer', 'truck']",truck
471,5,"['dog', 'truck', 'bird', 'horse']",truck
472,9,"['automobile', 'ship', 'horse', 'truck']",horse
473,6,"['bird', 'frog', 'cat', 'dog']",dog
474,2,"['deer', 'horse', 'dog', 'bird']",dog
475,8,"['truck', 'automobile', 'bird', 'ship']",bird
476,3,"['bird', 'cat', 'horse', 'dog']",bird
477,4,"['deer', 'dog', 'horse', 'bird']",bird
478,7,"['truck', 'dog', 'horse', 'deer']",truck
479,3,"['bird', 'cat', 'horse', 'dog']",bird
480,9,"['truck', 'automobile', 'horse', 'ship']",horse
481,0,"['automobile', 'ship', 'bird', 'airplane']",bird
482,1,"['horse', 'truck', 'ship', 'automobile']",ship
483,2,"['bird', 'dog', 'deer', 'horse']",dog
484,4,"['deer', 'horse', 'dog', 'bird']",bird
485,8,"['truck', 'bird', 'ship', 'automobile']",bird
486,1,"['horse', 'ship', 'automobile', 'truck']",ship
487,8,"['ship', 'automobile', 'bird', 'truck']",bird
488,6,"['dog', 'frog', 'cat', 'bird']",dog
