index,true_label,cluster_id,candidate_labels,complementary_label
35,22,63,"['skunk'; 'apple'; 'dinosaur'; 'cup']",apple
36,81,52,"['seal'; 'beetle'; 'bowl'; 'dolphin']",bowl
37,11,132,"['girl'; 'lizard'; 'woman'; 'bicycle']",lizard
38,24,36,"['bee'; 'butterfly'; 'willow_tree'; 'boy']",willow_tree
39,84,93,"['skyscraper'; 'shrew'; 'spider'; 'bed']",skyscraper
40,78,53,"['bowl'; 'poppy'; 'turtle'; 'bicycle']",poppy
41,45,105,"['aquarium_fish'; 'snake'; 'ray'; 'sweet_pepper']",snake
42,49,111,"['possum'; 'poppy'; 'streetcar'; 'forest']",streetcar
43,97,100,"['bridge'; 'pickup_truck'; 'seal'; 'spider']",seal
44,56,129,"['lizard'; 'couch'; 'cup'; 'pickup_truck']",couch
45,76,67,"['poppy'; 'tank'; 'crocodile'; 'rocket']",tank
46,11,85,"['house'; 'cockroach'; 'poppy'; 'cattle']",cockroach
47,90,102,"['can'; 'forest'; 'lizard'; 'bicycle']",lizard
48,89,31,"['mouse'; 'sunflower'; 'caterpillar'; 'pickup_truck']",sunflower
49,78,137,"['snail'; 'otter'; 'lamp'; 'turtle']",lamp
50,73,116,"['sea'; 'orchid'; 'rose'; 'train']",orchid
51,14,114,"['woman'; 'can'; 'leopard'; 'streetcar']",woman
52,87,12,"['bridge'; 'lobster'; 'snail'; 'lizard']",lobster
53,9,9,"['tractor'; 'orchid'; 'chair'; 'lion']",chair
54,71,16,"['man'; 'shark'; 'cockroach'; 'train']",cockroach
55,6,112,"['bee'; 'flatfish'; 'boy'; 'streetcar']",boy
56,47,15,"['spider'; 'rose'; 'house'; 'squirrel']",house
57,20,51,"['butterfly'; 'keyboard'; 'man'; 'baby']",keyboard
58,98,49,"['ray'; 'worm'; 'chair'; 'rocket']",worm
59,47,107,"['castle'; 'forest'; 'butterfly'; 'bus']",butterfly
60,36,17,"['table'; 'dinosaur'; 'bed'; 'bicycle']",dinosaur
61,55,81,"['mushroom'; 'crocodile'; 'beetle'; 'chimpanzee']",chimpanzee
62,72,35,"['rabbit'; 'castle'; 'cup'; 'porcupine']",castle
63,43,22,"['tractor'; 'television'; 'sunflower'; 'bottle']",television
64,51,25,"['fox'; 'streetcar'; 'motorcycle'; 'tiger']",streetcar
65,35,57,"['orchid'; 'willow_tree'; 'crocodile'; 'rocket']",crocodile
66,83,110,"['crab'; 'television'; 'lion'; 'trout']",television
67,33,83,"['orchid'; 'hamster'; 'pickup_truck'; 'tractor']",hamster
68,27,0,"['bear'; 'streetcar'; 'wardrobe'; 'butterfly']",streetcar
69,53,107,"['butterfly'; 'castle'; 'bus'; 'forest']",castle
70,92,45,"['tulip'; 'possum'; 'wolf'; 'forest']",wolf
71,50,37,"['squirrel'; 'television'; 'cattle'; 'chair']",television
72,15,43,"['lion'; 'butterfly'; 'house'; 'otter']",butterfly
73,89,136,"['otter'; 'lizard'; 'bus'; 'skyscraper']",bus
74,36,116,"['rose'; 'orchid'; 'train'; 'sea']",train
75,18,38,"['orchid'; 'mountain'; 'skyscraper'; 'bicycle']",skyscraper
76,89,71,"['pine_tree'; 'turtle'; 'orchid'; 'oak_tree']",turtle
77,46,100,"['spider'; 'seal'; 'bridge'; 'pickup_truck']",seal
78,33,141,"['wardrobe'; 'tank'; 'tulip'; 'television']",tulip
79,42,90,"['cloud'; 'bowl'; 'rabbit'; 'bicycle']",bowl
80,39,146,"['mushroom'; 'tractor'; 'lawn_mower'; 'house']",tractor
81,64,113,"['bed'; 'apple'; 'orchid'; 'girl']",apple
82,75,2,"['wardrobe'; 'telephone'; 'rocket'; 'bus']",wardrobe
83,38,42,"['sunflower'; 'willow_tree'; 'woman'; 'fox']",sunflower
84,23,60,"['palm_tree'; 'pear'; 'maple_tree'; 'raccoon']",palm_tree
85,42,129,"['couch'; 'cup'; 'pickup_truck'; 'lizard']",cup
86,66,143,"['leopard'; 'spider'; 'lamp'; 'tank']",lamp
87,77,118,"['maple_tree'; 'rocket'; 'cattle'; 'beaver']",rocket
88,49,111,"['forest'; 'possum'; 'poppy'; 'streetcar']",possum
89,18,90,"['bicycle'; 'cloud'; 'rabbit'; 'bowl']",rabbit
90,46,44,"['tulip'; 'chair'; 'apple'; 'pickup_truck']",chair
91,15,82,"['forest'; 'mountain'; 'motorcycle'; 'apple']",motorcycle
92,35,57,"['rocket'; 'orchid'; 'willow_tree'; 'crocodile']",willow_tree
93,69,20,"['man'; 'chair'; 'maple_tree'; 'streetcar']",chair
94,95,39,"['motorcycle'; 'ray'; 'pine_tree'; 'skyscraper']",pine_tree
95,83,13,"['turtle'; 'forest'; 'pickup_truck'; 'bed']",pickup_truck
96,75,59,"['mushroom'; 'tank'; 'keyboard'; 'sweet_pepper']",tank
97,99,119,"['caterpillar'; 'rose'; 'otter'; 'shrew']",otter
98,73,60,"['pear'; 'palm_tree'; 'raccoon'; 'maple_tree']",palm_tree
99,93,95,"['seal'; 'raccoon'; 'forest'; 'lamp']",forest
100,55,59,"['tank'; 'sweet_pepper'; 'keyboard'; 'mushroom']",keyboard
101,39,91,"['bicycle'; 'skyscraper'; 'telephone'; 'dolphin']",skyscraper
102,4,22,"['television'; 'tractor'; 'sunflower'; 'bottle']",tractor
103,97,43,"['otter'; 'lion'; 'house'; 'butterfly']",house
104,61,147,"['can'; 'cockroach'; 'rose'; 'orange']",cockroach
105,93,26,"['cup'; 'sea'; 'lawn_mower'; 'television']",cup
106,51,38,"['orchid'; 'mountain'; 'skyscraper'; 'bicycle']",mountain
107,69,119,"['rose'; 'shrew'; 'otter'; 'caterpillar']",shrew
108,56,123,"['sea'; 'oak_tree'; 'worm'; 'spider']",worm
109,84,4,"['dinosaur'; 'bear'; 'boy'; 'crocodile']",boy
110,59,99,"['bottle'; 'aquarium_fish'; 'willow_tree'; 'lamp']",aquarium_fish
111,64,53,"['turtle'; 'poppy'; 'bowl'; 'bicycle']",poppy
112,94,70,"['lobster'; 'table'; 'otter'; 'bridge']",otter
113,4,10,"['crocodile'; 'wolf'; 'cattle'; 'girl']",girl
114,11,106,"['kangaroo'; 'rose'; 'table'; 'tank']",rose
115,33,94,"['table'; 'bowl'; 'orange'; 'shrew']",orange
116,68,61,"['elephant'; 'camel'; 'cup'; 'bicycle']",cup
117,38,140,"['otter'; 'road'; 'apple'; 'raccoon']",apple
118,20,20,"['chair'; 'man'; 'streetcar'; 'maple_tree']",man
119,33,88,"['beetle'; 'bee'; 'plate'; 'shrew']",plate
120,34,65,"['dinosaur'; 'bicycle'; 'beaver'; 'leopard']",bicycle
121,32,79,"['boy'; 'aquarium_fish'; 'willow_tree'; 'dolphin']",willow_tree
122,46,49,"['chair'; 'ray'; 'worm'; 'rocket']",worm
123,53,147,"['rose'; 'cockroach'; 'can'; 'orange']",cockroach
124,88,114,"['woman'; 'can'; 'leopard'; 'streetcar']",can
125,67,112,"['bee'; 'boy'; 'streetcar'; 'flatfish']",boy
126,70,26,"['television'; 'lawn_mower'; 'cup'; 'sea']",cup
127,64,56,"['chimpanzee'; 'forest'; 'ray'; 'snail']",ray
128,53,62,"['skunk'; 'rose'; 'baby'; 'lion']",baby
129,64,95,"['forest'; 'lamp'; 'raccoon'; 'seal']",lamp
130,8,16,"['train'; 'man'; 'cockroach'; 'shark']",cockroach
131,96,47,"['kangaroo'; 'possum'; 'streetcar'; 'snail']",streetcar
132,87,142,"['man'; 'otter'; 'bicycle'; 'couch']",bicycle
133,30,14,"['motorcycle'; 'road'; 'camel'; 'bowl']",bowl
134,20,4,"['crocodile'; 'dinosaur'; 'bear'; 'boy']",dinosaur
135,30,33,"['sea'; 'road'; 'forest'; 'whale']",road
136,66,72,"['sweet_pepper'; 'sunflower'; 'bee'; 'telephone']",sunflower
137,19,62,"['baby'; 'skunk'; 'lion'; 'rose']",skunk
138,76,120,"['can'; 'keyboard'; 'bed'; 'man']",keyboard
139,87,32,"['whale'; 'forest'; 'elephant'; 'castle']",forest
140,52,93,"['shrew'; 'bed'; 'spider'; 'skyscraper']",skyscraper
141,62,137,"['snail'; 'otter'; 'turtle'; 'lamp']",lamp
142,35,57,"['rocket'; 'orchid'; 'crocodile'; 'willow_tree']",orchid
143,63,87,"['beetle'; 'rocket'; 'whale'; 'lamp']",rocket
144,40,8,"['skunk'; 'apple'; 'wolf'; 'girl']",girl
145,4,41,"['television'; 'road'; 'tulip'; 'butterfly']",tulip
146,99,48,"['couch'; 'wolf'; 'cattle'; 'maple_tree']",couch
147,63,8,"['girl'; 'wolf'; 'apple'; 'skunk']",apple
148,74,118,"['cattle'; 'rocket'; 'maple_tree'; 'beaver']",rocket
149,53,110,"['trout'; 'crab'; 'lion'; 'television']",lion
150,26,119,"['otter'; 'shrew'; 'rose'; 'caterpillar']",rose
151,95,29,"['crocodile'; 'trout'; 'bicycle'; 'seal']",bicycle
152,48,42,"['sunflower'; 'willow_tree'; 'woman'; 'fox']",woman
153,27,127,"['tractor'; 'fox'; 'elephant'; 'chair']",chair
154,33,83,"['orchid'; 'pickup_truck'; 'hamster'; 'tractor']",hamster
155,29,60,"['raccoon'; 'palm_tree'; 'pear'; 'maple_tree']",palm_tree
156,39,116,"['train'; 'orchid'; 'rose'; 'sea']",rose
157,79,10,"['cattle'; 'wolf'; 'crocodile'; 'girl']",girl
158,32,60,"['pear'; 'raccoon'; 'palm_tree'; 'maple_tree']",palm_tree
159,46,24,"['turtle'; 'pine_tree'; 'chair'; 'elephant']",Pine tree
160,64,23,"['chimpanzee'; 'snail'; 'road'; 'streetcar']",road
161,28,20,"['maple_tree'; 'chair'; 'man'; 'streetcar']",man
162,85,8,"['skunk'; 'apple'; 'wolf'; 'girl']",apple
163,32,2,"['telephone'; 'bus'; 'wardrobe'; 'rocket']",bus
164,82,59,"['sweet_pepper'; 'keyboard'; 'tank'; 'mushroom']",keyboard
165,78,34,"['man'; 'shrew'; 'mushroom'; 'orchid']",mushroom
166,39,91,"['dolphin'; 'telephone'; 'skyscraper'; 'bicycle']",skyscraper
167,54,118,"['maple_tree'; 'cattle'; 'rocket'; 'beaver']",cattle
168,28,30,"['sweet_pepper'; 'lamp'; 'porcupine'; 'crocodile']",lamp
169,66,73,"['turtle'; 'beetle'; 'mushroom'; 'bridge']",beetle
170,65,80,"['oak_tree'; 'poppy'; 'plate'; 'chimpanzee']",plate
171,72,29,"['crocodile'; 'bicycle'; 'seal'; 'trout']",bicycle
172,21,56,"['snail'; 'chimpanzee'; 'ray'; 'forest']",ray
173,64,117,"['butterfly'; 'aquarium_fish'; 'tiger'; 'bottle']",aquarium_fish
174,62,19,"['motorcycle'; 'girl'; 'pickup_truck'; 'bridge']",girl
175,72,96,"['lamp'; 'trout'; 'crab'; 'tank']",trout
176,0,110,"['trout'; 'television'; 'lion'; 'crab']",television
177,44,134,"['road'; 'butterfly'; 'leopard'; 'bear']",road
178,7,86,"['shrew'; 'crocodile'; 'beetle'; 'wardrobe']",crocodile
179,12,146,"['house'; 'mushroom'; 'tractor'; 'lawn_mower']",mushroom
180,19,92,"['mushroom'; 'camel'; 'elephant'; 'seal']",camel
181,11,132,"['woman'; 'bicycle'; 'girl'; 'lizard']",bicycle
182,31,92,"['camel'; 'seal'; 'mushroom'; 'elephant']",camel
183,61,96,"['tank'; 'lamp'; 'trout'; 'crab']",trout
184,79,6,"['couch'; 'sweet_pepper'; 'tractor'; 'trout']",tractor
185,45,105,"['aquarium_fish'; 'snake'; 'ray'; 'sweet_pepper']",snake
186,81,21,"['crab'; 'tank'; 'fox'; 'lobster']",fox
187,79,122,"['elephant'; 'bus'; 'lobster'; 'tank']",elephant
188,98,72,"['bee'; 'sweet_pepper'; 'sunflower'; 'telephone']",telephone
189,43,114,"['leopard'; 'can'; 'woman'; 'streetcar']",woman
190,46,20,"['chair'; 'maple_tree'; 'man'; 'streetcar']",maple_tree
191,67,30,"['porcupine'; 'sweet_pepper'; 'lamp'; 'crocodile']",crocodile
192,80,28,"['beaver'; 'fox'; 'mushroom'; 'lamp']",mushroom
193,68,139,"['flatfish'; 'train'; 'cockroach'; 'bed']",cockroach
194,74,107,"['butterfly'; 'castle'; 'bus'; 'forest']",castle
195,48,66,"['rabbit'; 'bottle'; 'dolphin'; 'girl']",bottle
196,81,74,"['bus'; 'lion'; 'cockroach'; 'elephant']",lion
197,94,4,"['crocodile'; 'boy'; 'bear'; 'dinosaur']",boy
198,86,144,"['camel'; 'tulip'; 'kangaroo'; 'table']",tulip
199,69,14,"['bowl'; 'camel'; 'road'; 'motorcycle']",camel
200,39,64,"['bottle'; 'squirrel'; 'train'; 'beetle']",squirrel
201,73,25,"['fox'; 'streetcar'; 'motorcycle'; 'tiger']",streetcar
202,2,118,"['beaver'; 'cattle'; 'rocket'; 'maple_tree']",beaver
203,46,132,"['lizard'; 'woman'; 'girl'; 'bicycle']",lizard
204,49,35,"['castle'; 'porcupine'; 'cup'; 'rabbit']",castle
205,63,3,"['orchid'; 'skunk'; 'boy'; 'beaver']",boy
206,43,63,"['cup'; 'skunk'; 'dinosaur'; 'apple']",skunk
207,14,58,"['couch'; 'turtle'; 'trout'; 'tiger']",turtle
208,49,35,"['cup'; 'porcupine'; 'rabbit'; 'castle']",castle
209,68,102,"['can'; 'bicycle'; 'lizard'; 'forest']",lizard
210,65,58,"['turtle'; 'tiger'; 'trout'; 'couch']",couch
211,41,136,"['skyscraper'; 'bus'; 'otter'; 'lizard']",otter
212,37,12,"['lizard'; 'bridge'; 'snail'; 'lobster']",lizard
213,45,122,"['elephant'; 'tank'; 'bus'; 'lobster']",bus
214,36,143,"['tank'; 'leopard'; 'spider'; 'lamp']",lamp
215,21,131,"['leopard'; 'cockroach'; 'mushroom'; 'table']",mushroom
216,77,93,"['spider'; 'bed'; 'shrew'; 'skyscraper']",skyscraper
217,37,74,"['bus'; 'lion'; 'elephant'; 'cockroach']",lion
218,39,64,"['squirrel'; 'train'; 'beetle'; 'bottle']",train
219,8,46,"['clock'; 'squirrel'; 'bus'; 'possum']",bus
220,9,4,"['bear'; 'crocodile'; 'dinosaur'; 'boy']",bear
221,62,17,"['bed'; 'table'; 'bicycle'; 'dinosaur']",dinosaur
222,86,87,"['beetle'; 'whale'; 'rocket'; 'lamp']",whale
223,39,91,"['dolphin'; 'bicycle'; 'telephone'; 'skyscraper']",bicycle
224,19,61,"['camel'; 'bicycle'; 'cup'; 'elephant']",bicycle
225,54,30,"['sweet_pepper'; 'porcupine'; 'lamp'; 'crocodile']",porcupine
226,39,18,"['woman'; 'bowl'; 'house'; 'dinosaur']",dinosaur
227,28,20,"['streetcar'; 'maple_tree'; 'man'; 'chair']",man
228,11,49,"['chair'; 'worm'; 'rocket'; 'ray']",worm
229,89,54,"['wolf'; 'can'; 'woman'; 'road']",wolf
230,90,12,"['lizard'; 'bridge'; 'snail'; 'lobster']",lizard
231,90,42,"['woman'; 'fox'; 'willow_tree'; 'sunflower']",fox
232,79,36,"['bee'; 'boy'; 'butterfly'; 'willow_tree']",boy
233,66,41,"['butterfly'; 'road'; 'television'; 'tulip']",road
234,81,94,"['table'; 'shrew'; 'orange'; 'bowl']",orange
235,21,82,"['forest'; 'motorcycle'; 'mountain'; 'apple']",apple
236,79,36,"['butterfly'; 'boy'; 'willow_tree'; 'bee']",boy
237,40,103,"['maple_tree'; 'hamster'; 'elephant'; 'chair']",hamster
238,29,37,"['squirrel'; 'cattle'; 'chair'; 'television']",chair
239,22,9,"['tractor'; 'lion'; 'chair'; 'orchid']",lion
240,13,78,"['sweet_pepper'; 'bee'; 'bridge'; 'rocket']",bridge
241,25,135,"['beaver'; 'clock'; 'forest'; 'shrew']",forest
242,11,44,"['tulip'; 'chair'; 'pickup_truck'; 'apple']",chair
243,38,53,"['poppy'; 'turtle'; 'bicycle'; 'bowl']",bicycle
244,10,5,"['sea'; 'possum'; 'bear'; 'snail']",bear
245,96,89,"['ray'; 'possum'; 'chair'; 'beetle']",chair
246,54,28,"['beaver'; 'lamp'; 'fox'; 'mushroom']",beaver
247,65,69,"['elephant'; 'oak_tree'; 'cockroach'; 'plain']",cockroach
248,39,18,"['woman'; 'dinosaur'; 'house'; 'bowl']",dinosaur
249,40,64,"['train'; 'beetle'; 'bottle'; 'squirrel']",squirrel
250,42,54,"['woman'; 'can'; 'road'; 'wolf']",can
251,48,54,"['wolf'; 'woman'; 'road'; 'can']",woman
252,48,24,"['elephant'; 'turtle'; 'pine_tree'; 'chair']",turtle
253,51,0,"['bear'; 'butterfly'; 'wardrobe'; 'streetcar']",wardrobe
254,11,49,"['rocket'; 'ray'; 'worm'; 'chair']",worm
255,23,128,"['motorcycle'; 'plain'; 'beaver'; 'bus']",beaver
256,23,60,"['raccoon'; 'palm_tree'; 'pear'; 'maple_tree']",palm_tree
257,89,24,"['chair'; 'pine_tree'; 'elephant'; 'turtle']",Pine tree
258,52,89,"['ray'; 'chair'; 'possum'; 'beetle']",chair
259,46,42,"['fox'; 'sunflower'; 'willow_tree'; 'woman']",fox
260,2,117,"['aquarium_fish'; 'bottle'; 'butterfly'; 'tiger']",butterfly
261,95,92,"['mushroom'; 'camel'; 'seal'; 'elephant']",camel
262,43,143,"['leopard'; 'spider'; 'lamp'; 'tank']",lamp
263,86,91,"['bicycle'; 'skyscraper'; 'dolphin'; 'telephone']",bicycle
264,34,28,"['fox'; 'beaver'; 'lamp'; 'mushroom']",lamp
265,66,69,"['elephant'; 'cockroach'; 'plain'; 'oak_tree']",cockroach
266,18,33,"['forest'; 'road'; 'sea'; 'whale']",road
267,46,4,"['dinosaur'; 'crocodile'; 'boy'; 'bear']",dinosaur
268,66,143,"['lamp'; 'tank'; 'leopard'; 'spider']",tank
269,56,102,"['can'; 'lizard'; 'forest'; 'bicycle']",lizard
270,57,110,"['television'; 'lion'; 'trout'; 'crab']",lion
271,1,85,"['house'; 'cockroach'; 'cattle'; 'poppy']",house
272,44,45,"['tulip'; 'forest'; 'wolf'; 'possum']",wolf
273,11,113,"['orchid'; 'bed'; 'girl'; 'apple']",apple
274,82,55,"['table'; 'can'; 'rose'; 'plain']",rose
275,23,60,"['pear'; 'maple_tree'; 'palm_tree'; 'raccoon']",palm_tree
276,90,12,"['lizard'; 'lobster'; 'snail'; 'bridge']",lobster
277,56,99,"['bottle'; 'willow_tree'; 'lamp'; 'aquarium_fish']",lamp
278,19,22,"['television'; 'bottle'; 'tractor'; 'sunflower']",bottle
279,68,35,"['porcupine'; 'castle'; 'rabbit'; 'cup']",castle
280,66,85,"['poppy'; 'cattle'; 'house'; 'cockroach']",cockroach
281,28,120,"['bed'; 'man'; 'keyboard'; 'can']",man
282,1,28,"['lamp'; 'beaver'; 'mushroom'; 'fox']",beaver
283,57,50,"['apple'; 'lawn_mower'; 'poppy'; 'skyscraper']",lawn_mower
284,67,127,"['tractor'; 'elephant'; 'chair'; 'fox']",chair
285,5,135,"['beaver'; 'clock'; 'shrew'; 'forest']",shrew
286,13,35,"['porcupine'; 'cup'; 'castle'; 'rabbit']",castle
287,78,17,"['table'; 'dinosaur'; 'bed'; 'bicycle']",dinosaur
288,6,98,"['pickup_truck'; 'tank'; 'kangaroo'; 'sunflower']",kangaroo
289,84,51,"['man'; 'keyboard'; 'butterfly'; 'baby']",butterfly
290,7,90,"['bicycle'; 'bowl'; 'cloud'; 'rabbit']",bowl
291,41,54,"['can'; 'wolf'; 'road'; 'woman']",wolf
292,65,63,"['dinosaur'; 'apple'; 'skunk'; 'cup']",apple
293,80,65,"['leopard'; 'bicycle'; 'dinosaur'; 'beaver']",bicycle
294,12,12,"['snail'; 'lizard'; 'bridge'; 'lobster']",lizard
295,50,37,"['chair'; 'television'; 'cattle'; 'squirrel']",cattle
296,63,63,"['cup'; 'skunk'; 'dinosaur'; 'apple']",skunk
297,26,28,"['mushroom'; 'lamp'; 'fox'; 'beaver']",lamp
298,8,24,"['chair'; 'turtle'; 'elephant'; 'pine_tree']",turtle
299,53,125,"['bear'; 'oak_tree'; 'clock'; 'wardrobe']",clock
300,60,138,"['shark'; 'butterfly'; 'rabbit'; 'mountain']",mountain
301,99,46,"['squirrel'; 'bus'; 'clock'; 'possum']",bus
302,97,129,"['couch'; 'lizard'; 'pickup_truck'; 'cup']",lizard
303,85,42,"['fox'; 'woman'; 'willow_tree'; 'sunflower']",willow_tree
304,0,109,"['fox'; 'hamster'; 'snail'; 'crab']",hamster
305,78,147,"['orange'; 'can'; 'cockroach'; 'rose']",cockroach
306,31,102,"['can'; 'bicycle'; 'lizard'; 'forest']",lizard
307,10,26,"['sea'; 'cup'; 'television'; 'lawn_mower']",television
308,2,28,"['mushroom'; 'fox'; 'lamp'; 'beaver']",fox
309,7,36,"['willow_tree'; 'boy'; 'bee'; 'butterfly']",boy
310,43,71,"['pine_tree'; 'turtle'; 'oak_tree'; 'orchid']",turtle
311,83,13,"['bed'; 'pickup_truck'; 'forest'; 'turtle']",forest
312,97,21,"['fox'; 'lobster'; 'tank'; 'crab']",lobster
313,91,14,"['motorcycle'; 'bowl'; 'road'; 'camel']",bowl
314,82,17,"['table'; 'bed'; 'bicycle'; 'dinosaur']",dinosaur
315,28,125,"['oak_tree'; 'bear'; 'wardrobe'; 'clock']",bear
316,42,69,"['cockroach'; 'oak_tree'; 'plain'; 'elephant']",plain
317,0,25,"['streetcar'; 'tiger'; 'fox'; 'motorcycle']",tiger
318,82,116,"['train'; 'rose'; 'sea'; 'orchid']",sea
319,5,87,"['whale'; 'lamp'; 'beetle'; 'rocket']",whale
320,68,99,"['lamp'; 'bottle'; 'willow_tree'; 'aquarium_fish']",bottle
321,60,67,"['poppy'; 'crocodile'; 'tank'; 'rocket']",crocodile
322,30,14,"['road'; 'bowl'; 'camel'; 'motorcycle']",camel
323,98,125,"['bear'; 'oak_tree'; 'wardrobe'; 'clock']",oak_tree
324,82,87,"['lamp'; 'rocket'; 'whale'; 'beetle']",whale
325,20,51,"['baby'; 'keyboard'; 'butterfly'; 'man']",butterfly
326,64,71,"['oak_tree'; 'orchid'; 'turtle'; 'pine_tree']",orchid
327,66,5,"['snail'; 'bear'; 'sea'; 'possum']",sea
328,10,75,"['road'; 'castle'; 'cockroach'; 'pear']",castle
329,75,80,"['oak_tree'; 'plate'; 'chimpanzee'; 'poppy']",poppy
330,54,17,"['table'; 'bed'; 'bicycle'; 'dinosaur']",dinosaur
331,57,87,"['whale'; 'rocket'; 'beetle'; 'lamp']",whale
332,87,4,"['boy'; 'crocodile'; 'dinosaur'; 'bear']",crocodile
333,66,43,"['house'; 'lion'; 'otter'; 'butterfly']",lion
334,66,60,"['raccoon'; 'palm_tree'; 'pear'; 'maple_tree']",palm_tree
335,73,68,"['plain'; 'shark'; 'tulip'; 'can']",tulip
336,54,7,"['rocket'; 'pear'; 'orange'; 'cup']",orange
337,88,106,"['table'; 'rose'; 'kangaroo'; 'tank']",rose
338,42,115,"['palm_tree'; 'forest'; 'chair'; 'wardrobe']",chair
339,37,50,"['apple'; 'skyscraper'; 'poppy'; 'lawn_mower']",poppy
340,80,3,"['skunk'; 'orchid'; 'boy'; 'beaver']",boy
341,87,32,"['elephant'; 'castle'; 'forest'; 'whale']",castle
342,3,2,"['bus'; 'telephone'; 'rocket'; 'wardrobe']",telephone
343,29,145,"['tank'; 'oak_tree'; 'possum'; 'keyboard']",keyboard
344,43,8,"['apple'; 'skunk'; 'wolf'; 'girl']",apple
345,12,51,"['man'; 'butterfly'; 'keyboard'; 'baby']",keyboard
346,73,123,"['oak_tree'; 'spider'; 'sea'; 'worm']",Oak tree
347,96,89,"['beetle'; 'possum'; 'ray'; 'chair']",chair
348,23,79,"['boy'; 'willow_tree'; 'dolphin'; 'aquarium_fish']",dolphin
349,96,15,"['rose'; 'house'; 'spider'; 'squirrel']",spider
350,84,63,"['dinosaur'; 'apple'; 'skunk'; 'cup']",apple
351,19,22,"['tractor'; 'sunflower'; 'television'; 'bottle']",television
352,62,126,"['leopard'; 'tank'; 'oak_tree'; 'wardrobe']",tank
353,0,110,"['trout'; 'crab'; 'television'; 'lion']",television
354,21,22,"['bottle'; 'tractor'; 'sunflower'; 'television']",tractor
355,11,108,"['cattle'; 'bus'; 'rose'; 'whale']",bus
356,36,80,"['plate'; 'chimpanzee'; 'poppy'; 'oak_tree']",poppy
357,64,69,"['oak_tree'; 'plain'; 'elephant'; 'cockroach']",elephant
358,76,81,"['chimpanzee'; 'beetle'; 'mushroom'; 'crocodile']",chimpanzee
359,60,16,"['shark'; 'train'; 'cockroach'; 'man']",cockroach
360,3,1,"['girl'; 'cup'; 'castle'; 'elephant']",castle
361,80,84,"['table'; 'sea'; 'turtle'; 'trout']",sea
362,82,82,"['forest'; 'motorcycle'; 'apple'; 'mountain']",motorcycle
363,79,97,"['dolphin'; 'mouse'; 'can'; 'forest']",forest
364,26,108,"['rose'; 'bus'; 'whale'; 'cattle']",whale
365,65,126,"['tank'; 'leopard'; 'wardrobe'; 'oak_tree']",wardrobe
366,72,73,"['turtle'; 'mushroom'; 'beetle'; 'bridge']",mushroom
367,11,5,"['possum'; 'sea'; 'bear'; 'snail']",sea
