index,true_label,cluster_id,candidate_labels,complementary_label
48,89,275,"['hamster'; 'seal'; 'skyscraper'; 'whale']",skyscraper
49,78,161,"['trout'; 'squirrel'; 'shark'; 'cockroach']",squirrel
50,73,216,"['possum'; 'lion'; 'bicycle'; 'sunflower']",bicycle
51,14,294,"['rocket'; 'rabbit'; 'apple'; 'table']",rabbit
52,87,12,"['lizard'; 'snail'; 'bridge'; 'lobster']",lizard
53,9,156,"['streetcar'; 'boy'; 'leopard'; 'spider']",boy
54,71,263,"['crab'; 'wardrobe'; 'wolf'; 'bridge']",wardrobe
55,6,200,"['sweet_pepper'; 'lizard'; 'cup'; 'bicycle']",cup
56,47,224,"['willow_tree'; 'pear'; 'elephant'; 'girl']",elephant
57,20,243,"['wardrobe'; 'crocodile'; 'cloud'; 'cockroach']",crocodile
58,98,169,"['sea'; 'lamp'; 'willow_tree'; 'skyscraper']",lamp
59,47,234,"['pear'; 'house'; 'boy'; 'baby']",boy
60,36,213,"['kangaroo'; 'woman'; 'skyscraper'; 'television']",woman
61,55,202,"['baby'; 'couch'; 'elephant'; 'bear']",couch
62,72,273,"['cattle'; 'sunflower'; 'fox'; 'caterpillar']",sunflower
63,43,159,"['bed'; 'elephant'; 'plain'; 'snake']",bed
64,51,260,"['raccoon'; 'motorcycle'; 'pear'; 'palm_tree']",palm_tree
65,35,57,"['orchid'; 'crocodile'; 'willow_tree'; 'rocket']",crocodile
66,83,55,"['plain'; 'rose'; 'can'; 'table']",can
67,33,83,"['tractor'; 'pickup_truck'; 'hamster'; 'orchid']",hamster
68,27,13,"['pickup_truck'; 'bed'; 'turtle'; 'forest']",turtle
69,53,284,"['willow_tree'; 'plain'; 'wolf'; 'clock']",wolf
70,92,45,"['tulip'; 'possum'; 'forest'; 'wolf']",possum
71,50,229,"['skyscraper'; 'sea'; 'girl'; 'tractor']",girl
72,15,222,"['otter'; 'turtle'; 'skunk'; 'pine_tree']",pine_tree
73,89,254,"['mushroom'; 'butterfly'; 'bicycle'; 'plate']",bicycle
74,36,204,"['butterfly'; 'tank'; 'seal'; 'plain']",tank
75,18,38,"['skyscraper'; 'mountain'; 'bicycle'; 'orchid']",bicycle
76,89,71,"['oak_tree'; 'orchid'; 'turtle'; 'pine_tree']",turtle
77,46,100,"['bridge'; 'spider'; 'pickup_truck'; 'seal']",spider
78,33,83,"['pickup_truck'; 'orchid'; 'tractor'; 'hamster']",hamster
79,42,137,"['turtle'; 'snail'; 'lamp'; 'otter']",lamp
80,39,271,"['squirrel'; 'skunk'; 'table'; 'couch']",table
81,64,218,"['pickup_truck'; 'man'; 'streetcar'; 'otter']",man
82,75,277,"['mushroom'; 'kangaroo'; 'tractor'; 'fox']",tractor
83,38,190,"['mushroom'; 'telephone'; 'tank'; 'tulip']",tulip
84,23,221,"['worm'; 'plate'; 'snake'; 'road']",plate
85,42,173,"['elephant'; 'willow_tree'; 'girl'; 'streetcar']",girl
86,66,238,"['whale'; 'orchid'; 'rose'; 'leopard']",orchid
87,77,214,"['lizard'; 'seal'; 'bed'; 'camel']",bed
88,49,16,"['train'; 'man'; 'cockroach'; 'shark']",cockroach
89,18,90,"['rabbit'; 'bowl'; 'bicycle'; 'cloud']",bowl
90,46,299,"['can'; 'hamster'; 'tractor'; 'palm_tree']",hamster
91,15,187,"['rocket'; 'cup'; 'snail'; 'wardrobe']",cup
92,35,186,"['whale'; 'orange'; 'road'; 'mountain']",orange
93,69,202,"['baby'; 'elephant'; 'couch'; 'bear']",couch
94,95,256,"['cattle'; 'seal'; 'bee'; 'television']",television
95,83,40,"['rose'; 'aquarium_fish'; 'television'; 'flatfish']",television
96,75,277,"['tractor'; 'mushroom'; 'kangaroo'; 'fox']",mushroom
97,99,168,"['tank'; 'castle'; 'ray'; 'pine_tree']",castle
98,73,221,"['worm'; 'plate'; 'road'; 'snake']",plate
99,93,38,"['orchid'; 'mountain'; 'skyscraper'; 'bicycle']",skyscraper
100,55,59,"['mushroom'; 'tank'; 'sweet_pepper'; 'keyboard']",tank
101,39,91,"['telephone'; 'bicycle'; 'dolphin'; 'skyscraper']",dolphin
102,4,133,"['telephone'; 'mushroom'; 'sunflower'; 'rabbit']",sunflower
103,97,183,"['woman'; 'baby'; 'shrew'; 'tractor']",tractor
104,61,26,"['sea'; 'lawn_mower'; 'cup'; 'television']",lawn_mower
105,93,294,"['apple'; 'rocket'; 'rabbit'; 'table']",rocket
106,51,279,"['bed'; 'skyscraper'; 'otter'; 'bowl']",otter
107,69,168,"['pine_tree'; 'castle'; 'ray'; 'tank']",castle
108,56,69,"['elephant'; 'cockroach'; 'oak_tree'; 'plain']",cockroach
109,84,281,"['bear'; 'dinosaur'; 'boy'; 'telephone']",dinosaur
110,59,99,"['lamp'; 'willow_tree'; 'aquarium_fish'; 'bottle']",aquarium_fish
111,64,53,"['poppy'; 'bicycle'; 'turtle'; 'bowl']",bicycle
112,94,226,"['lion'; 'motorcycle'; 'porcupine'; 'bear']",motorcycle
113,4,242,"['wolf'; 'whale'; 'tiger'; 'road']",whale
114,11,106,"['rose'; 'tank'; 'table'; 'kangaroo']",kangaroo
115,33,273,"['cattle'; 'caterpillar'; 'fox'; 'sunflower']",caterpillar
116,68,223,"['fox'; 'lawn_mower'; 'boy'; 'elephant']",boy
117,38,195,"['bee'; 'cloud'; 'forest'; 'motorcycle']",forest
118,20,131,"['leopard'; 'table'; 'cockroach'; 'mushroom']",cockroach
119,33,151,"['crab'; 'otter'; 'shrew'; 'hamster']",hamster
120,34,65,"['dinosaur'; 'beaver'; 'leopard'; 'bicycle']",bicycle
121,32,281,"['dinosaur'; 'boy'; 'bear'; 'telephone']",boy
122,46,57,"['orchid'; 'crocodile'; 'rocket'; 'willow_tree']",orchid
123,53,62,"['baby'; 'lion'; 'rose'; 'skunk']",lion
124,88,294,"['apple'; 'table'; 'rabbit'; 'rocket']",table
125,67,241,"['cockroach'; 'lamp'; 'camel'; 'tulip']",lamp
126,70,244,"['tulip'; 'plate'; 'skunk'; 'girl']",skunk
127,64,196,"['lion'; 'lawn_mower'; 'pickup_truck'; 'crocodile']",lawn_mower
128,53,164,"['bus'; 'woman'; 'apple'; 'willow_tree']",woman
129,64,69,"['elephant'; 'plain'; 'oak_tree'; 'cockroach']",cockroach
130,8,256,"['television'; 'bee'; 'seal'; 'cattle']",seal
131,96,47,"['streetcar'; 'snail'; 'possum'; 'kangaroo']",kangaroo
132,87,142,"['bicycle'; 'couch'; 'man'; 'otter']",couch
133,30,204,"['seal'; 'butterfly'; 'plain'; 'tank']",plain
134,20,239,"['pickup_truck'; 'tractor'; 'lobster'; 'fox']",lobster
135,30,150,"['kangaroo'; 'apple'; 'rose'; 'mushroom']",apple
136,66,72,"['telephone'; 'sunflower'; 'sweet_pepper'; 'bee']",sunflower
137,19,295,"['cockroach'; 'oak_tree'; 'bee'; 'pine_tree']",cockroach
138,76,191,"['can'; 'chimpanzee'; 'pine_tree'; 'spider']",chimpanzee
139,87,32,"['forest'; 'castle'; 'whale'; 'elephant']",forest
140,52,254,"['plate'; 'butterfly'; 'mushroom'; 'bicycle']",butterfly
141,62,137,"['snail'; 'otter'; 'turtle'; 'lamp']",lamp
142,35,57,"['orchid'; 'rocket'; 'willow_tree'; 'crocodile']",orchid
143,63,87,"['beetle'; 'rocket'; 'whale'; 'lamp']",rocket
144,40,205,"['tractor'; 'crocodile'; 'pine_tree'; 'flatfish']",crocodile
145,4,14,"['bowl'; 'camel'; 'road'; 'motorcycle']",camel
146,99,289,"['chair'; 'oak_tree'; 'leopard'; 'bus']",leopard
147,63,227,"['cloud'; 'crocodile'; 'lawn_mower'; 'poppy']",lawn_mower
148,74,208,"['chair'; 'bus'; 'keyboard'; 'worm']",bus
149,53,158,"['couch'; 'bear'; 'caterpillar'; 'cup']",couch
150,26,119,"['shrew'; 'rose'; 'caterpillar'; 'otter']",otter
151,95,298,"['rose'; 'crab'; 'bee'; 'fox']",rose
152,48,239,"['pickup_truck'; 'lobster'; 'fox'; 'tractor']",lobster
153,27,196,"['crocodile'; 'lawn_mower'; 'lion'; 'pickup_truck']",lawn_mower
154,33,93,"['skyscraper'; 'shrew'; 'bed'; 'spider']",bed
155,29,60,"['palm_tree'; 'pear'; 'maple_tree'; 'raccoon']",palm_tree
156,39,64,"['squirrel'; 'beetle'; 'train'; 'bottle']",train
157,79,185,"['kangaroo'; 'willow_tree'; 'apple'; 'lobster']",apple
158,32,221,"['worm'; 'road'; 'snake'; 'plate']",road
159,46,140,"['road'; 'raccoon'; 'otter'; 'apple']",raccoon
160,64,23,"['road'; 'chimpanzee'; 'snail'; 'streetcar']",chimpanzee
161,28,155,"['bowl'; 'hamster'; 'table'; 'rabbit']",hamster
162,85,227,"['poppy'; 'crocodile'; 'cloud'; 'lawn_mower']",poppy
163,32,194,"['castle'; 'orchid'; 'pine_tree'; 'sunflower']",castle
164,82,182,"['beetle'; 'crab'; 'mountain'; 'orange']",beetle
165,78,34,"['shrew'; 'orchid'; 'mushroom'; 'man']",orchid
166,39,64,"['squirrel'; 'bottle'; 'train'; 'beetle']",bottle
167,54,25,"['tiger'; 'fox'; 'streetcar'; 'motorcycle']",streetcar
168,28,26,"['lawn_mower'; 'cup'; 'television'; 'sea']",television
169,66,73,"['bridge'; 'turtle'; 'mushroom'; 'beetle']",turtle
170,65,79,"['aquarium_fish'; 'dolphin'; 'willow_tree'; 'boy']",aquarium_fish
171,72,171,"['chair'; 'orchid'; 'pear'; 'rose']",chair
172,21,159,"['plain'; 'snake'; 'elephant'; 'bed']",snake
173,64,117,"['tiger'; 'bottle'; 'butterfly'; 'aquarium_fish']",bottle
174,62,237,"['plain'; 'lizard'; 'rose'; 'ray']",lizard
175,72,96,"['crab'; 'tank'; 'trout'; 'lamp']",lamp
176,0,55,"['rose'; 'can'; 'table'; 'plain']",table
177,44,269,"['tractor'; 'train'; 'hamster'; 'pickup_truck']",hamster
178,7,86,"['shrew'; 'crocodile'; 'wardrobe'; 'beetle']",wardrobe
179,12,192,"['skunk'; 'mouse'; 'bear'; 'road']",skunk
180,19,92,"['seal'; 'elephant'; 'mushroom'; 'camel']",mushroom
181,11,257,"['camel'; 'kangaroo'; 'bowl'; 'elephant']",bowl
182,31,222,"['pine_tree'; 'skunk'; 'turtle'; 'otter']",skunk
183,61,96,"['crab'; 'lamp'; 'trout'; 'tank']",lamp
184,79,188,"['poppy'; 'otter'; 'fox'; 'cup']",cup
185,45,8,"['wolf'; 'skunk'; 'apple'; 'girl']",apple
186,81,163,"['tiger'; 'elephant'; 'sweet_pepper'; 'caterpillar']",sweet_pepper
187,79,46,"['bus'; 'clock'; 'possum'; 'squirrel']",clock
188,98,57,"['crocodile'; 'willow_tree'; 'orchid'; 'rocket']",willow_tree
189,43,17,"['table'; 'bed'; 'dinosaur'; 'bicycle']",dinosaur
190,46,181,"['orange'; 'leopard'; 'rocket'; 'pine_tree']",rocket
191,67,6,"['sweet_pepper'; 'couch'; 'tractor'; 'trout']",couch
192,80,187,"['cup'; 'rocket'; 'snail'; 'wardrobe']",rocket
193,68,139,"['train'; 'bed'; 'cockroach'; 'flatfish']",bed
194,74,107,"['castle'; 'bus'; 'forest'; 'butterfly']",castle
195,48,286,"['streetcar'; 'otter'; 'cloud'; 'shrew']",otter
196,81,283,"['fox'; 'bed'; 'shark'; 'telephone']",bed
197,94,239,"['lobster'; 'pickup_truck'; 'fox'; 'tractor']",lobster
198,86,98,"['kangaroo'; 'pickup_truck'; 'tank'; 'sunflower']",sunflower
199,69,180,"['oak_tree'; 'bicycle'; 'crocodile'; 'orange']",crocodile
200,39,64,"['bottle'; 'train'; 'beetle'; 'squirrel']",squirrel
201,73,25,"['tiger'; 'fox'; 'motorcycle'; 'streetcar']",motorcycle
202,2,214,"['seal'; 'lizard'; 'bed'; 'camel']",lizard
203,46,132,"['woman'; 'lizard'; 'bicycle'; 'girl']",lizard
204,49,16,"['train'; 'shark'; 'cockroach'; 'man']",shark
205,63,28,"['fox'; 'beaver'; 'lamp'; 'mushroom']",lamp
206,43,231,"['dolphin'; 'oak_tree'; 'poppy'; 'tulip']",poppy
207,14,196,"['pickup_truck'; 'crocodile'; 'lion'; 'lawn_mower']",lion
208,49,16,"['train'; 'shark'; 'man'; 'cockroach']",shark
209,68,102,"['can'; 'lizard'; 'bicycle'; 'forest']",lizard
210,65,207,"['butterfly'; 'whale'; 'snail'; 'trout']",whale
211,41,254,"['butterfly'; 'mushroom'; 'plate'; 'bicycle']",mushroom
212,37,42,"['sunflower'; 'willow_tree'; 'fox'; 'woman']",fox
213,45,101,"['crocodile'; 'bottle'; 'possum'; 'road']",bottle
214,36,143,"['lamp'; 'tank'; 'leopard'; 'spider']",tank
215,21,201,"['bed'; 'worm'; 'sweet_pepper'; 'willow_tree']",worm
216,77,284,"['wolf'; 'clock'; 'plain'; 'willow_tree']",clock
217,37,12,"['lobster'; 'snail'; 'lizard'; 'bridge']",lobster
218,39,64,"['bottle'; 'train'; 'squirrel'; 'beetle']",train
219,8,184,"['shark'; 'motorcycle'; 'plate'; 'wolf']",plate
220,9,285,"['girl'; 'palm_tree'; 'sweet_pepper'; 'raccoon']",palm_tree
221,62,25,"['fox'; 'streetcar'; 'tiger'; 'motorcycle']",streetcar
222,86,298,"['rose'; 'crab'; 'fox'; 'bee']",crab
223,39,164,"['woman'; 'apple'; 'bus'; 'willow_tree']",apple
224,19,263,"['wardrobe'; 'crab'; 'bridge'; 'wolf']",crab
225,54,30,"['porcupine'; 'lamp'; 'sweet_pepper'; 'crocodile']",lamp
226,39,250,"['streetcar'; 'can'; 'willow_tree'; 'tractor']",streetcar
227,28,20,"['streetcar'; 'maple_tree'; 'chair'; 'man']",chair
228,11,169,"['skyscraper'; 'sea'; 'lamp'; 'willow_tree']",lamp
229,89,54,"['can'; 'wolf'; 'road'; 'woman']",wolf
230,90,12,"['lobster'; 'snail'; 'bridge'; 'lizard']",lobster
231,90,42,"['fox'; 'willow_tree'; 'woman'; 'sunflower']",woman
232,79,36,"['bee'; 'boy'; 'butterfly'; 'willow_tree']",boy
233,66,21,"['lobster'; 'tank'; 'fox'; 'crab']",lobster
234,81,167,"['camel'; 'pickup_truck'; 'sea'; 'elephant']",sea
235,21,133,"['rabbit'; 'telephone'; 'sunflower'; 'mushroom']",telephone
236,79,36,"['bee'; 'willow_tree'; 'butterfly'; 'boy']",boy
237,40,103,"['chair'; 'elephant'; 'hamster'; 'maple_tree']",elephant
238,29,37,"['chair'; 'cattle'; 'television'; 'squirrel']",cattle
239,22,156,"['spider'; 'leopard'; 'streetcar'; 'boy']",leopard
240,13,124,"['chair'; 'whale'; 'dolphin'; 'cattle']",whale
241,25,135,"['forest'; 'beaver'; 'shrew'; 'clock']",forest
242,11,299,"['can'; 'tractor'; 'palm_tree'; 'hamster']",tractor
243,38,53,"['bowl'; 'poppy'; 'bicycle'; 'turtle']",bicycle
244,10,162,"['mountain'; 'mushroom'; 'porcupine'; 'tractor']",porcupine
245,96,89,"['chair'; 'possum'; 'beetle'; 'ray']",chair
246,54,63,"['cup'; 'dinosaur'; 'apple'; 'skunk']",dinosaur
247,65,48,"['cattle'; 'maple_tree'; 'couch'; 'wolf']",couch
248,39,250,"['can'; 'streetcar'; 'tractor'; 'willow_tree']",tractor
249,40,252,"['hamster'; 'plain'; 'palm_tree'; 'plate']",palm_tree
250,42,152,"['sweet_pepper'; 'pine_tree'; 'snail'; 'lawn_mower']",Pine tree
251,48,54,"['road'; 'woman'; 'can'; 'wolf']",wolf
252,48,31,"['caterpillar'; 'sunflower'; 'pickup_truck'; 'mouse']",sunflower
253,51,0,"['streetcar'; 'bear'; 'butterfly'; 'wardrobe']",wardrobe
254,11,186,"['orange'; 'road'; 'whale'; 'mountain']",whale
255,23,128,"['motorcycle'; 'beaver'; 'bus'; 'plain']",beaver
256,23,60,"['palm_tree'; 'maple_tree'; 'raccoon'; 'pear']",raccoon
257,89,140,"['otter'; 'road'; 'raccoon'; 'apple']",apple
258,52,89,"['ray'; 'possum'; 'beetle'; 'chair']",chair
259,46,253,"['bee'; 'cloud'; 'flatfish'; 'lion']",flatfish
260,2,117,"['butterfly'; 'aquarium_fish'; 'bottle'; 'tiger']",bottle
261,95,127,"['fox'; 'chair'; 'tractor'; 'elephant']",chair
262,43,143,"['lamp'; 'spider'; 'tank'; 'leopard']",tank
263,86,164,"['apple'; 'woman'; 'willow_tree'; 'bus']",woman
264,34,208,"['bus'; 'keyboard'; 'chair'; 'worm']",keyboard
265,66,48,"['couch'; 'cattle'; 'maple_tree'; 'wolf']",couch
266,18,280,"['wardrobe'; 'flatfish'; 'lawn_mower'; 'snail']",wardrobe
267,46,113,"['girl'; 'bed'; 'orchid'; 'apple']",apple
268,66,193,"['bowl'; 'table'; 'bear'; 'seal']",bowl
269,56,258,"['wolf'; 'orange'; 'snail'; 'sea']",orange
270,57,236,"['maple_tree'; 'shrew'; 'table'; 'keyboard']",shrew
271,1,115,"['chair'; 'wardrobe'; 'palm_tree'; 'forest']",chair
272,44,45,"['forest'; 'possum'; 'tulip'; 'wolf']",tulip
273,11,70,"['bridge'; 'otter'; 'lobster'; 'table']",otter
274,82,160,"['woman'; 'pickup_truck'; 'bottle'; 'orange']",woman
275,23,221,"['plate'; 'snake'; 'worm'; 'road']",snake
276,90,225,"['seal'; 'snake'; 'tank'; 'pine_tree']",tank
277,56,202,"['couch'; 'baby'; 'elephant'; 'bear']",baby
278,19,136,"['bus'; 'skyscraper'; 'otter'; 'lizard']",skyscraper
279,68,273,"['fox'; 'caterpillar'; 'sunflower'; 'cattle']",caterpillar
280,66,251,"['bus'; 'poppy'; 'aquarium_fish'; 'shark']",aquarium_fish
281,28,120,"['can'; 'keyboard'; 'man'; 'bed']",keyboard
282,1,208,"['chair'; 'bus'; 'worm'; 'keyboard']",bus
283,57,1,"['girl'; 'elephant'; 'cup'; 'castle']",castle
284,67,127,"['fox'; 'tractor'; 'elephant'; 'chair']",tractor
285,5,135,"['beaver'; 'clock'; 'shrew'; 'forest']",shrew
286,13,35,"['cup'; 'porcupine'; 'rabbit'; 'castle']",cup
287,78,204,"['butterfly'; 'tank'; 'seal'; 'plain']",butterfly
288,6,244,"['girl'; 'plate'; 'skunk'; 'tulip']",skunk
289,84,243,"['cloud'; 'crocodile'; 'wardrobe'; 'cockroach']",cockroach
290,7,208,"['chair'; 'keyboard'; 'bus'; 'worm']",bus
291,41,54,"['road'; 'can'; 'wolf'; 'woman']",wolf
292,65,152,"['sweet_pepper'; 'snail'; 'lawn_mower'; 'pine_tree']",lawn_mower
293,80,65,"['bicycle'; 'beaver'; 'leopard'; 'dinosaur']",dinosaur
294,12,215,"['maple_tree'; 'orchid'; 'road'; 'table']",orchid
295,50,37,"['cattle'; 'squirrel'; 'chair'; 'television']",chair
296,63,59,"['mushroom'; 'sweet_pepper'; 'keyboard'; 'tank']",keyboard
297,26,244,"['tulip'; 'skunk'; 'plate'; 'girl']",tulip
298,8,140,"['raccoon'; 'otter'; 'road'; 'apple']",otter
299,53,176,"['hamster'; 'bottle'; 'trout'; 'dolphin']",hamster
300,60,138,"['shark'; 'mountain'; 'butterfly'; 'rabbit']",shark
301,99,206,"['woman'; 'snail'; 'chimpanzee'; 'maple_tree']",woman
302,97,173,"['girl'; 'willow_tree'; 'elephant'; 'streetcar']",elephant
303,85,273,"['caterpillar'; 'fox'; 'cattle'; 'sunflower']",fox
304,0,75,"['road'; 'cockroach'; 'pear'; 'castle']",castle
305,78,62,"['rose'; 'skunk'; 'lion'; 'baby']",lion
306,31,102,"['forest'; 'lizard'; 'can'; 'bicycle']",lizard
307,10,211,"['skunk'; 'tiger'; 'couch'; 'bottle']",couch
308,2,208,"['worm'; 'chair'; 'keyboard'; 'bus']",chair
309,7,36,"['willow_tree'; 'butterfly'; 'boy'; 'bee']",boy
310,43,234,"['house'; 'pear'; 'boy'; 'baby']",pear
311,83,248,"['can'; 'train'; 'road'; 'girl']",train
312,97,213,"['woman'; 'kangaroo'; 'skyscraper'; 'television']",skyscraper
313,91,261,"['keyboard'; 'orchid'; 'kangaroo'; 'skunk']",keyboard
314,82,17,"['bed'; 'bicycle'; 'table'; 'dinosaur']",dinosaur
315,28,204,"['butterfly'; 'seal'; 'tank'; 'plain']",tank
316,42,207,"['butterfly'; 'snail'; 'whale'; 'trout']",butterfly
317,0,233,"['plain'; 'sunflower'; 'trout'; 'poppy']",trout
318,82,255,"['squirrel'; 'bottle'; 'shark'; 'poppy']",bottle
319,5,214,"['lizard'; 'bed'; 'camel'; 'seal']",lizard
320,68,99,"['willow_tree'; 'bottle'; 'lamp'; 'aquarium_fish']",bottle
321,60,67,"['crocodile'; 'tank'; 'poppy'; 'rocket']",tank
322,30,292,"['lamp'; 'flatfish'; 'boy'; 'pickup_truck']",boy
323,98,176,"['dolphin'; 'hamster'; 'trout'; 'bottle']",hamster
324,82,164,"['apple'; 'woman'; 'bus'; 'willow_tree']",woman
325,20,51,"['keyboard'; 'baby'; 'butterfly'; 'man']",butterfly
326,64,71,"['pine_tree'; 'orchid'; 'oak_tree'; 'turtle']",oak_tree
327,66,14,"['camel'; 'bowl'; 'road'; 'motorcycle']",bowl
328,10,247,"['kangaroo'; 'clock'; 'aquarium_fish'; 'man']",clock
329,75,293,"['butterfly'; 'lawn_mower'; 'mushroom'; 'woman']",lawn_mower
330,54,291,"['beaver'; 'rose'; 'wolf'; 'mushroom']",beaver
331,57,164,"['woman'; 'willow_tree'; 'apple'; 'bus']",woman
332,87,285,"['raccoon'; 'girl'; 'palm_tree'; 'sweet_pepper']",palm_tree
333,66,43,"['house'; 'butterfly'; 'otter'; 'lion']",butterfly
334,66,68,"['tulip'; 'plain'; 'shark'; 'can']",shark
335,73,166,"['tractor'; 'bee'; 'pine_tree'; 'raccoon']",pine_tree
336,54,152,"['snail'; 'sweet_pepper'; 'pine_tree'; 'lawn_mower']",Pine tree
337,88,220,"['raccoon'; 'fox'; 'turtle'; 'sweet_pepper']",sweet_pepper
338,42,203,"['can'; 'dolphin'; 'cattle'; 'spider']",dolphin
339,37,84,"['table'; 'turtle'; 'trout'; 'sea']",turtle
340,80,187,"['wardrobe'; 'cup'; 'rocket'; 'snail']",cup
341,87,191,"['can'; 'chimpanzee'; 'pine_tree'; 'spider']",chimpanzee
342,3,287,"['plain'; 'poppy'; 'boy'; 'lizard']",boy
343,29,265,"['chair'; 'dolphin'; 'clock'; 'bowl']",clock
344,43,227,"['poppy'; 'cloud'; 'crocodile'; 'lawn_mower']",crocodile
345,12,225,"['pine_tree'; 'seal'; 'tank'; 'snake']",seal
346,73,40,"['rose'; 'flatfish'; 'television'; 'aquarium_fish']",television
347,96,47,"['snail'; 'kangaroo'; 'possum'; 'streetcar']",kangaroo
348,23,79,"['aquarium_fish'; 'boy'; 'willow_tree'; 'dolphin']",boy
349,96,15,"['squirrel'; 'spider'; 'house'; 'rose']",rose
350,84,178,"['dinosaur'; 'cattle'; 'bowl'; 'castle']",castle
351,19,22,"['tractor'; 'sunflower'; 'bottle'; 'television']",bottle
352,62,14,"['camel'; 'road'; 'motorcycle'; 'bowl']",road
353,0,236,"['shrew'; 'maple_tree'; 'keyboard'; 'table']",keyboard
354,21,159,"['elephant'; 'plain'; 'snake'; 'bed']",bed
355,11,282,"['skunk'; 'wolf'; 'shark'; 'baby']",shark
356,36,278,"['rocket'; 'porcupine'; 'possum'; 'palm_tree']",palm_tree
357,64,267,"['pear'; 'tiger'; 'skyscraper'; 'oak_tree']",skyscraper
358,76,81,"['chimpanzee'; 'crocodile'; 'beetle'; 'mushroom']",chimpanzee
359,60,263,"['crab'; 'wolf'; 'wardrobe'; 'bridge']",wardrobe
360,3,66,"['bottle'; 'girl'; 'rabbit'; 'dolphin']",girl
361,80,84,"['trout'; 'sea'; 'table'; 'turtle']",table
362,82,160,"['woman'; 'orange'; 'bottle'; 'pickup_truck']",woman
363,79,116,"['rose'; 'sea'; 'train'; 'orchid']",train
364,26,108,"['cattle'; 'whale'; 'bus'; 'rose']",bus
365,65,213,"['woman'; 'kangaroo'; 'television'; 'skyscraper']",television
