index,true_label,cluster_id,candidate_labels,complementary_label
74,3,0,"['automobile'; 'deer'; 'truck'; 'airplane']",deer
75,1,4,"['ship'; 'dog'; 'airplane'; 'cat']",dog
76,9,6,"['frog'; 'deer'; 'truck'; 'airplane']",frog
77,0,1,"['dog'; 'automobile'; 'cat'; 'bird']",dog
78,3,8,"['airplane'; 'dog'; 'bird'; 'cat']",airplane
79,1,7,"['frog'; 'bird'; 'dog'; 'truck']",frog
80,3,0,"['truck'; 'deer'; 'airplane'; 'automobile']",deer
81,5,2,"['airplane'; 'automobile'; 'ship'; 'frog']",frog
82,4,0,"['truck'; 'airplane'; 'automobile'; 'deer']",truck
83,5,3,"['airplane'; 'cat'; 'ship'; 'automobile']",airplane
84,7,2,"['automobile'; 'airplane'; 'frog'; 'ship']",frog
85,7,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
86,4,4,"['dog'; 'ship'; 'cat'; 'airplane']",ship
87,7,4,"['airplane'; 'dog'; 'ship'; 'cat']",dog
88,9,2,"['ship'; 'frog'; 'airplane'; 'automobile']",frog
89,4,3,"['ship'; 'automobile'; 'airplane'; 'cat']",airplane
90,2,1,"['automobile'; 'dog'; 'bird'; 'cat']",automobile
91,3,2,"['automobile'; 'ship'; 'frog'; 'airplane']",frog
92,8,7,"['dog'; 'bird'; 'frog'; 'truck']",truck
93,0,6,"['deer'; 'truck'; 'frog'; 'airplane']",deer
94,1,3,"['cat'; 'ship'; 'automobile'; 'airplane']",ship
95,6,3,"['cat'; 'ship'; 'automobile'; 'airplane']",ship
96,1,1,"['dog'; 'bird'; 'automobile'; 'cat']",dog
97,1,8,"['bird'; 'cat'; 'airplane'; 'dog']",airplane
98,4,2,"['automobile'; 'airplane'; 'frog'; 'ship']",frog
99,1,2,"['frog'; 'ship'; 'airplane'; 'automobile']",ship
100,8,9,"['truck'; 'bird'; 'frog'; 'automobile']",bird
101,3,1,"['cat'; 'automobile'; 'dog'; 'bird']",automobile
102,9,3,"['ship'; 'cat'; 'automobile'; 'airplane']",cat
103,6,8,"['dog'; 'bird'; 'airplane'; 'cat']",airplane
104,6,8,"['airplane'; 'cat'; 'dog'; 'bird']",cat
105,1,3,"['airplane'; 'automobile'; 'ship'; 'cat']",airplane
106,8,6,"['truck'; 'airplane'; 'deer'; 'frog']",deer
107,5,8,"['airplane'; 'bird'; 'dog'; 'cat']",bird
108,2,9,"['automobile'; 'bird'; 'truck'; 'frog']",automobile
109,9,5,"['ship'; 'horse'; 'cat'; 'frog']",horse
110,9,3,"['ship'; 'cat'; 'airplane'; 'automobile']",cat
111,8,0,"['truck'; 'automobile'; 'deer'; 'airplane']",deer
112,1,6,"['truck'; 'deer'; 'airplane'; 'frog']",deer
113,7,3,"['cat'; 'airplane'; 'automobile'; 'ship']",airplane
114,7,0,"['automobile'; 'airplane'; 'deer'; 'truck']",deer
115,0,0,"['airplane'; 'deer'; 'automobile'; 'truck']",deer
116,0,6,"['airplane'; 'frog'; 'deer'; 'truck']",frog
117,6,0,"['truck'; 'airplane'; 'deer'; 'automobile']",truck
118,9,5,"['horse'; 'ship'; 'cat'; 'frog']",ship
119,1,9,"['automobile'; 'truck'; 'bird'; 'frog']",bird
120,2,9,"['automobile'; 'bird'; 'frog'; 'truck']",automobile
121,2,6,"['frog'; 'truck'; 'deer'; 'airplane']",truck
122,9,5,"['ship'; 'horse'; 'frog'; 'cat']",horse
123,2,0,"['automobile'; 'airplane'; 'truck'; 'deer']",truck
124,6,2,"['airplane'; 'automobile'; 'frog'; 'ship']",airplane
125,6,3,"['ship'; 'airplane'; 'cat'; 'automobile']",cat
126,1,5,"['ship'; 'frog'; 'horse'; 'cat']",frog
127,9,5,"['ship'; 'frog'; 'horse'; 'cat']",frog
128,5,2,"['airplane'; 'frog'; 'automobile'; 'ship']",frog
129,0,7,"['bird'; 'frog'; 'dog'; 'truck']",dog
130,4,1,"['cat'; 'dog'; 'bird'; 'automobile']",automobile
131,7,5,"['ship'; 'frog'; 'horse'; 'cat']",frog
132,6,8,"['dog'; 'airplane'; 'cat'; 'bird']",airplane
133,7,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
134,1,8,"['bird'; 'airplane'; 'cat'; 'dog']",bird
135,8,6,"['frog'; 'airplane'; 'truck'; 'deer']",frog
136,1,2,"['frog'; 'ship'; 'automobile'; 'airplane']",ship
137,1,9,"['frog'; 'automobile'; 'truck'; 'bird']",frog
138,2,9,"['bird'; 'truck'; 'automobile'; 'frog']",truck
139,8,3,"['airplane'; 'automobile'; 'ship'; 'cat']",cat
140,1,3,"['cat'; 'ship'; 'airplane'; 'automobile']",ship
141,3,1,"['bird'; 'automobile'; 'cat'; 'dog']",automobile
142,3,4,"['ship'; 'dog'; 'cat'; 'airplane']",dog
143,6,2,"['ship'; 'automobile'; 'airplane'; 'frog']",ship
144,2,5,"['horse'; 'ship'; 'cat'; 'frog']",ship
145,4,4,"['dog'; 'airplane'; 'ship'; 'cat']",airplane
146,9,4,"['ship'; 'dog'; 'cat'; 'airplane']",dog
147,9,1,"['cat'; 'automobile'; 'bird'; 'dog']",cat
148,5,3,"['airplane'; 'automobile'; 'cat'; 'ship']",cat
149,4,6,"['deer'; 'truck'; 'airplane'; 'frog']",truck
150,3,2,"['ship'; 'automobile'; 'airplane'; 'frog']",frog
151,6,3,"['ship'; 'automobile'; 'airplane'; 'cat']",ship
152,7,3,"['cat'; 'ship'; 'airplane'; 'automobile']",ship
153,4,7,"['frog'; 'truck'; 'bird'; 'dog']",truck
154,6,5,"['ship'; 'horse'; 'cat'; 'frog']",horse
155,8,1,"['cat'; 'bird'; 'dog'; 'automobile']",automobile
156,5,0,"['automobile'; 'airplane'; 'truck'; 'deer']",deer
157,5,4,"['ship'; 'airplane'; 'dog'; 'cat']",ship
158,4,1,"['automobile'; 'dog'; 'bird'; 'cat']",automobile
159,3,2,"['automobile'; 'ship'; 'airplane'; 'frog']",frog
160,1,5,"['cat'; 'horse'; 'frog'; 'ship']",ship
161,8,6,"['frog'; 'airplane'; 'deer'; 'truck']",frog
162,4,8,"['dog'; 'airplane'; 'bird'; 'cat']",airplane
163,7,8,"['cat'; 'airplane'; 'bird'; 'dog']",airplane
164,6,4,"['airplane'; 'cat'; 'dog'; 'ship']",cat
165,0,6,"['airplane'; 'frog'; 'deer'; 'truck']",frog
166,9,2,"['frog'; 'ship'; 'automobile'; 'airplane']",frog
167,5,0,"['deer'; 'airplane'; 'automobile'; 'truck']",airplane
168,1,2,"['ship'; 'automobile'; 'frog'; 'airplane']",frog
169,3,3,"['airplane'; 'ship'; 'cat'; 'automobile']",airplane
170,8,6,"['deer'; 'frog'; 'truck'; 'airplane']",deer
171,2,1,"['cat'; 'bird'; 'dog'; 'automobile']",automobile
172,7,3,"['airplane'; 'automobile'; 'ship'; 'cat']",cat
173,5,8,"['airplane'; 'bird'; 'dog'; 'cat']",bird
174,3,3,"['ship'; 'automobile'; 'airplane'; 'cat']",ship
175,4,8,"['bird'; 'airplane'; 'dog'; 'cat']",airplane
176,1,6,"['truck'; 'frog'; 'airplane'; 'deer']",frog
177,5,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
178,7,8,"['dog'; 'bird'; 'airplane'; 'cat']",airplane
179,0,4,"['cat'; 'dog'; 'ship'; 'airplane']",cat
180,4,8,"['airplane'; 'bird'; 'cat'; 'dog']",airplane
181,7,1,"['automobile'; 'dog'; 'cat'; 'bird']",dog
182,5,1,"['dog'; 'bird'; 'automobile'; 'cat']",automobile
183,5,4,"['cat'; 'dog'; 'airplane'; 'ship']",airplane
184,1,2,"['airplane'; 'frog'; 'automobile'; 'ship']",frog
185,0,9,"['frog'; 'automobile'; 'truck'; 'bird']",frog
186,9,1,"['dog'; 'cat'; 'bird'; 'automobile']",dog
187,6,4,"['airplane'; 'cat'; 'ship'; 'dog']",ship
188,9,1,"['cat'; 'dog'; 'bird'; 'automobile']",bird
189,0,6,"['truck'; 'deer'; 'airplane'; 'frog']",deer
190,8,6,"['frog'; 'airplane'; 'deer'; 'truck']",frog
191,7,9,"['bird'; 'automobile'; 'frog'; 'truck']",truck
192,8,5,"['ship'; 'frog'; 'cat'; 'horse']",frog
193,8,6,"['deer'; 'frog'; 'truck'; 'airplane']",truck
194,2,9,"['automobile'; 'frog'; 'bird'; 'truck']",frog
195,5,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
196,2,2,"['airplane'; 'ship'; 'automobile'; 'frog']",ship
197,3,1,"['cat'; 'bird'; 'dog'; 'automobile']",automobile
198,5,8,"['airplane'; 'dog'; 'bird'; 'cat']",airplane
199,0,5,"['frog'; 'ship'; 'horse'; 'cat']",frog
200,6,2,"['airplane'; 'automobile'; 'ship'; 'frog']",airplane
201,1,1,"['cat'; 'bird'; 'dog'; 'automobile']",cat
202,9,3,"['cat'; 'automobile'; 'ship'; 'airplane']",cat
203,3,9,"['truck'; 'automobile'; 'bird'; 'frog']",truck
204,6,2,"['automobile'; 'ship'; 'frog'; 'airplane']",frog
205,9,3,"['cat'; 'automobile'; 'ship'; 'airplane']",cat
206,1,1,"['dog'; 'automobile'; 'cat'; 'bird']",dog
207,3,3,"['airplane'; 'automobile'; 'ship'; 'cat']",airplane
208,9,3,"['airplane'; 'automobile'; 'cat'; 'ship']",cat
209,6,6,"['airplane'; 'frog'; 'truck'; 'deer']",frog
210,6,9,"['automobile'; 'truck'; 'bird'; 'frog']",bird
211,7,4,"['cat'; 'ship'; 'dog'; 'airplane']",ship
212,1,2,"['frog'; 'airplane'; 'automobile'; 'ship']",frog
213,0,7,"['frog'; 'dog'; 'truck'; 'bird']",truck
214,9,3,"['cat'; 'airplane'; 'ship'; 'automobile']",cat
215,5,8,"['airplane'; 'cat'; 'dog'; 'bird']",airplane
216,8,0,"['truck'; 'airplane'; 'automobile'; 'deer']",deer
217,5,2,"['frog'; 'automobile'; 'airplane'; 'ship']",automobile
218,2,0,"['truck'; 'deer'; 'automobile'; 'airplane']",truck
219,9,3,"['cat'; 'ship'; 'airplane'; 'automobile']",ship
220,0,7,"['truck'; 'frog'; 'bird'; 'dog']",frog
221,8,5,"['frog'; 'ship'; 'horse'; 'cat']",frog
222,8,7,"['bird'; 'truck'; 'frog'; 'dog']",truck
223,0,5,"['ship'; 'frog'; 'cat'; 'horse']",frog
224,6,8,"['cat'; 'airplane'; 'dog'; 'bird']",airplane
225,9,3,"['airplane'; 'cat'; 'automobile'; 'ship']",cat
226,1,1,"['dog'; 'automobile'; 'cat'; 'bird']",dog
227,1,7,"['bird'; 'frog'; 'dog'; 'truck']",bird
228,6,2,"['airplane'; 'frog'; 'automobile'; 'ship']",airplane
229,3,4,"['dog'; 'ship'; 'airplane'; 'cat']",ship
230,7,6,"['frog'; 'airplane'; 'truck'; 'deer']",airplane
231,6,9,"['truck'; 'frog'; 'bird'; 'automobile']",truck
232,6,2,"['ship'; 'airplane'; 'automobile'; 'frog']",ship
233,0,6,"['deer'; 'truck'; 'frog'; 'airplane']",deer
234,6,8,"['airplane'; 'bird'; 'cat'; 'dog']",airplane
235,6,0,"['airplane'; 'automobile'; 'truck'; 'deer']",truck
236,1,6,"['deer'; 'truck'; 'frog'; 'airplane']",frog
237,7,0,"['truck'; 'automobile'; 'deer'; 'airplane']",truck
238,1,6,"['frog'; 'deer'; 'airplane'; 'truck']",airplane
239,5,3,"['cat'; 'airplane'; 'ship'; 'automobile']",airplane
240,8,5,"['ship'; 'frog'; 'cat'; 'horse']",frog
241,3,0,"['automobile'; 'deer'; 'truck'; 'airplane']",deer
242,6,1,"['bird'; 'cat'; 'automobile'; 'dog']",automobile
243,6,4,"['cat'; 'dog'; 'ship'; 'airplane']",ship
244,8,7,"['frog'; 'dog'; 'bird'; 'truck']",truck
245,6,8,"['bird'; 'cat'; 'dog'; 'airplane']",dog
246,8,7,"['dog'; 'bird'; 'truck'; 'frog']",truck
247,4,4,"['dog'; 'ship'; 'cat'; 'airplane']",ship
248,6,3,"['ship'; 'automobile'; 'cat'; 'airplane']",ship
249,6,8,"['cat'; 'dog'; 'bird'; 'airplane']",airplane
250,1,6,"['frog'; 'airplane'; 'deer'; 'truck']",frog
251,3,6,"['frog'; 'airplane'; 'truck'; 'deer']",airplane
252,8,9,"['frog'; 'bird'; 'automobile'; 'truck']",automobile
253,3,6,"['airplane'; 'truck'; 'frog'; 'deer']",frog
254,4,6,"['frog'; 'airplane'; 'truck'; 'deer']",airplane
255,1,2,"['airplane'; 'ship'; 'automobile'; 'frog']",frog
256,7,2,"['frog'; 'airplane'; 'automobile'; 'ship']",airplane
257,1,2,"['ship'; 'automobile'; 'airplane'; 'frog']",frog
258,3,8,"['cat'; 'dog'; 'airplane'; 'bird']",airplane
259,8,3,"['airplane'; 'automobile'; 'cat'; 'ship']",cat
260,5,0,"['deer'; 'airplane'; 'automobile'; 'truck']",deer
261,1,8,"['bird'; 'airplane'; 'dog'; 'cat']",bird
262,1,6,"['deer'; 'truck'; 'frog'; 'airplane']",frog
263,4,2,"['frog'; 'airplane'; 'automobile'; 'ship']",airplane
264,0,9,"['automobile'; 'bird'; 'truck'; 'frog']",truck
265,9,3,"['automobile'; 'cat'; 'ship'; 'airplane']",cat
266,3,9,"['truck'; 'frog'; 'automobile'; 'bird']",frog
267,7,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
268,4,2,"['ship'; 'airplane'; 'automobile'; 'frog']",frog
269,9,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
270,9,3,"['ship'; 'automobile'; 'airplane'; 'cat']",cat
271,2,2,"['frog'; 'airplane'; 'automobile'; 'ship']",airplane
272,4,0,"['truck'; 'airplane'; 'deer'; 'automobile']",truck
273,9,0,"['airplane'; 'truck'; 'deer'; 'automobile']",deer
274,9,3,"['ship'; 'airplane'; 'automobile'; 'cat']",cat
275,1,8,"['bird'; 'cat'; 'dog'; 'airplane']",bird
276,0,7,"['bird'; 'frog'; 'truck'; 'dog']",truck
277,5,2,"['automobile'; 'frog'; 'ship'; 'airplane']",frog
278,9,5,"['frog'; 'ship'; 'cat'; 'horse']",ship
279,0,1,"['dog'; 'automobile'; 'cat'; 'bird']",dog
280,8,9,"['bird'; 'automobile'; 'truck'; 'frog']",truck
281,2,7,"['truck'; 'bird'; 'frog'; 'dog']",truck
282,1,2,"['airplane'; 'frog'; 'automobile'; 'ship']",frog
283,2,6,"['truck'; 'frog'; 'deer'; 'airplane']",truck
284,0,5,"['frog'; 'ship'; 'horse'; 'cat']",frog
285,5,8,"['dog'; 'bird'; 'cat'; 'airplane']",bird
286,6,2,"['ship'; 'airplane'; 'frog'; 'automobile']",ship
287,3,2,"['frog'; 'ship'; 'automobile'; 'airplane']",ship
288,2,9,"['automobile'; 'truck'; 'frog'; 'bird']",automobile
289,7,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
290,8,5,"['cat'; 'frog'; 'horse'; 'ship']",horse
291,8,8,"['airplane'; 'dog'; 'bird'; 'cat']",dog
292,6,4,"['ship'; 'airplane'; 'dog'; 'cat']",dog
293,0,1,"['dog'; 'automobile'; 'cat'; 'bird']",dog
294,7,0,"['deer'; 'automobile'; 'truck'; 'airplane']",truck
295,9,3,"['automobile'; 'cat'; 'ship'; 'airplane']",cat
296,4,5,"['frog'; 'ship'; 'cat'; 'horse']",ship
297,5,1,"['automobile'; 'cat'; 'bird'; 'dog']",bird
298,6,4,"['airplane'; 'cat'; 'ship'; 'dog']",airplane
299,4,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
300,2,2,"['frog'; 'airplane'; 'ship'; 'automobile']",airplane
301,1,2,"['airplane'; 'automobile'; 'ship'; 'frog']",frog
302,1,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
303,2,7,"['dog'; 'frog'; 'bird'; 'truck']",dog
304,1,1,"['cat'; 'automobile'; 'bird'; 'dog']",cat
305,5,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
306,9,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
307,9,8,"['airplane'; 'dog'; 'bird'; 'cat']",dog
308,0,7,"['frog'; 'bird'; 'truck'; 'dog']",truck
309,8,7,"['dog'; 'truck'; 'bird'; 'frog']",truck
310,4,9,"['truck'; 'frog'; 'bird'; 'automobile']",frog
311,1,3,"['cat'; 'airplane'; 'ship'; 'automobile']",airplane
312,1,1,"['dog'; 'bird'; 'cat'; 'automobile']",dog
313,6,2,"['automobile'; 'airplane'; 'ship'; 'frog']",automobile
314,3,4,"['dog'; 'cat'; 'ship'; 'airplane']",ship
315,3,5,"['frog'; 'horse'; 'ship'; 'cat']",frog
316,9,3,"['ship'; 'airplane'; 'automobile'; 'cat']",cat
317,0,9,"['truck'; 'bird'; 'frog'; 'automobile']",frog
318,7,1,"['cat'; 'dog'; 'automobile'; 'bird']",automobile
319,9,3,"['ship'; 'airplane'; 'cat'; 'automobile']",cat
320,7,4,"['airplane'; 'ship'; 'cat'; 'dog']",cat
321,7,8,"['dog'; 'airplane'; 'bird'; 'cat']",airplane
322,9,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
323,1,5,"['horse'; 'frog'; 'ship'; 'cat']",frog
324,5,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
325,1,6,"['frog'; 'truck'; 'deer'; 'airplane']",frog
326,6,3,"['cat'; 'airplane'; 'automobile'; 'ship']",airplane
327,6,4,"['ship'; 'dog'; 'cat'; 'airplane']",airplane
328,8,1,"['cat'; 'dog'; 'automobile'; 'bird']",automobile
329,7,0,"['automobile'; 'deer'; 'truck'; 'airplane']",deer
330,1,2,"['automobile'; 'airplane'; 'ship'; 'frog']",frog
331,3,6,"['airplane'; 'frog'; 'truck'; 'deer']",frog
332,0,1,"['dog'; 'bird'; 'automobile'; 'cat']",automobile
333,3,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
334,3,8,"['cat'; 'airplane'; 'bird'; 'dog']",airplane
335,2,6,"['truck'; 'deer'; 'frog'; 'airplane']",truck
336,4,8,"['cat'; 'bird'; 'dog'; 'airplane']",airplane
337,5,0,"['truck'; 'airplane'; 'deer'; 'automobile']",deer
338,7,3,"['ship'; 'automobile'; 'cat'; 'airplane']",ship
339,5,0,"['airplane'; 'truck'; 'automobile'; 'deer']",truck
340,9,3,"['ship'; 'airplane'; 'cat'; 'automobile']",cat
341,0,9,"['truck'; 'frog'; 'bird'; 'automobile']",frog
342,3,4,"['ship'; 'dog'; 'cat'; 'airplane']",airplane
343,4,8,"['dog'; 'cat'; 'bird'; 'airplane']",airplane
344,0,7,"['frog'; 'dog'; 'truck'; 'bird']",frog
345,4,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
346,4,3,"['cat'; 'airplane'; 'automobile'; 'ship']",airplane
347,6,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
348,0,7,"['bird'; 'frog'; 'dog'; 'truck']",dog
349,0,7,"['frog'; 'bird'; 'dog'; 'truck']",truck
350,6,1,"['automobile'; 'cat'; 'dog'; 'bird']",automobile
351,6,8,"['cat'; 'dog'; 'bird'; 'airplane']",airplane
352,0,9,"['automobile'; 'bird'; 'frog'; 'truck']",bird
353,8,5,"['cat'; 'horse'; 'ship'; 'frog']",cat
354,1,1,"['automobile'; 'bird'; 'dog'; 'cat']",bird
355,6,1,"['bird'; 'cat'; 'automobile'; 'dog']",automobile
356,2,3,"['automobile'; 'cat'; 'ship'; 'airplane']",ship
357,9,4,"['ship'; 'dog'; 'airplane'; 'cat']",dog
358,2,8,"['bird'; 'airplane'; 'dog'; 'cat']",airplane
359,5,4,"['cat'; 'ship'; 'dog'; 'airplane']",ship
360,9,9,"['frog'; 'truck'; 'bird'; 'automobile']",bird
361,6,4,"['airplane'; 'ship'; 'dog'; 'cat']",dog
362,7,3,"['airplane'; 'automobile'; 'ship'; 'cat']",cat
363,4,0,"['truck'; 'automobile'; 'deer'; 'airplane']",truck
364,1,3,"['automobile'; 'airplane'; 'cat'; 'ship']",cat
365,8,7,"['truck'; 'bird'; 'dog'; 'frog']",bird
366,7,0,"['deer'; 'truck'; 'airplane'; 'automobile']",truck
367,3,0,"['automobile'; 'truck'; 'deer'; 'airplane']",deer
368,6,8,"['dog'; 'cat'; 'airplane'; 'bird']",airplane
369,9,1,"['dog'; 'cat'; 'automobile'; 'bird']",dog
370,3,9,"['automobile'; 'bird'; 'frog'; 'truck']",automobile
371,0,9,"['automobile'; 'bird'; 'truck'; 'frog']",frog
372,4,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
373,0,0,"['airplane'; 'deer'; 'truck'; 'automobile']",deer
374,5,8,"['dog'; 'airplane'; 'bird'; 'cat']",airplane
375,1,6,"['deer'; 'truck'; 'frog'; 'airplane']",frog
376,0,5,"['cat'; 'ship'; 'frog'; 'horse']",frog
377,3,1,"['dog'; 'bird'; 'cat'; 'automobile']",automobile
378,4,8,"['cat'; 'airplane'; 'bird'; 'dog']",airplane
379,8,7,"['truck'; 'frog'; 'bird'; 'dog']",frog
380,5,6,"['deer'; 'airplane'; 'frog'; 'truck']",airplane
381,4,2,"['ship'; 'frog'; 'automobile'; 'airplane']",automobile
382,7,4,"['ship'; 'airplane'; 'dog'; 'cat']",dog
383,2,9,"['bird'; 'frog'; 'truck'; 'automobile']",truck
384,3,4,"['cat'; 'ship'; 'dog'; 'airplane']",ship
385,9,0,"['deer'; 'airplane'; 'truck'; 'automobile']",deer
386,7,2,"['automobile'; 'airplane'; 'ship'; 'frog']",frog
387,6,2,"['frog'; 'ship'; 'automobile'; 'airplane']",ship
388,7,3,"['cat'; 'automobile'; 'ship'; 'airplane']",automobile
389,1,4,"['airplane'; 'cat'; 'dog'; 'ship']",cat
390,4,6,"['truck'; 'airplane'; 'deer'; 'frog']",truck
391,7,2,"['ship'; 'frog'; 'airplane'; 'automobile']",frog
392,0,4,"['airplane'; 'dog'; 'ship'; 'cat']",dog
393,1,9,"['automobile'; 'frog'; 'bird'; 'truck']",frog
394,7,3,"['ship'; 'cat'; 'automobile'; 'airplane']",cat
395,3,1,"['cat'; 'automobile'; 'bird'; 'dog']",automobile
396,1,8,"['cat'; 'airplane'; 'dog'; 'bird']",airplane
397,8,7,"['frog'; 'dog'; 'bird'; 'truck']",frog
398,4,3,"['cat'; 'airplane'; 'automobile'; 'ship']",airplane
399,4,2,"['ship'; 'automobile'; 'airplane'; 'frog']",ship
400,2,8,"['airplane'; 'bird'; 'cat'; 'dog']",cat
401,0,6,"['deer'; 'frog'; 'airplane'; 'truck']",deer
402,2,9,"['frog'; 'automobile'; 'bird'; 'truck']",automobile
403,2,0,"['truck'; 'automobile'; 'deer'; 'airplane']",deer
