index,true_label,candidate_labels,complementary_label
38,7,"['two'; 'nine'; 'five'; 'six']",nine
39,6,"['six'; 'zero'; 'nine'; 'four']",zero
40,1,"['one'; 'five'; 'three'; 'two']",five
41,8,"['zero'; 'five'; 'three'; 'two']",zero
42,7,"['nine'; 'five'; 'two'; 'six']",five
43,9,"['two'; 'six'; 'one'; 'nine']",six
44,3,"['zero'; 'eight'; 'three'; 'one']",eight
45,9,"['six'; 'nine'; 'one'; 'two']",one
46,8,"['zero'; 'two'; 'three'; 'five']",zero
47,5,"['six'; 'seven'; 'eight'; 'three']",seven
48,9,"['nine'; 'six'; 'one'; 'two']",six
49,3,"['three'; 'zero'; 'one'; 'eight']",zero
50,3,"['three'; 'eight'; 'zero'; 'one']",zero
51,0,"['zero'; 'one'; 'four'; 'nine']",four
52,7,"['five'; 'two'; 'six'; 'nine']",nine
53,4,"['five'; 'eight'; 'zero'; 'three']",zero
54,9,"['nine'; 'one'; 'two'; 'six']",nine
55,8,"['five'; 'three'; 'zero'; 'two']",zero
56,0,"['one'; 'four'; 'nine'; 'zero']",zero
57,9,"['six'; 'one'; 'nine'; 'two']",one
58,4,"['eight'; 'zero'; 'three'; 'five']",zero
59,1,"['three'; 'one'; 'two'; 'five']",five
60,4,"['three'; 'eight'; 'zero'; 'five']",zero
61,4,"['three'; 'zero'; 'eight'; 'five']",zero
62,6,"['nine'; 'four'; 'six'; 'zero']",zero
63,0,"['one'; 'nine'; 'four'; 'zero']",zero
64,4,"['five'; 'eight'; 'zero'; 'three']",zero
65,5,"['three'; 'eight'; 'six'; 'seven']",eight
66,6,"['six'; 'four'; 'nine'; 'zero']",zero
67,1,"['five'; 'one'; 'three'; 'two']",one
68,0,"['nine'; 'zero'; 'one'; 'four']",zero
69,0,"['one'; 'nine'; 'four'; 'zero']",zero
70,1,"['three'; 'two'; 'one'; 'five']",five
71,7,"['six'; 'five'; 'two'; 'nine']",five
72,1,"['one'; 'two'; 'three'; 'five']",five
73,6,"['zero'; 'six'; 'four'; 'nine']",four
74,3,"['three'; 'one'; 'zero'; 'eight']",zero
75,0,"['four'; 'nine'; 'zero'; 'one']",zero
76,2,"['one'; 'eight'; 'zero'; 'six']",zero
77,1,"['two'; 'three'; 'one'; 'five']",three
78,1,"['one'; 'five'; 'three'; 'two']",five
79,7,"['nine'; 'six'; 'two'; 'five']",nine
80,9,"['two'; 'nine'; 'six'; 'one']",nine
81,0,"['nine'; 'zero'; 'four'; 'one']",zero
82,2,"['six'; 'zero'; 'one'; 'eight']",zero
83,6,"['zero'; 'nine'; 'six'; 'four']",nine
84,7,"['nine'; 'five'; 'six'; 'two']",five
85,8,"['zero'; 'five'; 'two'; 'three']",zero
86,3,"['one'; 'eight'; 'three'; 'zero']",zero
87,9,"['six'; 'one'; 'nine'; 'two']",one
88,0,"['zero'; 'nine'; 'one'; 'four']",nine
89,4,"['three'; 'eight'; 'zero'; 'five']",zero
90,6,"['six'; 'four'; 'zero'; 'nine']",zero
91,7,"['six'; 'nine'; 'two'; 'five']",nine
92,4,"['eight'; 'five'; 'zero'; 'three']",zero
93,6,"['nine'; 'six'; 'four'; 'zero']",zero
94,8,"['three'; 'zero'; 'five'; 'two']",zero
95,0,"['one'; 'nine'; 'zero'; 'four']",zero
96,7,"['nine'; 'five'; 'two'; 'six']",five
97,8,"['two'; 'three'; 'five'; 'zero']",zero
98,3,"['one'; 'eight'; 'three'; 'zero']",zero
99,1,"['two'; 'three'; 'one'; 'five']",three
100,5,"['six'; 'three'; 'seven'; 'eight']",three
101,7,"['two'; 'nine'; 'six'; 'five']",nine
102,1,"['one'; 'two'; 'three'; 'five']",five
103,7,"['five'; 'six'; 'nine'; 'two']",nine
104,1,"['three'; 'two'; 'five'; 'one']",five
105,1,"['three'; 'five'; 'one'; 'two']",three
106,6,"['four'; 'six'; 'nine'; 'zero']",zero
107,3,"['zero'; 'three'; 'eight'; 'one']",eight
108,0,"['zero'; 'one'; 'nine'; 'four']",four
109,2,"['one'; 'six'; 'zero'; 'eight']",zero
110,9,"['nine'; 'two'; 'six'; 'one']",two
111,3,"['zero'; 'three'; 'eight'; 'one']",zero
112,1,"['two'; 'one'; 'five'; 'three']",one
113,1,"['three'; 'one'; 'two'; 'five']",five
114,0,"['four'; 'one'; 'nine'; 'zero']",zero
115,4,"['three'; 'zero'; 'five'; 'eight']",zero
116,9,"['nine'; 'six'; 'one'; 'two']",six
117,2,"['six'; 'one'; 'zero'; 'eight']",zero
118,0,"['one'; 'nine'; 'four'; 'zero']",zero
119,0,"['zero'; 'nine'; 'four'; 'one']",nine
120,2,"['zero'; 'one'; 'six'; 'eight']",zero
121,0,"['zero'; 'one'; 'nine'; 'four']",four
122,2,"['one'; 'zero'; 'eight'; 'six']",zero
123,7,"['six'; 'two'; 'five'; 'nine']",five
124,1,"['two'; 'five'; 'three'; 'one']",five
125,8,"['five'; 'two'; 'three'; 'zero']",zero
126,6,"['nine'; 'six'; 'four'; 'zero']",zero
127,4,"['three'; 'five'; 'zero'; 'eight']",zero
128,1,"['five'; 'three'; 'one'; 'two']",three
129,6,"['nine'; 'zero'; 'four'; 'six']",zero
130,3,"['zero'; 'three'; 'one'; 'eight']",zero
131,4,"['eight'; 'five'; 'three'; 'zero']",zero
132,5,"['six'; 'seven'; 'three'; 'eight']",seven
133,9,"['one'; 'nine'; 'two'; 'six']",two
134,1,"['two'; 'one'; 'five'; 'three']",one
135,3,"['three'; 'one'; 'eight'; 'zero']",zero
136,3,"['one'; 'zero'; 'eight'; 'three']",zero
137,8,"['zero'; 'three'; 'five'; 'two']",zero
138,5,"['seven'; 'three'; 'eight'; 'six']",three
139,4,"['three'; 'zero'; 'five'; 'eight']",zero
140,7,"['two'; 'nine'; 'six'; 'five']",nine
141,7,"['two'; 'five'; 'nine'; 'six']",five
142,4,"['zero'; 'three'; 'five'; 'eight']",zero
143,2,"['eight'; 'one'; 'six'; 'zero']",zero
144,8,"['zero'; 'five'; 'two'; 'three']",zero
145,5,"['seven'; 'three'; 'six'; 'eight']",eight
146,8,"['five'; 'two'; 'three'; 'zero']",zero
147,6,"['zero'; 'four'; 'nine'; 'six']",nine
148,7,"['nine'; 'six'; 'five'; 'two']",six
149,3,"['zero'; 'eight'; 'one'; 'three']",eight
150,4,"['zero'; 'three'; 'five'; 'eight']",three
151,6,"['nine'; 'zero'; 'four'; 'six']",nine
152,1,"['three'; 'two'; 'one'; 'five']",five
153,9,"['nine'; 'six'; 'one'; 'two']",six
154,9,"['six'; 'one'; 'nine'; 'two']",nine
155,6,"['zero'; 'nine'; 'six'; 'four']",nine
156,0,"['one'; 'four'; 'nine'; 'zero']",zero
157,3,"['one'; 'zero'; 'three'; 'eight']",zero
158,7,"['five'; 'six'; 'nine'; 'two']",nine
159,2,"['zero'; 'six'; 'eight'; 'one']",eight
160,8,"['three'; 'zero'; 'five'; 'two']",zero
161,2,"['six'; 'zero'; 'eight'; 'one']",zero
162,9,"['six'; 'nine'; 'one'; 'two']",one
163,4,"['eight'; 'five'; 'zero'; 'three']",zero
164,4,"['five'; 'three'; 'eight'; 'zero']",zero
165,6,"['four'; 'six'; 'zero'; 'nine']",zero
166,4,"['zero'; 'eight'; 'five'; 'three']",eight
167,9,"['six'; 'nine'; 'one'; 'two']",one
168,7,"['six'; 'nine'; 'two'; 'five']",nine
169,0,"['zero'; 'one'; 'nine'; 'four']",zero
170,9,"['one'; 'two'; 'six'; 'nine']",two
171,2,"['eight'; 'zero'; 'one'; 'six']",zero
172,9,"['nine'; 'two'; 'six'; 'one']",six
173,5,"['seven'; 'eight'; 'six'; 'three']",eight
174,1,"['two'; 'three'; 'one'; 'five']",three
175,5,"['eight'; 'six'; 'three'; 'seven']",three
176,9,"['two'; 'six'; 'one'; 'nine']",six
177,1,"['three'; 'five'; 'one'; 'two']",three
178,2,"['eight'; 'one'; 'zero'; 'six']",zero
179,3,"['one'; 'zero'; 'three'; 'eight']",zero
180,2,"['zero'; 'six'; 'eight'; 'one']",eight
181,3,"['zero'; 'one'; 'three'; 'eight']",eight
182,5,"['eight'; 'six'; 'seven'; 'three']",seven
183,9,"['one'; 'nine'; 'two'; 'six']",two
184,1,"['three'; 'one'; 'five'; 'two']",five
185,7,"['two'; 'nine'; 'six'; 'five']",nine
186,6,"['six'; 'zero'; 'four'; 'nine']",zero
187,2,"['zero'; 'eight'; 'six'; 'one']",eight
188,8,"['five'; 'two'; 'zero'; 'three']",zero
189,2,"['zero'; 'eight'; 'one'; 'six']",eight
190,2,"['eight'; 'one'; 'six'; 'zero']",zero
191,5,"['three'; 'eight'; 'seven'; 'six']",eight
192,0,"['one'; 'zero'; 'nine'; 'four']",zero
193,7,"['nine'; 'six'; 'two'; 'five']",nine
194,4,"['three'; 'five'; 'eight'; 'zero']",zero
195,9,"['one'; 'two'; 'nine'; 'six']",two
196,7,"['nine'; 'five'; 'six'; 'two']",five
197,8,"['two'; 'three'; 'zero'; 'five']",zero
198,3,"['three'; 'zero'; 'one'; 'eight']",zero
199,2,"['one'; 'zero'; 'six'; 'eight']",zero
200,1,"['two'; 'three'; 'five'; 'one']",three
201,1,"['three'; 'two'; 'one'; 'five']",five
202,8,"['two'; 'zero'; 'five'; 'three']",zero
203,3,"['three'; 'zero'; 'one'; 'eight']",zero
204,6,"['four'; 'zero'; 'six'; 'nine']",zero
205,1,"['one'; 'two'; 'five'; 'three']",five
206,0,"['nine'; 'zero'; 'four'; 'one']",zero
207,3,"['one'; 'three'; 'zero'; 'eight']",zero
208,1,"['two'; 'three'; 'one'; 'five']",three
209,0,"['four'; 'one'; 'nine'; 'zero']",zero
210,0,"['one'; 'nine'; 'zero'; 'four']",zero
211,1,"['five'; 'two'; 'three'; 'one']",five
212,7,"['six'; 'nine'; 'five'; 'two']",nine
213,2,"['zero'; 'six'; 'one'; 'eight']",zero
214,7,"['five'; 'two'; 'nine'; 'six']",nine
215,3,"['zero'; 'three'; 'one'; 'eight']",zero
216,0,"['nine'; 'four'; 'zero'; 'one']",zero
217,4,"['three'; 'five'; 'eight'; 'zero']",zero
218,6,"['six'; 'nine'; 'four'; 'zero']",zero
219,5,"['eight'; 'six'; 'three'; 'seven']",three
220,2,"['six'; 'eight'; 'zero'; 'one']",zero
221,6,"['six'; 'nine'; 'zero'; 'four']",zero
222,4,"['three'; 'five'; 'zero'; 'eight']",zero
223,7,"['five'; 'six'; 'nine'; 'two']",nine
224,1,"['two'; 'three'; 'one'; 'five']",three
225,8,"['three'; 'two'; 'zero'; 'five']",zero
226,9,"['six'; 'two'; 'nine'; 'one']",two
227,9,"['one'; 'two'; 'nine'; 'six']",nine
228,3,"['three'; 'one'; 'zero'; 'eight']",zero
229,0,"['one'; 'four'; 'nine'; 'zero']",zero
230,7,"['six'; 'five'; 'two'; 'nine']",five
231,1,"['five'; 'three'; 'two'; 'one']",five
232,0,"['nine'; 'one'; 'four'; 'zero']",nine
233,2,"['zero'; 'six'; 'one'; 'eight']",zero
234,0,"['nine'; 'one'; 'zero'; 'four']",zero
235,3,"['zero'; 'three'; 'one'; 'eight']",zero
236,5,"['six'; 'eight'; 'seven'; 'three']",eight
237,4,"['three'; 'eight'; 'zero'; 'five']",zero
238,6,"['four'; 'nine'; 'six'; 'zero']",zero
239,5,"['seven'; 'three'; 'eight'; 'six']",three
240,8,"['zero'; 'five'; 'two'; 'three']",zero
241,6,"['nine'; 'four'; 'six'; 'zero']",zero
242,3,"['zero'; 'three'; 'one'; 'eight']",zero
243,7,"['five'; 'six'; 'two'; 'nine']",nine
244,5,"['six'; 'three'; 'seven'; 'eight']",three
245,8,"['three'; 'zero'; 'two'; 'five']",zero
246,0,"['zero'; 'one'; 'nine'; 'four']",four
247,9,"['six'; 'two'; 'nine'; 'one']",two
248,1,"['five'; 'three'; 'two'; 'one']",five
249,0,"['four'; 'nine'; 'zero'; 'one']",zero
250,3,"['zero'; 'one'; 'three'; 'eight']",eight
251,1,"['two'; 'one'; 'five'; 'three']",one
252,2,"['six'; 'zero'; 'one'; 'eight']",zero
253,2,"['eight'; 'zero'; 'one'; 'six']",zero
254,3,"['one'; 'zero'; 'eight'; 'three']",zero
255,3,"['three'; 'eight'; 'zero'; 'one']",zero
256,6,"['six'; 'nine'; 'zero'; 'four']",zero
257,4,"['eight'; 'zero'; 'three'; 'five']",zero
258,7,"['two'; 'nine'; 'six'; 'five']",nine
259,5,"['six'; 'three'; 'seven'; 'eight']",three
260,0,"['one'; 'nine'; 'four'; 'zero']",zero
261,6,"['zero'; 'four'; 'six'; 'nine']",nine
262,2,"['zero'; 'eight'; 'one'; 'six']",eight
263,7,"['two'; 'nine'; 'five'; 'six']",nine
264,9,"['six'; 'one'; 'two'; 'nine']",one
265,8,"['zero'; 'three'; 'two'; 'five']",zero
266,5,"['seven'; 'eight'; 'six'; 'three']",eight
267,9,"['one'; 'two'; 'six'; 'nine']",two
268,2,"['eight'; 'one'; 'six'; 'zero']",zero
269,1,"['one'; 'three'; 'five'; 'two']",five
270,1,"['three'; 'five'; 'two'; 'one']",five
271,4,"['zero'; 'eight'; 'three'; 'five']",zero
272,4,"['eight'; 'five'; 'three'; 'zero']",zero
273,5,"['three'; 'six'; 'seven'; 'eight']",seven
274,6,"['zero'; 'six'; 'nine'; 'four']",nine
275,4,"['zero'; 'eight'; 'three'; 'five']",zero
276,1,"['three'; 'one'; 'two'; 'five']",five
277,2,"['eight'; 'zero'; 'six'; 'one']",zero
278,5,"['eight'; 'seven'; 'three'; 'six']",seven
279,3,"['one'; 'zero'; 'three'; 'eight']",zero
280,9,"['six'; 'nine'; 'two'; 'one']",two
281,3,"['zero'; 'eight'; 'one'; 'three']",eight
282,9,"['nine'; 'one'; 'two'; 'six']",two
283,0,"['nine'; 'four'; 'one'; 'zero']",zero
284,5,"['eight'; 'seven'; 'six'; 'three']",seven
285,9,"['two'; 'one'; 'six'; 'nine']",one
286,6,"['four'; 'six'; 'nine'; 'zero']",zero
287,5,"['eight'; 'three'; 'six'; 'seven']",three
288,7,"['nine'; 'two'; 'six'; 'five']",two
289,4,"['three'; 'five'; 'zero'; 'eight']",zero
290,1,"['three'; 'two'; 'five'; 'one']",five
291,3,"['zero'; 'eight'; 'three'; 'one']",eight
292,4,"['eight'; 'five'; 'three'; 'zero']",zero
293,0,"['nine'; 'zero'; 'one'; 'four']",zero
294,4,"['three'; 'zero'; 'five'; 'eight']",zero
295,8,"['five'; 'two'; 'zero'; 'three']",zero
296,0,"['one'; 'zero'; 'nine'; 'four']",zero
297,4,"['three'; 'five'; 'zero'; 'eight']",zero
298,3,"['three'; 'zero'; 'eight'; 'one']",zero
299,6,"['four'; 'nine'; 'zero'; 'six']",zero
300,8,"['five'; 'two'; 'three'; 'zero']",zero
301,7,"['nine'; 'six'; 'five'; 'two']",nine
302,6,"['four'; 'zero'; 'six'; 'nine']",zero
303,0,"['one'; 'four'; 'nine'; 'zero']",zero
304,9,"['nine'; 'one'; 'two'; 'six']",two
305,7,"['two'; 'five'; 'six'; 'nine']",five
306,5,"['six'; 'three'; 'seven'; 'eight']",eight
307,7,"['six'; 'five'; 'nine'; 'two']",five
308,2,"['one'; 'eight'; 'zero'; 'six']",zero
309,1,"['three'; 'one'; 'two'; 'five']",five
310,1,"['three'; 'two'; 'five'; 'one']",five
311,6,"['four'; 'nine'; 'six'; 'zero']",zero
312,8,"['two'; 'five'; 'three'; 'zero']",zero
313,9,"['two'; 'nine'; 'six'; 'one']",six
314,4,"['eight'; 'three'; 'five'; 'zero']",zero
315,1,"['two'; 'three'; 'five'; 'one']",three
316,5,"['three'; 'eight'; 'six'; 'seven']",eight
317,2,"['one'; 'eight'; 'zero'; 'six']",zero
318,2,"['zero'; 'eight'; 'six'; 'one']",eight
319,9,"['six'; 'nine'; 'two'; 'one']",two
320,0,"['four'; 'zero'; 'one'; 'nine']",zero
321,3,"['zero'; 'three'; 'one'; 'eight']",zero
322,9,"['two'; 'nine'; 'six'; 'one']",six
323,6,"['six'; 'zero'; 'nine'; 'four']",zero
324,7,"['nine'; 'six'; 'five'; 'two']",six
325,2,"['one'; 'eight'; 'six'; 'zero']",zero
326,0,"['four'; 'zero'; 'nine'; 'one']",zero
327,3,"['eight'; 'three'; 'one'; 'zero']",zero
328,5,"['eight'; 'three'; 'six'; 'seven']",three
329,4,"['zero'; 'three'; 'eight'; 'five']",zero
330,3,"['one'; 'zero'; 'eight'; 'three']",zero
331,6,"['zero'; 'four'; 'six'; 'nine']",nine
332,5,"['three'; 'six'; 'eight'; 'seven']",eight
333,8,"['zero'; 'five'; 'two'; 'three']",zero
334,9,"['two'; 'one'; 'nine'; 'six']",one
335,5,"['three'; 'six'; 'eight'; 'seven']",eight
336,4,"['zero'; 'eight'; 'three'; 'five']",zero
337,7,"['five'; 'six'; 'two'; 'nine']",nine
338,4,"['three'; 'zero'; 'eight'; 'five']",zero
339,2,"['one'; 'zero'; 'eight'; 'six']",zero
340,7,"['nine'; 'five'; 'six'; 'two']",five
341,3,"['one'; 'three'; 'zero'; 'eight']",zero
342,4,"['three'; 'five'; 'zero'; 'eight']",zero
343,8,"['two'; 'three'; 'five'; 'zero']",zero
344,9,"['two'; 'nine'; 'one'; 'six']",nine
345,1,"['two'; 'five'; 'one'; 'three']",five
346,9,"['six'; 'one'; 'nine'; 'two']",one
347,2,"['six'; 'one'; 'eight'; 'zero']",zero
348,8,"['two'; 'three'; 'five'; 'zero']",zero
349,7,"['six'; 'two'; 'nine'; 'five']",two
350,9,"['two'; 'nine'; 'one'; 'six']",two
351,1,"['two'; 'three'; 'one'; 'five']",three
352,8,"['three'; 'five'; 'zero'; 'two']",zero
353,7,"['six'; 'nine'; 'five'; 'two']",nine
354,4,"['three'; 'five'; 'eight'; 'zero']",zero
355,1,"['three'; 'two'; 'one'; 'five']",five
356,3,"['zero'; 'eight'; 'one'; 'three']",eight
357,1,"['three'; 'five'; 'two'; 'one']",five
358,1,"['two'; 'one'; 'three'; 'five']",one
359,0,"['one'; 'nine'; 'zero'; 'four']",zero
360,2,"['zero'; 'six'; 'one'; 'eight']",six
361,3,"['eight'; 'one'; 'zero'; 'three']",zero
362,9,"['six'; 'nine'; 'two'; 'one']",nine
363,4,"['three'; 'zero'; 'eight'; 'five']",zero
364,9,"['two'; 'one'; 'nine'; 'six']",one
365,2,"['six'; 'eight'; 'zero'; 'one']",zero
366,1,"['three'; 'one'; 'two'; 'five']",five
367,6,"['zero'; 'four'; 'six'; 'nine']",nine
368,8,"['three'; 'zero'; 'two'; 'five']",zero
369,4,"['zero'; 'five'; 'three'; 'eight']",zero
370,7,"['two'; 'five'; 'nine'; 'six']",five
371,7,"['six'; 'five'; 'two'; 'nine']",five
372,4,"['zero'; 'five'; 'three'; 'eight']",zero
373,4,"['zero'; 'eight'; 'three'; 'five']",zero
374,9,"['two'; 'six'; 'one'; 'nine']",six
375,2,"['zero'; 'six'; 'eight'; 'one']",eight
376,5,"['eight'; 'three'; 'six'; 'seven']",three
377,7,"['nine'; 'six'; 'five'; 'two']",six
378,2,"['zero'; 'one'; 'six'; 'eight']",eight
379,4,"['eight'; 'five'; 'three'; 'zero']",zero
380,4,"['three'; 'zero'; 'eight'; 'five']",zero
381,2,"['zero'; 'eight'; 'one'; 'six']",zero
382,1,"['three'; 'two'; 'one'; 'five']",five
383,9,"['nine'; 'two'; 'one'; 'six']",two
384,7,"['nine'; 'five'; 'six'; 'two']",nine
385,2,"['six'; 'zero'; 'one'; 'eight']",zero
386,8,"['five'; 'three'; 'zero'; 'two']",zero
387,7,"['two'; 'five'; 'six'; 'nine']",five
388,6,"['nine'; 'four'; 'zero'; 'six']",zero
389,9,"['two'; 'one'; 'nine'; 'six']",one
390,2,"['zero'; 'six'; 'one'; 'eight']",six
391,2,"['eight'; 'six'; 'one'; 'zero']",zero
392,3,"['one'; 'three'; 'zero'; 'eight']",zero
393,8,"['five'; 'three'; 'two'; 'zero']",zero
394,1,"['five'; 'two'; 'one'; 'three']",five
395,6,"['nine'; 'six'; 'four'; 'zero']",zero
396,5,"['three'; 'seven'; 'six'; 'eight']",seven
397,1,"['one'; 'two'; 'three'; 'five']",five
398,1,"['one'; 'five'; 'two'; 'three']",five
399,0,"['four'; 'nine'; 'zero'; 'one']",zero
400,2,"['six'; 'zero'; 'one'; 'eight']",zero
401,6,"['four'; 'six'; 'nine'; 'zero']",zero
402,4,"['three'; 'eight'; 'zero'; 'five']",zero
403,5,"['three'; 'eight'; 'six'; 'seven']",eight
404,8,"['zero'; 'two'; 'five'; 'three']",zero
405,3,"['zero'; 'three'; 'one'; 'eight']",zero
406,1,"['three'; 'one'; 'two'; 'five']",five
407,5,"['three'; 'six'; 'eight'; 'seven']",eight
408,1,"['two'; 'one'; 'five'; 'three']",one
409,9,"['one'; 'six'; 'nine'; 'two']",six
410,2,"['zero'; 'six'; 'one'; 'eight']",six
411,7,"['six'; 'five'; 'nine'; 'two']",five
412,4,"['eight'; 'zero'; 'three'; 'five']",zero
413,4,"['eight'; 'zero'; 'five'; 'three']",zero
414,4,"['three'; 'zero'; 'five'; 'eight']",zero
415,8,"['zero'; 'five'; 'three'; 'two']",zero
416,1,"['two'; 'five'; 'one'; 'three']",five
417,5,"['six'; 'seven'; 'three'; 'eight']",seven
418,8,"['two'; 'five'; 'three'; 'zero']",zero
419,9,"['two'; 'nine'; 'one'; 'six']",two
420,5,"['six'; 'eight'; 'seven'; 'three']",eight
421,6,"['zero'; 'nine'; 'six'; 'four']",nine
422,7,"['five'; 'six'; 'nine'; 'two']",nine
423,9,"['nine'; 'two'; 'six'; 'one']",two
424,9,"['nine'; 'one'; 'six'; 'two']",six
425,3,"['eight'; 'three'; 'one'; 'zero']",zero
426,7,"['five'; 'nine'; 'six'; 'two']",nine
427,0,"['zero'; 'one'; 'nine'; 'four']",zero
428,9,"['two'; 'six'; 'nine'; 'one']",six
429,0,"['zero'; 'four'; 'one'; 'nine']",four
430,6,"['four'; 'zero'; 'six'; 'nine']",zero
431,6,"['four'; 'zero'; 'nine'; 'six']",zero
432,2,"['eight'; 'zero'; 'six'; 'one']",zero
433,3,"['eight'; 'one'; 'three'; 'zero']",zero
434,9,"['two'; 'six'; 'nine'; 'one']",six
435,0,"['four'; 'one'; 'nine'; 'zero']",zero
436,7,"['five'; 'nine'; 'six'; 'two']",nine
437,5,"['three'; 'six'; 'seven'; 'eight']",seven
438,4,"['three'; 'eight'; 'five'; 'zero']",zero
439,8,"['zero'; 'five'; 'three'; 'two']",zero
440,0,"['zero'; 'nine'; 'four'; 'one']",four
441,9,"['nine'; 'two'; 'six'; 'one']",two
442,4,"['eight'; 'five'; 'three'; 'zero']",zero
443,1,"['two'; 'three'; 'five'; 'one']",three
444,2,"['eight'; 'one'; 'six'; 'zero']",zero
445,8,"['zero'; 'five'; 'three'; 'two']",zero
446,7,"['five'; 'two'; 'six'; 'nine']",nine
447,1,"['two'; 'three'; 'one'; 'five']",three
448,2,"['eight'; 'six'; 'one'; 'zero']",zero
449,6,"['nine'; 'six'; 'zero'; 'four']",zero
450,1,"['one'; 'two'; 'five'; 'three']",five
451,0,"['nine'; 'one'; 'zero'; 'four']",zero
452,3,"['one'; 'eight'; 'three'; 'zero']",zero
453,0,"['zero'; 'four'; 'nine'; 'one']",four
454,1,"['five'; 'three'; 'one'; 'two']",three
455,1,"['one'; 'five'; 'two'; 'three']",five
456,8,"['three'; 'five'; 'zero'; 'two']",zero
457,2,"['six'; 'one'; 'zero'; 'eight']",zero
458,0,"['four'; 'one'; 'nine'; 'zero']",zero
459,3,"['one'; 'eight'; 'zero'; 'three']",zero
460,9,"['two'; 'nine'; 'one'; 'six']",nine
461,4,"['five'; 'eight'; 'zero'; 'three']",zero
462,0,"['zero'; 'nine'; 'four'; 'one']",four
463,5,"['six'; 'eight'; 'seven'; 'three']",eight
464,0,"['four'; 'one'; 'nine'; 'zero']",zero
465,6,"['four'; 'six'; 'zero'; 'nine']",zero
466,1,"['two'; 'five'; 'one'; 'three']",five
467,7,"['nine'; 'two'; 'five'; 'six']",nine
468,7,"['six'; 'two'; 'nine'; 'five']",two
469,8,"['two'; 'three'; 'five'; 'zero']",zero
470,1,"['one'; 'three'; 'five'; 'two']",five
471,9,"['two'; 'six'; 'nine'; 'one']",six
472,2,"['one'; 'eight'; 'zero'; 'six']",zero
473,0,"['zero'; 'four'; 'nine'; 'one']",four
474,5,"['eight'; 'three'; 'seven'; 'six']",three
475,1,"['three'; 'two'; 'five'; 'one']",five
476,2,"['eight'; 'six'; 'one'; 'zero']",zero
477,2,"['zero'; 'one'; 'eight'; 'six']",eight
478,7,"['five'; 'six'; 'two'; 'nine']",nine
479,3,"['eight'; 'zero'; 'one'; 'three']",zero
480,5,"['six'; 'three'; 'eight'; 'seven']",three
481,4,"['eight'; 'three'; 'five'; 'zero']",zero
482,9,"['one'; 'two'; 'six'; 'nine']",two
483,7,"['six'; 'five'; 'nine'; 'two']",five
484,1,"['three'; 'one'; 'two'; 'five']",one
485,8,"['three'; 'two'; 'zero'; 'five']",zero
486,3,"['eight'; 'one'; 'three'; 'zero']",zero
487,9,"['nine'; 'one'; 'two'; 'six']",one
488,6,"['zero'; 'six'; 'nine'; 'four']",nine
489,0,"['nine'; 'four'; 'one'; 'zero']",zero
490,3,"['eight'; 'three'; 'zero'; 'one']",zero
491,1,"['five'; 'three'; 'two'; 'one']",five
492,1,"['two'; 'five'; 'one'; 'three']",five
493,2,"['one'; 'zero'; 'six'; 'eight']",zero
494,6,"['zero'; 'six'; 'nine'; 'four']",nine
495,3,"['zero'; 'three'; 'one'; 'eight']",zero
