index,true_label,candidate_labels,complementary_label
153,27,"['dolphin'; 'worm'; 'beetle'; 'beaver']",worm
154,33,"['skunk'; 'fox'; 'rocket'; 'willow_tree']",rocket
155,29,"['crocodile'; 'tulip'; 'shark'; 'lawn_mower']",tulip
156,39,"['snail'; 'plain'; 'mountain'; 'road']",mountain
157,79,"['boy'; 'wolf'; 'dolphin'; 'aquarium_fish']",aquarium_fish
158,32,"['castle'; 'willow_tree'; 'seal'; 'elephant']",seal
159,46,"['clock'; 'streetcar'; 'rabbit'; 'bus']",rabbit
160,64,"['trout'; 'bottle'; 'beetle'; 'streetcar']",bottle
161,28,"['bicycle'; 'girl'; 'lawn_mower'; 'oak_tree']",girl
162,85,"['house'; 'cattle'; 'poppy'; 'cockroach']",cattle
163,32,"['willow_tree'; 'castle'; 'elephant'; 'seal']",castle
164,82,"['apple'; 'motorcycle'; 'mountain'; 'forest']",apple
165,78,"['bridge'; 'table'; 'rocket'; 'bee']",rocket
166,39,"['road'; 'mountain'; 'snail'; 'plain']",mountain
167,54,"['worm'; 'woman'; 'rocket'; 'can']",woman
168,28,"['lawn_mower'; 'girl'; 'bicycle'; 'oak_tree']",girl
169,66,"['bottle'; 'girl'; 'dolphin'; 'rabbit']",girl
170,65,"['bicycle'; 'leopard'; 'beaver'; 'dinosaur']",dinosaur
171,72,"['table'; 'bee'; 'television'; 'sweet_pepper']",television
172,21,"['crocodile'; 'girl'; 'telephone'; 'man']",girl
173,64,"['trout'; 'streetcar'; 'bottle'; 'beetle']",streetcar
174,62,"['skyscraper'; 'baby'; 'sea'; 'lion']",baby
175,72,"['table'; 'television'; 'sweet_pepper'; 'bee']",television
176,0,"['whale'; 'sunflower'; 'beaver'; 'camel']",beaver
177,44,"['turtle'; 'apple'; 'pine_tree'; 'chair']",apple
178,7,"['orchid'; 'pickup_truck'; 'dinosaur'; 'rose']",pickup_truck
179,12,"['bus'; 'snake'; 'man'; 'lobster']",snake
180,19,"['mountain'; 'hamster'; 'pine_tree'; 'bridge']",hamster
181,11,"['butterfly'; 'lizard'; 'bridge'; 'mountain']",lizard
182,31,"['pine_tree'; 'fox'; 'caterpillar'; 'sweet_pepper']",fox
183,61,"['camel'; 'bicycle'; 'elephant'; 'cup']",bicycle
184,79,"['boy'; 'dolphin'; 'aquarium_fish'; 'wolf']",aquarium_fish
185,45,"['turtle'; 'forest'; 'rabbit'; 'woman']",forest
186,81,"['beetle'; 'crocodile'; 'mushroom'; 'chimpanzee']",chimpanzee
187,79,"['wolf'; 'dolphin'; 'aquarium_fish'; 'boy']",boy
188,98,"['pickup_truck'; 'sunflower'; 'tank'; 'kangaroo']",sunflower
189,43,"['butterfly'; 'palm_tree'; 'lizard'; 'house']",palm_tree
190,46,"['bus'; 'streetcar'; 'rabbit'; 'clock']",rabbit
191,67,"['crocodile'; 'rose'; 'poppy'; 'telephone']",rose
192,80,"['chimpanzee'; 'plate'; 'oak_tree'; 'poppy']",poppy
193,68,"['can'; 'shrew'; 'turtle'; 'plain']",shrew
194,74,"['elephant'; 'lion'; 'bus'; 'cockroach']",bus
195,48,"['cattle'; 'couch'; 'woman'; 'maple_tree']",couch
196,81,"['chimpanzee'; 'beetle'; 'mushroom'; 'crocodile']",chimpanzee
197,94,"['orange'; 'table'; 'shrew'; 'bowl']",shrew
198,86,"['beetle'; 'shrew'; 'crocodile'; 'whale']",shrew
199,69,"['plain'; 'elephant'; 'oak_tree'; 'cockroach']",elephant
200,39,"['mountain'; 'road'; 'plain'; 'snail']",snail
201,73,"['bridge'; 'wardrobe'; 'beetle'; 'mushroom']",wardrobe
202,2,"['television'; 'rose'; 'whale'; 'butterfly']",rose
203,46,"['bus'; 'streetcar'; 'clock'; 'rabbit']",rabbit
204,49,"['road'; 'chair'; 'rose'; 'apple']",chair
205,63,"['cup'; 'apple'; 'dinosaur'; 'skyscraper']",apple
206,43,"['palm_tree'; 'lizard'; 'house'; 'butterfly']",house
207,14,"['rocket'; 'can'; 'mountain'; 'bowl']",can
208,49,"['rose'; 'apple'; 'chair'; 'road']",chair
209,68,"['shrew'; 'can'; 'plain'; 'turtle']",turtle
210,65,"['bicycle'; 'leopard'; 'beaver'; 'dinosaur']",dinosaur
211,41,"['turtle'; 'tiger'; 'rocket'; 'butterfly']",rocket
212,37,"['chair'; 'tiger'; 'streetcar'; 'cattle']",tiger
213,45,"['forest'; 'woman'; 'turtle'; 'rabbit']",turtle
214,36,"['butterfly'; 'bee'; 'wolf'; 'boy']",wolf
215,21,"['crocodile'; 'man'; 'telephone'; 'girl']",telephone
216,77,"['elephant'; 'bottle'; 'palm_tree'; 'rose']",bottle
217,37,"['chair'; 'cattle'; 'tiger'; 'streetcar']",cattle
218,39,"['road'; 'plain'; 'mountain'; 'snail']",mountain
219,8,"['woman'; 'hamster'; 'apple'; 'skyscraper']",skyscraper
220,9,"['otter'; 'lizard'; 'chimpanzee'; 'train']",train
221,62,"['lion'; 'skyscraper'; 'sea'; 'baby']",lion
222,86,"['shrew'; 'beetle'; 'whale'; 'crocodile']",whale
223,39,"['mountain'; 'road'; 'plain'; 'snail']",mountain
224,19,"['mountain'; 'bridge'; 'hamster'; 'pine_tree']",hamster
225,54,"['rocket'; 'woman'; 'can'; 'worm']",woman
226,39,"['snail'; 'mountain'; 'plain'; 'road']",mountain
227,28,"['lawn_mower'; 'oak_tree'; 'girl'; 'bicycle']",girl
228,11,"['butterfly'; 'bridge'; 'lizard'; 'mountain']",lizard
229,89,"['beetle'; 'chair'; 'possum'; 'ray']",chair
230,90,"['bowl'; 'bicycle'; 'cloud'; 'rabbit']",bicycle
231,90,"['cloud'; 'bowl'; 'bicycle'; 'rabbit']",bowl
232,79,"['wolf'; 'boy'; 'dolphin'; 'aquarium_fish']",boy
233,66,"['girl'; 'bottle'; 'dolphin'; 'rabbit']",dolphin
234,81,"['chimpanzee'; 'crocodile'; 'mushroom'; 'beetle']",chimpanzee
235,21,"['telephone'; 'man'; 'crocodile'; 'girl']",man
236,79,"['wolf'; 'boy'; 'dolphin'; 'aquarium_fish']",boy
237,40,"['tiger'; 'flatfish'; 'aquarium_fish'; 'sea']",aquarium_fish
238,29,"['lawn_mower'; 'crocodile'; 'shark'; 'tulip']",tulip
239,22,"['sweet_pepper'; 'bottle'; 'tiger'; 'train']",tiger
240,13,"['bed'; 'fox'; 'pine_tree'; 'wardrobe']",fox
241,25,"['girl'; 'mountain'; 'tractor'; 'sunflower']",mountain
242,11,"['bridge'; 'butterfly'; 'lizard'; 'mountain']",butterfly
243,38,"['mouse'; 'bicycle'; 'otter'; 'snail']",bicycle
244,10,"['hamster'; 'woman'; 'cup'; 'chair']",woman
245,96,"['tank'; 'trout'; 'crab'; 'lamp']",lamp
246,54,"['woman'; 'rocket'; 'worm'; 'can']",worm
247,65,"['bicycle'; 'dinosaur'; 'leopard'; 'beaver']",dinosaur
248,39,"['road'; 'plain'; 'snail'; 'mountain']",snail
249,40,"['sea'; 'tiger'; 'aquarium_fish'; 'flatfish']",tiger
250,42,"['wolf'; 'worm'; 'fox'; 'sweet_pepper']",worm
251,48,"['cattle'; 'maple_tree'; 'woman'; 'couch']",couch
252,48,"['couch'; 'maple_tree'; 'cattle'; 'woman']",couch
253,51,"['man'; 'dolphin'; 'keyboard'; 'butterfly']",keyboard
254,11,"['bridge'; 'mountain'; 'lizard'; 'butterfly']",lizard
255,23,"['chimpanzee'; 'snake'; 'rocket'; 'sunflower']",chimpanzee
256,23,"['sunflower'; 'rocket'; 'chimpanzee'; 'snake']",chimpanzee
257,89,"['beetle'; 'ray'; 'possum'; 'chair']",chair
258,52,"['dolphin'; 'bowl'; 'beetle'; 'shark']",bowl
259,46,"['rabbit'; 'streetcar'; 'clock'; 'bus']",streetcar
260,2,"['television'; 'butterfly'; 'rose'; 'whale']",butterfly
261,95,"['lamp'; 'seal'; 'forest'; 'raccoon']",forest
262,43,"['palm_tree'; 'house'; 'lizard'; 'butterfly']",house
263,86,"['beetle'; 'crocodile'; 'shrew'; 'whale']",beetle
264,34,"['otter'; 'oak_tree'; 'maple_tree'; 'skunk']",oak_tree
265,66,"['girl'; 'rabbit'; 'bottle'; 'dolphin']",bottle
266,18,"['bowl'; 'kangaroo'; 'dolphin'; 'worm']",kangaroo
267,46,"['clock'; 'bus'; 'rabbit'; 'streetcar']",bus
268,66,"['dolphin'; 'rabbit'; 'girl'; 'bottle']",girl
269,56,"['forest'; 'snake'; 'chimpanzee'; 'road']",snake
270,57,"['wolf'; 'rose'; 'crocodile'; 'orchid']",crocodile
271,1,"['dinosaur'; 'flatfish'; 'hamster'; 'caterpillar']",hamster
272,44,"['apple'; 'turtle'; 'pine_tree'; 'chair']",pine_tree
273,11,"['bridge'; 'lizard'; 'butterfly'; 'mountain']",lizard
274,82,"['forest'; 'mountain'; 'motorcycle'; 'apple']",motorcycle
275,23,"['snake'; 'sunflower'; 'rocket'; 'chimpanzee']",sunflower
276,90,"['cloud'; 'rabbit'; 'bicycle'; 'bowl']",rabbit
277,56,"['snake'; 'road'; 'chimpanzee'; 'forest']",chimpanzee
278,19,"['bridge'; 'mountain'; 'pine_tree'; 'hamster']",hamster
279,68,"['shrew'; 'turtle'; 'can'; 'plain']",can
280,66,"['dolphin'; 'bottle'; 'girl'; 'rabbit']",girl
281,28,"['oak_tree'; 'bicycle'; 'lawn_mower'; 'girl']",bicycle
282,1,"['caterpillar'; 'dinosaur'; 'hamster'; 'flatfish']",hamster
283,57,"['wolf'; 'crocodile'; 'rose'; 'orchid']",wolf
284,67,"['telephone'; 'rose'; 'poppy'; 'crocodile']",rose
285,5,"['bear'; 'rabbit'; 'snake'; 'seal']",rabbit
286,13,"['wardrobe'; 'bed'; 'fox'; 'pine_tree']",Pine tree
287,78,"['rocket'; 'bridge'; 'table'; 'bee']",rocket
288,6,"['train'; 'table'; 'crab'; 'tulip']",table
289,84,"['sea'; 'wardrobe'; 'tulip'; 'tank']",tulip
290,7,"['orchid'; 'rose'; 'pickup_truck'; 'dinosaur']",pickup_truck
291,41,"['butterfly'; 'rocket'; 'turtle'; 'tiger']",tiger
292,65,"['beaver'; 'bicycle'; 'leopard'; 'dinosaur']",bicycle
293,80,"['poppy'; 'chimpanzee'; 'oak_tree'; 'plate']",chimpanzee
294,12,"['lobster'; 'snake'; 'bus'; 'man']",lobster
295,50,"['porcupine'; 'baby'; 'lawn_mower'; 'snail']",lawn_mower
296,63,"['cup'; 'skyscraper'; 'apple'; 'dinosaur']",skyscraper
297,26,"['tiger'; 'dinosaur'; 'leopard'; 'seal']",dinosaur
298,8,"['apple'; 'woman'; 'skyscraper'; 'hamster']",skyscraper
299,53,"['bowl'; 'wardrobe'; 'porcupine'; 'bicycle']",wardrobe
300,60,"['ray'; 'maple_tree'; 'pear'; 'palm_tree']",maple_tree
301,99,"['lamp'; 'aquarium_fish'; 'bottle'; 'willow_tree']",aquarium_fish
302,97,"['dolphin'; 'mouse'; 'forest'; 'can']",mouse
303,85,"['house'; 'cockroach'; 'poppy'; 'cattle']",cockroach
304,0,"['camel'; 'beaver'; 'sunflower'; 'whale']",beaver
305,78,"['bee'; 'table'; 'rocket'; 'bridge']",table
306,31,"['sweet_pepper'; 'pine_tree'; 'fox'; 'caterpillar']",fox
307,10,"['hamster'; 'woman'; 'cup'; 'chair']",woman
308,2,"['television'; 'rose'; 'butterfly'; 'whale']",rose
309,7,"['orchid'; 'pickup_truck'; 'rose'; 'dinosaur']",pickup_truck
310,43,"['butterfly'; 'palm_tree'; 'house'; 'lizard']",house
311,83,"['train'; 'hamster'; 'orchid'; 'pickup_truck']",hamster
312,97,"['mouse'; 'forest'; 'dolphin'; 'can']",dolphin
313,91,"['bicycle'; 'dolphin'; 'telephone'; 'skyscraper']",bicycle
314,82,"['apple'; 'motorcycle'; 'forest'; 'mountain']",motorcycle
315,28,"['girl'; 'bicycle'; 'oak_tree'; 'lawn_mower']",oak_tree
316,42,"['worm'; 'fox'; 'wolf'; 'sweet_pepper']",sweet_pepper
317,0,"['whale'; 'camel'; 'sunflower'; 'beaver']",whale
318,82,"['apple'; 'mountain'; 'motorcycle'; 'forest']",motorcycle
319,5,"['snake'; 'seal'; 'bear'; 'rabbit']",seal
320,68,"['turtle'; 'can'; 'plain'; 'shrew']",turtle
321,60,"['palm_tree'; 'pear'; 'maple_tree'; 'ray']",pear
322,30,"['mushroom'; 'possum'; 'table'; 'crocodile']",table
323,98,"['pickup_truck'; 'tank'; 'sunflower'; 'kangaroo']",sunflower
324,82,"['mountain'; 'forest'; 'motorcycle'; 'apple']",motorcycle
325,20,"['maple_tree'; 'chimpanzee'; 'motorcycle'; 'sunflower']",chimpanzee
326,64,"['beetle'; 'bottle'; 'trout'; 'streetcar']",bottle
327,66,"['bottle'; 'dolphin'; 'girl'; 'rabbit']",girl
328,10,"['hamster'; 'woman'; 'chair'; 'cup']",woman
329,75,"['road'; 'pear'; 'castle'; 'cockroach']",castle
330,54,"['worm'; 'rocket'; 'woman'; 'can']",woman
331,57,"['wolf'; 'rose'; 'crocodile'; 'orchid']",wolf
332,87,"['willow_tree'; 'beetle'; 'rocket'; 'lamp']",beetle
333,66,"['girl'; 'bottle'; 'dolphin'; 'rabbit']",dolphin
334,66,"['dolphin'; 'rabbit'; 'girl'; 'bottle']",girl
335,73,"['bridge'; 'wardrobe'; 'beetle'; 'mushroom']",wardrobe
336,54,"['woman'; 'rocket'; 'worm'; 'can']",woman
337,88,"['plate'; 'beetle'; 'shrew'; 'bee']",bee
338,42,"['fox'; 'worm'; 'wolf'; 'sweet_pepper']",worm
339,37,"['cattle'; 'tiger'; 'chair'; 'streetcar']",chair
340,80,"['poppy'; 'oak_tree'; 'chimpanzee'; 'plate']",oak_tree
341,87,"['beetle'; 'willow_tree'; 'rocket'; 'lamp']",willow_tree
342,3,"['bridge'; 'bed'; 'skyscraper'; 'otter']",skyscraper
343,29,"['shark'; 'lawn_mower'; 'crocodile'; 'tulip']",lawn_mower
344,43,"['butterfly'; 'lizard'; 'house'; 'palm_tree']",house
345,12,"['snake'; 'lobster'; 'bus'; 'man']",bus
346,73,"['wardrobe'; 'mushroom'; 'beetle'; 'bridge']",wardrobe
347,96,"['tank'; 'crab'; 'trout'; 'lamp']",lamp
348,23,"['chimpanzee'; 'snake'; 'rocket'; 'sunflower']",rocket
349,96,"['tank'; 'crab'; 'trout'; 'lamp']",lamp
350,84,"['tank'; 'tulip'; 'wardrobe'; 'sea']",wardrobe
351,19,"['bridge'; 'pine_tree'; 'mountain'; 'hamster']",hamster
352,62,"['skyscraper'; 'lion'; 'sea'; 'baby']",lion
353,0,"['whale'; 'beaver'; 'camel'; 'sunflower']",whale
354,21,"['man'; 'crocodile'; 'girl'; 'telephone']",telephone
355,11,"['butterfly'; 'mountain'; 'bridge'; 'lizard']",mountain
356,36,"['boy'; 'wolf'; 'bee'; 'butterfly']",wolf
357,64,"['trout'; 'bottle'; 'beetle'; 'streetcar']",bottle
358,76,"['orchid'; 'pine_tree'; 'girl'; 'cloud']",girl
359,60,"['pear'; 'maple_tree'; 'palm_tree'; 'ray']",palm_tree
360,3,"['skyscraper'; 'bridge'; 'otter'; 'bed']",otter
361,80,"['plate'; 'chimpanzee'; 'oak_tree'; 'poppy']",chimpanzee
362,82,"['motorcycle'; 'forest'; 'apple'; 'mountain']",apple
363,79,"['dolphin'; 'wolf'; 'aquarium_fish'; 'boy']",boy
364,26,"['tiger'; 'seal'; 'dinosaur'; 'leopard']",dinosaur
365,65,"['bicycle'; 'beaver'; 'dinosaur'; 'leopard']",beaver
366,72,"['television'; 'sweet_pepper'; 'bee'; 'table']",sweet_pepper
367,11,"['mountain'; 'bridge'; 'butterfly'; 'lizard']",butterfly
368,15,"['squirrel'; 'sea'; 'streetcar'; 'kangaroo']",streetcar
369,31,"['fox'; 'caterpillar'; 'sweet_pepper'; 'pine_tree']",caterpillar
370,48,"['cattle'; 'woman'; 'couch'; 'maple_tree']",couch
371,12,"['bus'; 'lobster'; 'snake'; 'man']",lobster
372,91,"['bicycle'; 'telephone'; 'skyscraper'; 'dolphin']",bicycle
373,71,"['oak_tree'; 'pine_tree'; 'wardrobe'; 'orchid']",wardrobe
374,87,"['lamp'; 'willow_tree'; 'rocket'; 'beetle']",rocket
375,77,"['palm_tree'; 'elephant'; 'rose'; 'bottle']",palm_tree
376,15,"['streetcar'; 'sea'; 'squirrel'; 'kangaroo']",streetcar
377,7,"['dinosaur'; 'rose'; 'pickup_truck'; 'orchid']",pickup_truck
378,58,"['wardrobe'; 'tractor'; 'tulip'; 'couch']",tulip
