index,true_label,cluster_id,candidate_labels,complementary_label
66,7,24,"['ha'; 'tsu'; 'wo'; 're']",
67,8,34,"['na'; 'ha'; 'tsu'; 'ki']",
68,8,40,"['ha'; 'tsu'; 'o'; 'na']",
69,3,44,"['re'; 'na'; 'tsu'; 'ma']",
70,1,48,"['o'; 're'; 'tsu'; 'na']",
71,9,31,"['ma'; 'ki'; 'tsu'; 'su']",
72,9,14,"['tsu'; 'ma'; 'ki'; 'o']",
73,3,2,"['o'; 're'; 'ma'; 'ki']",
74,2,42,"['su'; 'ki'; 're'; 'ya']",
75,1,3,"['o'; 're'; 'tsu'; 'ki']",
76,0,7,"['ma'; 'wo'; 'su'; 'ha']",
77,4,46,"['ya'; 're'; 'o'; 'ha']",
78,8,15,"['na'; 'ma'; 'tsu'; 'ki']",
79,2,32,"['ma'; 're'; 'na'; 'ya']",
80,3,29,"['su'; 'ya'; 'o'; 'tsu']",
81,6,38,"['o'; 'ha'; 'na'; 'su']",
82,9,31,"['tsu'; 'su'; 'ki'; 'ma']",
83,9,14,"['o'; 'ki'; 'ma'; 'tsu']",
84,6,19,"['tsu'; 'ki'; 'su'; 're']",
85,5,33,"['o'; 'na'; 'ma'; 'ki']",
86,6,38,"['su'; 'o'; 'ha'; 'na']",
87,1,3,"['o'; 're'; 'tsu'; 'ki']",
88,0,22,"['ma'; 'o'; 'tsu'; 'wo']",
89,7,34,"['na'; 'tsu'; 'ki'; 'ha']",
90,2,12,"['na'; 'ma'; 're'; 'ki']",
91,2,32,"['na'; 're'; 'ya'; 'ma']",
92,8,15,"['ki'; 'na'; 'ma'; 'tsu']",
93,0,22,"['tsu'; 'o'; 'ma'; 'wo']",
94,1,48,"['tsu'; 'o'; 'na'; 're']",
95,8,20,"['ha'; 'ma'; 'na'; 'ya']",
96,6,10,"['o'; 'na'; 'wo'; 'ha']",
97,6,19,"['tsu'; 're'; 'ki'; 'su']",
98,3,43,"['su'; 'ya'; 'wo'; 're']",
99,5,33,"['ma'; 'na'; 'o'; 'ki']",
100,0,22,"['tsu'; 'ma'; 'o'; 'wo']",
101,9,14,"['ki'; 'o'; 'ma'; 'tsu']",
102,6,21,"['tsu'; 'ha'; 'ma'; 're']",
103,9,36,"['re'; 'wo'; 'na'; 'su']",
104,8,15,"['ma'; 'na'; 'ki'; 'tsu']",
105,2,23,"['ha'; 'ma'; 'o'; 'na']",
106,1,47,"['su'; 'wo'; 'tsu'; 'ki']",
107,3,2,"['re'; 'ki'; 'o'; 'ma']",
108,9,6,"['wo'; 'na'; 'ma'; 'o']",
109,4,25,"['ki'; 'wo'; 'ya'; 'ma']",
110,6,19,"['re'; 'ki'; 'su'; 'tsu']",
111,5,39,"['ha'; 'ya'; 're'; 'o']",
112,3,0,"['na'; 'ki'; 'wo'; 'o']",
113,4,25,"['ya'; 'wo'; 'ma'; 'ki']",
114,7,9,"['wo'; 'ma'; 'su'; 'ki']",
115,0,22,"['o'; 'wo'; 'tsu'; 'ma']",
116,4,16,"['na'; 'tsu'; 'ma'; 'ki']",
117,8,15,"['na'; 'ki'; 'ma'; 'tsu']",
118,6,10,"['o'; 'na'; 'wo'; 'ha']",
119,5,33,"['ki'; 'ma'; 'na'; 'o']",
120,5,33,"['o'; 'ma'; 'ki'; 'na']",
121,4,30,"['su'; 'ki'; 'ha'; 'o']",
122,2,12,"['ki'; 'na'; 're'; 'ma']",
123,2,1,"['tsu'; 'ki'; 'su'; 'ha']",
124,2,42,"['ya'; 're'; 'su'; 'ki']",
125,5,4,"['ha'; 'tsu'; 'o'; 're']",
126,6,38,"['na'; 'o'; 'ha'; 'su']",
127,6,21,"['re'; 'ha'; 'tsu'; 'ma']",
128,8,5,"['ma'; 'ya'; 're'; 'tsu']",
129,1,26,"['tsu'; 'su'; 'na'; 'ha']",
130,5,4,"['ha'; 're'; 'o'; 'tsu']",
131,5,18,"['na'; 'tsu'; 're'; 'ki']",
132,6,34,"['ki'; 'tsu'; 'na'; 'ha']",
133,2,1,"['tsu'; 'ki'; 'ha'; 'su']",
134,9,36,"['wo'; 'su'; 'na'; 're']",
135,2,1,"['su'; 'ha'; 'tsu'; 'ki']",
136,0,7,"['wo'; 'ha'; 'su'; 'ma']",
137,5,33,"['ma'; 'na'; 'o'; 'ki']",
138,5,1,"['tsu'; 'ha'; 'ki'; 'su']",
139,2,1,"['ha'; 'ki'; 'su'; 'tsu']",
140,7,34,"['ki'; 'ha'; 'na'; 'tsu']",
141,5,1,"['ha'; 'su'; 'tsu'; 'ki']",
142,6,1,"['ki'; 'su'; 'tsu'; 'ha']",
143,8,5,"['re'; 'tsu'; 'ya'; 'ma']",
144,8,40,"['o'; 'na'; 'tsu'; 'ha']",
145,0,20,"['na'; 'ha'; 'ya'; 'ma']",
146,3,29,"['tsu'; 'o'; 'ya'; 'su']",
147,4,25,"['wo'; 'ma'; 'ya'; 'ki']",
148,5,33,"['o'; 'ma'; 'na'; 'ki']",
149,6,34,"['tsu'; 'ki'; 'na'; 'ha']",
150,3,44,"['na'; 're'; 'tsu'; 'ma']",
151,5,8,"['o'; 'ha'; 'tsu'; 'su']",
152,0,7,"['ma'; 'wo'; 'su'; 'ha']",
153,1,17,"['wo'; 'ha'; 're'; 'su']",
154,4,46,"['re'; 'ya'; 'ha'; 'o']",
155,4,11,"['ki'; 'ya'; 're'; 'tsu']",
156,7,9,"['wo'; 'ma'; 'ki'; 'su']",
157,7,9,"['su'; 'ma'; 'wo'; 'ki']",
158,7,24,"['re'; 'tsu'; 'wo'; 'ha']",
159,8,15,"['ki'; 'tsu'; 'ma'; 'na']",
160,6,38,"['su'; 'na'; 'ha'; 'o']",
161,6,19,"['ki'; 're'; 'su'; 'tsu']",
162,5,1,"['su'; 'tsu'; 'ki'; 'ha']",
163,2,32,"['ma'; 're'; 'ya'; 'na']",
164,7,13,"['wo'; 're'; 'tsu'; 'ha']",
165,5,33,"['na'; 'ma'; 'o'; 'ki']",
166,2,32,"['re'; 'ya'; 'ma'; 'na']",
167,1,17,"['re'; 'wo'; 'su'; 'ha']",
168,8,5,"['re'; 'tsu'; 'ma'; 'ya']",
169,1,3,"['re'; 'ki'; 'o'; 'tsu']",
170,5,4,"['o'; 'tsu'; 're'; 'ha']",
171,5,4,"['ha'; 're'; 'tsu'; 'o']",
172,3,29,"['ya'; 'su'; 'o'; 'tsu']",
173,6,21,"['ha'; 're'; 'ma'; 'tsu']",
174,1,3,"['o'; 'ki'; 're'; 'tsu']",
175,0,34,"['na'; 'ha'; 'tsu'; 'ki']",
176,1,3,"['re'; 'ki'; 'tsu'; 'o']",
177,0,35,"['ha'; 'su'; 'o'; 'ya']",
178,3,29,"['o'; 'su'; 'tsu'; 'ya']",
179,7,27,"['ha'; 'na'; 're'; 'wo']",
180,0,41,"['tsu'; 're'; 'ki'; 'ha']",
181,9,37,"['ki'; 'wo'; 'tsu'; 'na']",
182,9,31,"['ma'; 'su'; 'ki'; 'tsu']",
183,8,40,"['o'; 'ha'; 'tsu'; 'na']",
184,0,22,"['ma'; 'wo'; 'tsu'; 'o']",
185,0,35,"['o'; 'ya'; 'su'; 'ha']",
186,0,7,"['su'; 'wo'; 'ma'; 'ha']",
187,9,6,"['o'; 'na'; 'ma'; 'wo']",
188,5,33,"['ma'; 'ki'; 'na'; 'o']",
189,9,34,"['ha'; 'na'; 'ki'; 'tsu']",
190,6,10,"['ha'; 'wo'; 'na'; 'o']",
191,5,39,"['ha'; 're'; 'ya'; 'o']",
192,4,46,"['ha'; 're'; 'o'; 'ya']",
193,5,4,"['o'; 're'; 'tsu'; 'ha']",
194,3,2,"['ma'; 'ki'; 're'; 'o']",
195,8,15,"['ki'; 'tsu'; 'na'; 'ma']",
196,8,5,"['ya'; 'ma'; 'tsu'; 're']",
197,3,29,"['tsu'; 'ya'; 'o'; 'su']",
198,6,10,"['na'; 'o'; 'wo'; 'ha']",
199,0,35,"['ya'; 'su'; 'o'; 'ha']",
200,8,15,"['ma'; 'tsu'; 'na'; 'ki']",
201,4,25,"['ya'; 'ma'; 'wo'; 'ki']",
202,5,4,"['re'; 'o'; 'tsu'; 'ha']",
203,7,9,"['ki'; 'wo'; 'su'; 'ma']",
204,0,20,"['ma'; 'ya'; 'ha'; 'na']",
205,8,28,"['re'; 'su'; 'ma'; 'wo']",
206,4,46,"['ya'; 're'; 'o'; 'ha']",
207,5,33,"['ma'; 'na'; 'ki'; 'o']",
208,1,3,"['re'; 'tsu'; 'o'; 'ki']",
209,1,48,"['o'; 're'; 'tsu'; 'na']",
210,2,42,"['re'; 'ki'; 'su'; 'ya']",
211,3,2,"['ma'; 'ki'; 're'; 'o']",
212,8,28,"['ma'; 're'; 'wo'; 'su']",
213,7,27,"['wo'; 'na'; 'ha'; 're']",
214,3,34,"['tsu'; 'na'; 'ki'; 'ha']",
215,7,34,"['ki'; 'ha'; 'na'; 'tsu']",
216,4,46,"['o'; 'ha'; 'ya'; 're']",
217,7,9,"['su'; 'ki'; 'ma'; 'wo']",
218,2,32,"['re'; 'ma'; 'na'; 'ya']",
219,9,37,"['na'; 'ki'; 'wo'; 'tsu']",
220,1,34,"['ha'; 'tsu'; 'na'; 'ki']",
221,7,9,"['su'; 'ki'; 'wo'; 'ma']",
222,9,31,"['ki'; 'su'; 'tsu'; 'ma']",
223,5,33,"['ma'; 'ki'; 'o'; 'na']",
224,7,24,"['ha'; 'wo'; 'tsu'; 're']",
225,4,16,"['ki'; 'tsu'; 'na'; 'ma']",
226,6,19,"['ki'; 'su'; 'tsu'; 're']",
227,9,14,"['ma'; 'ki'; 'tsu'; 'o']",
228,0,22,"['tsu'; 'wo'; 'o'; 'ma']",
229,1,26,"['su'; 'na'; 'tsu'; 'ha']",
230,0,7,"['ma'; 'wo'; 'su'; 'ha']",
231,1,26,"['su'; 'na'; 'ha'; 'tsu']",
232,2,32,"['re'; 'na'; 'ya'; 'ma']",
233,6,38,"['na'; 'ha'; 'su'; 'o']",
234,5,4,"['o'; 're'; 'ha'; 'tsu']",
235,9,36,"['su'; 're'; 'wo'; 'na']",
236,0,22,"['tsu'; 'o'; 'ma'; 'wo']",
237,5,4,"['ha'; 'o'; 're'; 'tsu']",
238,7,24,"['wo'; 'tsu'; 're'; 'ha']",
239,0,22,"['o'; 'ma'; 'tsu'; 'wo']",
240,6,49,"['tsu'; 'ki'; 'o'; 'ha']",
241,8,15,"['ma'; 'ki'; 'na'; 'tsu']",
242,2,32,"['ya'; 'ma'; 're'; 'na']",
243,1,26,"['na'; 'su'; 'tsu'; 'ha']",
244,9,6,"['wo'; 'na'; 'o'; 'ma']",
245,7,27,"['re'; 'na'; 'ha'; 'wo']",
246,7,27,"['re'; 'wo'; 'na'; 'ha']",
247,9,6,"['o'; 'ma'; 'na'; 'wo']",
248,8,40,"['tsu'; 'ha'; 'o'; 'na']",
249,6,21,"['ha'; 'ma'; 're'; 'tsu']",
250,6,38,"['ha'; 'su'; 'o'; 'na']",
251,1,47,"['wo'; 'su'; 'ki'; 'tsu']",
252,9,31,"['tsu'; 'ma'; 'su'; 'ki']",
253,1,3,"['re'; 'tsu'; 'o'; 'ki']",
254,0,24,"['re'; 'tsu'; 'wo'; 'ha']",
255,8,20,"['na'; 'ma'; 'ha'; 'ya']",
256,5,1,"['ha'; 'tsu'; 'su'; 'ki']",
257,2,45,"['ha'; 'tsu'; 'na'; 'ma']",
258,7,27,"['re'; 'ha'; 'wo'; 'na']",
259,1,34,"['tsu'; 'ki'; 'ha'; 'na']",
260,4,5,"['re'; 'ya'; 'ma'; 'tsu']",
261,5,18,"['re'; 'ki'; 'tsu'; 'na']",
262,0,22,"['ma'; 'o'; 'tsu'; 'wo']",
263,5,33,"['na'; 'ma'; 'ki'; 'o']",
264,4,11,"['ya'; 'tsu'; 're'; 'ki']",
265,7,24,"['tsu'; 'ha'; 'wo'; 're']",
266,1,34,"['ha'; 'na'; 'ki'; 'tsu']",
267,2,34,"['na'; 'ha'; 'tsu'; 'ki']",
268,3,29,"['su'; 'tsu'; 'ya'; 'o']",
269,7,27,"['ha'; 'na'; 're'; 'wo']",
270,0,20,"['ma'; 'ya'; 'na'; 'ha']",
271,8,20,"['na'; 'ma'; 'ha'; 'ya']",
272,5,33,"['ki'; 'o'; 'ma'; 'na']",
273,9,37,"['na'; 'ki'; 'tsu'; 'wo']",
274,5,33,"['ki'; 'na'; 'o'; 'ma']",
275,2,32,"['na'; 'ma'; 'ya'; 're']",
276,3,43,"['wo'; 'ya'; 'su'; 're']",
277,2,32,"['re'; 'ma'; 'na'; 'ya']",
278,3,2,"['o'; 're'; 'ma'; 'ki']",
279,2,34,"['tsu'; 'ki'; 'ha'; 'na']",
280,7,25,"['ki'; 'ya'; 'ma'; 'wo']",
281,3,23,"['o'; 'na'; 'ha'; 'ma']",
282,4,25,"['ki'; 'ma'; 'ya'; 'wo']",
283,0,7,"['ma'; 'su'; 'ha'; 'wo']",
284,9,37,"['ki'; 'na'; 'tsu'; 'wo']",
285,5,18,"['tsu'; 're'; 'na'; 'ki']",
286,0,35,"['ha'; 'ya'; 'su'; 'o']",
287,3,43,"['re'; 'su'; 'ya'; 'wo']",
288,5,4,"['re'; 'o'; 'tsu'; 'ha']",
289,4,46,"['re'; 'ya'; 'o'; 'ha']",
290,6,19,"['su'; 'ki'; 'tsu'; 're']",
291,3,0,"['na'; 'wo'; 'o'; 'ki']",
292,8,28,"['su'; 'ma'; 're'; 'wo']",
293,6,49,"['tsu'; 'o'; 'ki'; 'ha']",
294,7,13,"['wo'; 'tsu'; 'ha'; 're']",
295,4,16,"['tsu'; 'na'; 'ki'; 'ma']",
296,7,27,"['wo'; 're'; 'ha'; 'na']",
297,1,48,"['na'; 're'; 'tsu'; 'o']",
298,8,28,"['su'; 're'; 'ma'; 'wo']",
299,4,25,"['ma'; 'ya'; 'ki'; 'wo']",
300,1,17,"['re'; 'su'; 'ha'; 'wo']",
301,8,28,"['wo'; 'su'; 're'; 'ma']",
302,8,15,"['tsu'; 'na'; 'ma'; 'ki']",
303,3,29,"['tsu'; 'o'; 'ya'; 'su']",
304,9,6,"['o'; 'na'; 'wo'; 'ma']",
305,8,28,"['ma'; 're'; 'wo'; 'su']",
306,6,21,"['ha'; 're'; 'ma'; 'tsu']",
307,8,28,"['su'; 'ma'; 'wo'; 're']",
308,0,7,"['ma'; 'wo'; 'ha'; 'su']",
309,0,35,"['o'; 'su'; 'ha'; 'ya']",
310,7,27,"['wo'; 're'; 'na'; 'ha']",
311,4,30,"['ha'; 'o'; 'ki'; 'su']",
312,7,9,"['ma'; 'su'; 'wo'; 'ki']",
313,1,17,"['su'; 'wo'; 're'; 'ha']",
314,2,45,"['na'; 'tsu'; 'ha'; 'ma']",
315,4,16,"['na'; 'ma'; 'ki'; 'tsu']",
316,4,25,"['ya'; 'wo'; 'ma'; 'ki']",
317,2,42,"['re'; 'ki'; 'ya'; 'su']",
318,4,16,"['na'; 'tsu'; 'ma'; 'ki']",
319,4,46,"['o'; 'ha'; 're'; 'ya']",
320,6,10,"['ha'; 'o'; 'na'; 'wo']",
321,4,25,"['wo'; 'ki'; 'ma'; 'ya']",
322,5,4,"['re'; 'tsu'; 'ha'; 'o']",
323,9,37,"['na'; 'tsu'; 'ki'; 'wo']",
324,3,44,"['tsu'; 'ma'; 're'; 'na']",
325,4,46,"['ha'; 'o'; 'ya'; 're']",
326,2,32,"['ya'; 're'; 'ma'; 'na']",
327,4,11,"['ya'; 'tsu'; 're'; 'ki']",
328,1,3,"['o'; 'tsu'; 'ki'; 're']",
329,5,39,"['o'; 'ha'; 'ya'; 're']",
330,5,18,"['na'; 'ki'; 'tsu'; 're']",
331,2,12,"['na'; 're'; 'ki'; 'ma']",
332,2,34,"['ha'; 'na'; 'ki'; 'tsu']",
333,9,6,"['wo'; 'ma'; 'o'; 'na']",
334,3,2,"['ma'; 'o'; 're'; 'ki']",
335,4,46,"['ha'; 're'; 'ya'; 'o']",
336,4,11,"['re'; 'ki'; 'ya'; 'tsu']",
337,9,6,"['wo'; 'ma'; 'na'; 'o']",
338,7,9,"['su'; 'ma'; 'ki'; 'wo']",
339,8,28,"['wo'; 'su'; 'ma'; 're']",
340,8,28,"['su'; 'wo'; 're'; 'ma']",
341,1,48,"['tsu'; 'o'; 'na'; 're']",
342,8,40,"['na'; 'ha'; 'tsu'; 'o']",
343,9,14,"['ma'; 'tsu'; 'ki'; 'o']",
344,9,37,"['wo'; 'ki'; 'tsu'; 'na']",
345,3,2,"['ma'; 're'; 'o'; 'ki']",
346,5,39,"['ya'; 'o'; 're'; 'ha']",
347,6,49,"['ha'; 'ki'; 'tsu'; 'o']",
348,2,1,"['tsu'; 'ki'; 'ha'; 'su']",
349,4,25,"['ya'; 'ma'; 'wo'; 'ki']",
350,6,38,"['su'; 'na'; 'ha'; 'o']",
351,8,40,"['ha'; 'o'; 'tsu'; 'na']",
352,0,24,"['ha'; 're'; 'tsu'; 'wo']",
353,9,14,"['tsu'; 'o'; 'ma'; 'ki']",
354,6,38,"['ha'; 'na'; 'su'; 'o']",
355,3,43,"['wo'; 'su'; 'ya'; 're']",
356,8,15,"['na'; 'ki'; 'ma'; 'tsu']",
357,3,44,"['na'; 're'; 'ma'; 'tsu']",
358,3,2,"['ma'; 'o'; 're'; 'ki']",
359,4,30,"['su'; 'ki'; 'ha'; 'o']",
360,4,25,"['wo'; 'ma'; 'ki'; 'ya']",
361,4,25,"['ya'; 'ma'; 'wo'; 'ki']",
362,7,24,"['ha'; 're'; 'tsu'; 'wo']",
363,7,9,"['ki'; 'su'; 'wo'; 'ma']",
364,2,32,"['re'; 'ma'; 'ya'; 'na']",
365,5,33,"['ki'; 'na'; 'ma'; 'o']",
366,3,2,"['o'; 'ki'; 'ma'; 're']",
367,6,38,"['ha'; 'o'; 'na'; 'su']",
368,5,39,"['ha'; 'ya'; 'o'; 're']",
369,3,23,"['o'; 'na'; 'ha'; 'ma']",
370,4,25,"['wo'; 'ki'; 'ma'; 'ya']",
371,1,3,"['ki'; 'o'; 'tsu'; 're']",
372,2,45,"['ha'; 'ma'; 'tsu'; 'na']",
373,9,36,"['re'; 'su'; 'na'; 'wo']",
374,9,37,"['na'; 'tsu'; 'ki'; 'wo']",
375,5,39,"['o'; 're'; 'ya'; 'ha']",
376,4,16,"['tsu'; 'ki'; 'ma'; 'na']",
377,8,28,"['ma'; 'su'; 're'; 'wo']",
378,3,44,"['tsu'; 'na'; 'ma'; 're']",
379,6,38,"['o'; 'na'; 'ha'; 'su']",
380,3,2,"['ma'; 'o'; 're'; 'ki']",
381,2,32,"['ma'; 'ya'; 'na'; 're']",
382,5,33,"['na'; 'ki'; 'o'; 'ma']",
383,8,28,"['wo'; 'su'; 're'; 'ma']",
384,3,43,"['ya'; 'su'; 're'; 'wo']",
385,6,19,"['su'; 'tsu'; 're'; 'ki']",
386,9,14,"['tsu'; 'o'; 'ma'; 'ki']",
387,0,7,"['wo'; 'su'; 'ha'; 'ma']",
388,5,8,"['tsu'; 'su'; 'o'; 'ha']",
389,8,5,"['ma'; 're'; 'ya'; 'tsu']",
390,6,19,"['su'; 'tsu'; 're'; 'ki']",
391,1,34,"['ki'; 'ha'; 'na'; 'tsu']",
392,5,8,"['o'; 'tsu'; 'su'; 'ha']",
393,0,20,"['ma'; 'ya'; 'na'; 'ha']",
394,8,40,"['ha'; 'na'; 'tsu'; 'o']",
395,0,7,"['su'; 'ha'; 'wo'; 'ma']",
396,3,23,"['ma'; 'ha'; 'na'; 'o']",
397,5,4,"['re'; 'tsu'; 'ha'; 'o']",
398,3,2,"['ki'; 're'; 'ma'; 'o']",
399,9,36,"['re'; 'na'; 'su'; 'wo']",
400,9,31,"['su'; 'tsu'; 'ki'; 'ma']",
401,2,1,"['ha'; 'ki'; 'tsu'; 'su']",
402,0,22,"['wo'; 'o'; 'tsu'; 'ma']",
403,5,33,"['ma'; 'o'; 'na'; 'ki']",
404,2,34,"['ki'; 'tsu'; 'na'; 'ha']",
405,4,16,"['na'; 'ki'; 'ma'; 'tsu']",
406,8,20,"['na'; 'ha'; 'ya'; 'ma']",
407,9,14,"['ma'; 'o'; 'tsu'; 'ki']",
408,9,31,"['tsu'; 'su'; 'ki'; 'ma']",
409,9,31,"['ki'; 'tsu'; 'su'; 'ma']",
410,3,0,"['wo'; 'ki'; 'na'; 'o']",
411,7,13,"['wo'; 'ha'; 're'; 'tsu']",
412,4,41,"['re'; 'ki'; 'tsu'; 'ha']",
413,6,21,"['re'; 'ha'; 'ma'; 'tsu']",
414,5,33,"['ma'; 'ki'; 'o'; 'na']",
415,3,44,"['ma'; 're'; 'tsu'; 'na']",
416,1,26,"['na'; 'su'; 'ha'; 'tsu']",
417,6,19,"['tsu'; 'su'; 're'; 'ki']",
418,8,20,"['ya'; 'ma'; 'ha'; 'na']",
419,0,35,"['su'; 'o'; 'ya'; 'ha']",
420,4,30,"['su'; 'o'; 'ki'; 'ha']",
421,3,2,"['o'; 'ma'; 're'; 'ki']",
422,6,21,"['tsu'; 're'; 'ha'; 'ma']",
423,1,34,"['ha'; 'tsu'; 'na'; 'ki']",
424,0,41,"['ha'; 'tsu'; 're'; 'ki']",
425,7,27,"['re'; 'na'; 'ha'; 'wo']",
426,7,24,"['wo'; 'ha'; 're'; 'tsu']",
427,2,32,"['ma'; 're'; 'ya'; 'na']",
428,2,34,"['tsu'; 'ha'; 'na'; 'ki']",
429,3,29,"['o'; 'ya'; 'tsu'; 'su']",
430,3,29,"['ya'; 'su'; 'o'; 'tsu']",
431,2,32,"['na'; 'ma'; 're'; 'ya']",
432,5,39,"['re'; 'ha'; 'ya'; 'o']",
433,8,28,"['su'; 'wo'; 're'; 'ma']",
434,0,22,"['tsu'; 'ma'; 'o'; 'wo']",
435,6,38,"['o'; 'su'; 'ha'; 'na']",
436,7,27,"['re'; 'wo'; 'na'; 'ha']",
437,7,27,"['na'; 're'; 'wo'; 'ha']",
438,4,30,"['o'; 'su'; 'ki'; 'ha']",
439,8,5,"['ya'; 'ma'; 'tsu'; 're']",
440,6,49,"['ki'; 'ha'; 'tsu'; 'o']",
441,0,41,"['tsu'; 'ha'; 're'; 'ki']",
442,4,11,"['ki'; 'tsu'; 're'; 'ya']",
443,4,11,"['ki'; 'tsu'; 'ya'; 're']",
444,8,40,"['tsu'; 'ha'; 'o'; 'na']",
445,6,21,"['ma'; 're'; 'tsu'; 'ha']",
446,7,27,"['wo'; 'ha'; 'na'; 're']",
447,9,37,"['na'; 'wo'; 'ki'; 'tsu']",
448,0,7,"['su'; 'ha'; 'ma'; 'wo']",
449,2,42,"['su'; 'ya'; 're'; 'ki']",
450,0,20,"['na'; 'ha'; 'ya'; 'ma']",
451,8,15,"['ki'; 'ma'; 'na'; 'tsu']",
452,5,33,"['ma'; 'na'; 'o'; 'ki']",
453,2,42,"['ya'; 're'; 'su'; 'ki']",
454,6,10,"['ha'; 'o'; 'na'; 'wo']",
455,8,15,"['na'; 'ma'; 'tsu'; 'ki']",
456,9,36,"['re'; 'na'; 'su'; 'wo']",
457,1,26,"['su'; 'ha'; 'tsu'; 'na']",
458,2,34,"['na'; 'ha'; 'ki'; 'tsu']",
459,2,42,"['su'; 'ya'; 'ki'; 're']",
460,9,14,"['ki'; 'ma'; 'o'; 'tsu']",
461,2,1,"['tsu'; 'ha'; 'su'; 'ki']",
462,6,38,"['o'; 'ha'; 'na'; 'su']",
463,2,32,"['ya'; 're'; 'ma'; 'na']",
464,7,24,"['tsu'; 'ha'; 'wo'; 're']",
465,1,48,"['o'; 're'; 'tsu'; 'na']",
466,9,14,"['ki'; 'o'; 'ma'; 'tsu']",
467,9,6,"['ma'; 'wo'; 'na'; 'o']",
468,8,15,"['ki'; 'ma'; 'tsu'; 'na']",
469,9,14,"['o'; 'ki'; 'tsu'; 'ma']",
