index,true_label,candidate_labels,complementary_label
266,3,"['ship', 'deer', 'frog', 'automobile']",ship
267,7,"['airplane', 'ship', 'cat', 'automobile']",cat
268,4,"['automobile', 'cat', 'frog', 'ship']",ship
269,9,"['cat', 'frog', 'dog', 'deer']",dog
270,9,"['frog', 'dog', 'cat', 'deer']",frog
271,2,"['cat', 'automobile', 'ship', 'truck']",ship
272,4,"['ship', 'frog', 'automobile', 'cat']",automobile
273,9,"['deer', 'dog', 'cat', 'frog']",dog
274,9,"['dog', 'deer', 'frog', 'cat']",deer
275,1,"['bird', 'cat', 'dog', 'frog']",dog
276,0,"['deer', 'dog', 'frog', 'horse']",deer
277,5,"['frog', 'ship', 'cat', 'airplane']",ship
278,9,"['dog', 'deer', 'cat', 'frog']",deer
279,0,"['dog', 'frog', 'deer', 'horse']",deer
280,8,"['airplane', 'horse', 'dog', 'cat']",horse
281,2,"['automobile', 'cat', 'truck', 'ship']",ship
282,1,"['cat', 'frog', 'bird', 'dog']",bird
283,2,"['truck', 'ship', 'cat', 'automobile']",cat
284,0,"['frog', 'deer', 'horse', 'dog']",frog
285,5,"['airplane', 'frog', 'ship', 'cat']",frog
286,6,"['automobile', 'ship', 'horse', 'deer']",automobile
287,3,"['ship', 'deer', 'automobile', 'frog']",deer
288,2,"['truck', 'cat', 'ship', 'automobile']",truck
289,7,"['cat', 'ship', 'airplane', 'automobile']",ship
290,8,"['dog', 'airplane', 'horse', 'cat']",airplane
291,8,"['dog', 'cat', 'airplane', 'horse']",dog
292,6,"['automobile', 'deer', 'ship', 'horse']",automobile
293,0,"['frog', 'dog', 'horse', 'deer']",dog
294,7,"['automobile', 'ship', 'airplane', 'cat']",cat
295,9,"['cat', 'frog', 'deer', 'dog']",dog
296,4,"['cat', 'frog', 'automobile', 'ship']",automobile
297,5,"['frog', 'cat', 'ship', 'airplane']",ship
298,6,"['deer', 'horse', 'ship', 'automobile']",ship
299,4,"['cat', 'frog', 'automobile', 'ship']",automobile
300,2,"['truck', 'ship', 'automobile', 'cat']",truck
301,1,"['frog', 'dog', 'cat', 'bird']",frog
302,1,"['dog', 'bird', 'frog', 'cat']",dog
303,2,"['ship', 'cat', 'truck', 'automobile']",truck
304,1,"['frog', 'cat', 'dog', 'bird']",frog
305,5,"['cat', 'ship', 'airplane', 'frog']",ship
306,9,"['cat', 'frog', 'dog', 'deer']",frog
307,9,"['dog', 'cat', 'deer', 'frog']",cat
308,0,"['deer', 'horse', 'frog', 'dog']",deer
309,8,"['cat', 'airplane', 'horse', 'dog']",airplane
310,4,"['frog', 'automobile', 'cat', 'ship']",ship
311,1,"['cat', 'frog', 'bird', 'dog']",bird
312,1,"['bird', 'dog', 'cat', 'frog']",dog
313,6,"['ship', 'automobile', 'horse', 'deer']",horse
314,3,"['frog', 'deer', 'ship', 'automobile']",ship
315,3,"['deer', 'ship', 'automobile', 'frog']",ship
316,9,"['dog', 'frog', 'cat', 'deer']",deer
317,0,"['deer', 'dog', 'horse', 'frog']",deer
318,7,"['automobile', 'cat', 'ship', 'airplane']",cat
319,9,"['frog', 'dog', 'cat', 'deer']",dog
320,7,"['ship', 'automobile', 'cat', 'airplane']",cat
321,7,"['cat', 'airplane', 'automobile', 'ship']",airplane
322,9,"['frog', 'dog', 'cat', 'deer']",frog
323,1,"['cat', 'dog', 'frog', 'bird']",bird
324,5,"['airplane', 'frog', 'ship', 'cat']",ship
325,1,"['dog', 'cat', 'frog', 'bird']",dog
326,6,"['deer', 'horse', 'automobile', 'ship']",automobile
327,6,"['horse', 'automobile', 'ship', 'deer']",automobile
328,8,"['airplane', 'dog', 'horse', 'cat']",dog
329,7,"['airplane', 'ship', 'cat', 'automobile']",cat
330,1,"['cat', 'bird', 'frog', 'dog']",bird
331,3,"['frog', 'deer', 'ship', 'automobile']",ship
332,0,"['deer', 'dog', 'horse', 'frog']",deer
333,3,"['frog', 'deer', 'automobile', 'ship']",automobile
334,3,"['frog', 'automobile', 'deer', 'ship']",automobile
335,2,"['cat', 'truck', 'ship', 'automobile']",truck
336,4,"['ship', 'automobile', 'cat', 'frog']",ship
337,5,"['cat', 'airplane', 'ship', 'frog']",airplane
338,7,"['airplane', 'cat', 'automobile', 'ship']",airplane
339,5,"['airplane', 'frog', 'ship', 'cat']",frog
340,9,"['dog', 'frog', 'cat', 'deer']",deer
341,0,"['dog', 'deer', 'horse', 'frog']",deer
342,3,"['frog', 'ship', 'deer', 'automobile']",ship
343,4,"['cat', 'frog', 'ship', 'automobile']",ship
344,0,"['horse', 'deer', 'frog', 'dog']",horse
345,4,"['automobile', 'frog', 'cat', 'ship']",ship
346,4,"['automobile', 'frog', 'cat', 'ship']",ship
347,6,"['deer', 'ship', 'horse', 'automobile']",ship
348,0,"['frog', 'horse', 'deer', 'dog']",frog
349,0,"['dog', 'deer', 'horse', 'frog']",deer
350,6,"['ship', 'deer', 'horse', 'automobile']",horse
351,6,"['automobile', 'ship', 'horse', 'deer']",automobile
352,0,"['frog', 'deer', 'dog', 'horse']",deer
353,8,"['cat', 'horse', 'airplane', 'dog']",horse
354,1,"['frog', 'dog', 'cat', 'bird']",frog
355,6,"['horse', 'deer', 'automobile', 'ship']",automobile
356,2,"['automobile', 'cat', 'truck', 'ship']",truck
357,9,"['deer', 'cat', 'frog', 'dog']",deer
358,2,"['cat', 'truck', 'ship', 'automobile']",truck
359,5,"['airplane', 'ship', 'cat', 'frog']",ship
360,9,"['dog', 'deer', 'cat', 'frog']",dog
361,6,"['ship', 'horse', 'automobile', 'deer']",horse
362,7,"['airplane', 'cat', 'automobile', 'ship']",cat
363,4,"['frog', 'ship', 'cat', 'automobile']",ship
364,1,"['dog', 'frog', 'bird', 'cat']",dog
365,8,"['dog', 'cat', 'horse', 'airplane']",horse
366,7,"['automobile', 'airplane', 'cat', 'ship']",cat
367,3,"['deer', 'automobile', 'frog', 'ship']",automobile
368,6,"['deer', 'automobile', 'ship', 'horse']",automobile
369,9,"['deer', 'cat', 'dog', 'frog']",cat
370,3,"['deer', 'frog', 'automobile', 'ship']",automobile
371,0,"['dog', 'frog', 'deer', 'horse']",deer
372,4,"['cat', 'frog', 'automobile', 'ship']",automobile
373,0,"['frog', 'horse', 'deer', 'dog']",frog
374,5,"['airplane', 'cat', 'ship', 'frog']",ship
375,1,"['dog', 'frog', 'cat', 'bird']",dog
376,0,"['horse', 'frog', 'deer', 'dog']",horse
377,3,"['ship', 'automobile', 'deer', 'frog']",ship
378,4,"['cat', 'automobile', 'frog', 'ship']",automobile
379,8,"['airplane', 'horse', 'cat', 'dog']",horse
380,5,"['cat', 'ship', 'frog', 'airplane']",ship
381,4,"['ship', 'frog', 'cat', 'automobile']",automobile
382,7,"['cat', 'airplane', 'ship', 'automobile']",ship
383,2,"['automobile', 'ship', 'cat', 'truck']",truck
384,3,"['frog', 'automobile', 'deer', 'ship']",automobile
385,9,"['frog', 'deer', 'dog', 'cat']",frog
386,7,"['ship', 'cat', 'airplane', 'automobile']",cat
387,6,"['horse', 'automobile', 'deer', 'ship']",automobile
388,7,"['automobile', 'ship', 'airplane', 'cat']",cat
389,1,"['dog', 'frog', 'cat', 'bird']",dog
390,4,"['automobile', 'ship', 'frog', 'cat']",frog
391,7,"['automobile', 'airplane', 'cat', 'ship']",cat
392,0,"['horse', 'deer', 'dog', 'frog']",horse
393,1,"['dog', 'frog', 'bird', 'cat']",dog
394,7,"['automobile', 'ship', 'cat', 'airplane']",cat
395,3,"['automobile', 'frog', 'deer', 'ship']",frog
396,1,"['cat', 'frog', 'dog', 'bird']",dog
397,8,"['dog', 'horse', 'cat', 'airplane']",dog
398,4,"['frog', 'automobile', 'ship', 'cat']",automobile
399,4,"['cat', 'frog', 'automobile', 'ship']",automobile
400,2,"['automobile', 'truck', 'ship', 'cat']",cat
401,0,"['frog', 'deer', 'horse', 'dog']",deer
402,2,"['automobile', 'ship', 'truck', 'cat']",cat
403,2,"['automobile', 'cat', 'truck', 'ship']",ship
404,0,"['dog', 'frog', 'deer', 'horse']",deer
405,0,"['frog', 'deer', 'dog', 'horse']",deer
406,9,"['frog', 'deer', 'cat', 'dog']",frog
407,0,"['horse', 'deer', 'dog', 'frog']",horse
408,9,"['frog', 'deer', 'cat', 'dog']",frog
409,6,"['horse', 'ship', 'deer', 'automobile']",ship
410,8,"['airplane', 'horse', 'cat', 'dog']",horse
411,2,"['cat', 'truck', 'ship', 'automobile']",truck
412,7,"['cat', 'ship', 'airplane', 'automobile']",ship
413,7,"['ship', 'cat', 'automobile', 'airplane']",cat
414,4,"['ship', 'automobile', 'cat', 'frog']",ship
415,0,"['deer', 'horse', 'dog', 'frog']",deer
416,3,"['frog', 'deer', 'ship', 'automobile']",ship
417,0,"['frog', 'deer', 'horse', 'dog']",frog
418,8,"['dog', 'airplane', 'horse', 'cat']",airplane
419,9,"['dog', 'deer', 'frog', 'cat']",deer
420,4,"['cat', 'frog', 'ship', 'automobile']",ship
421,2,"['ship', 'cat', 'automobile', 'truck']",truck
422,7,"['airplane', 'cat', 'automobile', 'ship']",cat
423,2,"['automobile', 'truck', 'ship', 'cat']",cat
424,5,"['frog', 'cat', 'ship', 'airplane']",ship
425,2,"['truck', 'cat', 'automobile', 'ship']",truck
426,5,"['ship', 'frog', 'airplane', 'cat']",frog
427,1,"['cat', 'bird', 'frog', 'dog']",bird
428,9,"['frog', 'deer', 'dog', 'cat']",deer
429,4,"['ship', 'cat', 'frog', 'automobile']",automobile
430,8,"['cat', 'dog', 'airplane', 'horse']",airplane
431,5,"['airplane', 'ship', 'frog', 'cat']",frog
432,1,"['dog', 'frog', 'bird', 'cat']",dog
433,7,"['ship', 'airplane', 'cat', 'automobile']",cat
434,4,"['cat', 'frog', 'automobile', 'ship']",automobile
435,4,"['ship', 'frog', 'automobile', 'cat']",automobile
436,0,"['deer', 'frog', 'dog', 'horse']",deer
437,6,"['automobile', 'ship', 'deer', 'horse']",automobile
438,9,"['cat', 'dog', 'frog', 'deer']",deer
439,0,"['deer', 'horse', 'frog', 'dog']",deer
440,7,"['ship', 'airplane', 'automobile', 'cat']",cat
441,8,"['cat', 'airplane', 'horse', 'dog']",horse
442,8,"['airplane', 'cat', 'horse', 'dog']",cat
443,9,"['frog', 'deer', 'cat', 'dog']",frog
444,9,"['cat', 'dog', 'frog', 'deer']",deer
445,3,"['frog', 'automobile', 'deer', 'ship']",automobile
446,3,"['deer', 'frog', 'automobile', 'ship']",automobile
447,4,"['automobile', 'ship', 'frog', 'cat']",frog
448,0,"['frog', 'deer', 'horse', 'dog']",frog
449,4,"['ship', 'cat', 'frog', 'automobile']",automobile
450,5,"['cat', 'airplane', 'ship', 'frog']",airplane
451,6,"['ship', 'deer', 'automobile', 'horse']",automobile
452,6,"['horse', 'deer', 'automobile', 'ship']",automobile
453,0,"['dog', 'deer', 'horse', 'frog']",deer
454,1,"['cat', 'bird', 'dog', 'frog']",bird
455,0,"['deer', 'dog', 'horse', 'frog']",dog
456,8,"['cat', 'dog', 'airplane', 'horse']",horse
457,0,"['deer', 'horse', 'frog', 'dog']",deer
458,4,"['frog', 'automobile', 'ship', 'cat']",automobile
459,8,"['cat', 'airplane', 'horse', 'dog']",horse
460,8,"['dog', 'airplane', 'cat', 'horse']",airplane
461,1,"['cat', 'bird', 'frog', 'dog']",bird
462,5,"['ship', 'frog', 'airplane', 'cat']",frog
463,2,"['ship', 'automobile', 'truck', 'cat']",truck
464,6,"['automobile', 'ship', 'deer', 'horse']",automobile
465,8,"['airplane', 'cat', 'dog', 'horse']",cat
466,1,"['dog', 'cat', 'frog', 'bird']",dog
467,0,"['dog', 'deer', 'frog', 'horse']",deer
468,0,"['horse', 'frog', 'deer', 'dog']",horse
469,7,"['airplane', 'ship', 'cat', 'automobile']",cat
470,7,"['airplane', 'automobile', 'cat', 'ship']",cat
471,5,"['cat', 'frog', 'airplane', 'ship']",airplane
472,9,"['dog', 'cat', 'deer', 'frog']",dog
473,6,"['automobile', 'deer', 'ship', 'horse']",ship
474,2,"['automobile', 'cat', 'ship', 'truck']",truck
475,8,"['dog', 'horse', 'airplane', 'cat']",airplane
476,3,"['frog', 'ship', 'automobile', 'deer']",ship
477,4,"['ship', 'automobile', 'frog', 'cat']",frog
478,7,"['ship', 'airplane', 'automobile', 'cat']",cat
479,3,"['frog', 'deer', 'automobile', 'ship']",automobile
480,9,"['deer', 'frog', 'dog', 'cat']",dog
481,0,"['deer', 'dog', 'frog', 'horse']",deer
