index,true_label,candidate_labels,complementary_label
185,0,"['horse', 'dog', 'automobile', 'cat']",horse
186,9,"['airplane', 'automobile', 'bird', 'ship']",bird
187,6,"['horse', 'ship', 'bird', 'truck']",ship
188,9,"['airplane', 'automobile', 'bird', 'ship']",bird
189,0,"['horse', 'dog', 'automobile', 'cat']",horse
190,8,"['deer', 'cat', 'truck', 'frog']",deer
191,7,"['frog', 'truck', 'cat', 'airplane']",truck
192,8,"['deer', 'cat', 'truck', 'frog']",deer
193,8,"['deer', 'cat', 'truck', 'frog']",deer
194,2,"['dog', 'deer', 'airplane', 'horse']",airplane
195,5,"['airplane', 'truck', 'automobile', 'ship']",ship
196,2,"['dog', 'deer', 'airplane', 'horse']",airplane
197,3,"['dog', 'airplane', 'horse', 'frog']",airplane
198,5,"['airplane', 'truck', 'automobile', 'ship']",ship
199,0,"['horse', 'dog', 'automobile', 'cat']",horse
200,6,"['horse', 'ship', 'bird', 'truck']",truck
201,1,"['frog', 'deer', 'horse', 'ship']",ship
202,9,"['airplane', 'automobile', 'bird', 'ship']",bird
203,3,"['dog', 'airplane', 'horse', 'frog']",airplane
204,6,"['horse', 'ship', 'bird', 'truck']",ship
205,9,"['airplane', 'automobile', 'bird', 'ship']",bird
206,1,"['frog', 'deer', 'horse', 'ship']",ship
207,3,"['dog', 'airplane', 'horse', 'frog']",airplane
208,9,"['airplane', 'automobile', 'bird', 'ship']",bird
209,6,"['horse', 'ship', 'bird', 'truck']",ship
210,6,"['horse', 'ship', 'bird', 'truck']",truck
211,7,"['frog', 'truck', 'cat', 'airplane']",truck
212,1,"['frog', 'deer', 'horse', 'ship']",ship
213,0,"['horse', 'dog', 'automobile', 'cat']",automobile
214,9,"['airplane', 'automobile', 'bird', 'ship']",bird
215,5,"['airplane', 'truck', 'automobile', 'ship']",truck
216,8,"['deer', 'cat', 'truck', 'frog']",deer
217,5,"['airplane', 'truck', 'automobile', 'ship']",truck
218,2,"['dog', 'deer', 'airplane', 'horse']",airplane
219,9,"['airplane', 'automobile', 'bird', 'ship']",bird
220,0,"['horse', 'dog', 'automobile', 'cat']",automobile
221,8,"['deer', 'cat', 'truck', 'frog']",deer
222,8,"['deer', 'cat', 'truck', 'frog']",truck
223,0,"['horse', 'dog', 'automobile', 'cat']",horse
224,6,"['horse', 'ship', 'bird', 'truck']",ship
225,9,"['airplane', 'automobile', 'bird', 'ship']",bird
226,1,"['frog', 'deer', 'horse', 'ship']",ship
227,1,"['frog', 'deer', 'horse', 'ship']",ship
228,6,"['horse', 'ship', 'bird', 'truck']",ship
229,3,"['dog', 'airplane', 'horse', 'frog']",airplane
230,7,"['frog', 'truck', 'cat', 'airplane']",truck
231,6,"['horse', 'ship', 'bird', 'truck']",ship
232,6,"['horse', 'ship', 'bird', 'truck']",ship
233,0,"['horse', 'dog', 'automobile', 'cat']",horse
234,6,"['horse', 'ship', 'bird', 'truck']",ship
235,6,"['horse', 'ship', 'bird', 'truck']",ship
236,1,"['frog', 'deer', 'horse', 'ship']",ship
237,7,"['frog', 'truck', 'cat', 'airplane']",truck
238,1,"['frog', 'deer', 'horse', 'ship']",ship
239,5,"['airplane', 'truck', 'automobile', 'ship']",truck
240,8,"['deer', 'cat', 'truck', 'frog']",deer
241,3,"['dog', 'airplane', 'horse', 'frog']",airplane
242,6,"['horse', 'ship', 'bird', 'truck']",truck
243,6,"['horse', 'ship', 'bird', 'truck']",ship
244,8,"['deer', 'cat', 'truck', 'frog']",deer
245,6,"['horse', 'ship', 'bird', 'truck']",ship
246,8,"['deer', 'cat', 'truck', 'frog']",truck
247,4,"['automobile', 'horse', 'ship', 'truck']",horse
248,6,"['horse', 'ship', 'bird', 'truck']",ship
249,6,"['horse', 'ship', 'bird', 'truck']",ship
250,1,"['frog', 'deer', 'horse', 'ship']",ship
251,3,"['dog', 'airplane', 'horse', 'frog']",airplane
252,8,"['deer', 'cat', 'truck', 'frog']",deer
253,3,"['dog', 'airplane', 'horse', 'frog']",airplane
254,4,"['automobile', 'horse', 'ship', 'truck']",ship
255,1,"['frog', 'deer', 'horse', 'ship']",ship
256,7,"['frog', 'truck', 'cat', 'airplane']",truck
257,1,"['frog', 'deer', 'horse', 'ship']",ship
258,3,"['dog', 'airplane', 'horse', 'frog']",airplane
259,8,"['deer', 'cat', 'truck', 'frog']",truck
260,5,"['airplane', 'truck', 'automobile', 'ship']",truck
261,1,"['frog', 'deer', 'horse', 'ship']",ship
262,1,"['frog', 'deer', 'horse', 'ship']",ship
263,4,"['automobile', 'horse', 'ship', 'truck']",ship
264,0,"['horse', 'dog', 'automobile', 'cat']",automobile
265,9,"['airplane', 'automobile', 'bird', 'ship']",bird
266,3,"['dog', 'airplane', 'horse', 'frog']",airplane
267,7,"['frog', 'truck', 'cat', 'airplane']",truck
268,4,"['automobile', 'horse', 'ship', 'truck']",ship
269,9,"['airplane', 'automobile', 'bird', 'ship']",bird
270,9,"['airplane', 'automobile', 'bird', 'ship']",bird
271,2,"['dog', 'deer', 'airplane', 'horse']",airplane
272,4,"['automobile', 'horse', 'ship', 'truck']",ship
273,9,"['airplane', 'automobile', 'bird', 'ship']",bird
274,9,"['airplane', 'automobile', 'bird', 'ship']",bird
275,1,"['frog', 'deer', 'horse', 'ship']",ship
276,0,"['horse', 'dog', 'automobile', 'cat']",horse
277,5,"['airplane', 'truck', 'automobile', 'ship']",ship
278,9,"['airplane', 'automobile', 'bird', 'ship']",bird
279,0,"['horse', 'dog', 'automobile', 'cat']",horse
280,8,"['deer', 'cat', 'truck', 'frog']",deer
281,2,"['dog', 'deer', 'airplane', 'horse']",airplane
282,1,"['frog', 'deer', 'horse', 'ship']",ship
283,2,"['dog', 'deer', 'airplane', 'horse']",airplane
284,0,"['horse', 'dog', 'automobile', 'cat']",horse
285,5,"['airplane', 'truck', 'automobile', 'ship']",truck
286,6,"['horse', 'ship', 'bird', 'truck']",ship
287,3,"['dog', 'airplane', 'horse', 'frog']",airplane
288,2,"['dog', 'deer', 'airplane', 'horse']",airplane
289,7,"['frog', 'truck', 'cat', 'airplane']",truck
290,8,"['deer', 'cat', 'truck', 'frog']",truck
291,8,"['deer', 'cat', 'truck', 'frog']",deer
292,6,"['horse', 'ship', 'bird', 'truck']",ship
293,0,"['horse', 'dog', 'automobile', 'cat']",horse
294,7,"['frog', 'truck', 'cat', 'airplane']",truck
295,9,"['airplane', 'automobile', 'bird', 'ship']",bird
296,4,"['automobile', 'horse', 'ship', 'truck']",ship
297,5,"['airplane', 'truck', 'automobile', 'ship']",truck
298,6,"['horse', 'ship', 'bird', 'truck']",ship
299,4,"['automobile', 'horse', 'ship', 'truck']",ship
300,2,"['dog', 'deer', 'airplane', 'horse']",airplane
301,1,"['frog', 'deer', 'horse', 'ship']",ship
302,1,"['frog', 'deer', 'horse', 'ship']",ship
303,2,"['dog', 'deer', 'airplane', 'horse']",airplane
304,1,"['frog', 'deer', 'horse', 'ship']",ship
305,5,"['airplane', 'truck', 'automobile', 'ship']",truck
306,9,"['airplane', 'automobile', 'bird', 'ship']",bird
307,9,"['airplane', 'automobile', 'bird', 'ship']",bird
308,0,"['horse', 'dog', 'automobile', 'cat']",horse
309,8,"['deer', 'cat', 'truck', 'frog']",truck
310,4,"['automobile', 'horse', 'ship', 'truck']",ship
311,1,"['frog', 'deer', 'horse', 'ship']",ship
312,1,"['frog', 'deer', 'horse', 'ship']",ship
313,6,"['horse', 'ship', 'bird', 'truck']",ship
314,3,"['dog', 'airplane', 'horse', 'frog']",airplane
315,3,"['dog', 'airplane', 'horse', 'frog']",airplane
316,9,"['airplane', 'automobile', 'bird', 'ship']",bird
317,0,"['horse', 'dog', 'automobile', 'cat']",automobile
318,7,"['frog', 'truck', 'cat', 'airplane']",truck
319,9,"['airplane', 'automobile', 'bird', 'ship']",bird
320,7,"['frog', 'truck', 'cat', 'airplane']",truck
321,7,"['frog', 'truck', 'cat', 'airplane']",truck
322,9,"['airplane', 'automobile', 'bird', 'ship']",bird
323,1,"['frog', 'deer', 'horse', 'ship']",ship
324,5,"['airplane', 'truck', 'automobile', 'ship']",truck
325,1,"['frog', 'deer', 'horse', 'ship']",ship
326,6,"['horse', 'ship', 'bird', 'truck']",ship
327,6,"['horse', 'ship', 'bird', 'truck']",ship
328,8,"['deer', 'cat', 'truck', 'frog']",truck
329,7,"['frog', 'truck', 'cat', 'airplane']",truck
330,1,"['frog', 'deer', 'horse', 'ship']",ship
331,3,"['dog', 'airplane', 'horse', 'frog']",airplane
332,0,"['horse', 'dog', 'automobile', 'cat']",horse
333,3,"['dog', 'airplane', 'horse', 'frog']",airplane
334,3,"['dog', 'airplane', 'horse', 'frog']",airplane
335,2,"['dog', 'deer', 'airplane', 'horse']",airplane
336,4,"['automobile', 'horse', 'ship', 'truck']",ship
337,5,"['airplane', 'truck', 'automobile', 'ship']",truck
338,7,"['frog', 'truck', 'cat', 'airplane']",truck
339,5,"['airplane', 'truck', 'automobile', 'ship']",truck
340,9,"['airplane', 'automobile', 'bird', 'ship']",bird
341,0,"['horse', 'dog', 'automobile', 'cat']",horse
342,3,"['dog', 'airplane', 'horse', 'frog']",airplane
343,4,"['automobile', 'horse', 'ship', 'truck']",ship
344,0,"['horse', 'dog', 'automobile', 'cat']",horse
345,4,"['automobile', 'horse', 'ship', 'truck']",ship
346,4,"['automobile', 'horse', 'ship', 'truck']",ship
347,6,"['horse', 'ship', 'bird', 'truck']",ship
348,0,"['horse', 'dog', 'automobile', 'cat']",horse
349,0,"['horse', 'dog', 'automobile', 'cat']",automobile
350,6,"['horse', 'ship', 'bird', 'truck']",ship
351,6,"['horse', 'ship', 'bird', 'truck']",ship
352,0,"['horse', 'dog', 'automobile', 'cat']",horse
353,8,"['deer', 'cat', 'truck', 'frog']",deer
354,1,"['frog', 'deer', 'horse', 'ship']",ship
355,6,"['horse', 'ship', 'bird', 'truck']",ship
356,2,"['dog', 'deer', 'airplane', 'horse']",airplane
357,9,"['airplane', 'automobile', 'bird', 'ship']",bird
358,2,"['dog', 'deer', 'airplane', 'horse']",airplane
359,5,"['airplane', 'truck', 'automobile', 'ship']",truck
360,9,"['airplane', 'automobile', 'bird', 'ship']",bird
361,6,"['horse', 'ship', 'bird', 'truck']",ship
362,7,"['frog', 'truck', 'cat', 'airplane']",truck
363,4,"['automobile', 'horse', 'ship', 'truck']",ship
364,1,"['frog', 'deer', 'horse', 'ship']",ship
365,8,"['deer', 'cat', 'truck', 'frog']",deer
366,7,"['frog', 'truck', 'cat', 'airplane']",truck
367,3,"['dog', 'airplane', 'horse', 'frog']",airplane
368,6,"['horse', 'ship', 'bird', 'truck']",truck
369,9,"['airplane', 'automobile', 'bird', 'ship']",bird
370,3,"['dog', 'airplane', 'horse', 'frog']",airplane
371,0,"['horse', 'dog', 'automobile', 'cat']",automobile
372,4,"['automobile', 'horse', 'ship', 'truck']",ship
373,0,"['horse', 'dog', 'automobile', 'cat']",horse
374,5,"['airplane', 'truck', 'automobile', 'ship']",truck
375,1,"['frog', 'deer', 'horse', 'ship']",ship
376,0,"['horse', 'dog', 'automobile', 'cat']",horse
377,3,"['dog', 'airplane', 'horse', 'frog']",airplane
378,4,"['automobile', 'horse', 'ship', 'truck']",ship
379,8,"['deer', 'cat', 'truck', 'frog']",truck
380,5,"['airplane', 'truck', 'automobile', 'ship']",truck
381,4,"['automobile', 'horse', 'ship', 'truck']",ship
382,7,"['frog', 'truck', 'cat', 'airplane']",truck
383,2,"['dog', 'deer', 'airplane', 'horse']",airplane
384,3,"['dog', 'airplane', 'horse', 'frog']",airplane
385,9,"['airplane', 'automobile', 'bird', 'ship']",bird
386,7,"['frog', 'truck', 'cat', 'airplane']",truck
387,6,"['horse', 'ship', 'bird', 'truck']",ship
388,7,"['frog', 'truck', 'cat', 'airplane']",truck
389,1,"['frog', 'deer', 'horse', 'ship']",ship
390,4,"['automobile', 'horse', 'ship', 'truck']",ship
391,7,"['frog', 'truck', 'cat', 'airplane']",truck
392,0,"['horse', 'dog', 'automobile', 'cat']",horse
393,1,"['frog', 'deer', 'horse', 'ship']",ship
394,7,"['frog', 'truck', 'cat', 'airplane']",truck
395,3,"['dog', 'airplane', 'horse', 'frog']",airplane
396,1,"['frog', 'deer', 'horse', 'ship']",ship
397,8,"['deer', 'cat', 'truck', 'frog']",deer
398,4,"['automobile', 'horse', 'ship', 'truck']",ship
399,4,"['automobile', 'horse', 'ship', 'truck']",ship
400,2,"['dog', 'deer', 'airplane', 'horse']",airplane
401,0,"['horse', 'dog', 'automobile', 'cat']",horse
402,2,"['dog', 'deer', 'airplane', 'horse']",airplane
403,2,"['dog', 'deer', 'airplane', 'horse']",airplane
404,0,"['horse', 'dog', 'automobile', 'cat']",horse
405,0,"['horse', 'dog', 'automobile', 'cat']",horse
406,9,"['airplane', 'automobile', 'bird', 'ship']",bird
407,0,"['horse', 'dog', 'automobile', 'cat']",horse
408,9,"['airplane', 'automobile', 'bird', 'ship']",bird
409,6,"['horse', 'ship', 'bird', 'truck']",ship
410,8,"['deer', 'cat', 'truck', 'frog']",deer
411,2,"['dog', 'deer', 'airplane', 'horse']",airplane
412,7,"['frog', 'truck', 'cat', 'airplane']",truck
413,7,"['frog', 'truck', 'cat', 'airplane']",truck
414,4,"['automobile', 'horse', 'ship', 'truck']",ship
415,0,"['horse', 'dog', 'automobile', 'cat']",horse
416,3,"['dog', 'airplane', 'horse', 'frog']",airplane
417,0,"['horse', 'dog', 'automobile', 'cat']",automobile
418,8,"['deer', 'cat', 'truck', 'frog']",deer
419,9,"['airplane', 'automobile', 'bird', 'ship']",bird
420,4,"['automobile', 'horse', 'ship', 'truck']",ship
421,2,"['dog', 'deer', 'airplane', 'horse']",airplane
422,7,"['frog', 'truck', 'cat', 'airplane']",truck
423,2,"['dog', 'deer', 'airplane', 'horse']",airplane
424,5,"['airplane', 'truck', 'automobile', 'ship']",ship
425,2,"['dog', 'deer', 'airplane', 'horse']",airplane
426,5,"['airplane', 'truck', 'automobile', 'ship']",truck
427,1,"['frog', 'deer', 'horse', 'ship']",ship
428,9,"['airplane', 'automobile', 'bird', 'ship']",bird
429,4,"['automobile', 'horse', 'ship', 'truck']",ship
430,8,"['deer', 'cat', 'truck', 'frog']",deer
431,5,"['airplane', 'truck', 'automobile', 'ship']",truck
432,1,"['frog', 'deer', 'horse', 'ship']",ship
433,7,"['frog', 'truck', 'cat', 'airplane']",truck
434,4,"['automobile', 'horse', 'ship', 'truck']",ship
435,4,"['automobile', 'horse', 'ship', 'truck']",ship
436,0,"['horse', 'dog', 'automobile', 'cat']",horse
437,6,"['horse', 'ship', 'bird', 'truck']",ship
438,9,"['airplane', 'automobile', 'bird', 'ship']",bird
439,0,"['horse', 'dog', 'automobile', 'cat']",automobile
440,7,"['frog', 'truck', 'cat', 'airplane']",truck
441,8,"['deer', 'cat', 'truck', 'frog']",truck
442,8,"['deer', 'cat', 'truck', 'frog']",truck
443,9,"['airplane', 'automobile', 'bird', 'ship']",bird
444,9,"['airplane', 'automobile', 'bird', 'ship']",bird
445,3,"['dog', 'airplane', 'horse', 'frog']",airplane
446,3,"['dog', 'airplane', 'horse', 'frog']",airplane
447,4,"['automobile', 'horse', 'ship', 'truck']",ship
448,0,"['horse', 'dog', 'automobile', 'cat']",horse
449,4,"['automobile', 'horse', 'ship', 'truck']",ship
450,5,"['airplane', 'truck', 'automobile', 'ship']",ship
451,6,"['horse', 'ship', 'bird', 'truck']",ship
452,6,"['horse', 'ship', 'bird', 'truck']",ship
453,0,"['horse', 'dog', 'automobile', 'cat']",horse
454,1,"['frog', 'deer', 'horse', 'ship']",ship
455,0,"['horse', 'dog', 'automobile', 'cat']",automobile
456,8,"['deer', 'cat', 'truck', 'frog']",truck
457,0,"['horse', 'dog', 'automobile', 'cat']",automobile
458,4,"['automobile', 'horse', 'ship', 'truck']",ship
459,8,"['deer', 'cat', 'truck', 'frog']",truck
460,8,"['deer', 'cat', 'truck', 'frog']",truck
461,1,"['frog', 'deer', 'horse', 'ship']",ship
462,5,"['airplane', 'truck', 'automobile', 'ship']",truck
463,2,"['dog', 'deer', 'airplane', 'horse']",airplane
464,6,"['horse', 'ship', 'bird', 'truck']",ship
465,8,"['deer', 'cat', 'truck', 'frog']",deer
466,1,"['frog', 'deer', 'horse', 'ship']",ship
467,0,"['horse', 'dog', 'automobile', 'cat']",horse
468,0,"['horse', 'dog', 'automobile', 'cat']",horse
469,7,"['frog', 'truck', 'cat', 'airplane']",truck
470,7,"['frog', 'truck', 'cat', 'airplane']",truck
471,5,"['airplane', 'truck', 'automobile', 'ship']",truck
472,9,"['airplane', 'automobile', 'bird', 'ship']",bird
473,6,"['horse', 'ship', 'bird', 'truck']",ship
474,2,"['dog', 'deer', 'airplane', 'horse']",airplane
475,8,"['deer', 'cat', 'truck', 'frog']",deer
476,3,"['dog', 'airplane', 'horse', 'frog']",airplane
477,4,"['automobile', 'horse', 'ship', 'truck']",ship
478,7,"['frog', 'truck', 'cat', 'airplane']",truck
479,3,"['dog', 'airplane', 'horse', 'frog']",airplane
